Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
52,,Larry FitzgeraldL. Fitzgerald ARI,,32,81,49.7,4.1
Tier 7,
53,,Jamison CrowderJ. Crowder WAS,,48,74,53.1,3.2
54,,Antonio CallawayA. Callaway CLE,,52,63,55.7,3.3
55,,Kenny StillsK. Stills MIA,,52,74,56.5,2.3
56,,John RossJ. Ross CIN,,52,81,56.8,6.2
57,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,50,75,57.8,3.6
58,,DaeSean HamiltonD. Hamilton DEN,,34,68,58.7,5.3
59,,Quincy EnunwaQ. Enunwa NYJ,,48,76,60.4,6.1
60,,James WashingtonJ. Washington PIT,,40,70,64.1,3.5
61,,DeSean JacksonD. Jackson TB,,47,85,58.8,4.1
62,,Devante ParkerD. Parker MIA,,55,74,62.1,2.9
63,,Taylor GabrielT. Gabriel CHI,,57,68,63.2,2.4
64,,Zay JonesZ. Jones BUF,,46,82,64.1,4.7
65,,Albert WilsonA. Wilson MIA,,52,82,64.7,3.9
66,,Mohamed SanuM. Sanu ATL,,47,83,65.7,7.1
67,,Marqise LeeM. Lee JAC,,54,75,66.1,3.9
68,,Tre'Quan SmithT. Smith NO,,47,70,66.4,5.4
69,,Devin FunchessD. Funchess CAR,,50,79,66.9,4.4
Tier 8,
70,,Donte MoncriefD. Moncrief JAC,,60,76,71.3,1.9
71,,David MooreD. Moore SEA,,61,81,71.6,5.9
72,,Michael CrabtreeM. Crabtree BAL,,54,84,73.1,4.1
73,,Nelson AgholorN. Agholor PHI,,56,83,73.4,3.7
74,,Equanimeous St. BrownE. St. GB,,62,92,74.1,3.3
75,,Taywan TaylorT. Taylor TEN,,68,89,74.4,2.1
76,,Tyrell WilliamsT. Williams LAC,,51,84,75.1,5.0
77,,Paul RichardsonP. Richardson WAS,,60,84,75.4,4.3
78,,Demaryius ThomasD. Thomas HOU,,53,124,67.1,8.3
79,,Josh ReynoldsJ. Reynolds LAR,,71,88,77.6,2.0
80,,Josh DoctsonJ. Doctson WAS,,72,84,78.7,2.1
81,,Randall CobbR. Cobb GB,,79,91,81.4,1.8
82,,D.J. CharkD. Chark JAC,,76,92,82.4,1.9
83,,Jordy NelsonJ. Nelson OAK,,43,94,83.6,2.5
84,,Chris HoganC. Hogan NE,,77,90,85.6,2.1
85,,Willie SneadW. Snead BAL,,74,91,87.7,1.8
86,,Keelan ColeK. Cole JAC,,85,101,87.9,2.4
87,,Rashard HigginsR. Higgins CLE,,67,118,89.4,8.8
88,,Chris ConleyC. Conley KC,,86,99,89.4,3.0
89,,Ryan GrantR. Grant IND,,88,123,93.6,5.0
90,,Ted GinnT. Ginn NO,,54,111,87.1,5.1
91,,Dez BryantD. Bryant NO,,73,114,87.1,8.6
92,,Pierre GarconP. Garcon SF,,84,100,92.5,2.7
Tier 9,
93,,Cameron MeredithC. Meredith NO,,83,146,96.1,2.2
94,,Cole BeasleyC. Beasley DAL,,81,106,96.6,3.4
95,,Kelvin BenjaminK. Benjamin KC,,89,116,92.2,2.9
96,,Danny AmendolaD. Amendola MIA,,94,105,100.2,2.8
97,,Cordarrelle PattersonC. Patterson NE,,92,120,100.2,5.5
98,,Jake KumerowJ. Kumerow GB,,76,167,95.8,7.2
99,,J'Mon MooreJ. Moore GB,,87,165,97.2,12.3
100,,Breshad PerrimanB. Perriman CLE,,78,104,97.5,6.2
101,,Trent TaylorT. Taylor SF,,100,125,105.7,2.9
102,,Deon CainD. Cain IND,,89,110,100.7,2.9
103,,Chester RogersC. Rogers IND,,101,120,107.2,2.9
104,,Keith KirkwoodK. Kirkwood NO,,78,117,103.1,8.5
105,,Jermaine KearseJ. Kearse NYJ,,96,134,104.4,5.3
106,,Phillip DorsettP. Dorsett NE,,97,121,105.3,5.2
107,,Kendrick BourneK. Bourne SF,,85,114,98.5,2.3
108,,Rishard MatthewsR. Matthews NYJ,,95,109,103.2,2.8
109,,Allen HurnsA. Hurns DAL,,98,142,108.0,3.7
110,,Laquon TreadwellL. Treadwell MIN,,93,128,110.7,5.8
Tier 10,
111,,Jordan MatthewsJ. Matthews PHI,,91,132,111.7,8.0
112,,Dontrelle InmanD. Inman IND,,79,162,108.8,16.2
113,,Jakeem GrantJ. Grant MIA,,93,132,109.2,13.3
114,,Mike WallaceM. Wallace PHI,,86,126,110.2,13.9
115,,Isaiah McKenzieI. McKenzie BUF,,85,142,110.8,18.3
116,,Travis BenjaminT. Benjamin LAC,,91,123,110.8,10.7
117,,Jaron BrownJ. Brown SEA,,111,128,116.8,6.0
118,,Chad WilliamsC. Williams ARI,,103,130,120.0,9.4
119,,Trey QuinnT. Quinn WAS,,80,147,121.2,22.3
120,,Tim PatrickT. Patrick DEN,,93,141,123.8,10.4
121,,Brice ButlerB. Butler MIA,,116,141,124.2,9.2
122,,Jarius WrightJ. Wright CAR,,110,137,124.8,8.8
123,,Zach PascalZ. Pascal IND,,108,160,126.0,13.0
124,,Ryan SwitzerR. Switzer PIT,,94,143,127.4,10.1
125,,Dan ArnoldD. Arnold NO,,95,163,127.4,27.0
126,,Bruce EllingtonB. Ellington DET,,120,134,128.8,5.0
127,,Corey ColemanC. Coleman NYG,,99,148,129.4,14.2
128,,J.J. NelsonJ. Nelson ARI,,111,161,131.2,16.5
129,,Demarcus RobinsonD. Robinson KC,,97,132,118.8,13.4
130,,Seth RobertsS. Roberts OAK,,109,165,134.4,18.5
131,,Cody LatimerC. Latimer NYG,,121,147,134.4,8.5
132,,Trent SherfieldT. Sherfield ARI,,118,166,137.8,17.2
133,,Torrey SmithT. Smith CAR,,108,150,126.8,15.7
134,,Andre RobertsA. Roberts NYJ,,107,181,138.6,26.0
135,,Mack HollinsM. Hollins PHI,,113,157,141.2,9.6
136,,Chris MooreC. Moore BAL,,128,133,130.5,1.8
137,,Richie JamesR. James SF,,114,162,143.2,17.5
138,,Tajae SharpeT. Sharpe TEN,,105,164,143.4,17.2
139,,Austin CarrA. Carr NO,,126,158,143.4,11.5
140,,Martavis BryantM. Bryant OAK,,96,133,116.7,15.4
141,,Cody CoreC. Core CIN,,133,167,145.2,11.9
Tier 11,
142,,Josh GordonJ. Gordon NE,,85,100,92.5,7.5
143,,Justin WatsonJ. Watson TB,,104,169,139.5,23.8
144,,Aldrick RobinsonA. Robinson MIN,,109,145,125.7,14.8
145,,DeAndre CarterD. Carter HOU,,125,162,140.8,13.7
146,,Tavon AustinT. Austin DAL,,114,149,126.3,16.0
147,,Marcell AtemanM. Ateman OAK,,119,146,129.7,11.7
148,,Brandon LaFellB. LaFell OAK,,126,156,144.5,12.2
149,,Josh BellamyJ. Bellamy CHI,,135,158,144.5,8.6
150,,Terrance WilliamsT. Williams DAL,,115,182,145.5,23.9
151,,Alex EricksonA. Erickson CIN,,149,163,154.8,4.9
152,,Justin HardyJ. Hardy ATL,,124,143,135.3,8.2
153,,TJ JonesT. Jones DET,,119,176,148.3,24.2
154,,Kevin WhiteK. White CHI,,138,180,155.8,15.7
155,,Bennie FowlerB. Fowler NYG,,136,171,156.0,12.0
156,,Leonte CarrooL. Carroo MIA,,147,156,150.5,3.5
157,,Russell ShepardR. Shepard NYG,,112,167,141.7,22.7
158,,Braxton BerriosB. Berrios NE,,136,155,144.0,8.0
159,,Amara DarbohA. Darboh SEA,,138,159,146.3,9.1
160,,Josh MaloneJ. Malone CIN,,132,159,147.0,11.2
161,,Maurice HarrisM. Harris WAS,,135,170,157.5,13.5
162,,Shelton GibsonS. Gibson PHI,,143,173,158.0,10.7
163,,Vyncint SmithV. Smith HOU,,144,175,163.6,10.6
164,,Noah BrownN. Brown DAL,,137,163,151.0,10.7
165,,De'Anthony ThomasD. Thomas KC,,129,177,159.5,18.7
166,,Cam BatsonC. Batson TEN,,139,164,153.3,10.5
167,,Jordan LasleyJ. Lasley BAL,,151,157,153.3,2.6
168,,Jaleel ScottJ. Scott BAL,,152,156,153.7,1.7
169,,Marvin HallM. Hall ATL,,134,173,154.0,15.9
170,,Deonte ThompsonD. Thompson BUF,,144,162,154.3,7.6
171,,Auden TateA. Tate CIN,,149,159,155.3,4.5
172,,Daurice FountainD. Fountain IND,,153,160,156.3,2.9
173,,Brandon PowellB. Powell DET,,152,178,164.0,12.1
174,,Michael FloydM. Floyd WAS,,143,172,158.0,11.9
175,,Terrelle PryorT. Pryor FA,,110,183,158.3,34.2
Tier 12,
176,,Trevor DavisT. Davis GB,,144,177,166.0,12.9
177,,Damiere ByrdD. Byrd CAR,,143,154,148.5,5.5
178,,Darius JenningsD. Jennings TEN,,147,176,161.7,11.8
179,,Dwayne HarrisD. Harris OAK,,142,166,154.0,12.0
180,,Eli RogersE. Rogers PIT,,145,178,165.7,14.7
181,,Justin HunterJ. Hunter PIT,,159,181,171.5,8.0
182,,Charone PeakeC. Peake NYJ,,153,164,158.5,5.5
183,,Marcus JohnsonM. Johnson IND,,150,169,159.5,9.5
184,,Isaiah FordI. Ford MIA,,152,168,160.0,8.0
185,,Allen LazardA. Lazard GB,,153,169,161.0,8.0
186,,Brandon ZylstraB. Zylstra MIN,,155,171,163.0,8.0
187,,Pharoh CooperP. Cooper ARI,,149,181,165.0,16.0
188,,Andy JonesA. Jones DET,,163,180,171.7,6.9
189,,Khadarel HodgeK. Hodge LAR,,165,182,176.3,6.6
190,,Ray-Ray McCloudR. McCloud BUF,,179,186,181.7,3.1
