Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
369,,Demarcus RobinsonD. Robinson KC,WR123,,271,363,317.0,46.0
370,,Michael RobertsM. Roberts DET,TE46,,291,348,319.5,28.5
371,,Jesse JamesJ. James PIT,TE47,,305,335,320.0,15.0
372,,Zach PascalZ. Pascal IND,WR124,,311,372,343.0,25.0
373,,Tajae SharpeT. Sharpe TEN,WR125,,301,345,323.0,22.0
374,,Kai ForbathK. Forbath JAC,K30,,319,332,325.5,6.5
375,,Chad WilliamsC. Williams ARI,WR126,,297,377,346.7,35.4
376,,Ryan GriffinR. Griffin HOU,TE48,,340,354,347.3,5.7
377,,Charcandrick WestC. West KC,RB106,,336,382,359.0,16.3
378,,Seth RobertsS. Roberts OAK,WR127,,315,354,334.5,19.5
379,,Antonio GatesA. Gates LAC,TE49,,325,385,352.7,24.7
380,,Samaje PerineS. Perine WAS,RB107,,334,380,354.3,19.2
381,,Jeff HeuermanJ. Heuerman DEN,TE50,,335,349,342.0,7.0
382,,Brice ButlerB. Butler MIA,WR128,,344,377,358.7,13.7
383,,Jordan AkinsJ. Akins HOU,TE51,,342,360,351.0,9.0
384,,Kapri BibbsK. Bibbs GB,RB108,,332,387,367.0,24.8
385,,Nick MullensN. Mullens SF,QB37,,334,379,356.5,22.5
386,,Jarius WrightJ. Wright CAR,WR129,,335,378,356.5,21.5
387,,Taquan MizzellT. Mizzell CHI,RB109,,330,386,367.3,26.4
388,,Ed DicksonE. Dickson SEA,TE52,,350,365,357.5,7.5
389,,Torrey SmithT. Smith CAR,WR130,,329,390,359.5,30.5
390,,Josh HillJ. Hill NO,TE53,,349,370,359.5,10.5
391,,Bruce EllingtonB. Ellington DET,WR131,,349,384,370.3,15.3
392,,Ryan FitzpatrickR. Fitzpatrick TB,QB38,,352,379,365.5,13.5
393,,Marcell AtemanM. Ateman OAK,WR132,,363,371,367.0,4.0
394,,Garrett CelekG. Celek SF,TE54,,360,375,367.5,7.5
395,,Jordan LeggettJ. Leggett NYJ,TE55,,354,383,368.5,14.5
396,,Cody LatimerC. Latimer NYG,WR133,,350,390,370.0,20.0
397,,Anthony FirkserA. Firkser TEN,TE56,,368,385,376.5,8.5
398,,Maxx WilliamsM. Williams BAL,TE57,,388,388,388.0,0.0
399,,Kyle LaulettaK. Lauletta NYG,QB39,,391,391,391.0,0.0
