Rank,WSIT,Team DST,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Jacksonville (JAC)JAC DST,,,1,3,1.5,0.9
2,,Minnesota (MIN)MIN DST,,,1,2,1.8,0.4
3,,Chicago (CHI)CHI DST,,,2,3,2.8,0.4
4,,Baltimore (BAL)BAL DST,,,4,10,5.5,2.6
5,,Houston (HOU)HOU DST,,,5,8,5.8,1.3
6,,Denver (DEN)DEN DST,,,5,7,6.0,0.7
7,,Los Angeles (LAR)LAR DST,,,6,7,6.8,0.4
8,,Los Angeles (LAC)LAC DST,,,4,8,7.0,1.7
9,,New Orleans (NO)NO DST,,,9,11,9.8,0.8
10,,Atlanta (ATL)ATL DST,,,9,14,10.8,1.9
11,,Carolina (CAR)CAR DST,,,11,12,11.3,0.4
12,,Philadelphia (PHI)PHI DST,,,6,14,11.5,3.3
13,,Cleveland (CLE)CLE DST,,,12,15,13.0,1.2
14,,Buffalo (BUF)BUF DST,,,13,16,14.0,1.2
15,,Arizona (ARI)ARI DST,,,13,15,14.5,0.9
16,,New England (NE)NE DST,,,16,18,16.5,0.9
17,,Dallas (DAL)DAL DST,,,17,17,17.0,0.0
18,,Seattle (SEA)SEA DST,,,9,23,17.8,5.4
19,,Pittsburgh (PIT)PIT DST,,,18,20,19.0,0.7
20,,Cincinnati (CIN)CIN DST,,,18,25,20.5,2.7
21,,Green Bay (GB)GB DST,,,20,21,20.5,0.5
22,,Tennessee (TEN)TEN DST,,,19,22,21.0,1.2
23,,Detroit (DET)DET DST,,,23,25,23.5,0.9
24,,Kansas City (KC)KC DST,,,22,26,24.0,1.4
25,,Indianapolis (IND)IND DST,,,22,26,24.3,1.5
26,,New York (NYG)NYG DST,,,24,26,25.3,0.8
27,,Miami (MIA)MIA DST,,,27,27,27.0,0.0
28,,San Francisco (SF)SF DST,,,28,28,28.0,0.0
