Rank,WSIT,Tight Ends (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Travis KelceT. Kelce KC,,29,1,1,1.0,0.0
2,,George KittleG. Kittle SF,,25,2,3,2.2,0.4
3,,Zach ErtzZ. Ertz PHI,,28,2,3,2.8,0.4
4,,O.J. HowardO. Howard TB,,24,4,7,4.4,0.5
5,,David NjokuD. Njoku CLE,,22,4,8,5.0,0.9
6,,Hunter HenryH. Henry LAC,,24,4,9,6.4,0.8
7,,Eric EbronE. Ebron IND,,25,6,8,6.7,0.8
8,,Evan EngramE. Engram NYG,,24,5,9,7.6,0.5
9,,Trey BurtonT. Burton CHI,,27,8,13,9.3,0.7
10,,Rob GronkowskiR. Gronkowski NE,,29,10,23,11.4,1.9
11,,Dallas GoedertD. Goedert PHI,,23,9,22,12.0,1.4
12,,Kyle RudolphK. Rudolph MIN,,29,10,24,13.3,2.8
13,,Austin HooperA. Hooper ATL,,24,9,23,13.8,3.2
14,,Chris Herndon IVC. Herndon NYJ,,22,11,24,16.2,3.1
15,,Mike GesickiM. Gesicki MIA,,23,13,33,16.2,2.2
16,,Jack DoyleJ. Doyle IND,,28,12,27,16.8,3.3
17,,Jordan ReedJ. Reed WAS,,28,14,25,17.6,2.6
18,,Vance McDonaldV. McDonald PIT,,28,14,28,19.1,3.3
19,,Jared CookJ. Cook OAK,,31,18,24,19.3,0.8
20,,Mark AndrewsM. Andrews BAL,,,16,31,20.6,2.3
21,,Gerald EverettG. Everett LAR,,24,15,34,21.7,2.1
22,,Hayden HurstH. Hurst BAL,,25,17,26,22.3,2.3
23,,Jimmy GrahamJ. Graham GB,,32,20,26,23.6,1.5
24,,Delanie WalkerD. Walker TEN,,34,17,32,24.0,2.4
25,,Greg OlsenG. Olsen CAR,,33,16,30,25.8,2.4
26,,Jonnu SmithJ. Smith TEN,,23,17,31,26.1,1.4
27,,Ian ThomasI. Thomas CAR,,22,15,35,26.8,4.2
28,,Cameron BrateC. Brate TB,,27,26,35,29.3,2.5
29,,Ricky Seals-JonesR. Seals-Jones ARI,,23,28,36,30.2,1.8
30,,Adam ShaheenA. Shaheen CHI,,24,29,55,31.6,1.7
31,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,26,29,44,31.8,2.0
32,,Tyler EifertT. Eifert CIN,,28,30,47,33.6,3.2
33,,Jaylen SamuelsJ. Samuels PIT,,,13,38,31.0,2.6
34,,Charles ClayC. Clay BUF,,30,33,49,38.4,4.6
35,,Jake ButtJ. Butt DEN,,23,33,37,35.3,1.0
36,,Nick VannettN. Vannett SEA,,25,34,51,36.4,1.4
37,,Will DisslyW. Dissly SEA,,22,30,49,38.6,4.5
38,,Irv Smith Jr.I. Smith FA,,,12,37,20.5,9.8
39,,T.J. HockensonT. Hockenson FA,,,11,38,21.3,10.1
40,,Geoff SwaimG. Swaim DAL,,25,33,47,39.8,3.7
41,,Dan ArnoldD. Arnold NO,,23,37,47,40.4,1.6
42,,Jordan ThomasJ. Thomas HOU,,22,35,48,43.2,3.5
43,,Noah FantN. Fant,,,5,34,17.3,12.2
44,,Dalton SchultzD. Schultz DAL,,22,42,51,45.6,3.5
45,,C.J. UzomahC. Uzomah CIN,,26,41,60,46.4,6.9
46,,Tyler HigbeeT. Higbee LAR,,26,40,61,47.4,7.8
47,,Vernon DavisV. Davis WAS,,35,43,52,47.8,3.4
48,,Jesse JamesJ. James PIT,,24,46,64,54.4,6.4
49,,Blake JarwinB. Jarwin DAL,,24,29,66,44.7,15.6
50,,Erik SwoopeE. Swoope FA,,26,48,72,62.4,9.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Virgil GreenV. Green LAC,,30,49,81,62.8,10.6
52,,Antonio GatesA. Gates LAC,,38,47,90,64.4,15.6
53,,Benjamin WatsonB. Watson NO,,38,46,54,49.7,3.3
54,,Kaden SmithK. Smith FA,,,31,32,31.5,0.5
55,,Michael RobertsM. Roberts DET,,24,41,58,50.3,7.0
56,,Tyler KroftT. Kroft CIN,,26,48,55,51.0,2.9
57,,Jordan AkinsJ. Akins HOU,,26,52,56,54.7,1.9
58,,Luke WillsonL. Willson DET,,29,53,58,54.7,2.4
59,,Dwayne AllenD. Allen NE,,28,45,87,63.0,16.7
60,,Ed DicksonE. Dickson SEA,,31,53,57,55.3,1.7
61,,Caleb WilsonC. Wilson FA,,,39,41,40.0,1.0
62,,C.J. ConradC. Conrad FA,,,40,44,42.0,2.0
63,,Anthony FirkserA. Firkser TEN,,23,40,68,57.7,12.6
64,,Jeff HeuermanJ. Heuerman DEN,,26,57,63,59.7,2.5
65,,Garrett CelekG. Celek SF,,30,43,50,46.5,3.5
66,,Josh HillJ. Hill NO,,28,50,81,67.0,13.3
67,,Seth DeValveS. DeValve CLE,,26,61,69,63.7,3.8
68,,Ryan GriffinR. Griffin HOU,,29,52,73,64.3,9.0
69,,Maxx WilliamsM. Williams BAL,,24,60,71,64.3,4.8
70,,Jacob HollisterJ. Hollister NE,,25,54,55,54.5,0.5
71,,Stephen AndersonS. Anderson NE,,26,46,65,55.5,9.5
72,,Jordan LeggettJ. Leggett NYJ,,24,63,71,66.3,3.4
