Rank,WSID,Kickers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Justin TuckerJ. Tucker BAL,8,29,1,1,1.0,0.0
2,,Stephen GostkowskiS. Gostkowski NE,10,35,2,3,2.5,0.5
3,,Greg ZuerleinG. Zuerlein LAR,9,31,2,4,3.0,1.0
4,,Mason CrosbyM. Crosby GB,11,34,4,8,5.8,1.5
5,,Graham GanoG. Gano CAR,7,32,3,12,6.5,3.4
6,,Matt PraterM. Prater DET,5,35,5,8,6.5,1.1
7,,Wil LutzW. Lutz NO,9,25,4,11,6.8,2.7
8,,Dan BaileyD. Bailey MIN,12,31,6,17,10.0,4.2
9,,Chris BoswellC. Boswell PIT,7,28,7,16,10.5,3.4
10,,Adam VinatieriA. Vinatieri IND,6,46,10,16,13.0,2.5
11,,Jake ElliottJ. Elliott PHI,10,24,7,19,14.0,4.8
12,,Brandon McManusB. McManus DEN,10,28,11,19,14.0,3.1
13,,Harrison ButkerH. Butker KC,12,24,3,13,9.7,4.7
14,,Robbie GouldR. Gould SF,4,37,9,20,15.0,5.0
15,,Steven HauschkaS. Hauschka BUF,6,34,12,24,16.3,4.6
16,,Ka'imi FairbairnK. Fairbairn HOU,10,25,9,23,16.8,5.6
17,,Chandler CatanzaroC. Catanzaro NYJ,4,28,13,25,17.3,4.6
18,,Cairo SantosC. Santos TB,7,27,16,22,18.0,2.3
19,,Ryan SuccopR. Succop TEN,11,32,18,19,18.3,0.4
20,,Matt BryantM. Bryant FA,,44,10,19,15.3,3.9
21,,Josh LamboJ. Lambo JAC,10,28,20,23,21.8,1.3
22,,Brett MaherB. Maher DAL,8,29,8,24,16.0,8.0
23,,Michael BadgleyM. Badgley LAC,12,24,10,22,16.0,6.0
24,,Daniel CarlsonD. Carlson OAK,6,24,21,27,22.8,2.5
25,,Jason MyersJ. Myers SEA,11,28,13,26,19.5,6.5
26,,Andrew JacasA. Jacas SF,4,,22,25,23.5,1.5
27,,Andrew WellockA. Wellock CAR,7,,24,28,26.0,2.0
28,,Kai ForbathK. Forbath FA,,31,26,27,26.5,0.5
