Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Michael ThomasM. Thomas NO,,1,1,1.0,0.0
2,,DeAndre HopkinsD. Hopkins HOU,,2,7,2.9,1.1
3,,Davante AdamsD. Adams GB,,2,7,3.5,1.1
4,,Tyreek HillT. Hill KC,,2,12,4.1,1.5
Tier 2,
5,,Julio JonesJ. Jones ATL,,2,10,4.6,1.3
6,,Chris GodwinC. Godwin TB,,3,9,5.3,1.1
7,,Mike EvansM. Evans TB,,4,10,7.0,0.8
8,,Amari CooperA. Cooper DAL,,7,16,9.4,1.9
Tier 3,
9,,Kenny GolladayK. Golladay DET,,7,17,9.7,2.1
10,,D.J. MooreD. Moore CAR,,7,23,11.0,1.7
11,,Odell Beckham Jr.O. Beckham CLE,,6,16,11.6,2.3
12,,Allen RobinsonA. Robinson CHI,,8,25,12.7,1.9
13,,Keenan AllenK. Allen LAC,,7,22,14.1,3.1
14,,Courtland SuttonC. Sutton DEN,,10,28,15.2,2.9
15,,A.J. BrownA. Brown TEN,,7,23,15.3,2.6
Tier 4,
16,,DeVante ParkerD. Parker MIA,,9,28,16.7,4.1
17,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,7,31,17.0,4.2
18,,Stefon DiggsS. Diggs MIN,,11,35,17.9,3.3
19,,Cooper KuppC. Kupp LAR,,6,35,18.4,4.4
20,,Calvin RidleyC. Ridley ATL,,10,34,21.4,3.9
21,,Robert WoodsR. Woods LAR,,15,35,22.1,2.7
22,,D.J. CharkD. Chark JAC,,16,33,22.7,3.2
23,,Tyler LockettT. Lockett SEA,,12,33,23.8,3.9
24,,Adam ThielenA. Thielen MIN,,16,36,24.5,4.2
25,,Julian EdelmanJ. Edelman NE,,17,34,24.8,4.0
Tier 5,
26,,T.Y. HiltonT. Hilton IND,,17,34,25.8,4.1
27,,D.K. MetcalfD. Metcalf SEA,,19,42,25.9,2.9
28,,Jarvis LandryJ. Landry CLE,,13,46,27.4,4.0
29,,Terry McLaurinT. McLaurin WAS,,15,33,27.6,2.7
30,,A.J. GreenA. Green CIN,,10,44,29.7,6.4
31,,Deebo SamuelD. Samuel SF,,21,44,30.9,2.8
32,,Michael GallupM. Gallup DAL,,23,38,31.2,3.7
33,,John BrownJ. Brown BUF,,24,51,32.6,3.5
34,,Tyler BoydT. Boyd CIN,,24,42,32.8,3.1
35,,Christian KirkC. Kirk ARI,,22,45,33.7,3.8
Tier 6,
36,,Marquise BrownM. Brown BAL,,29,47,37.3,3.3
37,,Sterling ShepardS. Shepard NYG,,34,49,38.8,3.8
38,,Mike WilliamsM. Williams LAC,,35,59,38.9,1.9
39,,Robby AndersonR. Anderson NYJ,,35,50,40.3,3.1
40,,Alshon JefferyA. Jeffery PHI,,36,65,42.5,4.8
41,,Marvin JonesM. Jones DET,,30,58,43.0,4.1
42,,Emmanuel SandersE. Sanders SF,,36,62,43.2,4.0
43,,Will FullerW. Fuller HOU,,30,81,44.5,5.9
44,,Anthony MillerA. Miller CHI,,34,70,44.5,4.3
45,,Darius SlaytonD. Slayton NYG,,36,61,46.0,5.6
46,,Curtis SamuelC. Samuel CAR,,36,54,46.9,3.4
47,,Brandin CooksB. Cooks LAR,,38,60,47.7,5.2
48,,Preston WilliamsP. Williams MIA,,28,62,48.6,4.3
49,,Jamison CrowderJ. Crowder NYJ,,33,60,48.8,4.6
50,,Diontae JohnsonD. Johnson PIT,,41,59,49.4,4.1
51,,Golden TateG. Tate NYG,,34,60,50.1,4.1
Tier 7,
52,,John RossJ. Ross CIN,,41,68,55.5,3.9
53,,Sammy WatkinsS. Watkins KC,,44,69,55.8,4.0
54,,DeSean JacksonD. Jackson PHI,,38,79,56.3,8.4
55,,Tyrell WilliamsT. Williams LV,,44,72,56.4,3.8
56,,Dede WestbrookD. Westbrook JAC,,41,73,56.5,3.9
57,,N'Keal HarryN. Harry NE,,43,73,56.8,5.1
58,,Mecole HardmanM. Hardman KC,,40,75,58.4,5.3
59,,Corey DavisC. Davis TEN,,48,68,60.3,4.4
60,,Breshad PerrimanB. Perriman TB,,43,110,61.2,6.1
61,,Cole BeasleyC. Beasley BUF,,36,91,61.8,7.5
62,,Hunter RenfrowH. Renfrow LV,,45,82,62.3,5.4
63,,James WashingtonJ. Washington PIT,,47,73,62.5,4.0
64,,Larry FitzgeraldL. Fitzgerald ARI,,43,71,62.9,5.0
65,,Parris CampbellP. Campbell IND,,57,77,65.6,4.5
66,,Kenny StillsK. Stills HOU,,50,74,68.5,2.9
67,,Randall CobbR. Cobb DAL,,61,82,68.8,4.0
68,,Andy IsabellaA. Isabella ARI,,48,77,70.3,2.9
69,,Mohamed SanuM. Sanu NE,,59,116,71.5,10.6
Tier 8,
70,,Chris ConleyC. Conley JAC,,57,81,70.6,4.5
71,,Albert WilsonA. Wilson MIA,,64,101,75.4,6.4
72,,Allen LazardA. Lazard GB,,62,85,73.1,5.2
73,,Tre'Quan SmithT. Smith NO,,54,87,75.6,4.6
74,,Danny AmendolaD. Amendola DET,,60,113,76.7,10.6
75,,Taylor GabrielT. Gabriel FA,,63,115,76.3,8.9
76,,Devin FunchessD. Funchess IND,,71,107,80.6,8.0
77,,Nelson AgholorN. Agholor PHI,,69,106,82.1,8.6
78,,Auden TateA. Tate CIN,,66,91,80.4,4.6
79,,Kelvin HarmonK. Harmon WAS,,64,127,85.5,11.3
80,,DaeSean HamiltonD. Hamilton DEN,,70,129,86.4,12.7
81,,David MooreD. Moore SEA,,77,105,87.6,8.1
82,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,,74,108,88.4,8.2
83,,Miles BoykinM. Boykin BAL,,69,104,88.6,8.3
84,,Demarcus RobinsonD. Robinson KC,,78,127,93.1,9.8
85,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,80,137,89.2,11.2
Tier 9,
86,,Willie SneadW. Snead BAL,,82,141,92.0,12.3
87,,Jalen HurdJ. Hurd SF,,61,109,92.1,6.6
88,,Adam HumphriesA. Humphries TEN,,75,100,89.3,5.3
89,,Jakobi MeyersJ. Meyers NE,,66,96,85.0,4.7
90,,Phillip DorsettP. Dorsett NE,,78,105,89.8,5.2
91,,Zach PascalZ. Pascal IND,,72,99,91.4,6.1
92,,Antonio BrownA. Brown FA,,21,130,68.1,27.9
93,,Keke CouteeK. Coutee HOU,,75,113,90.5,7.4
94,,Steven SimsS. Sims WAS,,68,109,91.2,12.8
95,,Demaryius ThomasD. Thomas NYJ,,82,106,91.3,6.7
96,,Keelan ColeK. Cole JAC,,77,109,97.4,4.2
97,,Josh ReynoldsJ. Reynolds LAR,,83,118,95.7,7.4
98,,Russell GageR. Gage ATL,,75,114,97.8,8.5
99,,Greg WardG. Ward PHI,,71,134,93.9,14.0
100,,Geronimo AllisonG. Allison GB,,85,182,102.3,17.9
101,,Ted GinnT. Ginn NO,,94,131,103.7,9.3
102,,Kendrick BourneK. Bourne SF,,90,130,104.4,7.1
103,,Justin WatsonJ. Watson TB,,81,126,105.2,7.5
104,,Dante PettisD. Pettis SF,,59,133,104.4,8.7
105,,Paul Richardson Jr.P. Richardson FA,,94,141,107.2,11.3
106,,Marquise GoodwinM. Goodwin SF,,90,124,108.6,5.3
107,,Zay JonesZ. Jones LV,,93,148,110.1,11.6
108,,Quincy EnunwaQ. Enunwa NYJ,,71,119,107.8,7.2
109,,KeeSean JohnsonK. Johnson ARI,,77,129,105.7,10.6
110,,Josh GordonJ. Gordon SEA,,65,120,109.1,5.1
Tier 10,
111,,CeeDee LambC. Lamb FA,,33,53,42.4,7.3
112,,Jerry JeudyJ. Jeudy FA,,36,53,43.0,6.0
113,,Damiere ByrdD. Byrd ARI,,81,187,117.1,26.2
114,,Justin JeffersonJ. Jefferson FA,,35,76,55.6,15.2
115,,Tee HigginsT. Higgins FA,,45,80,60.2,11.7
