Rank,WSID,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Josh JacobsJ. Jacobs OAK,RB1,6,21,1,4,1.5,0.7
2,,N'Keal HarryN. Harry NE,WR1,10,21,1,4,2.4,1.1
3,,David MontgomeryD. Montgomery CHI,RB2,6,22,2,9,3.7,1.5
4,,Miles SandersM. Sanders PHI,RB3,10,22,2,17,4.1,1.4
5,,A.J. BrownA. Brown TEN,WR2,11,22,2,14,6.3,1.8
6,,D.K. MetcalfD. Metcalf SEA,WR3,11,21,1,14,6.7,2.4
7,,Darrell HendersonD. Henderson LAR,RB4,9,21,2,18,8.4,3.9
8,,Parris CampbellP. Campbell IND,WR4,6,22,5,16,9.1,2.7
9,,T.J. HockensonT. Hockenson DET,TE1,5,22,5,29,10.3,3.1
10,,Marquise BrownM. Brown BAL,WR5,8,22,5,29,11.6,3.2
11,,Kyler MurrayK. Murray ARI,QB1,12,22,3,19,11.9,4.5
12,,Deebo SamuelD. Samuel SF,WR6,4,23,7,17,12.4,2.7
13,,Noah FantN. Fant DEN,TE2,10,21,8,20,13.1,3.1
14,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR7,10,22,6,30,14.7,3.0
15,,Andy IsabellaA. Isabella ARI,WR8,12,22,10,38,15.3,2.8
16,,Damien HarrisD. Harris NE,RB5,10,22,7,25,15.7,3.1
17,,Devin SingletaryD. Singletary BUF,RB6,6,21,5,35,15.8,4.4
18,,Justice HillJ. Hill BAL,RB7,8,21,7,33,16.9,3.3
19,,Hakeem ButlerH. Butler ARI,WR9,12,23,9,23,17.3,2.6
20,,Mecole HardmanM. Hardman KC,WR10,12,21,5,28,15.3,4.7
21,,Irv Smith Jr.I. Smith MIN,TE3,12,21,19,35,24.5,3.1
22,,Dwayne HaskinsD. Haskins WAS,QB2,10,22,12,41,25.7,4.1
23,,Miles BoykinM. Boykin BAL,WR11,8,22,19,49,28.8,8.2
24,,Kelvin HarmonK. Harmon WAS,WR12,10,22,15,40,29.0,6.5
25,,Diontae JohnsonD. Johnson PIT,WR13,7,23,19,30,24.1,2.7
26,,Jace SternbergerJ. Sternberger GB,TE4,11,23,21,50,30.2,8.1
27,,Benny Snell Jr.B. Snell PIT,RB8,7,21,15,42,30.5,6.0
28,,Alexander MattisonA. Mattison MIN,RB9,12,21,20,35,27.1,4.7
29,,Terry McLaurinT. McLaurin WAS,WR14,10,23,20,45,27.8,6.3
30,,Bryce LoveB. Love WAS,RB10,10,22,20,44,33.5,6.3
31,,Drew LockD. Lock DEN,QB3,10,22,22,50,34.8,7.3
32,,Rodney AndersonR. Anderson CIN,RB11,9,,19,46,35.3,6.7
33,,Jalen HurdJ. Hurd SF,WR15,4,23,19,50,31.0,7.9
34,,Trayveon WilliamsT. Williams CIN,RB12,9,21,22,42,36.7,2.9
35,,Riley RidleyR. Ridley CHI,WR16,6,22,23,51,36.9,7.2
36,,Daniel JonesD. Jones NYG,QB4,11,22,26,58,37.8,5.0
37,,Ryquell ArmsteadR. Armstead JAC,RB13,10,22,24,61,34.3,8.0
38,,Dexter WilliamsD. Williams GB,RB14,11,,22,58,39.3,9.6
39,,Darwin ThompsonD. Thompson KC,RB15,12,22,25,47,37.5,5.8
40,,KeeSean JohnsonK. Johnson ARI,WR17,12,22,27,58,39.8,7.8
41,,Mike WeberM. Weber DAL,RB16,8,21,25,58,45.4,7.9
42,,Gary JenningsG. Jennings SEA,WR18,11,22,23,74,42.0,12.3
43,,Myles GaskinM. Gaskin MIA,RB17,5,22,23,63,46.5,10.1
44,,Travis HomerT. Homer SEA,RB18,11,21,27,66,50.1,8.7
45,,Josh OliverJ. Oliver JAC,TE5,10,22,27,51,42.4,6.1
