Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
Tier 2,
1,,Travis KelceT. Kelce KC,12,1,1,1.0,0.0
2,,Zach ErtzZ. Ertz PHI,10,2,4,2.6,0.6
3,,George KittleG. Kittle SF,4,2,3,2.6,0.5
Tier 3,
4,,O.J. HowardO. Howard TB,7,2,8,4.8,0.8
5,,Hunter HenryH. Henry LAC,12,4,11,5.4,1.0
6,,Evan EngramE. Engram NYG,11,4,9,6.5,1.5
7,,Jared CookJ. Cook NO,9,4,12,7.6,2.1
8,,Eric EbronE. Ebron IND,6,5,13,7.6,1.2
9,,David NjokuD. Njoku CLE,7,2,13,8.3,1.4
Tier 4,
10,,Delanie WalkerD. Walker TEN,11,7,19,11.3,1.7
11,,Chris Herndon IVC. Herndon NYJ,4,9,17,12.3,2.3
12,,Trey BurtonT. Burton CHI,6,7,21,12.9,2.6
13,,Austin HooperA. Hooper ATL,9,7,23,13.3,2.2
Tier 5,
14,,Jack DoyleJ. Doyle IND,6,10,19,14.4,2.2
15,,Vance McDonaldV. McDonald PIT,7,6,23,15.3,2.7
16,,Jordan ReedJ. Reed WAS,10,11,20,16.5,2.1
17,,Greg OlsenG. Olsen CAR,7,12,23,16.7,2.5
18,,Kyle RudolphK. Rudolph MIN,12,11,21,17.1,2.5
19,,Jimmy GrahamJ. Graham GB,11,13,24,19.1,1.8
20,,Dallas GoedertD. Goedert PHI,10,12,26,21.6,2.2
21,,Mike GesickiM. Gesicki MIA,5,13,29,22.3,2.3
Tier 6,
22,,Mark AndrewsM. Andrews BAL,8,14,35,24.7,3.8
23,,Gerald EverettG. Everett LAR,9,14,35,23.5,3.5
24,,Hayden HurstH. Hurst BAL,8,18,33,25.9,3.1
25,,Cameron BrateC. Brate TB,7,23,34,26.0,2.5
26,,Tyler EifertT. Eifert CIN,9,17,33,26.1,4.0
27,,Ian ThomasI. Thomas CAR,7,23,36,28.1,3.4
28,,Ricky Seals-JonesR. Seals-Jones ARI,12,15,33,29.2,2.5
29,,Austin Seferian-JenkinsA. Seferian-Jenkins NE,10,12,41,29.0,5.9
30,,Nick VannettN. Vannett SEA,11,28,36,31.2,2.4
31,,Jake ButtJ. Butt DEN,10,28,38,31.7,2.3
Tier 7,
32,,T.J. HockensonT. Hockenson DET,5,8,32,24.6,4.9
33,,Charles ClayC. Clay ARI,12,26,48,33.5,4.6
34,,Noah FantN. Fant DEN,10,13,36,27.0,5.0
35,,Luke WillsonL. Willson OAK,6,30,39,34.6,2.1
36,,Jonnu SmithJ. Smith TEN,11,28,39,34.3,2.9
37,,C.J. UzomahC. Uzomah CIN,9,21,39,32.7,5.1
38,,Jaylen SamuelsJ. Samuels PIT,7,19,37,27.0,7.3
39,,Jesse JamesJ. James DET,5,24,44,37.7,5.6
40,,Will DisslyW. Dissly SEA,11,25,42,36.0,4.9
41,,Jason WittenJ. Witten DAL,8,23,45,38.2,5.3
Tier 8,
42,,Jordan ThomasJ. Thomas HOU,10,28,44,39.5,3.3
43,,Blake JarwinB. Jarwin DAL,8,26,43,38.0,3.6
44,,Adam ShaheenA. Shaheen CHI,6,32,43,38.8,2.6
45,,Tyler HigbeeT. Higbee LAR,9,36,45,41.0,2.3
46,,Rob GronkowskiR. Gronkowski FA,,10,42,26.0,16.0
47,,Irv Smith Jr.I. Smith MIN,12,38,40,39.3,0.9
48,,Jace SternbergerJ. Sternberger GB,11,30,50,41.0,8.3
49,,Dan ArnoldD. Arnold NO,9,38,49,43.7,4.5
50,,Josh HillJ. Hill NO,9,37,47,42.0,5.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Ryan GriffinR. Griffin HOU,10,41,44,42.5,1.5
52,,Vernon DavisV. Davis WAS,10,43,47,45.3,1.7
