Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,,1,3,1.3,0.4
2,,Davante AdamsD. Adams GB,,1,4,2.2,0.7
3,,Julio JonesJ. Jones ATL,,1,5,3.1,1.0
4,,Michael ThomasM. Thomas NO,,2,7,3.9,0.9
Tier 2,
5,,Antonio BrownA. Brown PIT,,3,12,5.3,1.1
6,,Odell Beckham Jr.O. Beckham NYG,,4,9,6.0,0.6
7,,Tyreek HillT. Hill KC,,4,8,6.5,0.7
8,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,5,13,8.2,1.3
Tier 3,
9,,A.J. GreenA. Green CIN,,8,14,9.3,1.2
10,,Mike EvansM. Evans TB,,8,14,9.8,0.8
11,,T.Y. HiltonT. Hilton IND,,9,17,11.5,1.1
12,,Amari CooperA. Cooper DAL,,9,18,12.1,1.9
13,,Keenan AllenK. Allen LAC,,9,16,12.7,0.7
14,,Adam ThielenA. Thielen MIN,,10,20,14.7,1.7
15,,Stefon DiggsS. Diggs MIN,,10,17,14.8,1.4
16,,Brandin CooksB. Cooks LAR,,12,20,15.5,1.3
17,,Robert WoodsR. Woods LAR,,13,25,16.0,1.4
18,,Kenny GolladayK. Golladay DET,,16,21,17.9,0.5
Tier 4,
19,,Alshon JefferyA. Jeffery PHI,,17,28,21.5,1.7
20,,Julian EdelmanJ. Edelman NE,,14,37,25.0,4.0
21,,Allen RobinsonA. Robinson CHI,,19,36,19.8,1.0
22,,Cooper KuppC. Kupp LAR,,17,31,20.9,1.6
23,,Corey DavisC. Davis TEN,,19,32,21.8,2.2
Tier 5,
24,,Doug BaldwinD. Baldwin SEA,,21,27,23.1,0.9
25,,Jarvis LandryJ. Landry CLE,,20,31,23.8,1.0
26,,D.J. MooreD. Moore CAR,,23,32,26.4,1.7
27,,Calvin RidleyC. Ridley ATL,,22,37,26.6,3.5
28,,Tyler BoydT. Boyd CIN,,20,34,28.3,1.8
29,,Tyler LockettT. Lockett SEA,,25,36,29.2,1.5
30,,Sammy WatkinsS. Watkins KC,,26,42,30.1,3.4
31,,Marvin JonesM. Jones DET,,30,43,31.0,0.4
32,,Chris GodwinC. Godwin TB,,26,39,31.8,1.5
