Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,3,1.4,0.6,1.0,0.0
2,,Ezekiel ElliottE. Elliott DAL,8,1,6,2.3,1.0,2.0,0.0
3,,Christian McCaffreyC. McCaffrey CAR,7,1,5,3.1,0.8,3.0,0.0
4,,Alvin KamaraA. Kamara NO,9,1,8,3.5,1.0,4.0,0.0
Tier 2,
5,,Melvin GordonM. Gordon LAC,12,4,14,5.9,1.1,5.0,0.0
6,,David JohnsonD. Johnson ARI,12,3,12,6.4,1.7,6.0,0.0
7,,Le'Veon BellL. Bell NYJ,4,5,12,7.9,1.5,8.0,+1.0
8,,James ConnerJ. Conner PIT,7,5,13,8.4,2.0,9.0,+1.0
9,,Joe MixonJ. Mixon CIN,9,6,28,9.9,2.6,10.0,+1.0
10,,Todd GurleyT. Gurley LAR,9,1,24,10.3,4.0,7.0,-3.0
Tier 3,
11,,Dalvin CookD. Cook MIN,12,6,19,11.1,2.2,11.0,0.0
12,,Nick ChubbN. Chubb CLE,7,7,26,12.4,3.1,12.0,0.0
13,,Leonard FournetteL. Fournette JAC,10,10,24,14.6,3.0,14.0,+1.0
14,,Damien WilliamsD. Williams KC,12,8,27,14.9,4.3,13.0,-1.0
15,,Marlon MackM. Mack IND,6,10,29,16.5,3.3,18.0,+3.0
16,,Aaron JonesA. Jones GB,11,4,29,17.3,3.5,17.0,+1.0
Tier 4,
17,,Devonta FreemanD. Freeman ATL,9,10,30,18.0,3.1,15.0,-2.0
18,,Derrick HenryD. Henry TEN,11,11,29,18.9,3.4,19.0,+1.0
19,,Kerryon JohnsonK. Johnson DET,5,13,39,20.1,3.4,16.0,-3.0
20,,Phillip LindsayP. Lindsay DEN,10,12,31,21.5,3.6,22.0,+2.0
21,,Sony MichelS. Michel NE,10,11,35,22.4,4.8,20.0,-1.0
22,,Josh JacobsJ. Jacobs OAK,6,8,97,22.4,12.6,21.0,-1.0
23,,Kenyan DrakeK. Drake MIA,5,10,38,22.7,5.4,26.0,+3.0
24,,Mark IngramM. Ingram BAL,8,11,32,24.1,3.9,24.0,0.0
25,,Chris CarsonC. Carson SEA,11,12,35,24.6,4.7,28.0,+3.0
26,,Tarik CohenT. Cohen CHI,6,15,33,24.7,3.7,23.0,-3.0
27,,James WhiteJ. White NE,10,8,43,24.9,5.9,27.0,0.0
Tier 5,
28,,Lamar MillerL. Miller HOU,10,21,39,28.3,3.1,31.0,+3.0
29,,David MontgomeryD. Montgomery CHI,6,10,43,26.4,5.9,29.0,0.0
30,,Derrius GuiceD. Guice WAS,10,21,46,31.1,4.6,25.0,-5.0
31,,Tevin ColemanT. Coleman SF,4,23,61,31.9,4.9,30.0,-1.0
32,,Latavius MurrayL. Murray NO,9,21,55,34.6,4.9,38.0,+6.0
33,,Jerick McKinnonJ. McKinnon SF,4,23,62,35.5,5.7,36.0,+3.0
34,,Rashaad PennyR. Penny SEA,11,24,47,36.6,4.4,33.0,-1.0
35,,LeSean McCoyL. McCoy BUF,6,26,54,36.7,5.0,39.0,+4.0
36,,Dion LewisD. Lewis TEN,11,26,56,40.0,6.5,43.0,+7.0
37,,Royce FreemanR. Freeman DEN,10,30,49,40.1,3.8,37.0,0.0
38,,Jordan HowardJ. Howard PHI,10,25,60,40.7,6.7,34.0,-4.0
39,,Nyheim HinesN. Hines IND,6,24,57,41.7,6.1,42.0,+3.0
40,,Ronald Jones IIR. Jones TB,7,27,64,42.2,8.4,41.0,+1.0
Tier 6,
41,,Miles SandersM. Sanders PHI,10,14,51,33.8,6.4,35.0,-6.0
42,,Austin EkelerA. Ekeler LAC,12,31,63,44.1,6.6,40.0,-2.0
43,,Ito SmithI. Smith ATL,9,29,68,47.3,7.1,44.0,+1.0
44,,Matt BreidaM. Breida SF,4,26,66,45.3,6.9,49.0,+5.0
45,,D'Onta ForemanD. Foreman HOU,10,37,70,49.9,6.9,48.0,+3.0
46,,Duke JohnsonD. Johnson CLE,7,29,65,48.3,6.4,61.0,+15.0
47,,Carlos HydeC. Hyde KC,12,30,71,50.5,9.4,46.0,-1.0
48,,Peyton BarberP. Barber TB,7,30,90,51.1,12.0,52.0,+4.0
49,,Darrell HendersonD. Henderson LAR,9,19,102,44.9,14.0,50.0,+1.0
50,,Adrian PetersonA. Peterson WAS,10,33,72,51.8,8.6,51.0,+1.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Kareem HuntK. Hunt CLE,7,35,76,51.5,7.8,32.0,-19.0
52,,Jamaal WilliamsJ. Williams GB,11,40,68,54.6,5.9,59.0,+7.0
53,,Kalen BallageK. Ballage MIA,5,39,75,56.9,6.7,55.0,+2.0
54,,Chris ThompsonC. Thompson WAS,10,37,73,51.5,5.7,60.0,+6.0
Tier 7,
55,,C.J. AndersonC. Anderson DET,5,41,72,57.0,6.8,64.0,+9.0
56,,Elijah McGuireE. McGuire NYJ,4,35,82,62.1,9.4,69.0,+13.0
57,,Jalen RichardJ. Richard OAK,6,33,79,59.3,10.8,65.0,+8.0
58,,Giovani BernardG. Bernard CIN,9,45,77,59.5,7.1,62.0,+4.0
59,,Mike DavisM. Davis CHI,6,37,80,62.2,7.5,56.0,-3.0
60,,Rex BurkheadR. Burkhead NE,10,41,87,58.4,10.1,73.0,+13.0
61,,Kenneth DixonK. Dixon BAL,8,34,95,60.7,13.5,77.0,+16.0
62,,Jaylen SamuelsJ. Samuels PIT,7,37,81,58.3,9.7,45.0,-17.0
63,,Theo RiddickT. Riddick DET,5,30,89,63.0,10.5,75.0,+12.0
64,,Damien HarrisD. Harris NE,10,29,106,60.1,13.8,53.0,-11.0
65,,Devin SingletaryD. Singletary BUF,6,28,95,61.4,11.0,47.0,-18.0
66,,Justice HillJ. Hill BAL,8,28,106,65.0,14.8,54.0,-12.0
67,,Gus EdwardsG. Edwards BAL,8,39,86,66.5,10.1,67.0,0.0
68,,Frank GoreF. Gore BUF,6,46,91,69.4,7.6,94.0,+26.0
69,,T.J. YeldonT. Yeldon BUF,6,42,83,65.4,8.1,66.0,-3.0
70,,Chase EdmondsC. Edmonds ARI,12,51,79,69.5,4.7,76.0,+6.0
71,,Malcolm BrownM. Brown LAR,9,48,93,71.7,9.1,72.0,+1.0
72,,Alexander MattisonA. Mattison MIN,12,47,84,66.6,11.6,57.0,-15.0
73,,Justin JacksonJ. Jackson LAC,12,58,94,74.6,6.8,85.0,+12.0
Tier 8,
74,,Doug MartinD. Martin OAK,6,53,128,74.7,11.6,83.0,+9.0
75,,Jordan WilkinsJ. Wilkins IND,6,63,101,77.6,7.3,102.0,+27.0
76,,Devontae BookerD. Booker DEN,10,54,109,77.7,9.9,92.0,+16.0
77,,Corey ClementC. Clement PHI,10,61,88,77.8,6.2,107.0,+30.0
78,,Spencer WareS. Ware IND,6,51,129,76.5,12.7,80.0,+2.0
79,,Ryquell ArmsteadR. Armstead JAC,10,40,107,72.8,11.9,63.0,-16.0
80,,Jay AjayiJ. Ajayi FA,,38,126,75.6,19.3,84.0,+4.0
81,,Josh AdamsJ. Adams PHI,10,52,121,75.9,13.7,103.0,+22.0
82,,Benny Snell Jr.B. Snell PIT,7,33,114,82.0,11.5,68.0,-14.0
83,,Alfred BlueA. Blue JAC,10,59,116,85.4,11.2,81.0,-2.0
84,,Wendell SmallwoodW. Smallwood PHI,10,70,97,83.8,6.4,99.0,+15.0
85,,Ty MontgomeryT. Montgomery NYJ,4,55,115,86.3,9.0,100.0,+15.0
86,,Wayne GallmanW. Gallman NYG,11,67,114,85.5,8.9,97.0,+11.0
87,,John KellyJ. Kelly LAR,9,66,122,89.1,12.6,119.0,+32.0
88,,Cameron Artis-PayneC. Artis-Payne CAR,7,69,114,91.9,8.4,,
89,,Ameer AbdullahA. Abdullah MIN,12,78,135,96.4,13.2,,
90,,Zach ZennerZ. Zenner DET,5,70,126,97.8,7.9,111.0,+21.0
Tier 9,
91,,Jeff WilsonJ. Wilson SF,4,78,134,94.2,13.6,118.0,+27.0
92,,Trenton CannonT. Cannon NYJ,4,84,131,97.0,9.2,,
93,,Rod SmithR. Smith NYG,11,65,131,93.0,12.3,106.0,+13.0
94,,Mike WeberM. Weber DAL,8,62,109,89.4,9.5,89.0,-5.0
95,,Darwin ThompsonD. Thompson KC,12,48,100,74.7,14.3,58.0,-37.0
96,,Alex CollinsA. Collins FA,,64,127,91.1,18.1,96.0,0.0
97,,Marcus MurphyM. Murphy BUF,6,90,134,101.7,11.5,,
