Rank,WSIT,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Josh JacobsJ. Jacobs OAK,RB1,6,21,1,2,1.0,0.0
2,,Miles SandersM. Sanders PHI,RB2,10,22,1,14,3.2,1.1
3,,David MontgomeryD. Montgomery CHI,RB3,6,22,2,13,5.0,2.2
4,,A.J. BrownA. Brown TEN,WR1,11,22,2,19,5.2,2.6
5,,D.K. MetcalfD. Metcalf SEA,WR2,11,21,3,12,5.8,1.9
6,,Marquise BrownM. Brown BAL,WR3,8,22,4,19,6.5,1.5
7,,N'Keal HarryN. Harry NE,WR4,10,21,2,13,6.7,2.6
8,,Kyler MurrayK. Murray ARI,QB1,12,22,3,18,8.2,2.6
9,,Devin SingletaryD. Singletary BUF,RB4,6,22,4,22,9.7,3.6
10,,T.J. HockensonT. Hockenson DET,TE1,5,22,5,14,10.2,2.0
11,,Darrell HendersonD. Henderson LAR,RB5,9,22,6,17,12.3,2.2
12,,Mecole HardmanM. Hardman KC,WR5,12,21,10,16,12.8,1.8
13,,Noah FantN. Fant DEN,TE2,10,21,9,33,13.2,2.0
14,,Terry McLaurinT. McLaurin WAS,WR6,10,23,5,47,13.5,10.1
15,,Deebo SamuelD. Samuel SF,WR7,4,23,10,26,13.5,3.3
16,,Parris CampbellP. Campbell IND,WR8,6,22,10,23,16.2,2.0
17,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR9,10,22,9,29,16.5,3.5
18,,Justice HillJ. Hill BAL,RB6,8,22,4,24,17.5,2.4
19,,Tony PollardT. Pollard DAL,RB7,8,22,8,33,19.7,2.7
20,,Diontae JohnsonD. Johnson PIT,WR10,7,23,13,24,20.0,2.2
21,,Damien HarrisD. Harris NE,RB8,10,22,16,32,20.7,3.3
22,,Alexander MattisonA. Mattison MIN,RB9,12,21,15,24,21.0,1.6
23,,Andy IsabellaA. Isabella ARI,WR11,12,22,13,30,21.2,2.8
24,,Irv Smith Jr.I. Smith MIN,TE3,12,21,17,34,24.7,3.5
25,,Darwin ThompsonD. Thompson KC,RB10,12,22,16,41,26.8,5.1
26,,Miles BoykinM. Boykin BAL,WR12,8,23,23,36,28.2,3.3
27,,Jalen HurdJ. Hurd SF,WR13,4,23,22,33,28.8,1.7
28,,Daniel JonesD. Jones NYG,QB2,11,22,19,37,30.7,4.1
29,,Dwayne HaskinsD. Haskins WAS,QB3,10,22,25,39,30.8,3.1
30,,Preston WilliamsP. Williams MIA,WR14,5,22,20,52,31.3,10.3
31,,KeeSean JohnsonK. Johnson ARI,WR15,12,23,21,44,31.7,5.4
32,,Jace SternbergerJ. Sternberger GB,TE4,11,23,27,39,34.2,2.9
