Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
38,,Dion LewisD. Lewis TEN,11,28,57,40.5,6.1,48.0,+10.0
39,,Ronald Jones IIR. Jones TB,7,21,68,40.6,7.6,39.0,0.0
40,,Miles SandersM. Sanders PHI,10,16,86,37.7,12.1,31.0,-9.0
41,,Nyheim HinesN. Hines IND,6,29,71,42.3,6.2,44.0,+3.0
42,,Austin EkelerA. Ekeler LAC,12,33,58,42.7,4.9,42.0,0.0
43,,Darrell HendersonD. Henderson LAR,9,15,103,41.7,14.3,33.0,-10.0
44,,Matt BreidaM. Breida SF,4,25,65,46.0,7.2,53.0,+9.0
45,,Ito SmithI. Smith ATL,9,34,83,46.9,5.5,49.0,+4.0
46,,D'Onta ForemanD. Foreman HOU,10,32,68,48.3,7.0,43.0,-3.0
47,,Duke JohnsonD. Johnson CLE,7,34,68,49.2,5.1,61.0,+14.0
48,,Carlos HydeC. Hyde KC,12,30,82,50.4,8.0,46.0,-2.0
49,,Adrian PetersonA. Peterson WAS,10,33,74,50.8,9.0,51.0,+2.0
50,,Peyton BarberP. Barber TB,7,30,76,51.0,9.8,47.0,-3.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Kareem HuntK. Hunt CLE,7,32,69,52.5,8.5,38.0,-13.0
Tier 7,
52,,Kalen BallageK. Ballage MIA,5,39,75,55.4,6.4,54.0,+2.0
53,,Jamaal WilliamsJ. Williams GB,11,38,80,56.3,6.5,58.0,+5.0
54,,Chris ThompsonC. Thompson WAS,10,38,73,53.6,6.4,57.0,+3.0
55,,Jaylen SamuelsJ. Samuels PIT,7,26,78,54.6,9.1,45.0,-10.0
56,,C.J. AndersonC. Anderson DET,5,46,73,57.0,6.1,60.0,+4.0
57,,Damien HarrisD. Harris NE,10,20,105,56.8,14.5,50.0,-7.0
58,,Jalen RichardJ. Richard OAK,6,40,74,60.1,8.6,64.0,+6.0
59,,Mike DavisM. Davis CHI,6,33,78,60.5,7.5,63.0,+4.0
60,,Elijah McGuireE. McGuire NYJ,4,35,79,60.5,9.6,79.0,+19.0
61,,Giovani BernardG. Bernard CIN,9,42,83,60.9,7.4,62.0,+1.0
62,,Rex BurkheadR. Burkhead NE,10,40,90,59.4,9.9,71.0,+9.0
63,,Devin SingletaryD. Singletary BUF,6,41,86,62.5,9.7,52.0,-11.0
64,,Justice HillJ. Hill BAL,8,14,106,63.0,15.5,55.0,-9.0
65,,Gus EdwardsG. Edwards BAL,8,39,99,64.7,10.2,67.0,+2.0
66,,Kenneth DixonK. Dixon BAL,8,37,101,62.7,13.6,84.0,+18.0
67,,Theo RiddickT. Riddick DET,5,44,103,67.0,10.4,70.0,+3.0
68,,Frank GoreF. Gore BUF,6,45,89,68.6,7.7,76.0,+8.0
69,,T.J. YeldonT. Yeldon BUF,6,41,91,66.5,9.0,72.0,+3.0
Tier 8,
70,,Chase EdmondsC. Edmonds ARI,12,44,86,67.8,8.0,74.0,+4.0
71,,Justin JacksonJ. Jackson LAC,12,57,90,73.6,5.5,81.0,+10.0
72,,Malcolm BrownM. Brown LAR,9,48,104,71.7,9.3,68.0,-4.0
73,,Doug MartinD. Martin OAK,6,48,95,72.7,9.4,83.0,+10.0
74,,Alexander MattisonA. Mattison MIN,12,42,98,69.4,11.1,56.0,-18.0
75,,Ryquell ArmsteadR. Armstead JAC,10,44,108,70.9,13.2,65.0,-10.0
76,,Corey ClementC. Clement PHI,10,59,88,76.6,5.8,87.0,+11.0
77,,Spencer WareS. Ware IND,6,48,103,75.4,8.3,91.0,+14.0
78,,Devontae BookerD. Booker DEN,10,57,122,79.5,9.8,110.0,+32.0
79,,Jordan WilkinsJ. Wilkins IND,6,63,105,79.9,8.9,100.0,+21.0
80,,Josh AdamsJ. Adams PHI,10,36,120,77.4,14.8,128.0,+48.0
81,,Benny Snell Jr.B. Snell PIT,7,34,124,80.3,11.6,66.0,-15.0
82,,Alfred BlueA. Blue JAC,10,56,110,83.5,8.7,80.0,-2.0
83,,Wendell SmallwoodW. Smallwood PHI,10,72,112,84.3,6.5,90.0,+7.0
84,,Ty MontgomeryT. Montgomery NYJ,4,58,114,86.3,8.6,120.0,+36.0
85,,Wayne GallmanW. Gallman NYG,11,74,114,85.7,7.9,93.0,+8.0
Tier 9,
86,,John KellyJ. Kelly LAR,9,66,123,89.5,11.9,142.0,+56.0
87,,Cameron Artis-PayneC. Artis-Payne CAR,7,74,110,93.1,7.8,149.0,+62.0
88,,Rod SmithR. Smith NYG,11,70,115,90.2,7.7,249.0,+161.0
89,,Ameer AbdullahA. Abdullah MIN,12,82,131,94.6,12.6,165.0,+76.0
90,,Mike WeberM. Weber DAL,8,62,122,91.4,11.4,113.0,+23.0
91,,Jay AjayiJ. Ajayi FA,,38,135,83.9,15.8,77.0,-14.0
92,,Zach ZennerZ. Zenner DET,5,84,135,98.2,10.8,129.0,+37.0
93,,Dexter WilliamsD. Williams GB,11,56,113,87.9,14.2,73.0,-20.0
94,,Myles GaskinM. Gaskin MIA,5,42,123,93.4,12.9,86.0,-8.0
95,,Darwin ThompsonD. Thompson KC,12,28,125,82.8,21.1,59.0,-36.0
96,,Jeff WilsonJ. Wilson SF,4,77,153,95.2,15.1,210.0,+114.0
97,,Trenton CannonT. Cannon NYJ,4,73,130,96.5,11.1,258.0,+161.0
98,,Bilal PowellB. Powell NYJ,4,65,140,92.7,15.5,106.0,+8.0
99,,Marcus MurphyM. Murphy BUF,6,90,144,104.8,13.1,190.0,+91.0
100,,Mark WaltonM. Walton MIA,5,80,132,99.4,12.6,147.0,+47.0
101,,Tony PollardT. Pollard DAL,8,57,146,84.2,19.1,69.0,-32.0
102,,Trayveon WilliamsT. Williams CIN,9,72,126,96.8,12.5,89.0,-13.0
103,,Rodney AndersonR. Anderson CIN,9,64,114,91.6,11.4,88.0,-15.0
104,,Bryce LoveB. Love WAS,10,57,115,91.9,14.9,85.0,-19.0
105,,Bruce AndersonB. Anderson TB,7,51,119,82.6,18.9,78.0,-27.0
Tier 10,
106,,Qadree OllisonQ. Ollison ATL,9,65,115,96.4,10.9,75.0,-31.0
107,,Javorius AllenJ. Allen NO,9,62,136,98.1,16.9,109.0,+2.0
108,,LeGarrette BlountL. Blount FA,,82,137,102.9,14.5,104.0,-4.0
109,,Jordan ScarlettJ. Scarlett CAR,7,55,133,97.7,17.9,94.0,-15.0
110,,Travis HomerT. Homer SEA,11,65,130,100.9,18.7,124.0,+14.0
111,,Alex CollinsA. Collins FA,,50,162,102.5,24.8,167.0,+56.0
112,,Darrel WilliamsD. Williams KC,12,69,125,106.4,9.5,112.0,0.0
113,,Mike BooneM. Boone MIN,12,60,125,98.0,14.4,261.0,+148.0
114,,Andre EllingtonA. Ellington TB,7,63,123,93.8,15.9,257.0,+143.0
115,,Boston ScottB. Scott PHI,10,89,139,107.9,13.9,256.0,+141.0
116,,Chris Warren IIIC. Warren OAK,6,61,127,104.0,14.5,131.0,+15.0
117,,Karan HigdonK. Higdon HOU,10,47,128,103.8,13.4,98.0,-19.0
118,,Kyle JuszczykK. Juszczyk SF,4,69,119,99.0,12.8,243.0,+125.0
119,,Brian HillB. Hill ATL,9,70,139,106.0,16.8,115.0,-4.0
120,,DeAndre WashingtonD. Washington OAK,6,94,128,109.7,7.0,117.0,-3.0
121,,Cordarrelle PattersonC. Patterson CHI,6,68,101,82.6,8.3,,
122,,J.D. McKissicJ. McKissic SEA,11,73,124,104.3,13.9,260.0,+138.0
123,,Raheem MostertR. Mostert SF,4,91,127,113.0,10.0,204.0,+81.0
124,,Elijah HolyfieldE. Holyfield CAR,7,77,141,109.1,21.8,138.0,+14.0
125,,Chris IvoryC. Ivory FA,,89,136,110.0,19.4,127.0,+2.0
126,,James WilliamsJ. Williams FA,,65,152,112.8,22.1,134.0,+8.0
Tier 11,
127,,Devine OzigboD. Ozigbo NO,9,89,124,111.1,8.5,82.0,-45.0
128,,T.J. LoganT. Logan ARI,12,95,129,118.5,6.3,252.0,+124.0
129,,Tavon AustinT. Austin DAL,8,76,107,92.0,11.5,,
130,,Corey GrantC. Grant FA,,87,142,112.7,19.1,174.0,+44.0
131,,Benny CunninghamB. Cunningham JAC,10,80,146,113.0,15.9,259.0,+128.0
132,,Darren SprolesD. Sproles FA,,84,141,113.0,19.5,101.0,-31.0
133,,C.J. ProsiseC. Prosise SEA,11,92,148,120.0,17.0,146.0,+13.0
134,,Dwayne WashingtonD. Washington NO,9,99,142,120.1,11.6,126.0,-8.0
135,,Alex BarnesA. Barnes TEN,11,94,137,117.0,17.5,137.0,+2.0
136,,Roc ThomasR. Thomas MIN,12,98,145,123.0,10.5,236.0,+100.0
137,,James DevelinJ. Develin NE,10,80,155,112.8,19.6,255.0,+118.0
138,,Dontrell HilliardD. Hilliard CLE,7,97,143,120.3,16.1,155.0,+17.0
139,,Andy JanovichA. Janovich DEN,10,91,158,116.0,20.9,246.0,+107.0
140,,Kenneth FarrowK. Farrow MIA,5,89,142,118.0,18.0,196.0,+56.0
141,,Alfred MorrisA. Morris FA,,97,143,119.7,19.0,169.0,+28.0
142,,Samaje PerineS. Perine WAS,10,85,139,120.0,13.5,123.0,-19.0
143,,David FluellenD. Fluellen TEN,11,97,162,122.5,20.3,253.0,+110.0
144,,Paul PerkinsP. Perkins NYG,11,96,139,117.6,14.7,151.0,+7.0
145,,Shaun WilsonS. Wilson TB,7,89,135,120.2,14.9,135.0,-10.0
146,,Alex ArmahA. Armah CAR,7,98,157,127.7,18.3,161.0,+15.0
147,,Jeremy HillJ. Hill FA,,92,140,121.6,17.6,235.0,+88.0
148,,Jacquizz RodgersJ. Rodgers FA,,88,141,122.8,15.4,145.0,-3.0
149,,Darius JacksonD. Jackson DAL,8,109,143,123.0,14.1,238.0,+89.0
150,,Detrez NewsomeD. Newsome LAC,12,102,144,124.2,14.5,163.0,+13.0
151,,Elijhaa PennyE. Penny NYG,11,87,148,124.4,19.2,251.0,+100.0
152,,Anthony ShermanA. Sherman KC,12,95,138,116.5,15.2,244.0,+92.0
153,,Zach LineZ. Line NO,9,94,108,102.0,5.9,245.0,+92.0
154,,CJ HamC. Ham MIN,12,82,119,103.3,15.6,248.0,+94.0
155,,Kapri BibbsK. Bibbs FA,,78,140,128.4,7.1,198.0,+43.0
156,,Kenjon BarnerK. Barner ATL,9,96,149,128.4,19.8,222.0,+66.0
157,,Damarea CrockettD. Crockett HOU,10,98,145,121.8,16.9,140.0,-17.0
158,,Taquan MizzellT. Mizzell CHI,6,114,138,130.6,4.5,160.0,+2.0
159,,Roosevelt NixR. Nix PIT,7,97,141,113.0,19.9,157.0,-2.0
160,,Jamize OlawaleJ. Olawale DAL,8,117,140,127.5,8.6,254.0,+94.0
161,,Jalin MooreJ. Moore NYJ,4,87,99,93.0,6.0,,
162,,Keith SmithK. Smith OAK,6,86,160,120.3,30.4,250.0,+88.0
163,,Jonathan WilliamsJ. Williams IND,6,118,144,132.3,9.4,212.0,+49.0
164,,Patrick DiMarcoP. DiMarco BUF,6,118,161,132.8,16.9,132.0,-32.0
Tier 12,
165,,Brandon BoldenB. Bolden NE,10,128,142,135.8,5.3,185.0,+20.0
166,,Derek WattD. Watt LAC,12,100,152,127.7,21.4,111.0,-55.0
167,,Ricky OrtizR. Ortiz ATL,9,110,159,129.7,21.1,114.0,-53.0
168,,Jeremy McNicholsJ. McNichols TEN,11,117,156,133.0,16.7,242.0,+74.0
169,,Thomas RawlsT. Rawls JAC,10,121,156,140.5,13.9,209.0,+40.0
170,,Kerrith WhyteK. Whyte CHI,6,120,161,140.8,15.8,,
171,,Jeremy CoxJ. Cox LAC,12,109,132,120.5,11.5,,
172,,Ty JohnsonT. Johnson DET,5,123,147,136.0,9.9,95.0,-77.0
173,,Justin DavisJ. Davis LAR,9,135,138,136.3,1.2,206.0,+33.0
174,,Elijah HoodE. Hood CAR,7,118,153,137.0,14.4,153.0,-21.0
175,,Byron MarshallB. Marshall WAS,10,107,150,128.5,21.5,216.0,+41.0
176,,D.J. FosterD. Foster ARI,12,122,160,142.7,15.7,228.0,+52.0
177,,De'Lance TurnerD. Turner BAL,8,127,147,137.0,10.0,234.0,+57.0
178,,Charcandrick WestC. West FA,,140,143,141.5,1.5,183.0,+5.0
179,,Troymaine PopeT. Pope LAC,12,144,158,152.0,5.9,224.0,+45.0
