Rank,WSIT,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Christian McCaffreyC. McCaffrey CAR,RB1,,23,1,2,1.0,0.0
2,,Saquon BarkleyS. Barkley NYG,RB2,,23,1,5,2.0,0.0
3,,Michael ThomasM. Thomas NO,WR1,,26,3,6,3.2,0.4
4,,Dalvin CookD. Cook MIN,RB3,,24,2,8,5.4,1.3
5,,DeAndre HopkinsD. Hopkins HOU,WR2,,27,3,11,5.9,1.3
6,,Ezekiel ElliottE. Elliott DAL,RB4,,24,3,11,6.3,1.6
7,,Alvin KamaraA. Kamara NO,RB5,,24,4,12,7.6,2.1
8,,Tyreek HillT. Hill KC,WR3,,25,4,13,7.7,2.2
9,,Davante AdamsD. Adams GB,WR4,,27,4,17,10.6,2.1
10,,Nick ChubbN. Chubb CLE,RB6,,24,5,24,11.4,4.1
11,,Chris GodwinC. Godwin TB,WR5,,23,6,33,11.4,2.9
12,,Mike EvansM. Evans TB,WR6,,26,9,16,12.5,2.5
13,,Amari CooperA. Cooper DAL,WR7,,25,10,21,14.7,2.2
14,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR8,,23,5,44,15.4,5.6
15,,Derrick HenryD. Henry TEN,RB7,,25,11,70,17.2,5.8
16,,Aaron JonesA. Jones GB,RB8,,25,6,27,18.0,4.0
17,,Joe MixonJ. Mixon CIN,RB9,,23,12,36,18.0,3.1
18,,Odell Beckham Jr.O. Beckham CLE,WR9,,27,8,35,20.1,4.3
19,,Josh JacobsJ. Jacobs OAK,RB10,,22,12,31,20.8,3.6
20,,Leonard FournetteL. Fournette JAC,RB11,,25,14,32,21.8,4.7
21,,Julio JonesJ. Jones ATL,WR10,,31,8,52,22.4,6.6
22,,D.J. MooreD. Moore CAR,WR11,,22,12,39,23.6,5.8
23,,George KittleG. Kittle SF,TE1,,26,15,37,23.8,2.6
24,,Kenny GolladayK. Golladay DET,WR12,,26,14,34,24.2,4.1
25,,Travis KelceT. Kelce KC,TE2,,30,18,34,25.8,3.5
26,,Keenan AllenK. Allen LAC,WR13,,27,15,35,26.7,5.2
27,,Stefon DiggsS. Diggs MIN,WR14,,26,17,39,28.7,3.4
28,,Todd GurleyT. Gurley LAR,RB12,,25,14,66,31.0,6.2
29,,Cooper KuppC. Kupp LAR,WR15,,26,10,61,31.5,5.6
30,,Melvin GordonM. Gordon LAC,RB13,,26,16,45,32.1,6.1
31,,Courtland SuttonC. Sutton DEN,WR16,,24,15,47,32.6,6.4
32,,Miles SandersM. Sanders PHI,RB14,,22,13,60,33.7,8.3
33,,Patrick MahomesP. Mahomes KC,QB1,,24,23,52,34.4,7.8
34,,A.J. BrownA. Brown TEN,WR17,,22,18,58,34.8,12.3
35,,Kerryon JohnsonK. Johnson DET,RB15,,22,23,48,36.9,5.2
36,,Allen RobinsonA. Robinson CHI,WR18,,26,19,54,38.4,8.3
37,,Lamar JacksonL. Jackson BAL,QB2,,23,16,54,39.5,9.1
38,,Marlon MackM. Mack IND,RB16,,23,29,59,40.0,5.0
39,,Tyler LockettT. Lockett SEA,WR19,,27,21,52,40.3,3.5
40,,Calvin RidleyC. Ridley ATL,WR20,,25,20,63,40.4,9.8
41,,Austin EkelerA. Ekeler LAC,RB17,,24,24,67,43.4,10.9
42,,Zach ErtzZ. Ertz PHI,TE3,,29,30,81,43.9,5.4
43,,Le'Veon BellL. Bell NYJ,RB18,,27,22,74,46.0,12.0
44,,James ConnerJ. Conner PIT,RB19,,24,20,95,46.7,7.1
45,,Devin SingletaryD. Singletary BUF,RB20,,22,30,110,48.6,11.1
46,,D.J. CharkD. Chark JAC,WR21,,23,29,76,48.7,7.1
47,,David MontgomeryD. Montgomery CHI,RB21,,22,24,89,50.0,11.2
