Rank,WSID,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Josh JacobsJ. Jacobs OAK,RB1,6,,1,4,1.5,0.7
2,,N'Keal HarryN. Harry NE,WR1,10,,1,5,2.2,0.9
3,,Miles SandersM. Sanders PHI,RB2,10,,2,16,4.4,2.0
4,,David MontgomeryD. Montgomery CHI,RB3,6,,1,17,5.1,3.4
5,,A.J. BrownA. Brown TEN,WR2,11,,1,13,6.1,1.9
6,,D.K. MetcalfD. Metcalf SEA,WR3,11,,3,14,6.1,2.6
7,,Marquise BrownM. Brown BAL,WR4,8,,3,16,9.1,3.6
8,,Parris CampbellP. Campbell IND,WR5,6,,3,18,9.2,3.5
9,,Deebo SamuelD. Samuel SF,WR6,4,,6,17,10.1,2.5
10,,T.J. HockensonT. Hockenson DET,TE1,5,,4,28,11.8,4.1
11,,Noah FantN. Fant DEN,TE2,10,,7,29,12.8,2.7
12,,Mecole HardmanM. Hardman KC,WR7,12,,3,38,13.0,4.1
13,,Hakeem ButlerH. Butler ARI,WR8,12,,5,25,13.7,3.6
14,,Kyler MurrayK. Murray ARI,QB1,12,,5,21,13.7,4.3
15,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR9,10,,6,25,14.0,3.8
16,,Darrell HendersonD. Henderson LAR,RB4,9,,4,29,14.6,4.6
17,,Andy IsabellaA. Isabella ARI,WR10,12,,7,35,17.5,5.3
18,,Justice HillJ. Hill BAL,RB5,8,,9,33,18.0,4.1
19,,Damien HarrisD. Harris NE,RB6,10,,6,27,18.1,4.7
20,,Devin SingletaryD. Singletary BUF,RB7,6,,11,36,20.3,3.4
21,,Irv Smith Jr.I. Smith MIN,TE3,12,,16,30,21.0,3.2
22,,Kelvin HarmonK. Harmon WAS,WR11,10,,10,35,21.8,5.2
23,,Dwayne HaskinsD. Haskins WAS,QB2,10,,12,39,26.4,6.6
24,,Diontae JohnsonD. Johnson PIT,WR12,7,,13,56,26.6,6.7
25,,Miles BoykinM. Boykin BAL,WR13,8,,13,56,26.9,5.0
26,,Jalen HurdJ. Hurd SF,WR14,4,,19,50,27.4,6.7
27,,Benny Snell Jr.B. Snell PIT,RB8,7,,6,44,29.4,6.1
28,,Rodney AndersonR. Anderson CIN,RB9,9,,12,40,30.3,4.7
29,,Bryce LoveB. Love WAS,RB10,10,,11,44,31.9,5.9
30,,Jace SternbergerJ. Sternberger GB,TE4,11,,21,49,31.1,8.2
31,,Riley RidleyR. Ridley CHI,WR15,6,,20,55,34.2,5.8
32,,Terry McLaurinT. McLaurin WAS,WR16,10,,18,42,32.1,5.8
33,,Drew LockD. Lock DEN,QB3,10,,24,50,35.4,5.8
34,,Trayveon WilliamsT. Williams CIN,RB11,9,,24,55,35.6,7.0
35,,Alexander MattisonA. Mattison MIN,RB12,12,,18,72,34.1,10.9
36,,Daniel JonesD. Jones NYG,QB4,11,,26,66,40.0,9.0
37,,Mike WeberM. Weber DAL,RB13,8,,29,58,41.6,7.6
38,,Ryquell ArmsteadR. Armstead JAC,RB14,10,,21,58,36.7,7.9
39,,Emanuel HallE. Hall CHI,WR17,6,,26,59,43.3,9.1
40,,Darwin ThompsonD. Thompson KC,RB15,12,,22,60,40.9,8.8
41,,KeeSean JohnsonK. Johnson ARI,WR18,12,,21,54,39.7,7.9
42,,Myles GaskinM. Gaskin MIA,RB16,5,,27,62,46.6,5.6
43,,Dexter WilliamsD. Williams GB,RB17,11,,25,59,44.4,9.4
44,,Will GrierW. Grier CAR,QB5,7,,23,73,45.2,10.8
45,,James WilliamsJ. Williams KC,RB18,12,,30,66,46.1,9.7
46,,Elijah HolyfieldE. Holyfield CAR,RB19,7,,27,74,47.6,12.5
47,,Josh OliverJ. Oliver JAC,TE5,10,,22,53,45.2,5.0
48,,Travis HomerT. Homer SEA,RB20,11,,26,74,51.9,10.9
49,,Gary JenningsG. Jennings SEA,WR19,11,,32,73,48.1,10.7
50,,Hunter RenfrowH. Renfrow OAK,WR20,6,,30,68,48.8,8.6
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Jordan ScarlettJ. Scarlett CAR,RB21,7,,38,67,47.7,8.0
52,,Caleb WilsonC. Wilson ARI,TE6,12,,46,69,55.6,6.3
53,,Karan HigdonK. Higdon HOU,RB22,10,,22,75,46.2,12.9
54,,David SillsD. Sills BUF,WR21,6,,38,77,55.5,10.4
55,,DaMarkus LodgeD. Lodge TB,WR22,7,,32,73,52.3,12.9
56,,Jarrett StidhamJ. Stidham NE,QB6,10,,34,75,51.7,11.1
57,,Dawson KnoxD. Knox BUF,TE7,6,,35,87,54.8,12.9
58,,Lil'Jordan HumphreyL. Humphrey NO,WR23,9,,35,69,54.8,10.6
59,,Foster MoreauF. Moreau OAK,TE8,6,,41,60,53.0,5.1
60,,Antoine WesleyA. Wesley BAL,WR24,8,,41,80,60.1,13.8
61,,Ryan FinleyR. Finley CIN,QB7,9,,34,88,56.7,12.9
62,,Alex BarnesA. Barnes TEN,RB23,11,,37,87,60.6,10.3
63,,Dillon MitchellD. Mitchell MIN,WR25,12,,38,80,62.5,12.7
64,,Greg DortchG. Dortch NYJ,WR26,4,,46,81,64.2,9.8
65,,Preston WilliamsP. Williams MIA,WR27,5,,20,71,56.4,12.7
66,,Devine OzigboD. Ozigbo NO,RB24,9,,35,63,52.0,9.0
67,,Bruce AndersonB. Anderson TB,RB25,7,,25,81,47.8,18.8
68,,Tony PollardT. Pollard DAL,RB26,8,,33,63,48.2,7.6
69,,LJ ScottL. Scott BAL,RB27,8,,40,91,65.4,14.5
70,,Kaden SmithK. Smith SF,TE9,4,,48,92,68.9,12.8
71,,Drew SampleD. Sample CIN,TE10,9,,33,93,66.1,16.4
72,,Darius SlaytonD. Slayton NYG,WR28,11,,31,41,37.0,3.9
73,,Qadree OllisonQ. Ollison ATL,RB28,9,,47,71,61.0,5.7
74,,Kahale WarringK. Warring HOU,TE11,10,,30,56,44.8,9.7
75,,Alize MackA. Mack NO,TE12,9,,35,91,70.4,15.8
76,,Stanley Morgan Jr.S. Morgan CIN,WR29,9,,45,89,74.1,9.7
77,,Terry GodwinT. Godwin CAR,WR30,7,,43,97,69.4,18.4
78,,Ty JohnsonT. Johnson DET,RB29,5,,38,86,74.5,9.3
79,,Tyree JacksonT. Jackson BUF,QB8,6,,48,88,76.7,9.4
80,,Ashton DulinA. Dulin IND,WR31,6,,49,86,73.0,9.6
81,,Clayton ThorsonC. Thorson PHI,QB9,10,,46,90,69.0,17.1
82,,Trevon WescoT. Wesco NYJ,TE13,4,,53,91,78.7,11.7
83,,Gardner MinshewG. Minshew JAC,QB10,10,,50,92,76.2,13.1
84,,Damarea CrockettD. Crockett HOU,RB30,10,,50,89,77.6,7.6
85,,Anthony JohnsonA. Johnson TB,WR32,7,,48,82,79.0,1.7
86,,Emmanuel ButlerE. Butler NO,WR33,9,,65,94,75.8,11.3
87,,Jalin MooreJ. Moore NYJ,RB31,4,,74,85,79.8,4.8
88,,Kerrith WhyteK. Whyte CHI,RB32,6,,41,88,82.5,5.1
89,,Jazz FergusonJ. Ferguson SEA,WR34,11,,60,83,71.7,9.4
90,,Darrin HallD. Hall CLE,RB33,7,,63,92,81.6,10.6
91,,Isaac NautaI. Nauta DET,TE14,5,,62,89,83.4,3.1
92,,Brett RypienB. Rypien DEN,QB11,10,,52,93,87.2,3.9
93,,Easton StickE. Stick LAC,QB12,12,,53,100,86.4,9.6
94,,Tyre BradyT. Brady JAC,WR35,10,,77,99,87.0,7.2
95,,C.J. ConradC. Conrad NYG,TE15,11,,77,93,86.8,5.9
96,,Dax RaymondD. Raymond CHI,TE16,6,,71,98,88.4,8.2
97,,Jacques PatrickJ. Patrick Florida State,RB34,,,57,103,80.0,23.0
98,,Keelan DossK. Doss OAK,WR36,6,,70,95,83.3,10.3
99,,Wes HillsW. Hills Slippery Rock,RB35,,,80,96,90.5,6.3
