Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
87,,John KellyJ. Kelly LAR,9,66,123,90.0,11.9,135.0,+48.0
88,,Cameron Artis-PayneC. Artis-Payne CAR,7,69,121,94.0,9.8,102.0,+14.0
89,,Ameer AbdullahA. Abdullah MIN,12,78,135,95.9,13.0,222.0,+133.0
90,,Zach ZennerZ. Zenner DET,5,84,126,96.6,8.2,156.0,+66.0
91,,Mike WeberM. Weber DAL,8,62,115,91.1,9.7,97.0,+6.0
92,,Jeff WilsonJ. Wilson SF,4,80,153,96.1,15.4,248.0,+156.0
93,,Rod SmithR. Smith NYG,11,79,131,94.8,11.0,133.0,+40.0
94,,Trenton CannonT. Cannon NYJ,4,74,130,97.3,10.0,114.0,+20.0
95,,Myles GaskinM. Gaskin MIA,5,43,123,93.5,13.9,89.0,-6.0
96,,Darwin ThompsonD. Thompson KC,12,48,125,82.4,19.5,63.0,-33.0
97,,Dexter WilliamsD. Williams GB,11,66,105,87.8,12.5,72.0,-25.0
Tier 9,
98,,Marcus MurphyM. Murphy BUF,6,90,144,104.4,13.3,190.0,+92.0
99,,Bilal PowellB. Powell NYJ,4,66,140,98.7,15.3,101.0,+2.0
100,,Mark WaltonM. Walton MIA,5,81,133,101.0,12.8,137.0,+37.0
101,,Trayveon WilliamsT. Williams CIN,9,69,126,97.6,14.7,94.0,-7.0
102,,Tony PollardT. Pollard DAL,8,61,146,84.1,20.0,69.0,-33.0
103,,Alex CollinsA. Collins FA,,64,162,100.6,22.9,124.0,+21.0
104,,Rodney AndersonR. Anderson CIN,9,63,104,86.4,10.1,82.0,-22.0
105,,LeGarrette BlountL. Blount FA,,83,137,104.8,14.1,157.0,+52.0
106,,Bryce LoveB. Love WAS,10,37,112,88.8,13.8,76.0,-30.0
107,,Bruce AndersonB. Anderson TB,7,44,119,78.6,21.0,88.0,-19.0
108,,Jordan ScarlettJ. Scarlett CAR,7,55,133,98.3,18.5,93.0,-15.0
109,,Qadree OllisonQ. Ollison ATL,9,66,112,93.9,13.1,79.0,-30.0
110,,Andre EllingtonA. Ellington TB,7,63,111,87.5,15.2,127.0,+17.0
111,,Mike BooneM. Boone MIN,12,55,125,96.8,18.0,260.0,+149.0
112,,Darrel WilliamsD. Williams KC,12,69,125,103.6,12.4,131.0,+19.0
113,,Javorius AllenJ. Allen NO,9,62,137,104.6,18.8,100.0,-13.0
114,,Boston ScottB. Scott PHI,10,94,143,111.8,14.3,237.0,+123.0
115,,DeAndre WashingtonD. Washington OAK,6,83,127,104.3,11.0,146.0,+31.0
116,,Kyle JuszczykK. Juszczyk SF,4,62,111,93.9,12.1,104.0,-12.0
117,,Chris Warren IIIC. Warren OAK,6,83,127,106.6,14.0,125.0,+8.0
118,,Karan HigdonK. Higdon HOU,10,39,127,97.9,12.4,122.0,+4.0
119,,Travis HomerT. Homer SEA,11,65,130,105.0,17.0,92.0,-27.0
120,,Brian HillB. Hill ATL,9,70,139,105.6,18.8,99.0,-21.0
121,,C.J. ProsiseC. Prosise SEA,11,65,148,107.5,18.5,121.0,0.0
Tier 10,
122,,J.D. McKissicJ. McKissic SEA,11,76,124,104.0,17.5,126.0,+4.0
123,,Cordarrelle PattersonC. Patterson CHI,6,68,101,83.0,11.4,,
124,,Raheem MostertR. Mostert SF,4,89,127,108.9,10.2,227.0,+103.0
125,,Chris IvoryC. Ivory FA,,85,136,116.4,19.1,150.0,+25.0
126,,James WilliamsJ. Williams FA,,58,152,110.0,24.0,112.0,-14.0
127,,Devine OzigboD. Ozigbo NO,9,98,124,110.0,7.2,90.0,-37.0
128,,Darren SprolesD. Sproles FA,,94,141,118.3,18.1,233.0,+105.0
129,,Elijah HolyfieldE. Holyfield CAR,7,40,141,112.6,23.6,128.0,-1.0
130,,James DevelinJ. Develin NE,10,80,155,106.0,24.0,113.0,-17.0
131,,Kenneth FarrowK. Farrow MIA,5,88,142,107.8,20.8,159.0,+28.0
132,,Shaun WilsonS. Wilson TB,7,88,135,109.3,20.5,193.0,+61.0
133,,Tavon AustinT. Austin DAL,8,83,125,101.8,14.2,,
134,,Corey GrantC. Grant FA,,89,142,119.6,18.9,175.0,+41.0
135,,Benny CunninghamB. Cunningham JAC,10,73,146,112.8,20.5,261.0,+126.0
136,,Roc ThomasR. Thomas MIN,12,96,145,120.1,14.1,224.0,+88.0
137,,Jeremy HillJ. Hill FA,,91,140,121.0,18.7,98.0,-39.0
138,,Andy JanovichA. Janovich DEN,10,91,158,116.0,20.9,253.0,+115.0
139,,Jacquizz RodgersJ. Rodgers FA,,98,142,123.7,15.5,225.0,+86.0
140,,Alfred MorrisA. Morris FA,,93,143,123.9,18.1,246.0,+106.0
141,,Alex BarnesA. Barnes TEN,11,94,137,118.7,17.2,117.0,-24.0
142,,T.J. LoganT. Logan ARI,12,106,129,118.8,5.9,169.0,+27.0
143,,Alex ArmahA. Armah CAR,7,98,157,122.7,17.5,234.0,+91.0
144,,Detrez NewsomeD. Newsome LAC,12,102,135,115.0,12.3,142.0,-2.0
145,,Dwayne WashingtonD. Washington NO,9,107,142,124.0,10.3,213.0,+68.0
146,,Samaje PerineS. Perine WAS,10,85,133,116.4,11.5,107.0,-39.0
147,,Taquan MizzellT. Mizzell CHI,6,110,138,124.2,9.2,174.0,+27.0
148,,CJ HamC. Ham MIN,12,82,109,94.0,11.2,256.0,+108.0
149,,Elijhaa PennyE. Penny NYG,11,87,148,121.8,22.7,118.0,-31.0
150,,Darius JacksonD. Jackson DAL,8,109,143,122.8,14.2,158.0,+8.0
151,,Kapri BibbsK. Bibbs FA,,112,131,123.4,5.5,134.0,-17.0
152,,Kenjon BarnerK. Barner ATL,9,97,149,125.0,23.2,195.0,+43.0
153,,Dontrell HilliardD. Hilliard CLE,7,112,143,128.0,12.8,162.0,+9.0
154,,Jonathan WilliamsJ. Williams IND,6,118,144,129.6,10.0,235.0,+81.0
155,,Paul PerkinsP. Perkins NYG,11,93,139,109.3,21.0,148.0,-7.0
Tier 11,
156,,David FluellenD. Fluellen TEN,11,97,162,126.0,23.3,251.0,+95.0
157,,Anthony ShermanA. Sherman KC,12,95,138,116.3,17.6,129.0,-28.0
158,,Jeremy CoxJ. Cox LAC,12,109,132,116.7,10.8,,
159,,Keith SmithK. Smith OAK,6,86,160,119.3,30.7,154.0,-5.0
160,,Roosevelt NixR. Nix PIT,7,97,101,99.0,2.0,111.0,-49.0
161,,Byron MarshallB. Marshall WAS,10,104,150,120.3,21.0,206.0,+45.0
162,,Josh FergusonJ. Ferguson HOU,10,99,100,99.5,0.5,249.0,+87.0
163,,Zach LineZ. Line NO,9,94,108,101.0,7.0,167.0,+4.0
164,,Charcandrick WestC. West FA,,104,142,128.7,17.5,242.0,+78.0
165,,Jamize OlawaleJ. Olawale DAL,8,117,140,129.0,9.4,192.0,+27.0
166,,Ricky OrtizR. Ortiz ATL,9,110,159,129.7,21.1,212.0,+46.0
167,,Thomas RawlsT. Rawls JAC,10,114,156,139.0,16.4,255.0,+88.0
168,,Patrick DiMarcoP. DiMarco BUF,6,118,161,133.7,19.4,223.0,+55.0
169,,Brandon BoldenB. Bolden NE,10,128,139,133.7,4.5,153.0,-16.0
170,,Tre MaddenT. Madden FA,,118,123,120.5,2.5,210.0,+40.0
171,,Justin DavisJ. Davis LAR,9,134,138,136.0,1.6,215.0,+44.0
172,,Derek WattD. Watt LAC,12,100,152,126.0,26.0,105.0,-67.0
173,,D.J. FosterD. Foster ARI,12,122,160,142.7,15.7,230.0,+57.0
174,,Ty JohnsonT. Johnson DET,5,124,147,135.5,11.5,120.0,-54.0
175,,De'Lance TurnerD. Turner BAL,8,126,147,136.5,10.5,119.0,-56.0
176,,Kerrith WhyteK. Whyte CHI,6,133,161,148.0,11.5,,
177,,Jeremy McNicholsJ. McNichols TEN,11,126,156,141.0,15.0,236.0,+59.0
178,,Elijah HoodE. Hood CAR,7,140,153,146.5,6.5,170.0,-8.0
179,,Troymaine PopeT. Pope LAC,12,144,158,152.0,5.9,176.0,-3.0
