Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
291,,Washington (WAS)WAS DST,DST24,10,145,335,293.3,35.8,252.0,-39.0
292,,Rashard HigginsR. Higgins CLE,WR101,7,226,384,288.7,29.7,452.0,+160.0
293,,Ryan FitzpatrickR. Fitzpatrick MIA,QB33,5,167,397,299.9,41.6,263.0,-30.0
294,,Greg JosephG. Joseph CLE,K22,7,171,342,290.3,27.8,614.0,+320.0
295,,Demarcus RobinsonD. Robinson KC,WR102,12,129,370,267.5,52.5,243.0,-52.0
296,,Jonnu SmithJ. Smith TEN,TE34,11,139,366,280.6,32.9,326.0,+30.0
297,,Ryan GrantR. Grant OAK,WR103,6,222,370,288.7,29.3,951.0,+654.0
298,,Steven HauschkaS. Hauschka BUF,K23,6,188,342,301.3,18.9,365.0,+67.0
299,,Case KeenumC. Keenum WAS,QB34,10,241,340,307.6,27.5,323.0,+24.0
300,,Cordarrelle PattersonC. Patterson CHI,WR104,6,203,380,295.6,32.3,472.0,+172.0
301,,Detroit (DET)DET DST,DST25,5,164,342,305.5,24.1,267.0,-34.0
302,,Jake KumerowJ. Kumerow GB,WR105,11,214,395,295.3,34.9,296.0,-6.0
303,,Wendell SmallwoodW. Smallwood PHI,RB82,10,238,337,299.6,21.7,325.0,+22.0
304,,Alfred BlueA. Blue JAC,RB83,10,181,359,300.1,33.2,277.0,-27.0
305,,Cameron MeredithC. Meredith NO,WR106,9,216,379,298.7,27.6,428.0,+123.0
306,,Jake ButtJ. Butt DEN,TE35,10,223,389,291.4,35.8,522.0,+216.0
307,,Daniel CarlsonD. Carlson OAK,K24,6,179,336,306.7,22.3,376.0,+69.0
308,,Ty MontgomeryT. Montgomery NYJ,RB84,4,185,388,305.3,31.4,373.0,+65.0
309,,New York (NYJ)NYJ DST,DST26,4,175,347,294.1,30.1,227.0,-82.0
310,,Jay AjayiJ. Ajayi FA,RB85,,100,364,275.3,59.0,275.0,-35.0
311,,Wayne GallmanW. Gallman NYG,RB86,11,236,380,304.5,25.3,333.0,+22.0
312,,Giorgio TavecchioG. Tavecchio ATL,K25,9,215,330,289.7,28.7,208.0,-104.0
313,,New York (NYG)NYG DST,DST27,11,152,347,315.8,27.3,360.0,+47.0
314,,J'Mon MooreJ. Moore GB,WR107,11,226,383,297.5,32.5,928.0,+614.0
315,,Deon CainD. Cain IND,WR108,6,226,383,307.3,33.4,292.0,-23.0
316,,Cairo SantosC. Santos TB,K26,7,183,332,308.4,23.4,433.0,+117.0
317,,John KellyJ. Kelly LAR,RB87,9,217,393,308.3,35.9,480.0,+163.0
318,,Keith KirkwoodK. Kirkwood NO,WR109,9,245,378,313.2,27.3,332.0,+14.0
319,,Darwin ThompsonD. Thompson KC,RB88,12,76,375,262.5,81.6,189.0,-130.0
320,,Irv Smith Jr.I. Smith MIN,TE36,12,140,354,278.2,42.9,246.0,-74.0
321,,Will DisslyW. Dissly SEA,TE37,11,106,354,271.1,62.3,283.0,-38.0
Tier 12,
322,,Diontae JohnsonD. Johnson PIT,WR110,7,169,377,286.7,54.7,297.0,-25.0
323,,Ryan TannehillR. Tannehill TEN,QB35,11,252,385,327.7,28.8,405.0,+82.0
324,,Darren WallerD. Waller OAK,TE38,6,94,394,260.0,63.9,253.0,-71.0
325,,Rod SmithR. Smith NYG,RB89,11,238,386,316.0,25.4,998.0,+673.0
326,,San Francisco (SF)SF DST,DST28,4,201,347,314.9,23.9,264.0,-62.0
327,,Mike WeberM. Weber DAL,RB90,8,190,382,313.1,36.9,407.0,+80.0
328,,Kendrick BourneK. Bourne SF,WR111,4,263,395,318.5,29.0,813.0,+485.0
329,,Michael CrabtreeM. Crabtree FA,WR112,,208,370,285.6,33.1,394.0,+65.0
330,,Cameron Artis-PayneC. Artis-Payne CAR,RB91,7,259,392,330.8,27.9,524.0,+194.0
331,,Dexter WilliamsD. Williams GB,RB92,11,181,392,302.8,57.9,257.0,-74.0
332,,Terry McLaurinT. McLaurin WAS,WR113,10,86,390,296.8,61.6,319.0,-13.0
333,,Jordan ThomasJ. Thomas HOU,TE39,10,161,374,293.8,54.0,316.0,-17.0
334,,Miami (MIA)MIA DST,DST29,5,140,355,314.5,40.4,322.0,-12.0
335,,C.J. UzomahC. Uzomah CIN,TE40,9,139,391,294.6,60.4,293.0,-42.0
336,,Ameer AbdullahA. Abdullah MIN,RB93,12,270,393,320.2,20.3,626.0,+290.0
337,,Jace SternbergerJ. Sternberger GB,TE41,11,173,394,285.1,57.1,289.0,-48.0
338,,Luke WillsonL. Willson OAK,TE42,6,180,389,306.4,36.8,997.0,+659.0
339,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE43,,173,325,262.0,34.3,358.0,+19.0
340,,Geoff SwaimG. Swaim JAC,TE44,10,161,365,288.5,63.1,338.0,-2.0
341,,Bilal PowellB. Powell NYJ,RB94,4,199,364,312.0,35.0,354.0,+13.0
342,,Matt BryantM. Bryant FA,K27,,215,320,272.2,28.7,364.0,+22.0
343,,Miles BoykinM. Boykin BAL,WR114,8,151,370,289.5,50.1,324.0,-19.0
344,,Dustin HopkinsD. Hopkins WAS,K28,10,251,342,321.2,10.9,979.0,+635.0
345,,Myles GaskinM. Gaskin MIA,RB95,5,120,386,313.3,38.4,315.0,-30.0
346,,Jeff WilsonJ. Wilson SF,RB96,4,253,357,319.7,19.3,872.0,+526.0
347,,Trenton CannonT. Cannon NYJ,RB97,4,257,380,327.2,23.8,"1,033.0",+686.0
348,,Travis BenjaminT. Benjamin LAC,WR115,12,155,372,288.0,57.4,329.0,-19.0
349,,Zach ZennerZ. Zenner DET,RB98,5,259,393,332.8,21.2,517.0,+168.0
350,,Tampa Bay (TB)TB DST,DST30,7,145,347,322.6,17.3,320.0,-30.0
351,,Tony PollardT. Pollard DAL,RB99,8,155,392,280.8,60.3,247.0,-104.0
352,,Benjamin WatsonB. Watson NE,TE45,10,92,371,288.6,40.2,262.0,-90.0
353,,Chandler CatanzaroC. Catanzaro NYJ,K29,4,233,342,318.5,15.9,983.0,+630.0
354,,Bruce AndersonB. Anderson TB,RB100,7,142,359,261.9,60.2,268.0,-86.0
355,,Vernon DavisV. Davis WAS,TE46,10,209,360,309.4,37.6,476.0,+121.0
356,,Chester RogersC. Rogers IND,WR116,6,236,373,326.0,29.8,414.0,+58.0
357,,Blake JarwinB. Jarwin DAL,TE47,8,233,377,307.6,38.1,341.0,-16.0
358,,Laquon TreadwellL. Treadwell MIN,WR117,12,267,375,325.5,28.2,"1,016.0",+658.0
359,,Jesse JamesJ. James DET,TE48,5,191,371,324.2,38.6,290.0,-69.0
360,,Daniel JonesD. Jones NYG,QB36,11,201,387,328.8,40.4,251.0,-109.0
361,,Mark WaltonM. Walton MIA,RB101,5,269,362,325.3,19.6,511.0,+150.0
362,,Marcus MurphyM. Murphy BUF,RB102,6,283,374,335.7,15.4,741.0,+379.0
363,,Bryce LoveB. Love WAS,RB103,10,182,374,304.6,44.4,304.0,-59.0
364,,Trent TaylorT. Taylor SF,WR118,4,284,395,331.3,24.1,417.0,+53.0
365,,Jalen HurdJ. Hurd SF,WR119,4,222,383,324.7,39.6,357.0,-8.0
366,,Tim PatrickT. Patrick DEN,WR120,10,224,395,325.0,38.3,526.0,+160.0
367,,Justin WatsonJ. Watson TB,WR121,7,216,384,312.8,62.3,434.0,+67.0
368,,Matt LaCosseM. LaCosse NE,TE49,10,191,381,295.8,52.8,303.0,-65.0
369,,Josh OliverJ. Oliver JAC,TE50,10,141,386,310.1,70.0,284.0,-85.0
370,,Adam ShaheenA. Shaheen CHI,TE51,6,180,394,333.7,34.3,420.0,+50.0
371,,Josh GordonJ. Gordon FA,WR122,,147,387,263.7,78.9,218.0,-153.0
372,,Rodney AndersonR. Anderson CIN,RB104,9,195,382,315.5,49.3,311.0,-61.0
373,,Dawson KnoxD. Knox BUF,TE52,6,170,391,312.3,47.0,310.0,-63.0
374,,Dontrelle InmanD. Inman NE,WR123,10,188,390,308.5,51.2,482.0,+108.0
375,,Jermaine KearseJ. Kearse DET,WR124,5,231,368,317.1,30.4,459.0,+84.0
376,,Trayveon WilliamsT. Williams CIN,RB105,9,224,393,335.1,39.2,331.0,-45.0
377,,Blake BortlesB. Bortles LAR,QB37,9,250,374,341.3,21.4,314.0,-63.0
378,,Tyler HigbeeT. Higbee LAR,TE53,9,256,360,337.1,16.8,509.0,+131.0
379,,Jordan MatthewsJ. Matthews SF,WR125,4,269,378,330.7,27.7,925.0,+546.0
380,,Kelvin HarmonK. Harmon WAS,WR126,10,109,377,286.3,53.6,317.0,-63.0
381,,Cody ParkeyC. Parkey FA,K30,,196,332,296.9,33.6,369.0,-12.0
382,,Alex CollinsA. Collins FA,RB106,,146,341,301.5,30.7,633.0,+251.0
383,,Allen HurnsA. Hurns DAL,WR127,8,242,392,336.1,36.2,463.0,+80.0
384,,Drew LockD. Lock DEN,QB38,10,253,387,332.3,30.7,301.0,-83.0
385,,Jakeem GrantJ. Grant MIA,WR128,5,226,384,318.2,42.1,528.0,+143.0
Tier 13,
386,,Cincinnati (CIN)CIN DST,DST31,9,317,355,339.0,11.7,988.0,+602.0
387,,Hunter RenfrowH. Renfrow OAK,WR129,6,164,383,297.9,72.8,312.0,-75.0
388,,Kahale WarringK. Warring HOU,TE54,10,165,370,324.1,39.0,330.0,-58.0
389,,Javorius AllenJ. Allen NO,RB107,9,190,382,324.5,35.6,356.0,-33.0
390,,LeGarrette BlountL. Blount FA,RB108,,274,351,328.8,14.6,399.0,+9.0
391,,Randy BullockR. Bullock CIN,K31,9,309,353,334.9,11.0,"1,006.0",+615.0
392,,Teddy BridgewaterT. Bridgewater NO,QB39,9,277,397,348.9,30.1,368.0,-24.0
393,,Riley RidleyR. Ridley CHI,WR130,6,182,384,325.1,39.3,385.0,-8.0
394,,Tyler KroftT. Kroft BUF,TE55,6,206,381,339.9,32.6,327.0,-67.0
395,,Jaron BrownJ. Brown SEA,WR131,11,214,379,341.8,42.5,350.0,-45.0
396,,Corey ColemanC. Coleman NYG,WR132,11,255,396,329.1,39.5,506.0,+110.0
397,,Ryan SwitzerR. Switzer PIT,WR133,7,129,396,324.8,38.9,"1,032.0",+635.0
398,,Dez BryantD. Bryant FA,WR134,,222,396,310.2,47.7,318.0,-80.0
399,,Andre EllingtonA. Ellington TB,RB109,7,193,390,320.4,59.2,"1,026.0",+627.0
400,,Pierre GarconP. Garcon FA,WR135,,244,395,316.3,35.0,610.0,+210.0
401,,Jordan ScarlettJ. Scarlett CAR,RB110,7,168,386,329.7,66.6,335.0,-66.0
402,,Eddy PineiroE. Pineiro CHI,K32,6,249,353,336.5,20.1,989.0,+587.0
403,,Rishard MatthewsR. Matthews NO,WR136,9,292,385,348.2,28.2,985.0,+582.0
404,,Qadree OllisonQ. Ollison ATL,RB111,9,199,388,334.3,52.7,266.0,-138.0
405,,Travis HomerT. Homer SEA,RB112,11,199,393,318.8,49.7,447.0,+42.0
406,,Zane GonzalezZ. Gonzalez ARI,K33,12,302,353,335.5,12.5,990.0,+584.0
407,,Kelvin BenjaminK. Benjamin FA,WR137,,261,379,330.7,33.3,543.0,+136.0
408,,Taysom HillT. Hill NO,QB40,9,251,397,351.5,34.9,388.0,-20.0
409,,Brian HillB. Hill ATL,RB113,9,238,373,301.5,47.5,396.0,-13.0
410,,Darrel WilliamsD. Williams KC,RB114,12,237,378,334.2,32.4,415.0,+5.0
411,,Rob GronkowskiR. Gronkowski FA,TE56,,92,133,112.5,20.5,278.0,-133.0
412,,Sebastian JanikowskiS. Janikowski FA,K34,,198,332,287.0,36.9,348.0,-64.0
413,,Kyle JuszczykK. Juszczyk SF,RB115,4,237,386,332.1,48.3,981.0,+568.0
414,,Oakland (OAK)OAK DST,DST32,6,309,355,340.1,13.8,337.0,-77.0
415,,Isaiah CrowellI. Crowell OAK,RB116,6,144,168,156.0,12.0,355.0,-60.0
416,,Chris MooreC. Moore BAL,WR138,8,220,390,329.4,60.3,321.0,-95.0
417,,Gary JenningsG. Jennings SEA,WR139,11,223,376,339.5,35.3,389.0,-28.0
418,,Boston ScottB. Scott PHI,RB117,10,277,377,346.3,18.0,"1,019.0",+601.0
419,,Jarius WrightJ. Wright CAR,WR140,7,269,395,351.9,28.2,"1,002.0",+583.0
420,,Chris Warren IIIC. Warren OAK,RB118,6,188,369,332.7,19.6,464.0,+44.0
421,,James WilliamsJ. Williams FA,RB119,,187,311,246.3,50.8,467.0,+46.0
422,,Karan HigdonK. Higdon HOU,RB120,10,134,388,333.3,29.6,416.0,-6.0
423,,Josh HillJ. Hill NO,TE57,9,287,391,356.8,20.5,"1,029.0",+606.0
424,,Preston WilliamsP. Williams MIA,WR141,5,128,369,248.3,98.4,392.0,-32.0
425,,Cody LatimerC. Latimer NYG,WR142,11,265,368,308.4,41.9,"1,028.0",+603.0
426,,Chad WilliamsC. Williams ARI,WR143,12,280,372,325.7,35.2,469.0,+43.0
427,,Darren SprolesD. Sproles FA,RB121,,238,358,327.0,25.1,384.0,-43.0
428,,KeeSean JohnsonK. Johnson ARI,WR144,12,251,395,338.6,37.7,430.0,+2.0
429,,Chris IvoryC. Ivory FA,RB122,,276,354,332.7,10.3,512.0,+83.0
430,,Mike BooneM. Boone MIN,RB123,12,187,382,342.0,37.5,"1,034.0",+604.0
431,,Elijah HolyfieldE. Holyfield CAR,RB124,7,238,298,275.0,26.4,488.0,+57.0
432,,Isaiah McKenzieI. McKenzie BUF,WR145,6,238,309,280.7,30.7,862.0,+430.0
433,,Austin SeibertA. Seibert CLE,K35,7,204,353,281.3,61.0,306.0,-127.0
434,,Nick MullensN. Mullens SF,QB41,4,252,358,341.8,24.1,424.0,-10.0
435,,Byron PringleB. Pringle KC,WR146,12,214,247,230.5,16.5,343.0,-92.0
436,,Jeff HeuermanJ. Heuerman DEN,TE58,10,294,389,365.0,20.1,345.0,-91.0
437,,Jordan LasleyJ. Lasley BAL,WR147,8,254,346,289.7,40.3,684.0,+247.0
438,,Anthony JohnsonA. Johnson TB,WR148,7,167,310,238.5,71.5,,
439,,Emanuel HallE. Hall CHI,WR149,6,230,339,292.3,45.9,502.0,+63.0
440,,Matt GayM. Gay TB,K36,7,302,339,319.8,13.6,442.0,+2.0
441,,Corey GrantC. Grant FA,RB125,,280,356,337.2,16.0,679.0,+238.0
442,,Lil'Jordan HumphreyL. Humphrey NO,WR150,9,184,313,248.5,64.5,496.0,+54.0
443,,J.J. NelsonJ. Nelson OAK,WR151,6,264,384,338.4,43.0,"1,030.0",+587.0
444,,Dan ArnoldD. Arnold NO,TE59,9,279,391,338.6,36.0,811.0,+367.0
445,,Chad BeebeC. Beebe MIN,WR152,12,256,390,355.6,39.5,532.0,+87.0
446,,Alex BarnesA. Barnes TEN,RB126,11,295,357,325.8,28.8,470.0,+24.0
447,,Torrey SmithT. Smith CAR,WR153,7,283,375,340.8,30.2,999.0,+552.0
448,,Bruce EllingtonB. Ellington FA,WR154,,289,369,341.2,27.7,643.0,+195.0
449,,Maurice HarrisM. Harris NE,WR155,10,246,351,304.0,43.6,584.0,+135.0
450,,Will GrierW. Grier CAR,QB42,7,319,397,362.9,19.9,382.0,-68.0
451,,Foster MoreauF. Moreau OAK,TE60,6,191,391,351.3,40.0,462.0,+11.0
452,,Tyrod TaylorT. Taylor LAC,QB43,12,287,385,352.3,19.6,494.0,+42.0
453,,Scott MillerS. Miller TB,WR156,7,245,366,310.7,49.9,445.0,-8.0
454,,Jacquizz RodgersJ. Rodgers FA,RB127,,272,343,312.7,29.9,546.0,+92.0
455,,Darren FellsD. Fells HOU,TE61,10,273,281,277.0,4.0,418.0,-37.0
456,,Alfred MorrisA. Morris FA,RB128,,256,361,318.7,45.2,654.0,+198.0
457,,Ryan GriffinR. Griffin FA,TE62,,325,357,339.8,13.2,863.0,+406.0
458,,Jalin MooreJ. Moore NYJ,RB129,4,270,300,285.0,15.0,,
459,,Dwayne AllenD. Allen MIA,TE63,5,223,376,324.3,71.7,"1,001.0",+542.0
460,,Jason CroomJ. Croom BUF,TE64,6,292,371,353.8,9.0,638.0,+178.0
461,,C.J. ProsiseC. Prosise SEA,RB130,11,281,363,326.7,34.1,555.0,+94.0
462,,Brandon PowellB. Powell DET,WR157,5,267,364,327.0,42.8,581.0,+119.0
Tier 14,
463,,J.D. McKissicJ. McKissic SEA,RB131,11,257,392,357.6,33.3,"1,031.0",+568.0
464,,Benny CunninghamB. Cunningham JAC,RB132,10,283,387,348.0,39.0,"1,027.0",+563.0
465,,Jason SandersJ. Sanders MIA,K37,5,326,342,333.3,6.6,"1,017.0",+552.0
466,,Justin HardyJ. Hardy ATL,WR158,9,317,377,350.3,22.1,"1,023.0",+557.0
467,,Lee SmithL. Smith BUF,TE65,6,258,350,304.0,46.0,802.0,+335.0
468,,Demetrius HarrisD. Harris CLE,TE66,7,272,394,371.1,20.2,"1,021.0",+553.0
469,,Jacoby BrissettJ. Brissett IND,QB44,6,334,387,351.5,21.0,437.0,-32.0
470,,Tavon AustinT. Austin DAL,WR159,8,295,384,360.8,22.1,637.0,+167.0
471,,Marcell AtemanM. Ateman OAK,WR160,6,295,396,337.7,42.7,554.0,+83.0
472,,Alize MackA. Mack NO,TE67,9,298,318,308.0,10.0,562.0,+90.0
473,,Robert GriffinR. Griffin BAL,QB45,8,338,387,363.0,19.8,372.0,-101.0
474,,Seth RobertsS. Roberts BAL,WR161,8,270,383,340.0,49.9,501.0,+27.0
475,,James DevelinJ. Develin NE,RB133,10,283,392,354.5,43.4,"1,018.0",+543.0
476,,Greg DortchG. Dortch NYJ,WR162,4,283,340,311.5,28.5,642.0,+166.0
477,,Ed DicksonE. Dickson SEA,TE68,11,294,383,354.8,35.6,404.0,-73.0
478,,Darius SlaytonD. Slayton NYG,WR163,11,303,364,340.7,26.9,346.0,-132.0
479,,Rhett EllisonR. Ellison NYG,TE69,11,341,388,355.3,19.1,647.0,+168.0
480,,Drew SampleD. Sample CIN,TE70,9,267,370,318.5,51.5,499.0,+19.0
481,,Brice ButlerB. Butler MIA,WR164,5,297,340,318.5,21.5,853.0,+372.0
482,,Tajae SharpeT. Sharpe TEN,WR165,11,289,379,345.7,40.3,700.0,+218.0
483,,Kenneth FarrowK. Farrow MIA,RB134,5,327,386,347.3,27.4,699.0,+216.0
484,,Zach PascalZ. Pascal IND,WR166,6,311,396,360.3,32.8,974.0,+490.0
485,,Shaun WilsonS. Wilson TB,RB135,7,327,329,328.0,1.0,531.0,+46.0
486,,Raheem MostertR. Mostert SF,RB136,4,331,388,351.7,25.8,828.0,+342.0
487,,Jordan AkinsJ. Akins HOU,TE71,10,351,388,365.8,14.3,984.0,+497.0
488,,James O'ShaughnessyJ. O'Shaughnessy JAC,TE72,10,351,394,373.8,17.9,"1,024.0",+536.0
489,,Mack HollinsM. Hollins PHI,WR167,10,302,380,341.0,39.0,840.0,+351.0
490,,Jeremy HillJ. Hill FA,RB137,,326,356,341.0,15.0,915.0,+425.0
491,,Elijhaa PennyE. Penny NYG,RB138,11,321,365,343.0,22.0,"1,007.0",+516.0
492,,Mo Alie-CoxM. Alie-Cox IND,TE73,6,305,394,362.7,40.8,485.0,-7.0
493,,Kenjon BarnerK. Barner ATL,RB139,9,330,363,346.5,16.5,849.0,+356.0
494,,Brett HundleyB. Hundley ARI,QB46,12,320,374,347.0,27.0,"1,004.0",+510.0
495,,Kevin WhiteK. White ARI,WR168,12,325,373,349.0,24.0,534.0,+39.0
496,,Blake BellB. Bell KC,TE74,12,351,389,373.8,14.1,655.0,+159.0
497,,Ryan FinleyR. Finley CIN,QB47,9,320,381,350.5,30.5,513.0,+16.0
498,,Virgil GreenV. Green LAC,TE75,12,321,380,350.5,29.5,425.0,-73.0
499,,DeAndre WashingtonD. Washington OAK,RB140,6,357,393,379.8,13.8,449.0,-50.0
500,,Michael RobertsM. Roberts FA,TE76,,348,360,354.0,6.0,961.0,+461.0
501,,Andy JanovichA. Janovich DEN,RB141,10,331,392,361.5,30.5,987.0,+486.0
502,,Roosevelt NixR. Nix PIT,RB142,7,347,380,363.5,16.5,583.0,+81.0
503,,Eli RogersE. Rogers PIT,WR169,7,372,390,378.0,8.5,976.0,+473.0
504,,Cody CoreC. Core CIN,WR170,9,349,389,369.0,20.0,826.0,+322.0
505,,Matt BarkleyM. Barkley BUF,QB48,6,352,387,369.5,17.5,451.0,-54.0
506,,Devine OzigboD. Ozigbo NO,RB143,9,364,375,369.5,5.5,308.0,-198.0
507,,Alex ArmahA. Armah CAR,RB144,7,348,392,370.0,22.0,598.0,+91.0
508,,Zach LineZ. Line NO,RB145,9,357,388,372.5,15.5,986.0,+478.0
509,,Trent SherfieldT. Sherfield ARI,WR171,12,372,390,381.0,9.0,711.0,+202.0
510,,Bobo WilsonB. Wilson TB,WR172,7,373,395,384.0,11.0,778.0,+268.0
511,,DeAndre CarterD. Carter HOU,WR173,10,383,396,389.5,6.5,491.0,-20.0
512,,Nick BoyleN. Boyle BAL,TE77,8,391,394,392.5,1.5,992.0,+480.0
