Rank,WSIT,Wide Receivers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Michael ThomasM. Thomas NO,,27,1,1,1.0,0.0
2,,DeAndre HopkinsD. Hopkins ARI,,27,2,5,2.5,0.5
3,,Davante AdamsD. Adams GB,,27,2,7,3.0,0.7
4,,Tyreek HillT. Hill KC,,26,2,13,4.1,1.0
5,,Chris GodwinC. Godwin TB,,24,2,12,6.0,2.1
6,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,23,4,17,7.0,1.8
7,,Amari CooperA. Cooper DAL,,25,5,10,7.3,1.1
8,,Mike EvansM. Evans TB,,26,5,12,7.7,1.4
9,,D.J. MooreD. Moore CAR,,22,4,19,9.8,3.6
10,,Odell Beckham Jr.O. Beckham CLE,,27,4,13,10.5,1.8
11,,Kenny GolladayK. Golladay DET,,26,7,20,12.9,2.3
12,,Julio JonesJ. Jones ATL,,31,5,21,13.0,4.1
13,,Courtland SuttonC. Sutton DEN,,24,11,25,14.0,2.1
14,,A.J. BrownA. Brown TEN,,22,8,24,14.1,3.7
15,,Keenan AllenK. Allen LAC,,27,8,22,15.2,3.3
16,,Cooper KuppC. Kupp LAR,,26,10,21,16.6,2.8
17,,Stefon DiggsS. Diggs BUF,,26,11,26,17.6,2.8
18,,Calvin RidleyC. Ridley ATL,,25,10,27,17.9,4.0
19,,D.K. MetcalfD. Metcalf SEA,,22,10,33,18.4,5.3
20,,Allen RobinsonA. Robinson CHI,,26,10,32,18.7,3.4
21,,D.J. CharkD. Chark JAC,,23,15,30,22.4,3.1
22,,Tyler LockettT. Lockett SEA,,27,10,33,23.9,3.7
23,,Deebo SamuelD. Samuel SF,,24,17,38,24.6,4.0
24,,Michael GallupM. Gallup DAL,,24,16,34,25.2,3.8
25,,Tyler BoydT. Boyd CIN,,25,21,38,26.3,4.2
26,,Adam ThielenA. Thielen MIN,,29,16,34,26.7,4.5
27,,Terry McLaurinT. McLaurin WAS,,23,16,36,27.1,4.1
28,,Robert WoodsR. Woods LAR,,28,18,34,28.0,2.9
