Rank,WSIT,Running Backs (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Christian McCaffreyC. McCaffrey CAR,,23,1,2,1.0,0.0
2,,Saquon BarkleyS. Barkley NYG,,23,1,2,2.0,0.0
3,,Ezekiel ElliottE. Elliott DAL,,24,3,5,3.9,0.8
4,,Alvin KamaraA. Kamara NO,,24,3,6,4.1,1.0
5,,Dalvin CookD. Cook MIN,,24,3,6,4.4,0.6
6,,Nick ChubbN. Chubb CLE,,24,3,8,6.6,0.7
7,,Joe MixonJ. Mixon CIN,,23,4,11,7.4,0.9
8,,Derrick HenryD. Henry TEN,,25,3,13,9.4,1.9
9,,Josh JacobsJ. Jacobs LV,,22,7,14,9.5,1.5
10,,Miles SandersM. Sanders PHI,,22,7,15,10.4,2.1
11,,Aaron JonesA. Jones GB,,25,7,13,10.6,1.2
12,,Leonard FournetteL. Fournette JAC,,25,9,21,11.1,1.1
13,,Austin EkelerA. Ekeler LAC,,24,10,24,14.6,2.1
14,,Todd GurleyT. Gurley ATL,,25,10,25,15.3,1.8
15,,Melvin GordonM. Gordon DEN,,26,11,27,15.3,3.0
16,,Marlon MackM. Mack IND,,24,12,34,18.3,1.7
17,,Kerryon JohnsonK. Johnson DET,,22,15,27,18.7,2.2
18,,David MontgomeryD. Montgomery CHI,,22,15,23,19.1,2.6
19,,Kenyan DrakeK. Drake ARI,,26,12,38,20.3,4.9
20,,Devin SingletaryD. Singletary BUF,,22,16,41,20.7,3.2
21,,Le'Veon BellL. Bell NYJ,,28,15,30,22.0,3.3
22,,Chris CarsonC. Carson SEA,,25,19,37,22.4,2.8
23,,James ConnerJ. Conner PIT,,24,17,41,22.9,4.3
24,,Kareem HuntK. Hunt CLE,,24,17,52,24.1,3.9
25,,Phillip LindsayP. Lindsay DEN,,25,21,31,25.4,1.3
26,,Derrius GuiceD. Guice WAS,,22,15,42,26.2,4.1
27,,Mark Ingram IIM. Ingram BAL,,30,25,33,28.4,1.4
28,,Sony MichelS. Michel NE,,25,23,40,30.1,3.1
29,,David JohnsonD. Johnson HOU,,28,22,39,30.4,3.3
30,,Rashaad PennyR. Penny SEA,,24,27,48,32.3,3.1
31,,Damien WilliamsD. Williams KC,,27,22,44,32.8,4.5
32,,James WhiteJ. White NE,,28,27,47,33.4,3.9
33,,Justice HillJ. Hill BAL,,22,25,53,36.9,5.8
34,,Tevin ColemanT. Coleman SF,,26,28,51,37.1,4.7
35,,Darrell HendersonD. Henderson LAR,,22,23,56,37.6,8.3
36,,Tarik CohenT. Cohen CHI,,24,32,44,38.1,3.3
37,,Devonta FreemanD. Freeman FA,,28,26,57,38.9,6.2
38,,Royce FreemanR. Freeman DEN,,24,32,58,38.9,5.1
39,,Ronald Jones IIR. Jones TB,,22,26,49,39.1,3.8
40,,Alexander MattisonA. Mattison MIN,,21,28,58,39.3,3.2
41,,Raheem MostertR. Mostert SF,,27,30,66,40.0,6.0
42,,Tony PollardT. Pollard DAL,,22,29,55,40.6,5.3
43,,Matt BreidaM. Breida SF,,25,36,58,44.6,3.6
44,,Duke JohnsonD. Johnson HOU,,26,35,60,46.2,5.1
45,,Latavius MurrayL. Murray NO,,30,36,59,47.0,3.0
46,,Damien HarrisD. Harris NE,,23,32,58,47.4,4.7
47,,Jordan HowardJ. Howard MIA,,25,24,59,47.8,4.7
48,,Chase EdmondsC. Edmonds ARI,,23,41,75,49.9,7.6
49,,Jamaal WilliamsJ. Williams GB,,24,45,70,50.5,4.2

50,,Nyheim HinesN. Hines IND,,23,40,69,51.1,4.5
51,,Darwin ThompsonD. Thompson KC,,23,43,66,52.1,4.8
52,,Jaylen SamuelsJ. Samuels PIT,,23,34,68,53.6,6.0
53,,Benny Snell Jr.B. Snell PIT,,22,44,66,55.1,4.2
54,,Carlos HydeC. Hyde FA,,28,50,74,58.9,7.5
55,,Justin JacksonJ. Jackson LAC,,23,39,80,59.1,6.5
56,,Ito SmithI. Smith ATL,,24,41,85,59.3,8.8
57,,Ryquell ArmsteadR. Armstead JAC,,23,52,77,60.4,4.3
58,,Lamar MillerL. Miller FA,,28,54,70,60.5,4.6
59,,Giovani BernardG. Bernard CIN,,28,53,75,62.5,5.8
60,,Chris ThompsonC. Thompson FA,,29,54,77,63.4,6.5
61,,Malcolm BrownM. Brown LAR,,26,50,87,66.1,8.0
62,,Boston ScottB. Scott PHI,,24,44,104,67.6,15.1
63,,Gus EdwardsG. Edwards BAL,,24,50,89,69.4,9.1
64,,Peyton BarberP. Barber FA,,25,60,92,71.3,8.3
65,,Bryce LoveB. Love WAS,,22,56,82,68.2,7.9
66,,Dion LewisD. Lewis FA,,29,54,94,72.5,9.2
67,,Adrian PetersonA. Peterson WAS,,35,56,89,72.7,6.8
68,,Jalen RichardJ. Richard LV,,26,58,91,73.1,7.7
69,,Bo ScarbroughB. Scarbrough DET,,23,62,87,74.1,7.4
70,,LeSean McCoyL. McCoy FA,,31,46,101,70.2,13.9
71,,Darrel WilliamsD. Williams KC,,24,63,97,76.6,9.2
72,,Rex BurkheadR. Burkhead NE,,29,56,95,76.6,9.6
73,,Ty JohnsonT. Johnson DET,,22,65,102,79.5,9.2
74,,Wayne GallmanW. Gallman NYG,,25,66,92,77.8,7.0

75,,Brian HillB. Hill ATL,,24,68,96,82.5,7.9
76,,Jerick McKinnonJ. McKinnon SF,,27,65,99,80.7,8.2
77,,Dexter WilliamsD. Williams GB,,23,61,99,83.9,9.3
78,,Jordan WilkinsJ. Wilkins IND,,25,66,91,82.0,8.2
79,,Ty MontgomeryT. Montgomery FA,,27,69,109,82.8,11.8
80,,Trayveon WilliamsT. Williams CIN,,22,69,107,85.9,9.3
81,,Myles GaskinM. Gaskin MIA,,23,58,108,84.2,12.2
82,,Kalen BallageK. Ballage MIA,,24,66,100,84.5,6.8
83,,DeAndre WashingtonD. Washington LV,,27,64,116,83.8,12.8
84,,Rodney AndersonR. Anderson CIN,,23,62,105,88.2,7.3
85,,Jonathan WilliamsJ. Williams IND,,26,61,115,89.8,12.0
86,,Mike BooneM. Boone MIN,,24,62,88,79.3,6.0
87,,J.K. DobbinsJ. Dobbins FA,,,14,69,34.2,19.4
88,,T.J. YeldonT. Yeldon BUF,,26,68,102,89.1,8.5
89,,Dare OgunbowaleD. Ogunbowale TB,,25,59,104,91.9,7.5
90,,Clyde Edwards-HelaireC. Edwards-Helaire FA,,,18,73,39.6,20.9
91,,Patrick LairdP. Laird MIA,,24,68,106,86.9,8.6
92,,Jonathan TaylorJ. Taylor FA,,,6,102,40.4,36.9
93,,Qadree OllisonQ. Ollison ATL,,23,72,113,90.9,8.7
94,,D'Andre SwiftD. Swift FA,,,9,101,42.4,35.1
95,,Cam AkersC. Akers FA,,,27,75,45.4,16.5
96,,Mike DavisM. Davis CAR,,27,76,112,92.9,9.8
97,,Frank GoreF. Gore FA,,36,76,123,96.2,11.0
98,,Jeff WilsonJ. Wilson SF,,24,75,110,96.8,5.6
99,,Dontrell HilliardD. Hilliard CLE,,25,61,129,97.2,16.1

100,,A.J. DillonA. Dillon FA,,,43,84,59.8,18.2
101,,Travis HomerT. Homer SEA,,21,59,93,86.0,6.9
102,,Zack MossZ. Moss FA,,,31,91,63.4,24.7
103,,Ke'Shawn VaughnK. Vaughn FA,,,38,96,67.2,21.6
104,,Eno BenjaminE. Benjamin FA,,,39,98,70.2,24.4
105,,Kenneth DixonK. Dixon NYJ,,26,85,121,101.5,10.4
106,,Theo RiddickT. Riddick FA,,28,64,117,102.8,6.6
107,,Reggie BonnafonR. Bonnafon CAR,,24,82,118,98.9,8.7
108,,Anthony McFarland Jr.A. McFarland FA,,,62,89,75.0,9.9
109,,John KellyJ. Kelly LAR,,23,77,126,100.7,11.6
110,,Lamical PerineL. Perine FA,,,64,107,83.8,16.3
111,,Jordan ScarlettJ. Scarlett CAR,,24,85,130,99.8,14.5
112,,J.D. McKissicJ. McKissic WAS,,26,84,111,98.8,7.0
113,,Josh AdamsJ. Adams NYJ,,23,92,110,101.4,5.9
114,,Wendell SmallwoodW. Smallwood WAS,,26,91,125,106.0,10.7
115,,Devontae BookerD. Booker DEN,,27,95,128,103.2,12.8
116,,C.J. ProsiseC. Prosise SEA,,25,90,106,97.3,5.7
117,,Darrynton EvansD. Evans FA,,,75,103,88.7,11.4
118,,Bilal PowellB. Powell FA,,31,96,116,103.6,7.5
119,,Elijah McGuireE. McGuire KC,,25,93,127,108.0,14.4
120,,DeeJay DallasD. Dallas FA,,,61,89,75.0,14.0
121,,Salvon AhmedS. Ahmed FA,,,63,94,78.5,15.5
122,,Jay AjayiJ. Ajayi FA,,26,93,116,103.5,9.8
123,,Kerrith Whyte Jr.K. Whyte PIT,,23,91,122,108.6,12.2
124,,Bruce AndersonB. Anderson IND,,22,80,124,102.7,18.0
125,,Corey ClementC. Clement FA,,25,83,102,92.5,9.5
126,,Damarea CrockettD. Crockett GB,,22,98,117,105.0,8.5
127,,Mark WaltonM. Walton FA,,23,94,112,105.3,8.1
128,,Antonio GibsonA. Gibson FA,,,90,109,99.5,9.5
129,,Tyler ErvinT. Ervin GB,,26,92,109,100.5,8.5
130,,C.J. AndersonC. Anderson FA,,29,96,120,110.0,10.2
131,,Marshawn LynchM. Lynch FA,,33,94,111,102.5,8.5
132,,Spencer WareS. Ware KC,,28,99,121,114.3,8.9
133,,Marcus MurphyM. Murphy CAR,,28,97,115,106.0,9.0
134,,J.J. TaylorJ. Taylor FA,,,108,112,110.0,2.0
135,,Mike WeberM. Weber KC,,22,111,123,117.0,6.0
