Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,5,1.7,1.0,1.0,0.0
2,,Christian McCaffreyC. McCaffrey CAR,7,1,8,2.5,1.0,2.0,0.0
3,,Alvin KamaraA. Kamara NO,9,1,6,3.0,1.0,3.0,0.0
4,,Ezekiel ElliottE. Elliott DAL,8,1,17,3.2,1.7,4.0,0.0
Tier 2,
5,,David JohnsonD. Johnson ARI,12,1,17,5.7,1.5,5.0,0.0
6,,James ConnerJ. Conner PIT,7,3,20,6.9,1.8,7.0,+1.0
7,,Le'Veon BellL. Bell NYJ,4,2,19,7.7,2.1,6.0,-1.0
8,,Nick ChubbN. Chubb CLE,7,4,24,8.5,2.0,9.0,+1.0
9,,Dalvin CookD. Cook MIN,12,4,20,8.6,2.4,10.0,+1.0
Tier 3,
10,,Joe MixonJ. Mixon CIN,9,4,17,10.3,2.3,11.0,+1.0
11,,Todd GurleyT. Gurley LAR,9,4,22,10.8,3.1,8.0,-3.0
12,,Kerryon JohnsonK. Johnson DET,5,6,23,13.6,2.7,13.0,+1.0
13,,Leonard FournetteL. Fournette JAC,10,5,25,14.0,2.9,12.0,-1.0
14,,Aaron JonesA. Jones GB,11,8,24,14.9,3.1,16.0,+2.0
15,,Devonta FreemanD. Freeman ATL,9,6,28,15.7,3.2,15.0,0.0
Tier 4,
16,,Chris CarsonC. Carson SEA,11,9,31,17.0,3.9,18.0,+2.0
17,,Josh JacobsJ. Jacobs OAK,6,10,30,17.9,3.5,17.0,0.0
18,,Damien WilliamsD. Williams KC,12,9,42,20.2,5.5,14.0,-4.0
19,,David MontgomeryD. Montgomery CHI,6,8,36,20.7,5.2,21.0,+2.0
20,,Marlon MackM. Mack IND,6,11,36,21.2,4.7,19.0,-1.0
21,,Derrick HenryD. Henry TEN,11,10,35,21.8,3.4,20.0,-1.0
22,,Mark IngramM. Ingram BAL,8,10,40,22.1,4.3,23.0,+1.0
23,,Sony MichelS. Michel NE,10,14,32,22.5,3.4,22.0,-1.0
24,,James WhiteJ. White NE,10,11,39,24.0,5.1,25.0,+1.0
Tier 5,
25,,Duke JohnsonD. Johnson HOU,10,7,61,25.8,7.2,33.0,+8.0
26,,Phillip LindsayP. Lindsay DEN,10,16,39,26.6,4.4,26.0,0.0
27,,Tevin ColemanT. Coleman SF,4,13,39,27.8,4.2,27.0,0.0
28,,Miles SandersM. Sanders PHI,10,18,63,28.8,6.1,29.0,+1.0
29,,Austin EkelerA. Ekeler LAC,12,14,51,29.0,5.5,30.0,+1.0
30,,Melvin GordonM. Gordon LAC,12,5,66,30.0,9.7,24.0,-6.0
31,,Tarik CohenT. Cohen CHI,6,11,54,30.2,5.0,28.0,-3.0
32,,Kenyan DrakeK. Drake ARI,12,12,60,31.1,5.3,32.0,0.0
33,,Derrius GuiceD. Guice WAS,10,11,52,32.1,5.8,31.0,-2.0
34,,Latavius MurrayL. Murray NO,9,18,52,33.3,4.4,34.0,0.0
35,,Matt BreidaM. Breida SF,4,19,72,35.4,6.8,36.0,+1.0
36,,LeSean McCoyL. McCoy KC,12,18,58,36.7,5.7,38.0,+2.0
37,,Devin SingletaryD. Singletary BUF,6,14,72,37.6,8.4,35.0,-2.0
Tier 6,
38,,Rashaad PennyR. Penny SEA,11,16,58,38.7,4.9,39.0,+1.0
39,,Royce FreemanR. Freeman DEN,10,29,53,39.3,4.4,42.0,+3.0
40,,Dion LewisD. Lewis TEN,11,29,63,42.7,5.4,48.0,+8.0
41,,Jordan HowardJ. Howard PHI,10,27,71,43.1,7.0,37.0,-4.0
42,,Darrell HendersonD. Henderson LAR,9,19,71,44.1,7.1,40.0,-2.0
43,,Kalen BallageK. Ballage MIA,5,27,66,44.5,5.6,45.0,+2.0
44,,Peyton BarberP. Barber TB,7,30,67,46.5,6.4,43.0,-1.0
45,,Justice HillJ. Hill BAL,8,26,81,47.5,9.1,53.0,+8.0
46,,Nyheim HinesN. Hines IND,6,34,70,47.3,7.2,46.0,0.0
47,,Jaylen SamuelsJ. Samuels PIT,7,30,66,48.8,6.2,44.0,-3.0
48,,Justin JacksonJ. Jackson LAC,12,33,84,48.5,9.5,50.0,+2.0
49,,Adrian PetersonA. Peterson WAS,10,28,73,52.0,7.4,49.0,0.0
Tier 7,
50,,Ronald Jones IIR. Jones TB,7,23,74,51.4,8.3,52.0,+2.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Carlos HydeC. Hyde HOU,10,32,76,53.1,8.3,51.0,0.0
52,,Chris ThompsonC. Thompson WAS,10,34,97,52.0,9.1,59.0,+7.0
53,,Ito SmithI. Smith ATL,9,37,88,55.0,8.0,55.0,+2.0
54,,Giovani BernardG. Bernard CIN,9,34,78,54.8,6.9,61.0,+7.0
55,,Damien HarrisD. Harris NE,10,31,84,56.7,8.1,57.0,+2.0
56,,Alexander MattisonA. Mattison MIN,12,34,89,58.7,8.7,56.0,0.0
57,,C.J. AndersonC. Anderson FA,,39,81,59.4,7.0,60.0,+3.0
58,,Darwin ThompsonD. Thompson KC,12,36,92,56.6,10.2,54.0,-4.0
59,,Tony PollardT. Pollard DAL,8,31,107,57.8,11.9,47.0,-12.0
60,,Jalen RichardJ. Richard OAK,6,35,85,59.2,9.0,58.0,-2.0
61,,Frank GoreF. Gore BUF,6,35,85,59.3,9.3,63.0,+2.0
62,,Jamaal WilliamsJ. Williams GB,11,36,79,61.1,7.7,65.0,+3.0
63,,Kareem HuntK. Hunt CLE,7,36,81,61.4,8.7,41.0,-22.0
64,,Mike DavisM. Davis CAR,7,38,117,63.7,9.6,66.0,+2.0
65,,Ty MontgomeryT. Montgomery NYJ,4,41,94,63.4,10.8,62.0,-3.0
66,,Chase EdmondsC. Edmonds ARI,12,42,94,64.5,7.2,72.0,+6.0
67,,Malcolm BrownM. Brown LAR,9,40,84,64.3,8.6,67.0,0.0
68,,T.J. YeldonT. Yeldon BUF,6,41,89,66.1,7.7,68.0,0.0
69,,Rex BurkheadR. Burkhead NE,10,43,92,67.8,7.2,70.0,+1.0
70,,Ryquell ArmsteadR. Armstead JAC,10,47,94,67.4,7.1,73.0,+3.0
Tier 8,
71,,Gus EdwardsG. Edwards BAL,8,52,93,70.7,7.3,69.0,-2.0
72,,Dare OgunbowaleD. Ogunbowale TB,7,37,121,60.9,12.0,71.0,-1.0
73,,Corey ClementC. Clement PHI,10,63,101,78.0,7.5,125.0,+52.0
74,,Benny Snell Jr.B. Snell PIT,7,36,112,78.5,7.8,80.0,+6.0
75,,Dontrell HilliardD. Hilliard CLE,7,44,119,73.6,9.8,78.0,+3.0
76,,Wayne GallmanW. Gallman NYG,11,68,97,80.5,6.0,74.0,-2.0
77,,Devontae BookerD. Booker DEN,10,65,101,80.6,7.1,123.0,+46.0
78,,Theo RiddickT. Riddick DEN,10,44,106,75.2,9.0,100.0,+22.0
79,,Dexter WilliamsD. Williams GB,11,49,108,78.6,8.2,96.0,+17.0
80,,Jordan WilkinsJ. Wilkins IND,6,62,109,83.7,7.9,140.0,+60.0
81,,Brian HillB. Hill ATL,9,48,105,78.7,9.4,86.0,+5.0
82,,Bilal PowellB. Powell NYJ,4,66,122,85.3,8.8,127.0,+45.0
Tier 9,
83,,Qadree OllisonQ. Ollison ATL,9,57,102,85.9,7.5,109.0,+26.0
84,,Darren SprolesD. Sproles PHI,10,56,107,80.0,10.6,75.0,-9.0
85,,Alfred BlueA. Blue FA,,59,127,83.6,11.2,83.0,-2.0
86,,Elijah McGuireE. McGuire KC,12,41,125,81.8,17.2,199.0,+113.0
87,,Wendell SmallwoodW. Smallwood WAS,10,70,112,88.0,8.8,87.0,0.0
88,,Ty JohnsonT. Johnson DET,5,58,110,80.2,11.3,160.0,+72.0
89,,Myles GaskinM. Gaskin MIA,5,63,119,90.8,8.0,116.0,+27.0
90,,Jordan ScarlettJ. Scarlett CAR,7,53,110,82.6,10.5,150.0,+60.0
