Rank,WSID,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,RB1,11,22,1,1,1.0,0.0
2,,Christian McCaffreyC. McCaffrey CAR,RB2,7,23,2,6,3.5,1.2
3,,Ezekiel ElliottE. Elliott DAL,RB3,8,23,2,10,3.7,1.3
4,,DeAndre HopkinsD. Hopkins HOU,WR1,10,27,2,7,4.5,1.6
5,,Alvin KamaraA. Kamara NO,RB4,9,23,2,9,4.7,1.0
6,,Odell Beckham Jr.O. Beckham CLE,WR2,7,26,2,14,5.2,2.6
7,,Davante AdamsD. Adams GB,WR3,11,26,4,15,7.8,1.7
8,,Michael ThomasM. Thomas NO,WR4,9,26,6,16,8.0,1.0
9,,Melvin GordonM. Gordon LAC,RB5,12,26,5,21,11.1,2.9
10,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR5,7,22,2,19,11.2,3.0
11,,Joe MixonJ. Mixon CIN,RB6,9,22,6,20,11.6,3.1
12,,Mike EvansM. Evans TB,WR6,7,25,8,25,12.5,2.6
13,,Todd GurleyT. Gurley LAR,RB7,9,24,2,38,15.2,5.7
14,,Julio JonesJ. Jones ATL,WR7,9,30,12,31,15.2,1.8
15,,David JohnsonD. Johnson ARI,RB8,12,27,8,33,16.5,3.0
16,,Nick ChubbN. Chubb CLE,RB9,7,23,8,30,16.6,4.2
17,,Dalvin CookD. Cook MIN,RB10,12,23,6,26,17.3,4.6
18,,Amari CooperA. Cooper DAL,WR8,8,25,13,36,19.1,5.0
19,,Keenan AllenK. Allen LAC,WR9,12,27,11,36,19.5,4.5
20,,Le'Veon BellL. Bell NYJ,RB11,4,27,9,32,21.0,4.6
21,,Antonio BrownA. Brown OAK,WR10,6,30,15,26,21.2,2.5
22,,Stefon DiggsS. Diggs MIN,WR11,12,25,13,33,21.3,4.4
23,,Travis KelceT. Kelce KC,TE1,12,29,11,31,21.8,3.4
24,,James ConnerJ. Conner PIT,RB12,7,24,10,39,22.9,4.5
25,,George KittleG. Kittle SF,TE2,4,25,15,39,26.5,3.2
26,,Kenny GolladayK. Golladay DET,WR12,5,25,15,46,29.9,6.7
