Rank,WSIT,Kickers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Justin TuckerJ. Tucker BAL,,30,1,4,1.2,0.4
2,,Harrison ButkerH. Butker KC,,24,1,5,3.0,0.6
3,,Greg ZuerleinG. Zuerlein LAR,,32,1,4,3.0,0.8
4,,Wil LutzW. Lutz NO,,25,2,5,3.0,0.8
5,,Stephen GostkowskiS. Gostkowski NE,,36,2,13,5.8,1.6
6,,Mason CrosbyM. Crosby GB,,35,5,11,7.3,0.9
7,,Matt PraterM. Prater DET,,35,6,14,9.0,1.5
8,,Jake ElliottJ. Elliott PHI,,25,6,19,10.0,2.1
9,,Robbie GouldR. Gould SF,,38,6,20,11.5,3.1
10,,Chris BoswellC. Boswell PIT,,28,8,23,12.0,3.4
11,,Michael BadgleyM. Badgley LAC,,24,5,19,12.2,5.0
12,,Graham GanoG. Gano CAR,,32,6,33,12.3,2.5
13,,Brett MaherB. Maher NYJ,,30,10,18,13.7,3.1
14,,Ka'imi FairbairnK. Fairbairn HOU,,26,8,25,14.2,3.6
15,,Dan BaileyD. Bailey MIN,,32,6,25,14.7,5.5
16,,Jason MyersJ. Myers SEA,,28,12,19,14.8,2.2
17,,Adam VinatieriA. Vinatieri IND,,47,12,24,17.0,3.3
18,,Brandon McManusB. McManus DEN,,28,7,28,18.0,4.9
19,,Stephen HauschkaS. Hauschka BUF,,34,11,30,19.0,4.0
20,,Matt BryantM. Bryant FA,,44,8,21,13.8,4.7
21,,Josh LamboJ. Lambo JAC,,29,15,23,20.2,2.1
22,,Aldrick RosasA. Rosas NYG,,25,16,27,20.7,3.8
23,,Randy BullockR. Bullock CIN,,30,18,29,22.0,3.8
24,,Ryan SuccopR. Succop TEN,,33,17,32,22.8,4.5
25,,Daniel CarlsonD. Carlson OAK,,25,21,28,24.5,2.1
26,,Zane GonzalezZ. Gonzalez ARI,,24,17,32,24.2,5.5
27,,Cairo SantosC. Santos FA,,28,17,36,24.8,6.6
28,,Chandler CatanzaroC. Catanzaro FA,,28,15,35,26.3,7.2
29,,Giorgio TavecchioG. Tavecchio FA,,29,13,40,26.5,13.5
30,,Andrew JacasA. Jacas SF,,,22,38,28.0,7.1
31,,Dustin HopkinsD. Hopkins WAS,,29,25,31,28.3,2.8
32,,Andrew WellockA. Wellock CAR,,,24,39,29.3,6.8
33,,Jason SandersJ. Sanders MIA,,24,26,41,31.0,6.0
34,,Cody ParkeyC. Parkey FA,,27,25,27,26.0,1.0
35,,Kai ForbathK. Forbath DAL,,32,26,26,26.0,0.0
36,,Connor BarthC. Barth FA,,33,27,28,27.5,0.5
37,,Greg JosephG. Joseph TEN,,25,22,37,29.5,7.5
