Rank,WSID,Tight Ends (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,George KittleG. Kittle SF,,26,1,2,1.1,0.2
2,,Travis KelceT. Kelce KC,,30,1,2,1.9,0.2
3,,Mark AndrewsM. Andrews BAL,,24,3,6,3.5,0.7
4,,Zach ErtzZ. Ertz PHI,,29,3,11,4.7,1.6
5,,Evan EngramE. Engram NYG,,25,3,7,4.7,1.0
6,,Hunter HenryH. Henry LAC,,25,4,9,6.5,1.4
7,,Austin HooperA. Hooper CLE,,25,4,14,7.8,1.4
8,,Darren WallerD. Waller LV,,27,5,13,8.2,1.6
9,,Noah FantN. Fant DEN,,22,5,19,8.6,2.2
10,,T.J. HockensonT. Hockenson DET,,22,7,17,9.5,1.4
11,,Dallas GoedertD. Goedert PHI,,24,9,16,11.4,1.6
12,,Tyler HigbeeT. Higbee LAR,,27,7,48,13.2,2.8
13,,Mike GesickiM. Gesicki MIA,,24,11,23,13.9,2.2
14,,O.J. HowardO. Howard TB,,25,8,18,14.2,1.9
15,,Irv Smith Jr.I. Smith MIN,,21,11,25,16.1,3.0
16,,Ian ThomasI. Thomas CAR,,23,12,39,17.9,3.0
17,,Jonnu SmithJ. Smith TEN,,24,14,30,18.2,2.2
18,,Hayden HurstH. Hurst ATL,,26,13,39,20.3,6.1
19,,Jared CookJ. Cook NO,,33,8,32,20.7,3.6
20,,David NjokuD. Njoku CLE,,23,10,29,20.9,4.4
21,,Eric EbronE. Ebron PIT,,27,16,27,21.0,2.1
22,,Jack DoyleJ. Doyle IND,,29,13,38,22.0,3.8
23,,Chris Herndon IVC. Herndon NYJ,,24,15,32,22.4,3.3
24,,Dawson KnoxD. Knox BUF,,23,12,40,23.5,4.1
25,,Gerald EverettG. Everett LAR,,25,13,36,24.5,4.7
26,,Blake JarwinB. Jarwin DAL,,25,12,49,26.6,7.0
27,,Jace SternbergerJ. Sternberger GB,,23,21,40,27.4,4.4
28,,Will DisslyW. Dissly SEA,,23,18,37,29.2,4.3
