Rank,WSID,Running Backs (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,,22,1,1,1.0,0.0
2,,Ezekiel ElliottE. Elliott DAL,,23,2,4,2.5,0.8
3,,Christian McCaffreyC. McCaffrey CAR,,22,2,5,3.3,0.7
4,,Alvin KamaraA. Kamara NO,,23,3,6,4.0,0.7
5,,Todd GurleyT. Gurley LAR,,24,2,9,4.4,1.4
6,,Joe MixonJ. Mixon CIN,,22,5,7,6.4,0.5
7,,Melvin GordonM. Gordon LAC,,26,5,8,6.9,0.7
8,,Nick ChubbN. Chubb CLE,,23,6,12,9.1,1.3
9,,Dalvin CookD. Cook MIN,,23,5,12,9.3,1.4
10,,David JohnsonD. Johnson ARI,,27,7,12,9.4,1.1
11,,James ConnerJ. Conner PIT,,23,9,14,11.1,0.7
12,,Le'Veon BellL. Bell NYJ,,27,9,13,11.9,1.1
13,,Sony MichelS. Michel NE,,24,12,17,13.6,1.0
14,,Aaron JonesA. Jones GB,,24,10,22,15.1,1.2
15,,Kerryon JohnsonK. Johnson DET,,21,11,25,15.7,2.6
16,,Leonard FournetteL. Fournette JAC,,24,8,21,16.1,2.3
17,,Derrius GuiceD. Guice WAS,,21,14,18,16.5,0.7
18,,Phillip LindsayP. Lindsay DEN,,24,16,22,18.7,1.1
19,,Marlon MackM. Mack IND,,23,15,23,19.6,1.8
20,,Derrick HenryD. Henry TEN,,24,15,32,21.2,2.4
21,,Tarik CohenT. Cohen CHI,,23,19,28,22.6,2.0
22,,Rashaad PennyR. Penny SEA,,23,16,27,22.9,2.4
23,,Devonta FreemanD. Freeman ATL,,27,14,34,23.7,3.4
24,,Tevin ColemanT. Coleman SF,,26,20,46,26.3,2.4
25,,Kareem HuntK. Hunt CLE,,23,14,43,26.5,5.8
26,,Chris CarsonC. Carson SEA,,24,15,40,27.5,5.7
27,,Mark IngramM. Ingram BAL,,29,25,36,28.2,1.8
28,,Royce FreemanR. Freeman DEN,,23,23,38,28.3,2.9
29,,Kenyan DrakeK. Drake MIA,,25,24,36,28.4,1.4
30,,Damien WilliamsD. Williams KC,,27,16,48,30.0,9.9
31,,Jordan HowardJ. Howard PHI,,24,23,41,30.5,2.9
32,,James WhiteJ. White NE,,27,26,40,32.5,3.1
33,,Jerick McKinnonJ. McKinnon SF,,26,23,43,32.9,3.8
34,,Matt BreidaM. Breida SF,,24,27,50,34.3,1.4
35,,Lamar MillerL. Miller HOU,,27,29,40,36.7,2.7
36,,Nyheim HinesN. Hines IND,,22,28,50,39.6,3.4
37,,Duke JohnsonD. Johnson CLE,,25,33,54,40.2,4.4
38,,Dion LewisD. Lewis TEN,,28,36,53,41.9,3.1
39,,Ronald Jones IIR. Jones TB,,21,35,55,42.3,6.4
40,,Austin EkelerA. Ekeler LAC,,23,33,61,43.9,4.5
41,,Carlos HydeC. Hyde KC,,27,35,68,45.0,5.1
42,,Ito SmithI. Smith ATL,,23,34,56,45.5,5.4
43,,T.J. YeldonT. Yeldon FA,,25,35,67,46.1,9.1
44,,LeSean McCoyL. McCoy BUF,,30,41,70,47.9,4.4
45,,Latavius MurrayL. Murray NO,,29,31,79,48.4,12.7
46,,Jay AjayiJ. Ajayi FA,,25,27,76,50.9,11.6
47,,Chris ThompsonC. Thompson WAS,,28,45,68,51.8,6.6
48,,Josh AdamsJ. Adams PHI,,22,46,62,53.8,4.5
49,,Kenneth DixonK. Dixon BAL,,25,37,64,54.4,5.2
50,,Gus EdwardsG. Edwards BAL,,,38,67,55.5,7.5
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,D'Onta ForemanD. Foreman HOU,,22,39,70,56.4,6.6
52,,Elijah McGuireE. McGuire NYJ,,24,32,78,56.6,12.6
53,,Kalen BallageK. Ballage MIA,,23,44,77,56.6,7.7
54,,Jamaal WilliamsJ. Williams GB,,24,50,74,57.8,6.5
55,,Isaiah CrowellI. Crowell OAK,,26,48,72,59.3,7.4
56,,Chase EdmondsC. Edmonds ARI,,23,42,83,60.6,10.7
57,,Giovani BernardG. Bernard CIN,,27,44,73,61.4,5.9
58,,Mike DavisM. Davis CHI,,26,34,99,63.9,20.3
59,,Rex BurkheadR. Burkhead NE,,28,54,79,63.9,8.1
60,,C.J. AndersonC. Anderson DET,,28,39,83,65.3,7.8
61,,Jalen RichardJ. Richard FA,,25,54,87,65.5,10.3
62,,Peyton BarberP. Barber TB,,24,49,81,66.5,9.4
