Rank,WSIT,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Christian McCaffreyC. McCaffrey CAR,RB1,,23,1,2,1.1,0.3
2,,Saquon BarkleyS. Barkley NYG,RB2,,23,1,5,2.1,0.8
3,,Michael ThomasM. Thomas NO,WR1,,27,2,4,3.0,0.0
4,,DeAndre HopkinsD. Hopkins ARI,WR2,,27,3,9,5.7,1.4
5,,Ezekiel ElliottE. Elliott DAL,RB3,,24,4,8,5.9,0.7
6,,Alvin KamaraA. Kamara NO,RB4,,24,4,10,6.4,1.4
7,,Dalvin CookD. Cook MIN,RB5,,24,2,15,6.7,2.7
8,,Davante AdamsD. Adams GB,WR3,,27,4,13,8.0,2.1
9,,Tyreek HillT. Hill KC,WR4,,26,4,22,9.5,2.4
10,,Chris GodwinC. Godwin TB,WR5,,24,5,30,10.8,2.6
11,,Nick ChubbN. Chubb CLE,RB6,,24,10,22,13.5,2.2
12,,Mike EvansM. Evans TB,WR6,,26,10,22,13.6,1.9
13,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR7,,23,7,40,14.0,5.7
14,,Joe MixonJ. Mixon CIN,RB7,,23,7,29,14.6,3.7
15,,Amari CooperA. Cooper DAL,WR8,,25,12,23,16.3,3.5
16,,Odell Beckham Jr.O. Beckham CLE,WR9,,27,8,34,18.1,4.8
17,,Josh JacobsJ. Jacobs LV,RB8,,22,7,40,19.1,5.1
18,,Derrick HenryD. Henry TEN,RB9,,25,12,26,19.1,3.2
19,,Julio JonesJ. Jones ATL,WR10,,31,11,37,21.4,4.8
20,,Aaron JonesA. Jones GB,RB10,,25,11,33,21.4,5.5
21,,D.J. MooreD. Moore CAR,WR11,,23,9,43,21.6,7.0
22,,George KittleG. Kittle SF,TE1,,26,14,29,22.6,3.5
23,,Kenny GolladayK. Golladay DET,WR12,,26,16,35,23.4,3.7
24,,Courtland SuttonC. Sutton DEN,WR13,,24,16,40,25.2,5.3
25,,Leonard FournetteL. Fournette JAC,RB11,,25,16,42,25.9,6.4
26,,Miles SandersM. Sanders PHI,RB12,,22,14,48,27.6,4.5
27,,Travis KelceT. Kelce KC,TE2,,30,14,38,27.7,4.3
28,,A.J. BrownA. Brown TEN,WR14,,22,15,55,27.8,7.6
29,,Patrick MahomesP. Mahomes KC,QB1,,24,16,50,31.9,6.6
30,,Keenan AllenK. Allen LAC,WR15,,27,17,48,32.1,5.5
31,,Austin EkelerA. Ekeler LAC,RB13,,24,17,42,32.1,4.4
32,,Lamar JacksonL. Jackson BAL,QB2,,23,7,51,33.4,8.6
33,,Stefon DiggsS. Diggs BUF,WR16,,26,23,53,34.9,4.8
34,,Allen RobinsonA. Robinson CHI,WR17,,26,18,63,35.3,9.0
35,,Cooper KuppC. Kupp LAR,WR18,,26,20,52,36.3,5.9
36,,Calvin RidleyC. Ridley ATL,WR19,,25,17,58,37.2,11.1
37,,Kenyan DrakeK. Drake ARI,RB14,,26,26,62,39.1,8.9
38,,D.K. MetcalfD. Metcalf SEA,WR20,,22,25,59,41.2,9.9
39,,Melvin GordonM. Gordon DEN,RB15,,27,18,76,42.3,14.3
40,,Todd GurleyT. Gurley ATL,RB16,,25,13,70,47.3,12.5
41,,D.J. CharkD. Chark JAC,WR21,,23,30,65,47.5,8.7
42,,Michael GallupM. Gallup DAL,WR22,,24,34,68,48.4,10.3
43,,Kerryon JohnsonK. Johnson DET,RB17,,22,40,79,48.6,7.7
44,,Adam ThielenA. Thielen MIN,WR23,,29,32,66,49.6,8.2
45,,Devin SingletaryD. Singletary BUF,RB18,,22,32,97,49.7,11.3
46,,Tyler LockettT. Lockett SEA,WR24,,27,24,76,49.8,8.2
47,,Marlon MackM. Mack IND,RB19,,24,34,63,49.9,8.7
48,,Robert WoodsR. Woods LAR,WR25,,28,42,79,50.2,4.3
49,,Tyler BoydT. Boyd CIN,WR26,,25,36,84,50.7,10.9

50,,Deebo SamuelD. Samuel SF,WR27,,24,35,79,50.9,10.8
51,,Mark AndrewsM. Andrews BAL,TE3,,24,35,83,51.0,11.3
52,,Zach ErtzZ. Ertz PHI,TE4,,29,31,91,51.4,11.9
53,,Jarvis LandryJ. Landry CLE,WR28,,27,26,76,54.5,10.4
54,,Evan EngramE. Engram NYG,TE5,,25,41,84,55.0,8.5
55,,Terry McLaurinT. McLaurin WAS,WR29,,24,34,76,55.2,9.6
56,,David MontgomeryD. Montgomery CHI,RB20,,22,39,84,55.3,9.7
57,,Deshaun WatsonD. Watson HOU,QB3,,24,36,73,56.9,10.7
58,,Kyler MurrayK. Murray ARI,QB4,,22,44,75,60.3,9.6
59,,Christian KirkC. Kirk ARI,WR30,,23,43,121,60.4,8.7
60,,Le'Veon BellL. Bell NYJ,RB21,,28,38,86,61.3,13.6
