Rank,WSID,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,N'Keal HarryN. Harry Arizona St.,WR1,,,1,4,2.0,1.3
2,,A.J. BrownA. Brown Ole Miss,WR2,,,2,9,2.8,0.7
3,,D.K. MetcalfD. Metcalf Ole Miss,WR3,,,1,6,3.2,1.5
4,,Josh JacobsJ. Jacobs Alabama,RB1,,,2,8,4.6,1.2
5,,Hakeem ButlerH. Butler Iowa St.,WR4,,,1,20,6.4,2.4
6,,David MontgomeryD. Montgomery Iowa St.,RB2,,,3,12,6.6,1.6
7,,Kelvin HarmonK. Harmon NC State,WR5,,,5,18,9.0,3.3
8,,Marquise BrownM. Brown Oklahoma,WR6,,,6,18,10.0,2.4
9,,Darrell HendersonD. Henderson Memphis,RB3,,,1,23,10.2,3.9
10,,Damien HarrisD. Harris Alabama,RB4,,,7,20,11.4,1.9
11,,Miles SandersM. Sanders Penn St.,RB5,,,4,21,12.2,3.7
12,,Rodney AndersonR. Anderson Oklahoma,RB6,,,7,18,13.0,2.4
13,,Deebo SamuelD. Samuel South Carolina,WR7,,,9,23,13.8,1.6
14,,J.J. Arcega-WhitesideJ. Arcega-Whiteside Stanford,WR8,,,10,28,15.4,4.2
15,,T.J. HockensonT. Hockenson Iowa,TE1,,,7,28,15.8,2.6
16,,Parris CampbellP. Campbell Ohio State,WR9,,,8,30,16.4,4.8
17,,Justice HillJ. Hill Oklahoma St.,RB7,,,12,25,16.8,2.6
18,,Benny Snell Jr.B. Snell Kentucky,RB8,,,4,33,18.4,6.1
19,,Devin SingletaryD. Singletary FAU,RB9,,,11,34,18.6,3.9
20,,Noah FantN. Fant Iowa,TE2,,,8,22,18.8,1.8
21,,Kyler MurrayK. Murray Oklahoma,QB1,,,3,28,19.8,2.7
22,,Irv Smith Jr.I. Smith Alabama,TE3,,,12,26,20.2,3.6
23,,Mike WeberM. Weber Ohio St.,RB10,,,21,49,31.3,8.8
24,,Riley RidleyR. Ridley Georgia,WR10,,,22,46,31.7,8.3
25,,Bryce LoveB. Love Stanford,RB11,,,15,28,23.6,2.5
26,,Elijah HolyfieldE. Holyfield Georgia,RB12,,,16,59,33.7,15.3
27,,Trayveon WilliamsT. Williams,RB13,,,17,71,25.4,4.4
28,,Dwayne HaskinsD. Haskins Ohio St.,QB2,,,18,35,26.6,2.5
29,,Andy IsabellaA. Isabella Massachusetts,WR11,,,9,51,27.4,5.9
30,,Drew LockD. Lock Missouri,QB3,,,27,48,36.8,7.3
31,,Emanuel HallE. Hall Missouri,WR12,,,22,36,29.8,2.7
32,,Alex BarnesA. Barnes Kansas St.,RB14,,,24,44,30.4,7.3
33,,DaMarkus LodgeD. Lodge Mississippi,WR13,,,29,53,39.8,9.6
34,,Will GrierW. Grier West Virginia,QB4,,,35,50,42.2,5.5
35,,David SillsD. Sills West Virginia,WR14,,,31,43,35.0,1.5
36,,James WilliamsJ. Williams,RB15,,,32,58,36.2,3.3
37,,Greg DortchG. Dortch,WR15,,,28,65,43.8,13.3
38,,Miles BoykinM. Boykin Notre Dame,WR16,,,10,41,27.0,11.7
39,,Antoine WesleyA. Wesley,WR17,,,30,63,44.7,10.4
40,,Myles GaskinM. Gaskin,RB16,,,30,50,40.2,7.7
41,,Lil'Jordan HumphreyL. Humphrey,WR18,,,21,54,42.2,8.8
42,,Darwin ThompsonD. Thompson Utah St.,RB17,,,27,72,48.5,15.0
43,,Kaden SmithK. Smith Stanford,TE4,,,30,69,42.6,5.2
44,,Karan HigdonK. Higdon Michigan,RB18,,,27,61,45.2,12.6
45,,Daniel JonesD. Jones Duke,QB5,,,29,56,45.4,6.4
46,,Caleb WilsonC. Wilson UCLA,TE5,,,36,68,47.2,11.4
47,,Dexter WilliamsD. Williams Notre Dame,RB19,,,36,60,47.4,4.9
48,,Travis HomerT. Homer Miami,RB20,,,33,67,48.0,10.9
49,,Jace SternbergerJ. Sternberger Texas A&M,TE6,,,34,52,40.8,6.8
50,,LJ ScottL. Scott Michigan State,RB21,,,37,63,49.6,10.8
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Ryquell ArmsteadR. Armstead Temple,RB22,,,25,76,43.0,20.4
52,,Dillon MitchellD. Mitchell Oregon,WR19,,,21,73,53.4,17.8
53,,KeeSean JohnsonK. Johnson Fresno State,WR20,,,31,71,53.4,15.2
54,,Devine OzigboD. Ozigbo,RB23,,,28,47,38.3,7.8
55,,Preston WilliamsP. Williams Colorado St.,WR21,,,34,70,57.4,10.7
56,,Jalen HurdJ. Hurd Baylor,WR22,,,23,32,27.5,4.5
57,,Hunter RenfrowH. Renfrow Clemson,WR23,,,51,59,53.5,3.3
58,,Terry McLaurinT. McLaurin Ohio State,WR24,,,36,75,49.3,18.2
59,,Alexander MattisonA. Mattison Boise St.,RB24,,,34,69,53.3,14.5
60,,Jalin MooreJ. Moore Appalachian State,RB25,,,44,70,59.3,11.1
61,,Brett RypienB. Rypien Boise State,QB6,,,38,77,60.0,16.3
62,,Ryan FinleyR. Finley NC State,QB7,,,37,66,51.5,14.5
63,,Ty JohnsonT. Johnson Maryland,RB26,,,27,78,52.5,25.5
64,,Damarea CrockettD. Crockett Missouri,RB27,,,53,58,55.5,2.5
65,,Jordan ScarlettJ. Scarlett,RB28,,,61,71,65.0,4.3
66,,Wes HillsW. Hills Slippery Rock,RB29,,,56,72,65.3,6.8
67,,Kerrith WhyteK. Whyte Florida Atlantic,RB30,,,43,76,59.5,16.5
68,,Gary JenningsG. Jennings West Virginia,WR25,,,60,73,66.3,5.3
69,,Anthony JohnsonA. Johnson Buffalo,WR26,,,67,77,70.3,4.7
70,,Josh OliverJ. Oliver San Jose State,TE7,,,60,74,67.0,7.0
71,,Isaac NautaI. Nauta,TE8,,,66,69,67.5,1.5
72,,Jarrett StidhamJ. Stidham,QB8,,,64,72,68.0,4.0
73,,Tyre BradyT. Brady Marshall,WR27,,,62,78,70.0,8.0
