Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
87,,Josh ReynoldsJ. Reynolds LAR,9,69,127,88.5,11.9,107.0,+20.0
88,,Willie SneadW. Snead BAL,8,72,106,87.3,7.4,95.0,+7.0
89,,Danny AmendolaD. Amendola DET,5,61,115,90.6,11.9,108.0,+19.0
90,,Taywan TaylorT. Taylor TEN,11,70,143,90.0,14.1,123.0,+33.0
Tier 9,
91,,Cole BeasleyC. Beasley BUF,6,58,112,91.8,11.8,94.0,+3.0
92,,Tyreek HillT. Hill KC,12,7,185,70.8,36.2,27.0,-65.0
93,,Keelan ColeK. Cole JAC,10,48,122,94.0,7.8,90.0,-3.0
94,,Trey QuinnT. Quinn WAS,10,45,104,80.2,15.0,91.0,-3.0
95,,Hakeem ButlerH. Butler ARI,12,32,100,85.0,12.5,73.0,-22.0
96,,Chris HoganC. Hogan CAR,7,26,114,96.1,8.8,105.0,+9.0
97,,Phillip DorsettP. Dorsett NE,10,58,120,95.7,10.4,92.0,-5.0
98,,Chris ConleyC. Conley JAC,10,74,123,96.9,8.5,136.0,+38.0
99,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,10,63,115,93.1,12.1,82.0,-17.0
100,,Rashard HigginsR. Higgins CLE,7,83,130,102.1,9.4,120.0,+20.0
101,,Breshad PerrimanB. Perriman TB,7,73,129,104.7,8.6,125.0,+24.0
102,,Cameron MeredithC. Meredith NO,9,54,164,104.8,12.9,158.0,+56.0
103,,Ryan GrantR. Grant OAK,6,74,140,101.3,11.6,,
104,,Cordarrelle PattersonC. Patterson CHI,6,69,136,104.8,10.1,115.0,+11.0
105,,Deon CainD. Cain IND,6,91,165,109.6,12.6,97.0,-8.0
106,,Jake KumerowJ. Kumerow GB,11,80,168,109.2,15.4,118.0,+12.0
107,,Michael CrabtreeM. Crabtree FA,,24,186,105.0,24.0,112.0,+5.0
108,,Keith KirkwoodK. Kirkwood NO,9,91,176,111.8,14.3,111.0,+3.0
Tier 10,
109,,J'Mon MooreJ. Moore GB,11,92,171,115.9,22.0,148.0,+39.0
110,,Kendrick BourneK. Bourne SF,4,88,167,112.4,16.0,121.0,+11.0
111,,Chester RogersC. Rogers IND,6,95,163,113.7,13.2,116.0,+5.0
112,,Demarcus RobinsonD. Robinson KC,12,58,134,90.1,20.4,71.0,-41.0
113,,Trent TaylorT. Taylor SF,4,94,191,122.0,23.4,,
114,,Laquon TreadwellL. Treadwell MIN,12,96,148,115.1,10.7,138.0,+24.0
115,,Diontae JohnsonD. Johnson PIT,7,65,129,104.1,16.8,83.0,-32.0
116,,Jermaine KearseJ. Kearse FA,,69,190,123.2,24.4,,
117,,Travis BenjaminT. Benjamin LAC,12,72,133,99.8,16.8,127.0,+10.0
118,,Terry McLaurinT. McLaurin WAS,10,35,125,101.1,15.5,102.0,-16.0
119,,Miles BoykinM. Boykin BAL,8,70,130,101.8,19.0,99.0,-20.0
120,,Kelvin BenjaminK. Benjamin FA,,53,188,120.1,27.4,157.0,+37.0
121,,Rishard MatthewsR. Matthews FA,,46,192,126.9,24.8,,
122,,Allen HurnsA. Hurns DAL,8,42,178,118.5,19.8,,
123,,Justin WatsonJ. Watson TB,7,78,141,100.6,20.1,124.0,+1.0
124,,Pierre GarconP. Garcon FA,,35,189,119.5,29.4,,
125,,Jordan MatthewsJ. Matthews SF,4,83,175,120.0,18.2,132.0,+7.0
126,,Tim PatrickT. Patrick DEN,10,97,123,111.9,7.8,143.0,+17.0
127,,Jalen HurdJ. Hurd SF,4,86,129,109.7,10.1,104.0,-23.0
128,,Jaron BrownJ. Brown SEA,11,95,136,117.1,12.5,129.0,+1.0
129,,Dez BryantD. Bryant FA,,80,187,119.0,35.5,140.0,+11.0
130,,Dontrelle InmanD. Inman NE,10,65,176,116.4,28.4,109.0,-21.0
131,,Ryan SwitzerR. Switzer PIT,7,43,150,124.1,17.3,151.0,+20.0
132,,Doug BaldwinD. Baldwin FA,,13,131,67.2,32.4,100.0,-32.0
133,,Jakeem GrantJ. Grant MIA,5,93,132,117.8,13.5,152.0,+19.0
Tier 11,
134,,Corey ColemanC. Coleman NYG,11,84,162,132.8,17.0,113.0,-21.0
135,,Kelvin HarmonK. Harmon WAS,10,81,138,115.0,16.4,81.0,-54.0
136,,Riley RidleyR. Ridley CHI,6,92,192,124.9,26.1,89.0,-47.0
137,,KeeSean JohnsonK. Johnson ARI,12,96,185,131.3,24.2,114.0,-23.0
138,,Jarius WrightJ. Wright CAR,7,88,139,124.6,10.5,128.0,-10.0
139,,Torrey SmithT. Smith CAR,7,99,139,125.5,11.3,,
140,,Cody LatimerC. Latimer NYG,11,92,166,122.7,21.0,,
141,,Hunter RenfrowH. Renfrow OAK,6,60,190,112.0,42.7,110.0,-31.0
142,,Josh GordonJ. Gordon FA,,22,142,112.7,18.6,76.0,-66.0
143,,J.J. NelsonJ. Nelson OAK,6,108,158,132.0,14.3,,
144,,Justin HardyJ. Hardy ATL,9,111,155,132.3,14.2,,
145,,Bruce EllingtonB. Ellington FA,,99,174,129.7,24.0,,
146,,Chad WilliamsC. Williams ARI,12,98,139,129.8,8.1,,
147,,Gary JenningsG. Jennings SEA,11,78,174,132.7,20.0,117.0,-30.0
148,,Tavon AustinT. Austin DAL,8,79,161,134.5,15.1,,
149,,Isaiah McKenzieI. McKenzie BUF,6,103,164,135.0,18.6,139.0,-10.0
150,,Jordan LasleyJ. Lasley BAL,8,95,168,135.2,25.6,,
151,,Alex EricksonA. Erickson CIN,9,113,162,135.7,18.3,,
152,,Chad BeebeC. Beebe MIN,12,98,169,125.0,25.1,,
153,,Chris MooreC. Moore BAL,8,121,144,131.4,9.8,119.0,-34.0
154,,Brice ButlerB. Butler MIA,5,121,160,142.5,8.7,,
155,,Mack HollinsM. Hollins PHI,10,125,168,150.9,13.6,,
156,,Zach PascalZ. Pascal IND,6,104,154,137.8,13.5,141.0,-15.0
157,,Dylan CantrellD. Cantrell LAC,12,119,167,140.8,16.2,161.0,+4.0
158,,Tajae SharpeT. Sharpe TEN,11,128,177,149.8,15.7,137.0,-21.0
159,,Martavis BryantM. Bryant FA,,75,138,110.0,26.2,156.0,-3.0
160,,Maurice HarrisM. Harris NE,10,114,162,134.0,18.6,,
161,,Marcell AtemanM. Ateman OAK,6,112,173,146.2,20.7,,
162,,Richie JamesR. James SF,4,134,178,146.6,16.0,,
163,,Mike WallaceM. Wallace FA,,79,144,116.3,27.4,,
164,,Terrance WilliamsT. Williams FA,,76,146,119.3,30.9,,
165,,Eli RogersE. Rogers PIT,7,114,171,149.0,17.0,159.0,-6.0
166,,Noah BrownN. Brown DAL,8,140,169,157.0,9.6,,
Tier 12,
167,,Brandon PowellB. Powell DET,5,118,125,122.3,3.1,,
168,,Austin CarrA. Carr NO,9,119,167,151.2,10.6,,
169,,Jordy NelsonJ. Nelson FA,,90,91,90.5,0.5,,
170,,Darius SlaytonD. Slayton NYG,11,115,138,125.3,9.5,130.0,-40.0
171,,Josh BellamyJ. Bellamy NYJ,4,140,178,153.4,14.4,,
172,,Trent SherfieldT. Sherfield ARI,12,142,180,155.2,13.9,,
173,,DeAndre CarterD. Carter HOU,10,134,157,148.8,8.8,,
174,,Kevin WhiteK. White ARI,12,106,177,149.5,26.3,122.0,-52.0
175,,Braxton BerriosB. Berrios NE,10,131,172,149.8,15.4,155.0,-20.0
176,,Gehrig DieterG. Dieter KC,12,119,155,136.7,14.7,,
177,,Andre RobertsA. Roberts BUF,6,131,179,151.3,17.4,,
178,,Damion RatleyD. Ratley CLE,7,134,174,151.3,15.4,,
179,,Vyncint SmithV. Smith HOU,10,135,183,159.6,17.6,,
180,,Bennie FowlerB. Fowler NYG,11,139,184,159.8,17.0,,
181,,Cody CoreC. Core CIN,9,126,192,152.3,26.1,,
182,,Seth RobertsS. Roberts BAL,8,125,149,139.7,10.5,133.0,-49.0
183,,Preston WilliamsP. Williams MIA,5,121,169,144.0,19.6,126.0,-57.0
184,,Russell GageR. Gage ATL,9,133,163,145.7,12.7,,
185,,Marcus KempM. Kemp KC,12,124,183,151.7,24.2,,
186,,Andy JonesA. Jones DET,5,145,162,155.0,7.3,,
187,,Amara DarbohA. Darboh SEA,11,151,160,155.7,3.7,,
188,,Bobo WilsonB. Wilson TB,7,130,150,140.0,10.0,,
189,,Charone PeakeC. Peake NYJ,4,143,187,160.7,19.0,,
190,,Emanuel HallE. Hall CHI,6,146,188,161.0,19.1,106.0,-84.0
191,,Deontay BurnettD. Burnett NYJ,4,139,153,146.0,7.0,,
192,,Auden TateA. Tate CIN,9,155,172,163.3,6.9,,
193,,Russell ShepardR. Shepard NYG,11,125,175,150.0,25.0,,
194,,Travis FulghamT. Fulgham DET,5,126,175,150.5,24.5,147.0,-47.0
195,,Josh MaloneJ. Malone CIN,9,148,176,165.3,12.4,,
196,,Shelton GibsonS. Gibson PHI,10,166,183,173.8,6.2,,
197,,Jordan TaylorJ. Taylor MIN,12,154,157,155.5,1.5,,
Tier 13,
198,,Artavis ScottA. Scott LAC,12,146,173,159.5,13.5,,
199,,Jaleel ScottJ. Scott BAL,8,148,173,160.5,12.5,,
200,,River CracraftR. Cracraft DEN,10,161,179,171.7,7.7,,
201,,Daurice FountainD. Fountain IND,6,153,184,172.0,13.6,,
202,,Trevor DavisT. Davis GB,11,153,188,174.0,15.1,,
203,,Mike ThomasM. Thomas LAR,9,151,182,166.5,15.5,,
204,,Scott MillerS. Miller TB,7,166,167,166.5,0.5,154.0,-50.0
205,,Juwann WinfreeJ. Winfree DEN,10,140,194,167.0,27.0,145.0,-60.0
206,,Olabisi JohnsonO. Johnson MIN,12,165,170,167.5,2.5,,
207,,Isaiah FordI. Ford MIA,5,164,177,170.5,6.5,,
208,,Jaelen StrongJ. Strong CLE,7,162,181,171.5,9.5,,
209,,Brandon ZylstraB. Zylstra MIN,12,170,173,171.5,1.5,,
210,,Marcus JohnsonM. Johnson IND,6,163,189,176.0,13.0,,
211,,Marvin HallM. Hall CHI,6,174,181,177.5,3.5,,
212,,Ray-Ray McCloudR. McCloud BUF,6,177,182,179.5,2.5,,
213,,Jehu ChessonJ. Chesson WAS,10,182,184,183.0,1.0,,
214,,DaMarkus LodgeD. Lodge TB,7,181,189,185.0,4.0,,
