Rank,WSIT,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Jonathan TaylorJ. Taylor Wisconsin,RB1,,,1,5,1.9,1.2
2,,D'Andre SwiftD. Swift Georgia,RB2,,,1,4,2.1,1.0
3,,CeeDee LambC. Lamb Oklahoma,WR1,,,1,6,3.7,1.1
4,,Jerry JeudyJ. Jeudy Alabama,WR2,,,1,7,3.9,1.3
5,,J.K. DobbinsJ. Dobbins Ohio St.,RB3,,,2,7,4.3,0.9
6,,Cam AkersC. Akers Florida St.,RB4,,,4,18,7.2,2.4
7,,Clyde Edwards-HelaireC. Edwards-Helaire LSU,RB5,,,2,19,8.6,1.1
8,,Justin JeffersonJ. Jefferson LSU,WR3,,,5,18,9.5,2.4
9,,Henry Ruggs IIIH. Ruggs Alabama,WR4,,,2,12,9.7,2.0
10,,Jalen ReagorJ. Reagor TCU,WR5,,,7,20,10.3,4.0
11,,Tee HigginsT. Higgins Clemson,WR6,,,6,19,10.7,2.5
12,,Denzel MimsD. Mims Baylor,WR7,,,7,22,13.7,4.2
13,,Joe BurrowJ. Burrow LSU,QB1,,,8,19,15.2,3.0
14,,Laviska Shenault Jr.L. Shenault Colorado,WR8,,,10,43,15.2,8.3
15,,Tua TagovailoaT. Tagovailoa Alabama,QB2,,,13,24,17.3,2.4
16,,Michael Pittman Jr.M. Pittman USC,WR9,,,10,33,19.1,4.2
17,,Brandon AiyukB. Aiyuk Arizona St.,WR10,,,14,40,20.6,6.5
18,,Bryan EdwardsB. Edwards South Carolina,WR11,,,14,33,21.5,6.4
19,,Ke'Shawn VaughnK. Vaughn Vanderbilt,RB6,,,11,38,23.1,6.2
20,,KJ HamlerK. Hamler Penn St.,WR12,,,8,45,23.6,8.3
21,,Zack MossZ. Moss Utah,RB7,,,7,59,24.1,12.3
22,,Justin HerbertJ. Herbert Oregon,QB3,,,15,37,26.6,5.7
23,,Tyler JohnsonT. Johnson Minnesota,WR13,,,16,50,27.5,7.6
24,,A.J. DillonA. Dillon Boston College,RB8,,,8,51,28.7,12.7
25,,Eno BenjaminE. Benjamin Arizona State,RB9,,,14,48,26.6,7.8
26,,Donovan Peoples-JonesD. Peoples-Jones Michigan,WR14,,,13,47,27.8,8.5
27,,Antonio GibsonA. Gibson Mempis,RB10,,,17,49,28.9,9.0
28,,Anthony McFarland Jr.A. McFarland Maryland,RB11,,,16,49,30.6,6.8
29,,Antonio Gandy-GoldenA. Gandy-Golden Liberty,WR15,,,9,46,28.2,8.0
30,,Jalen HurtsJ. Hurts Oklahoma,QB4,,,14,49,37.8,8.9
31,,Hunter BryantH. Bryant Washington,TE1,,,15,62,35.5,11.8
32,,Jordan LoveJ. Love Utah St.,QB5,,,17,54,36.9,9.1
33,,Brycen HopkinsB. Hopkins Purdue,TE2,,,12,56,33.4,9.4
34,,Cole KmetC. Kmet Notre Dame,TE3,,,16,50,37.7,7.6
35,,Devin DuvernayD. Duvernay Texas,WR16,,,11,58,36.3,8.9
36,,Lynn Bowden Jr.L. Bowden Kentucky,WR17,,,16,57,36.7,9.9
37,,Lamical PerineL. Perine Florida,RB12,,,22,50,40.2,6.7
38,,Albert OkwuegbunamA. Okwuegbunam Missouri,TE4,,,20,55,41.6,9.0
39,,Darrynton EvansD. Evans Appalachian State,RB13,,,15,47,33.1,9.3
40,,Chase ClaypoolC. Claypool Notre Dame,WR18,,,16,45,34.2,8.1
41,,Jake FrommJ. Fromm Georgia,QB6,,,17,70,44.5,15.4
42,,Quintez CephusQ. Cephus Wisconsin,WR19,,,21,59,45.4,7.6
43,,Adam TrautmanA. Trautman Dayton,TE5,,,25,53,43.0,5.4
44,,Van JeffersonV. Jefferson Florida,WR20,,,28,57,43.7,8.3
45,,Collin JohnsonC. Johnson Texas,WR21,,,23,73,49.5,9.6
46,,Harrison BryantH. Bryant Florida Atlantic,TE6,,,26,57,46.4,6.7
47,,Thaddeus MossT. Moss LSU,TE7,,,31,60,46.7,9.4
48,,Jacob EasonJ. Eason Washington,QB7,,,38,76,51.5,9.9
49,,Gabriel DavisG. Davis UCF,WR22,,,26,68,45.1,11.8

50,,DeeJay DallasD. Dallas Miami (FL),RB14,,,29,80,49.6,12.3
51,,Isaiah HodginsI. Hodgins Oregon State,WR23,,,30,71,42.0,12.5
52,,Michael Warren IIM. Warren Cincinnati,RB15,,,29,61,42.5,7.9
53,,Joshua KelleyJ. Kelley UCLA,RB16,,,15,59,37.2,11.7
54,,John HightowerJ. Hightower Boise State,WR24,,,29,52,40.2,9.7
55,,K.J. HillK. Hill Ohio State,WR25,,,30,60,50.7,8.2
56,,Salvon AhmedS. Ahmed Washington,RB17,,,39,75,53.2,11.7
57,,Quez WatkinsQ. Watkins Southern Miss,WR26,,,36,57,48.0,8.4
58,,James ProcheJ. Proche SMU,WR27,,,34,57,52.4,5.1
59,,Quartney DavisQ. Davis Texas A&M,WR28,,,27,83,55.4,14.9
60,,Darius AndersonD. Anderson TCU,RB18,,,35,78,58.2,14.6
61,,Patrick Taylor Jr.P. Taylor Memphis,RB19,,,39,74,61.4,7.9
