Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
34,,Carlos HydeC. Hyde HOU,,27,46,35.3,2.5
35,,Sony MichelS. Michel NE,,19,39,35.4,1.5
36,,Raheem MostertR. Mostert SF,,19,38,30.9,5.0
Tier 6,
37,,Jamaal WilliamsJ. Williams GB,,35,55,38.6,2.9
38,,Duke JohnsonD. Johnson HOU,,31,49,39.0,3.9
39,,Latavius MurrayL. Murray NO,,34,42,39.3,1.2
40,,Royce FreemanR. Freeman DEN,,36,54,40.6,1.8
41,,Tevin ColemanT. Coleman SF,,34,51,41.4,2.5
42,,Alexander MattisonA. Mattison MIN,,38,56,41.9,2.2
43,,Matt BreidaM. Breida SF,,35,50,43.6,2.2
44,,Tony PollardT. Pollard DAL,,34,67,44.9,3.4
45,,Jordan HowardJ. Howard PHI,,35,57,46.4,4.2
46,,Adrian PetersonA. Peterson WAS,,39,53,47.9,3.2
47,,Justice HillJ. Hill BAL,,37,59,48.0,3.8
48,,Nyheim HinesN. Hines IND,,39,65,50.0,5.6
49,,Darrell HendersonD. Henderson LAR,,44,73,51.8,4.5
50,,Chase EdmondsC. Edmonds ARI,,43,76,53.1,6.4
51,,Peyton BarberP. Barber TB,,48,102,55.4,5.3
52,,Justin JacksonJ. Jackson LAC,,37,81,55.8,10.6
Tier 7,
53,,Boston ScottB. Scott PHI,,48,81,59.8,7.8
54,,Benny Snell Jr.B. Snell PIT,,42,88,59.9,11.3
55,,Jaylen SamuelsJ. Samuels PIT,,44,70,54.9,5.8
56,,Chris ThompsonC. Thompson WAS,,46,82,55.9,7.5
57,,Rashaad PennyR. Penny SEA,,35,60,49.8,7.3
58,,Gus EdwardsG. Edwards BAL,,52,77,61.6,6.1
59,,Giovani BernardG. Bernard CIN,,54,70,59.9,4.1
60,,DeAndre WashingtonD. Washington OAK,,53,93,62.6,9.6
61,,Rex BurkheadR. Burkhead NE,,52,84,65.9,7.3
62,,Dion LewisD. Lewis TEN,,49,76,60.7,4.4
63,,Malcolm BrownM. Brown LAR,,51,82,69.4,4.2
64,,LeSean McCoyL. McCoy KC,,45,75,59.5,7.5
65,,Darwin ThompsonD. Thompson KC,,55,79,65.6,4.0
66,,Jalen RichardJ. Richard OAK,,57,85,67.9,6.6
67,,Ryquell ArmsteadR. Armstead JAC,,52,102,68.1,10.7
68,,Ito SmithI. Smith ATL,,54,79,63.6,6.3
Tier 8,
69,,Jordan WilkinsJ. Wilkins IND,,57,84,72.9,5.1
70,,Damien HarrisD. Harris NE,,60,85,69.5,6.3
71,,Mike BooneM. Boone MIN,,58,92,75.4,6.9
72,,Darrel WilliamsD. Williams KC,,58,89,72.4,7.3
73,,T.J. YeldonT. Yeldon BUF,,69,87,74.0,4.3
74,,Patrick LairdP. Laird MIA,,48,98,78.4,8.1
75,,Brian HillB. Hill ATL,,51,94,79.1,6.4
76,,Ty MontgomeryT. Montgomery NYJ,,70,106,85.0,7.7
77,,Lamar MillerL. Miller HOU,,38,76,61.6,12.9
78,,Wayne GallmanW. Gallman NYG,,58,104,81.2,8.9
79,,Dare OgunbowaleD. Ogunbowale TB,,73,108,81.8,8.0
80,,Bryce LoveB. Love WAS,,44,85,77.1,3.7
81,,Kalen BallageK. Ballage MIA,,43,136,83.2,16.1
82,,Bilal PowellB. Powell NYJ,,75,127,88.6,11.1
83,,Bo ScarbroughB. Scarbrough DET,,59,110,85.6,9.8
84,,Myles GaskinM. Gaskin MIA,,66,88,81.9,5.3
85,,Ty JohnsonT. Johnson DET,,66,105,87.0,8.5
86,,Mike DavisM. Davis CAR,,68,109,87.6,7.9
87,,Qadree OllisonQ. Ollison ATL,,75,107,85.0,7.7
88,,Travis HomerT. Homer SEA,,49,93,83.7,8.6
89,,Frank GoreF. Gore BUF,,64,129,84.4,15.8
90,,Dexter WilliamsD. Williams GB,,79,101,93.6,3.5
91,,Jeff WilsonJ. Wilson SF,,82,122,94.4,9.1
92,,Jerick McKinnonJ. McKinnon SF,,50,92,85.4,6.8
93,,Dontrell HilliardD. Hilliard CLE,,76,113,91.5,8.0
Tier 9,
94,,Reggie BonnafonR. Bonnafon CAR,,83,106,95.9,5.1
95,,Kyle JuszczykK. Juszczyk SF,,78,93,90.2,3.6
96,,C.J. AndersonC. Anderson FA,,64,101,95.7,4.8
97,,Corey ClementC. Clement PHI,,75,103,96.4,2.8
98,,Kerrith WhyteK. Whyte PIT,,85,126,102.5,7.9
99,,Devontae BookerD. Booker DEN,,77,134,103.8,13.3
100,,Trayveon WilliamsT. Williams CIN,,88,123,101.1,7.8
101,,Jonathan WilliamsJ. Williams IND,,76,84,81.0,3.6
102,,Spencer WareS. Ware KC,,90,128,104.3,14.3
Tier 10,
103,,Rodney AndersonR. Anderson CIN,,75,82,78.5,3.5
104,,Wendell SmallwoodW. Smallwood WAS,,94,109,103.7,6.8
105,,Ameer AbdullahA. Abdullah MIN,,95,118,106.0,9.4
106,,C.J. ProsiseC. Prosise SEA,,86,100,93.0,7.0
107,,Theo RiddickT. Riddick DEN,,90,99,94.5,4.5
108,,J.D. McKissicJ. McKissic DET,,77,117,97.0,20.0
109,,Jordan ScarlettJ. Scarlett CAR,,87,138,115.3,21.2
110,,Brandon BoldenB. Bolden NE,,83,132,107.5,24.5
111,,Josh AdamsJ. Adams NYJ,,100,131,120.3,14.4
112,,Javorius AllenJ. Allen NYG,,88,131,109.5,21.5
113,,John KellyJ. Kelly LAR,,96,135,115.5,19.5
114,,Trey EdmundsT. Edmunds PIT,,107,135,121.0,14.0
115,,Dalyn DawkinsD. Dawkins TEN,,110,141,125.5,15.5
Tier 11,
116,,Dwayne WashingtonD. Washington NO,,123,133,128.0,5.0
117,,Kenjon BarnerK. Barner ATL,,119,142,130.5,11.5
118,,Troymaine PopeT. Pope LAC,,127,140,133.5,6.5
119,,T.J. LoganT. Logan TB,,134,137,135.5,1.5
120,,Tyler ErvinT. Ervin GB,,138,139,138.5,0.5
