Rank,WSID,Quarterbacks (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
41,,Will GrierW. Grier CAR,7,34,63,42.7,5.9,75.0,+34.0
42,,Nick MullensN. Mullens SF,4,36,60,42.0,5.6,125.0,+83.0
43,,AJ McCarronA. McCarron HOU,10,36,63,46.5,5.8,85.0,+42.0
44,,Tyrod TaylorT. Taylor LAC,12,37,63,47.3,7.0,79.0,+35.0
45,,Robert GriffinR. Griffin BAL,8,35,54,43.9,4.9,48.0,+3.0
46,,Colt McCoyC. McCoy WAS,10,34,71,45.8,9.6,120.0,+74.0
47,,DeShone KizerD. Kizer GB,11,38,64,48.0,7.1,60.0,+13.0
48,,Brett HundleyB. Hundley ARI,12,33,64,46.6,7.5,95.0,+47.0
49,,Matt BarkleyM. Barkley BUF,6,36,52,45.2,3.5,45.0,-4.0
50,,Mason RudolphM. Rudolph PIT,7,37,66,49.9,8.0,46.0,-4.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
Tier 7,
51,,Chase DanielC. Daniel CHI,6,38,58,47.9,4.9,71.0,+20.0
52,,Blaine GabbertB. Gabbert TB,7,38,66,51.4,6.7,123.0,+71.0
53,,Ryan FinleyR. Finley CIN,9,37,67,49.0,9.4,88.0,+35.0
54,,Nate SudfeldN. Sudfeld PHI,10,40,69,53.5,8.7,124.0,+70.0
55,,Chad HenneC. Henne KC,12,40,65,53.4,5.8,87.0,+32.0
56,,Mike GlennonM. Glennon OAK,6,50,73,59.1,5.1,90.0,+34.0
57,,Trevor SiemianT. Siemian NYJ,4,44,61,54.4,3.3,64.0,+7.0
58,,C.J. BeathardC. Beathard SF,4,35,64,52.0,6.2,43.0,-15.0
59,,Drew StantonD. Stanton CLE,7,40,61,55.8,3.4,63.0,+4.0
60,,Jeff DriskelJ. Driskel CIN,9,40,66,58.5,7.3,97.0,+37.0
61,,Cooper RushC. Rush DAL,8,41,69,58.7,4.8,59.0,-2.0
62,,Matt SchaubM. Schaub ATL,9,34,69,59.2,5.1,66.0,+4.0
63,,Tom SavageT. Savage DET,5,43,70,61.1,5.6,51.0,-12.0
64,,Brian HoyerB. Hoyer NE,10,39,67,55.7,6.0,101.0,+37.0
65,,Chad KellyC. Kelly IND,6,30,55,46.7,5.2,65.0,0.0
66,,Sean MannionS. Mannion MIN,12,51,65,59.1,3.4,73.0,+7.0
67,,Josh McCownJ. McCown PHI,10,37,56,43.0,6.7,55.0,-12.0
68,,Gardner MinshewG. Minshew JAC,10,45,68,58.3,6.6,117.0,+49.0
69,,Taylor HeinickeT. Heinicke CAR,7,43,82,62.6,12.1,116.0,+47.0
70,,Ryan GriffinR. Griffin TB,7,31,75,60.7,10.7,114.0,+44.0
71,,Paxton LynchP. Lynch SEA,11,49,77,64.9,5.5,54.0,-17.0
Tier 8,
72,,Cody KesslerC. Kessler PHI,10,51,76,66.1,6.9,106.0,+34.0
73,,Kyle LaulettaK. Lauletta NYG,11,45,78,64.4,12.6,103.0,+30.0
74,,Jarrett StidhamJ. Stidham NE,10,50,75,67.2,7.3,78.0,+4.0
75,,Joshua DobbsJ. Dobbs PIT,7,52,74,68.0,4.9,58.0,-17.0
76,,Tanner LeeT. Lee FA,,47,78,61.3,12.8,99.0,+23.0
77,,Kyle AllenK. Allen CAR,7,61,64,62.3,1.2,92.0,+15.0
78,,Geno SmithG. Smith SEA,11,55,56,55.5,0.5,82.0,+4.0
79,,David FalesD. Fales DET,5,59,68,63.5,4.5,122.0,+43.0
80,,Tyree JacksonT. Jackson BUF,6,61,83,73.5,8.7,107.0,+27.0
81,,Davis WebbD. Webb NYJ,4,57,80,74.6,5.7,108.0,+27.0
82,,Mike WhiteM. White DAL,8,74,77,75.5,1.5,81.0,-1.0
83,,Easton StickE. Stick LAC,12,72,81,76.5,4.5,104.0,+21.0
84,,Cardale JonesC. Jones LAC,12,73,85,79.0,6.0,77.0,-7.0
