Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
52,,Isaiah CrowellI. Crowell OAK,,27,78,53.1,10.1
53,,Mike DavisM. Davis CHI,,28,70,52.3,14.0
54,,Adrian PetersonA. Peterson WAS,,42,68,56.4,7.2
55,,C.J. AndersonC. Anderson DET,,39,71,56.9,7.6
56,,Josh AdamsJ. Adams PHI,,28,83,57.2,10.3
Tier 7,
57,,Peyton BarberP. Barber TB,,36,86,57.5,8.1
58,,Jay AjayiJ. Ajayi FA,,36,63,47.7,7.9
59,,Kalen BallageK. Ballage MIA,,46,76,58.6,6.6
60,,Giovani BernardG. Bernard CIN,,39,80,59.6,6.8
61,,Jaylen SamuelsJ. Samuels PIT,,33,73,55.2,9.4
62,,Jalen RichardJ. Richard FA,,34,77,62.4,7.5
63,,Frank GoreF. Gore BUF,,40,85,67.8,8.1
64,,Chase EdmondsC. Edmonds ARI,,49,78,65.6,5.2
65,,T.J. YeldonT. Yeldon FA,,41,85,59.6,8.1
66,,Malcolm BrownM. Brown LAR,,47,78,69.1,4.1
67,,Theo RiddickT. Riddick DET,,53,84,71.6,7.3
68,,Jordan WilkinsJ. Wilkins IND,,55,86,70.8,5.7
69,,Justin JacksonJ. Jackson LAC,,63,77,71.3,3.4
70,,Corey ClementC. Clement PHI,,63,88,72.8,5.4
71,,Spencer WareS. Ware FA,,52,85,64.4,8.3
Tier 8,
72,,Wendell SmallwoodW. Smallwood PHI,,52,87,73.8,7.1
73,,John KellyJ. Kelly LAR,,50,90,74.8,4.9
74,,Doug MartinD. Martin FA,,48,95,68.9,13.5
75,,Cordarrelle PattersonC. Patterson CHI,,49,82,73.5,7.2
76,,Alex CollinsA. Collins FA,,46,97,70.4,14.3
77,,Devontae BookerD. Booker DEN,,65,89,78.7,5.3
78,,Wayne GallmanW. Gallman NYG,,73,90,80.1,4.4
79,,Jeff WilsonJ. Wilson SF,,70,92,81.9,5.3
80,,Alfred BlueA. Blue JAC,,70,100,87.1,7.3
81,,Rod SmithR. Smith FA,,76,87,80.8,3.4
82,,Bilal PowellB. Powell FA,,65,97,81.2,8.3
83,,Ameer AbdullahA. Abdullah MIN,,64,93,83.9,5.3
84,,Javorius AllenJ. Allen FA,,79,98,83.9,5.4
85,,Mark WaltonM. Walton FA,,71,94,84.1,5.6
86,,Josh JacobsJ. Jacobs FA,,26,100,69.3,27.7
87,,Ty MontgomeryT. Montgomery NYJ,,80,92,85.9,2.6
88,,LeGarrette BlountL. Blount FA,,75,93,88.0,2.7
89,,Chris IvoryC. Ivory FA,,84,96,88.2,3.5
90,,Corey GrantC. Grant FA,,86,95,90.5,2.1
Tier 9,
91,,Trenton CannonT. Cannon NYJ,,78,101,92.3,4.8
92,,Darren SprolesD. Sproles FA,,56,99,90.0,4.6
93,,Zach ZennerZ. Zenner DET,,77,99,92.6,6.0
94,,Cameron Artis-PayneC. Artis-Payne CAR,,79,106,94.8,5.8
95,,David MontgomeryD. Montgomery FA,,42,97,66.4,19.0
96,,Damien HarrisD. Harris FA,,45,93,68.2,18.2
97,,Marcus MurphyM. Murphy BUF,,78,101,94.3,5.1
98,,Jeremy HillJ. Hill FA,,82,104,93.5,5.1
99,,Boston ScottB. Scott PHI,,81,107,97.8,5.3
100,,Marshawn LynchM. Lynch FA,,76,104,96.3,6.3
101,,Alfred MorrisA. Morris FA,,88,120,98.9,8.1
102,,Darrell HendersonD. Henderson FA,,31,107,69.3,31.0
103,,Jacquizz RodgersJ. Rodgers FA,,84,108,100.3,3.6
104,,Mike WeberM. Weber FA,,55,102,73.0,20.7
105,,Justice HillJ. Hill FA,,54,108,83.5,24.3
106,,Miles SandersM. Sanders FA,,53,65,59.0,6.0
107,,Brian HillB. Hill ATL,,64,110,94.4,15.9
108,,Darrel WilliamsD. Williams KC,,81,109,98.0,8.0
Tier 10,
109,,DeAndre WashingtonD. Washington OAK,,88,106,97.3,6.5
110,,Devin SingletaryD. Singletary FA,,64,111,93.7,21.1
111,,Chris Warren IIIC. Warren OAK,,71,108,89.5,18.5
112,,Charcandrick WestC. West FA,,100,110,104.5,3.6
113,,Robert KelleyR. Kelley FA,,101,105,103.0,2.0
114,,Kyle JuszczykK. Juszczyk SF,,98,109,103.5,5.5
115,,C.J. ProsiseC. Prosise SEA,,95,115,105.0,10.0
116,,De'Angelo HendersonD. Henderson NYJ,,104,125,114.5,10.5
117,,Samaje PerineS. Perine WAS,,112,117,114.5,2.5
