Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
52,,D.J. CharkD. Chark JAC,WR25,,37,72,54.1,9.5
Tier 7,
53,,Marlon MackM. Mack IND,RB21,,31,80,56.2,11.5
54,,Russell WilsonR. Wilson SEA,QB3,,53,75,57.2,4.0
55,,D.K. MetcalfD. Metcalf SEA,WR26,,43,75,57.3,6.5
56,,Damien WilliamsD. Williams KC,RB22,,27,100,57.5,16.5
57,,A.J. GreenA. Green CIN,WR27,,30,84,58.1,13.9
58,,James ConnerJ. Conner PIT,RB23,,40,98,58.6,11.0
59,,Kyler MurrayK. Murray ARI,QB4,,44,85,58.8,5.8
60,,David JohnsonD. Johnson HOU,RB24,,27,277,59.8,15.7
61,,Terry McLaurinT. McLaurin WAS,WR28,,41,86,60.6,7.8
62,,Kerryon JohnsonK. Johnson DET,RB25,,31,93,63.4,13.2
63,,Dak PrescottD. Prescott DAL,QB5,,49,81,63.6,6.3
64,,Michael GallupM. Gallup DAL,WR29,,41,81,65.8,10.1
65,,Jarvis LandryJ. Landry CLE,WR30,,32,107,65.8,9.8
66,,Deshaun WatsonD. Watson HOU,QB6,,54,95,67.1,9.8
67,,Julian EdelmanJ. Edelman NE,WR31,,43,109,67.5,9.0
68,,Hunter HenryH. Henry LAC,TE6,,53,94,70.1,10.5
69,,David MontgomeryD. Montgomery CHI,RB26,,44,85,70.7,9.5
70,,Deebo SamuelD. Samuel SF,WR32,,45,106,71.4,7.0
71,,Tyler BoydT. Boyd CIN,WR33,,47,88,71.5,6.3
72,,Josh AllenJ. Allen BUF,QB7,,56,110,72.3,8.1
73,,Kareem HuntK. Hunt CLE,RB27,,30,146,73.7,15.4
74,,Evan EngramE. Engram NYG,TE7,,46,142,75.2,12.4

Tier 8,
75,,James WhiteJ. White NE,RB28,,46,119,77.9,11.2
76,,Will FullerW. Fuller HOU,WR34,,55,184,80.4,14.2
77,,Austin HooperA. Hooper CLE,TE8,,26,136,81.8,16.0
78,,John BrownJ. Brown BUF,WR35,,70,113,84.4,10.0
79,,Marquise BrownM. Brown BAL,WR36,,67,117,85.1,9.2
80,,Raheem MostertR. Mostert SF,RB29,,44,126,86.4,16.9
81,,Derrius GuiceD. Guice WAS,RB30,,58,126,87.1,11.5
82,,Aaron RodgersA. Rodgers GB,QB8,,61,127,87.3,11.3
83,,Christian KirkC. Kirk ARI,WR37,,58,141,87.4,13.3
84,,Tyler HigbeeT. Higbee LAR,TE9,,49,108,87.7,13.0
85,,Phillip LindsayP. Lindsay DEN,RB31,,38,126,87.9,16.0
86,,Drew BreesD. Brees NO,QB9,,68,128,88.9,10.8
87,,Ronald Jones IIR. Jones TB,RB32,,50,130,90.2,17.5
88,,Matt RyanM. Ryan ATL,QB10,,56,125,91.2,10.1
89,,Sterling ShepardS. Shepard NYG,WR38,,72,129,91.7,8.8
90,,Marvin JonesM. Jones DET,WR39,,72,151,95.0,11.3
91,,Jared CookJ. Cook NO,TE10,,53,139,95.8,17.8
92,,Carson WentzC. Wentz PHI,QB11,,70,114,96.5,11.1
93,,Mike WilliamsM. Williams LAC,WR40,,75,177,97.8,13.7
94,,Tarik CohenT. Cohen CHI,RB33,,76,170,98.7,21.6
95,,Emmanuel SandersE. Sanders NO,WR41,,67,145,100.2,14.0
Tier 9,
96,,Darrell HendersonD. Henderson LAR,RB34,,42,274,100.8,41.8
97,,Alshon JefferyA. Jeffery PHI,WR42,,73,196,101.8,15.2
98,,Jamison CrowderJ. Crowder NYJ,WR43,,65,163,103.7,19.7
99,,Robby AndersonR. Anderson CAR,WR44,,74,138,104.1,12.5

100,,Darius SlaytonD. Slayton NYG,WR45,,64,149,104.8,18.1
101,,Anthony MillerA. Miller CHI,WR46,,72,189,104.8,17.2
102,,Sony MichelS. Michel NE,RB35,,79,175,105.4,12.4
103,,Matthew StaffordM. Stafford DET,QB12,,77,149,106.7,8.7
104,,Brandin CooksB. Cooks HOU,WR47,,37,181,106.8,20.2
105,,Noah FantN. Fant DEN,TE11,,46,136,108.5,12.7
106,,Jordan HowardJ. Howard MIA,RB36,,59,231,111.4,27.6
107,,Tom BradyT. Brady TB,QB13,,58,162,112.7,21.7
108,,Tevin ColemanT. Coleman SF,RB37,,77,177,115.5,13.6
109,,Diontae JohnsonD. Johnson PIT,WR48,,82,160,116.1,18.6
110,,Dallas GoedertD. Goedert PHI,TE12,,78,169,116.5,13.6
111,,Latavius MurrayL. Murray NO,RB38,,87,149,117.2,12.6
112,,Ryan TannehillR. Tannehill TEN,QB14,,91,154,119.1,13.5
113,,Jamaal WilliamsJ. Williams GB,RB39,,84,200,120.4,14.6
114,,Curtis SamuelC. Samuel CAR,WR49,,81,193,121.1,19.6
115,,Preston WilliamsP. Williams MIA,WR50,,88,155,122.8,15.4
116,,Baker MayfieldB. Mayfield CLE,QB15,,68,186,122.8,23.1
117,,Daniel JonesD. Jones NYG,QB16,,77,164,123.1,17.4
118,,Golden TateG. Tate NYG,WR51,,74,175,123.9,17.8
119,,Alexander MattisonA. Mattison MIN,RB40,,98,182,125.5,11.1
120,,Mike GesickiM. Gesicki MIA,TE13,,92,191,125.6,15.8
121,,T.J. HockensonT. Hockenson DET,TE14,,93,186,126.4,11.1
122,,Ben RoethlisbergerB. Roethlisberger PIT,QB17,,87,198,127.0,22.3
123,,Duke JohnsonD. Johnson HOU,RB41,,93,188,127.9,19.6
Tier 10,
124,,Jonnu SmithJ. Smith TEN,TE15,,94,163,132.8,13.2
125,,Jared GoffJ. Goff LAR,QB18,,105,202,133.3,17.2
126,,O.J. HowardO. Howard TB,TE16,,53,235,133.7,15.9
127,,Sammy WatkinsS. Watkins KC,WR52,,97,191,136.2,15.1
128,,Jack DoyleJ. Doyle IND,TE17,,76,173,136.4,8.7
129,,Tony PollardT. Pollard DAL,RB42,,98,211,132.3,23.2
130,,Nyheim HinesN. Hines IND,RB43,,76,272,139.8,33.8
131,,Kirk CousinsK. Cousins MIN,QB19,,112,263,142.6,28.7
132,,Devonta FreemanD. Freeman FA,RB44,,44,330,128.7,49.0
133,,Mecole HardmanM. Hardman KC,WR53,,86,196,144.9,23.9
134,,Breshad PerrimanB. Perriman NYJ,WR54,,64,226,147.2,27.1
135,,Justice HillJ. Hill BAL,RB45,,98,230,148.2,24.1
136,,Dede WestbrookD. Westbrook JAC,WR55,,107,212,148.9,23.8
137,,Adrian PetersonA. Peterson WAS,RB46,,112,236,150.1,23.6
138,,John RossJ. Ross CIN,WR56,,90,214,151.6,21.9
139,,Tyrell WilliamsT. Williams LV,WR57,,110,220,152.7,19.3
140,,Jimmy GaroppoloJ. Garoppolo SF,QB20,,116,202,152.7,19.9
141,,Ian ThomasI. Thomas CAR,TE18,,127,232,153.1,14.7
142,,Boston ScottB. Scott PHI,RB47,,94,226,153.3,29.6
143,,Matt BreidaM. Breida SF,RB48,,100,256,154.5,28.1
144,,Chase EdmondsC. Edmonds ARI,RB49,,100,241,154.7,31.4
145,,Kenny StillsK. Stills HOU,WR58,,95,214,155.0,30.8
146,,N'Keal HarryN. Harry NE,WR59,,122,270,155.7,21.0
147,,San Francisco (SF)SF DST,DST1,,119,164,142.1,5.3
148,,Justin JacksonJ. Jackson LAC,RB50,,88,283,156.1,37.1
149,,Hunter RenfrowH. Renfrow LV,WR60,,94,208,157.1,31.8
150,,Eric EbronE. Ebron PIT,TE19,,108,273,158.3,24.5
151,,DeSean JacksonD. Jackson PHI,WR61,,99,206,159.1,24.1
152,,Pittsburgh (PIT)PIT DST,DST2,,130,165,147.7,4.9
153,,Philip RiversP. Rivers IND,QB21,,114,275,162.4,37.3
Tier 11,
154,,Royce FreemanR. Freeman DEN,RB51,,104,283,158.5,41.0
155,,Carlos HydeC. Hyde FA,RB52,,89,235,153.4,35.5
156,,James WashingtonJ. Washington PIT,WR62,,113,206,166.7,21.2
157,,Baltimore (BAL)BAL DST,DST3,,126,200,154.7,10.0
158,,Corey DavisC. Davis TEN,WR63,,99,222,169.4,23.1
159,,Cole BeasleyC. Beasley BUF,WR64,,102,210,169.6,23.0
160,,Larry FitzgeraldL. Fitzgerald ARI,WR65,,111,208,170.3,20.4
161,,Sam DarnoldS. Darnold NYJ,QB22,,118,218,164.5,12.7
162,,Malcolm BrownM. Brown LAR,RB53,,80,289,172.4,51.6
163,,Parris CampbellP. Campbell IND,WR66,,129,205,173.0,20.2
164,,Gardner Minshew IIG. Minshew JAC,QB23,,117,275,180.4,33.9
165,,Jaylen SamuelsJ. Samuels PIT,RB54,,100,237,174.5,27.2
166,,Buffalo (BUF)BUF DST,DST4,,145,190,162.8,6.2
167,,Rashaad PennyR. Penny SEA,RB55,,98,257,169.6,30.1
168,,New England (NE)NE DST,DST5,,122,234,163.3,22.3
169,,Chicago (CHI)CHI DST,DST6,,144,225,170.2,17.1
170,,Gus EdwardsG. Edwards BAL,RB56,,114,277,182.7,32.5
171,,Teddy BridgewaterT. Bridgewater CAR,QB24,,116,330,177.7,47.0
172,,Chris Herndon IVC. Herndon NYJ,TE20,,133,236,183.7,30.2
173,,Greg OlsenG. Olsen SEA,TE21,,94,297,184.7,39.4
174,,Randall CobbR. Cobb HOU,WR67,,96,212,179.2,26.7
175,,Harrison ButkerH. Butker KC,K1,,118,190,173.7,4.8
176,,Blake JarwinB. Jarwin DAL,TE22,,94,273,181.4,49.0
177,,Irv Smith Jr.I. Smith MIN,TE23,,135,245,181.7,26.6
178,,Justin TuckerJ. Tucker BAL,K2,,133,183,176.0,4.0
179,,Kyle RudolphK. Rudolph MIN,TE24,,133,246,188.4,27.6
180,,Los Angeles (LAR)LAR DST,DST7,,159,289,178.4,25.8
181,,Minnesota (MIN)MIN DST,DST8,,137,207,182.7,13.9
182,,Wil LutzW. Lutz NO,K3,,171,192,183.8,4.3
183,,Allen LazardA. Lazard GB,WR68,,118,229,196.5,22.1
184,,Ryan FitzpatrickR. Fitzpatrick MIA,QB25,,131,284,197.0,41.6
185,,Greg ZuerleinG. Zuerlein DAL,K4,,156,218,190.3,7.8
186,,Derek CarrD. Carr LV,QB26,,150,297,200.2,33.2
Tier 12,
187,,Giovani BernardG. Bernard CIN,RB57,,130,255,188.8,18.3
188,,Drew LockD. Lock DEN,QB27,,150,282,205.8,32.2
189,,Cam NewtonC. Newton FA,QB28,,114,357,191.6,67.3
190,,David NjokuD. Njoku CLE,TE25,,135,267,196.4,44.1
191,,New Orleans (NO)NO DST,DST9,,164,207,199.7,7.8
192,,Mohamed SanuM. Sanu NE,WR69,,141,333,205.5,32.2
193,,Robbie GouldR. Gould SF,K5,,178,233,205.7,9.3
194,,Kansas City (KC)KC DST,DST10,,164,291,195.3,27.8
195,,Los Angeles (LAC)LAC DST,DST11,,159,248,202.9,18.7
196,,Chris ConleyC. Conley JAC,WR70,,136,228,203.5,16.2
197,,Will DisslyW. Dissly SEA,TE26,,69,299,198.5,45.7
198,,Benny Snell Jr.B. Snell PIT,RB58,,134,357,204.6,47.3
199,,Danny AmendolaD. Amendola DET,WR71,,141,322,211.6,27.4

200,,Darwin ThompsonD. Thompson KC,RB59,,123,262,200.8,34.8
201,,Matt GayM. Gay TB,K6,,181,252,212.6,11.0
202,,Peyton BarberP. Barber WAS,RB60,,143,358,201.9,43.4
203,,DeAndre WashingtonD. Washington LV,RB61,,132,280,202.6,27.0
204,,Hayden HurstH. Hurst ATL,TE27,,69,294,139.8,53.8
205,,Albert WilsonA. Wilson MIA,WR72,,128,317,210.7,23.6
206,,Denver (DEN)DEN DST,DST12,,157,234,211.8,10.7
207,,Andy IsabellaA. Isabella ARI,WR73,,111,243,204.1,14.5
208,,Matt PraterM. Prater DET,K7,,189,221,215.5,5.2
209,,New York (NYJ)NYJ DST,DST13,,164,297,212.2,21.5
210,,Philadelphia (PHI)PHI DST,DST14,,145,234,219.9,14.8
211,,Zane GonzalezZ. Gonzalez ARI,K8,,192,251,226.5,11.6
212,,Dawson KnoxD. Knox BUF,TE28,,139,267,210.9,31.8
213,,Seattle (SEA)SEA DST,DST15,,187,285,222.4,15.2
214,,Michael BadgleyM. Badgley LAC,K9,,192,258,223.0,7.7
215,,Rex BurkheadR. Burkhead NE,RB62,,126,307,212.3,33.7
216,,Tre'Quan SmithT. Smith NO,WR74,,169,286,215.6,20.0
217,,Chris ThompsonC. Thompson FA,RB63,,123,316,205.4,41.8
218,,Ryquell ArmsteadR. Armstead JAC,RB64,,143,283,212.8,30.4
219,,Tennessee (TEN)TEN DST,DST16,,195,294,229.6,16.0
220,,Ka'imi FairbairnK. Fairbairn HOU,K10,,197,257,230.9,7.6
221,,Ito SmithI. Smith ATL,RB65,,149,275,211.6,28.0
222,,Green Bay (GB)GB DST,DST17,,198,300,234.1,14.8
223,,Jalen RichardJ. Richard LV,RB66,,123,311,212.7,44.8
224,,Mason CrosbyM. Crosby GB,K11,,200,252,236.0,9.0
225,,Jameis WinstonJ. Winston FA,QB29,,68,350,222.5,81.3
226,,Dion LewisD. Lewis NYG,RB67,,144,322,211.6,43.3
Tier 13,
227,,Vance McDonaldV. McDonald PIT,TE29,,173,291,231.3,30.8
228,,Jake ElliottJ. Elliott PHI,K12,,207,253,242.2,11.7
229,,Stephen GostkowskiS. Gostkowski FA,K13,,167,287,227.3,20.1
230,,Devin FunchessD. Funchess GB,WR75,,147,271,222.6,22.7
231,,Cleveland (CLE)CLE DST,DST18,,185,278,242.7,19.5
232,,Brandon McManusB. McManus DEN,K14,,204,272,247.2,10.7
233,,Dwayne HaskinsD. Haskins WAS,QB30,,178,339,255.7,38.1
234,,Joey SlyeJ. Slye CAR,K15,,206,287,248.4,14.7
235,,Gerald EverettG. Everett LAR,TE30,,152,282,234.8,31.4
236,,Auden TateA. Tate CIN,WR76,,146,265,225.4,18.6
237,,Dallas (DAL)DAL DST,DST19,,200,278,248.4,18.5
238,,Mitch TrubiskyM. Trubisky CHI,QB31,,131,340,248.7,45.5
239,,Zach PascalZ. Pascal IND,WR77,,196,302,244.2,29.0
240,,Nelson AgholorN. Agholor LV,WR78,,198,317,231.1,25.9
241,,Damien HarrisD. Harris NE,RB68,,134,325,236.8,39.2
242,,Jimmy GrahamJ. Graham CHI,TE31,,135,327,252.3,37.2
243,,Dan BaileyD. Bailey MIN,K16,,208,288,252.4,14.8
244,,Kelvin HarmonK. Harmon WAS,WR79,,149,271,228.7,22.3
245,,Miles BoykinM. Boykin BAL,WR80,,151,295,241.0,29.8
246,,Taylor GabrielT. Gabriel FA,WR81,,184,341,230.5,36.8
247,,Lamar MillerL. Miller FA,RB69,,98,289,218.1,47.0
248,,Cameron BrateC. Brate TB,TE32,,135,282,252.0,23.0
249,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR82,,179,293,240.9,24.3
250,,Jason MyersJ. Myers SEA,K17,,212,300,264.3,20.0
251,,Jonathan TaylorJ. Taylor FA,RB70,,10,359,113.5,113.3
252,,Indianapolis (IND)IND DST,DST20,,191,307,257.4,23.5
253,,D'Andre SwiftD. Swift FA,RB71,,34,358,123.1,113.0
254,,DaeSean HamiltonD. Hamilton DEN,WR83,,195,336,238.3,26.5
255,,Chris BoswellC. Boswell PIT,K18,,216,288,270.9,20.0
256,,Stephen HauschkaS. Hauschka BUF,K19,,218,292,275.7,18.7
257,,Jalen HurdJ. Hurd SF,WR84,,182,301,251.8,24.9
258,,Adam HumphriesA. Humphries TEN,WR85,,183,299,251.8,21.4
259,,CeeDee LambC. Lamb FA,WR86,,75,342,141.5,78.8
260,,Jerry JeudyJ. Jeudy FA,WR87,,81,343,141.7,79.1
261,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR88,,186,299,248.7,28.0
262,,J.K. DobbinsJ. Dobbins FA,RB72,,44,364,144.8,109.8
263,,Houston (HOU)HOU DST,DST21,,214,310,273.3,20.5
264,,Jakobi MeyersJ. Meyers NE,WR89,,189,295,250.5,24.2
265,,Darrel WilliamsD. Williams KC,RB73,,171,337,257.0,34.9
266,,Steven SimsS. Sims WAS,WR90,,91,328,252.3,42.1
267,,Nick FolesN. Foles CHI,QB32,,131,358,275.5,56.0
268,,Tampa Bay (TB)TB DST,DST22,,165,334,276.4,27.5
269,,Demarcus RobinsonD. Robinson KC,WR91,,205,316,254.2,25.0
270,,Younghoe KooY. Koo ATL,K20,,203,301,273.6,26.0
271,,David MooreD. Moore SEA,WR92,,214,366,251.5,31.3
272,,Jacob HollisterJ. Hollister SEA,TE33,,173,371,262.0,32.1
273,,Antonio BrownA. Brown FA,WR93,,86,391,236.3,64.7
Tier 14,
274,,Tyrod TaylorT. Taylor LAC,QB33,,114,345,239.7,72.6
275,,LeSean McCoyL. McCoy FA,RB74,,168,353,247.2,46.7
276,,Josh LamboJ. Lambo JAC,K21,,220,302,281.5,18.2
277,,Phillip DorsettP. Dorsett SEA,WR94,,156,326,260.9,28.8
278,,Jordan WilkinsJ. Wilkins IND,RB75,,143,329,261.2,30.1
279,,Willie SneadW. Snead BAL,WR95,,212,332,261.3,26.5
280,,Patrick LairdP. Laird MIA,RB76,,176,353,264.3,41.6
281,,Keke CouteeK. Coutee HOU,WR96,,196,293,257.7,23.9
282,,Jacksonville (JAC)JAC DST,DST23,,219,307,287.6,18.8
283,,Josh ReynoldsJ. Reynolds LAR,WR97,,147,367,272.8,34.3
284,,T.J. YeldonT. Yeldon BUF,RB77,,166,353,277.9,30.0
285,,Russell GageR. Gage ATL,WR98,,197,338,280.6,34.8
286,,Dare OgunbowaleD. Ogunbowale TB,RB78,,162,357,281.9,46.8
287,,Henry Ruggs IIIH. Ruggs FA,WR99,,124,355,203.9,66.1
288,,Brett MaherB. Maher NYJ,K22,,219,309,288.6,15.4
289,,Atlanta (ATL)ATL DST,DST24,,224,318,295.7,19.5
290,,Aldrick RosasA. Rosas NYG,K23,,225,309,296.4,15.7
291,,Brian HillB. Hill ATL,RB79,,144,376,277.3,40.1
292,,Clyde Edwards-HelaireC. Edwards-Helaire FA,RB80,,80,363,180.5,103.0
293,,Mike BooneM. Boone MIN,RB81,,190,329,273.0,28.1
294,,Bo ScarbroughB. Scarbrough DET,RB82,,139,363,283.1,39.6
295,,Austin SeibertA. Seibert CLE,K24,,222,306,291.3,16.6
296,,Greg WardG. Ward PHI,WR100,,194,373,283.6,40.0
297,,Cam AkersC. Akers FA,RB83,,52,361,166.8,111.7
298,,Tee HigginsT. Higgins FA,WR101,,137,347,200.6,65.0
299,,Joe BurrowJ. Burrow FA,QB34,,113,362,186.5,61.5
300,,Andy DaltonA. Dalton CIN,QB35,,197,383,301.7,40.9
301,,Justin JeffersonJ. Jefferson FA,WR102,,82,354,204.9,70.3
302,,Washington (WAS)WAS DST,DST25,,228,347,305.0,21.4
303,,Jordan AkinsJ. Akins HOU,TE34,,246,325,283.5,15.5
304,,Delanie WalkerD. Walker FA,TE35,,236,299,271.6,15.0
305,,Trey BurtonT. Burton CHI,TE36,,236,368,273.7,29.8
306,,Bryce LoveB. Love WAS,RB84,,231,349,287.5,19.0
307,,Wayne GallmanW. Gallman NYG,RB85,,149,379,291.9,33.5
308,,Keelan ColeK. Cole JAC,WR103,,263,364,288.1,23.3
309,,Carolina (CAR)CAR DST,DST26,,227,328,307.5,15.0
310,,Geronimo AllisonG. Allison DET,WR104,,197,378,294.8,26.5
311,,Daniel CarlsonD. Carlson LV,K25,,232,325,305.8,19.8
312,,Kendrick BourneK. Bourne SF,WR105,,197,346,299.2,22.8
313,,Detroit (DET)DET DST,DST27,,230,345,312.7,16.0
314,,Jerick McKinnonJ. McKinnon SF,RB86,,170,374,300.4,44.6
315,,Demaryius ThomasD. Thomas FA,WR106,,229,390,293.0,39.8
316,,Jacoby BrissettJ. Brissett IND,QB36,,219,371,293.7,39.0
317,,Las Vegas (LV)LV DST,DST28,,233,345,314.8,19.0
318,,Myles GaskinM. Gaskin MIA,RB87,,185,362,295.9,29.9
319,,Dante PettisD. Pettis SF,WR107,,188,361,301.0,27.3
320,,Ted GinnT. Ginn NO,WR108,,219,353,302.0,22.0
321,,Travis HomerT. Homer SEA,RB88,,115,367,302.4,33.2
322,,Laviska Shenault Jr.L. Shenault FA,WR109,,135,356,227.0,60.0
323,,Kai ForbathK. Forbath DAL,K26,,226,326,298.7,24.3
324,,Adam VinatieriA. Vinatieri FA,K27,,231,326,310.8,16.7
325,,Justin WatsonJ. Watson TB,WR110,,265,346,303.6,21.0
326,,Qadree OllisonQ. Ollison ATL,RB89,,233,359,306.7,27.2
327,,Jarrett StidhamJ. Stidham NE,QB37,,197,361,271.7,48.6
328,,Kalen BallageK. Ballage MIA,RB90,,173,360,304.1,29.4
Tier 15,
329,,A.J. DillonA. Dillon FA,RB91,,104,352,219.5,94.9
330,,Marquise GoodwinM. Goodwin SF,WR111,,199,369,315.0,29.8
331,,Ty MontgomeryT. Montgomery FA,RB92,,192,372,312.0,26.4
332,,Jace SternbergerJ. Sternberger GB,TE37,,160,318,240.1,40.2
333,,Marcus MariotaM. Mariota LV,QB38,,212,372,313.7,37.3
334,,Ty JohnsonT. Johnson DET,RB93,,174,380,315.5,28.4
335,,Zack MossZ. Moss FA,RB94,,123,354,233.8,82.0
336,,KeeSean JohnsonK. Johnson ARI,WR112,,200,360,304.9,32.9
337,,Mike DavisM. Davis CAR,RB95,,195,388,324.3,29.8
338,,Jalen ReagorJ. Reagor FA,WR113,,101,357,226.8,76.5
339,,Dustin HopkinsD. Hopkins WAS,K28,,234,342,315.8,20.7
340,,Reggie BonnafonR. Bonnafon CAR,RB96,,193,370,323.1,22.7
341,,Quincy EnunwaQ. Enunwa NYJ,WR114,,165,369,319.4,32.2
342,,Zay JonesZ. Jones LV,WR115,,221,375,317.5,24.8
343,,Tyler EifertT. Eifert JAC,TE38,,166,351,292.0,30.5
344,,Paul Richardson Jr.P. Richardson FA,WR116,,198,351,313.6,18.8
345,,Josh GordonJ. Gordon FA,WR117,,157,377,316.1,41.2
346,,Trayveon WilliamsT. Williams CIN,RB97,,170,384,330.5,31.1
347,,Frank GoreF. Gore FA,RB98,,191,377,317.4,27.8
348,,Dexter WilliamsD. Williams GB,RB99,,260,369,333.7,11.2
349,,Bilal PowellB. Powell FA,RB100,,305,338,324.6,8.8
350,,Josh OliverJ. Oliver JAC,TE39,,183,343,292.8,35.0
351,,Ke'Shawn VaughnK. Vaughn FA,RB101,,149,259,196.4,35.6
352,,Jeff WilsonJ. Wilson SF,RB102,,301,364,331.1,11.8
353,,Darren FellsD. Fells HOU,TE40,,182,335,289.9,38.5
354,,Kyle JuszczykK. Juszczyk SF,RB103,,280,368,332.6,16.9
355,,Tua TagovailoaT. Tagovailoa FA,QB39,,197,361,309.6,52.3
356,,Dontrell HilliardD. Hilliard CLE,RB104,,315,371,333.4,13.4
357,,Denzel MimsD. Mims FA,WR118,,147,336,229.8,61.9
358,,Corey ClementC. Clement FA,RB105,,326,355,335.4,7.7
359,,Eno BenjaminE. Benjamin FA,RB106,,156,359,237.4,74.7
360,,Chase McLaughlinC. McLaughlin IND,K29,,293,339,323.5,5.5
361,,Michael Pittman Jr.M. Pittman FA,WR119,,212,262,247.4,19.2
362,,Jason WittenJ. Witten LV,TE41,,202,344,289.0,34.6
363,,Ryan GriffinR. Griffin NYJ,TE42,,158,341,279.8,57.9
364,,New York (NYG)NYG DST,DST29,,290,330,319.2,7.9
365,,Olabisi JohnsonO. Johnson MIN,WR120,,158,338,261.8,66.5
366,,Darrynton EvansD. Evans FA,RB107,,187,289,243.3,37.2
367,,Brandon AiyukB. Aiyuk FA,WR121,,221,270,244.3,17.4
368,,Devontae BookerD. Booker DEN,RB108,,324,353,335.8,7.7
