Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Christian McCaffreyC. McCaffrey CAR,,1,1,1.0,0.0
2,,Saquon BarkleyS. Barkley NYG,,2,4,2.1,0.2
3,,Ezekiel ElliottE. Elliott DAL,,2,5,3.3,0.6
4,,Dalvin CookD. Cook MIN,,2,9,4.0,0.7
Tier 2,
5,,Alvin KamaraA. Kamara NO,,3,9,5.4,1.1
6,,Aaron JonesA. Jones GB,,5,11,7.5,1.5
7,,Joe MixonJ. Mixon CIN,,3,16,7.6,1.8
8,,Derrick HenryD. Henry TEN,,3,15,7.7,2.1
Tier 3,
9,,Nick ChubbN. Chubb CLE,,6,14,9.6,2.2
10,,Leonard FournetteL. Fournette JAC,,6,18,10.4,2.0
11,,Austin EkelerA. Ekeler LAC,,5,19,10.6,2.8
12,,Josh JacobsJ. Jacobs LV,,6,17,11.5,1.4
13,,Todd GurleyT. Gurley LAR,,9,23,14.0,2.5
14,,Miles SandersM. Sanders PHI,,9,18,14.1,1.9
Tier 4,
15,,Chris CarsonC. Carson SEA,,11,29,16.9,2.6
16,,Kenyan DrakeK. Drake ARI,,10,34,17.5,3.7
17,,Le'Veon BellL. Bell NYJ,,10,28,17.9,3.3
18,,Melvin GordonM. Gordon LAC,,11,28,17.9,3.0
19,,Mark Ingram IIM. Ingram BAL,,13,32,19.0,2.6
20,,Devin SingletaryD. Singletary BUF,,14,26,19.6,2.4
21,,Kerryon JohnsonK. Johnson DET,,13,29,22.0,3.6
22,,Marlon MackM. Mack IND,,16,26,22.2,2.5
23,,James ConnerJ. Conner PIT,,14,34,23.5,3.5
24,,Phillip LindsayP. Lindsay DEN,,13,35,24.4,2.3
25,,James WhiteJ. White NE,,20,32,26.2,2.3
Tier 5,
26,,David MontgomeryD. Montgomery CHI,,18,33,26.9,2.6
27,,Kareem HuntK. Hunt CLE,,19,51,27.4,3.2
28,,Damien WilliamsD. Williams KC,,12,34,28.1,3.8
29,,Derrius GuiceD. Guice WAS,,21,44,30.2,3.2
30,,Devonta FreemanD. Freeman ATL,,20,54,30.6,3.9
31,,Ronald Jones IIR. Jones TB,,25,58,32.0,3.0
32,,Tarik CohenT. Cohen CHI,,30,55,33.5,2.3
33,,David JohnsonD. Johnson ARI,,20,50,35.1,3.8
