Rank,WSID,Team DST,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Chicago (CHI)CHI DST,6,,1,4,1.8,1.2
2,,Jacksonville (JAC)JAC DST,10,,1,3,2.0,0.6
3,,Minnesota (MIN)MIN DST,12,,1,6,3.4,1.6
4,,Los Angeles (LAR)LAR DST,9,,3,6,4.4,1.4
5,,Baltimore (BAL)BAL DST,8,,2,9,5.0,2.3
6,,Houston (HOU)HOU DST,10,,4,7,5.4,1.0
7,,Denver (DEN)DEN DST,10,,7,9,8.0,0.9
8,,New Orleans (NO)NO DST,9,,8,12,10.0,1.3
9,,Cleveland (CLE)CLE DST,7,,7,14,11.6,2.4
10,,Los Angeles (LAC)LAC DST,12,,6,32,12.2,9.9
11,,Philadelphia (PHI)PHI DST,10,,5,16,12.6,3.9
12,,Carolina (CAR)CAR DST,7,,10,19,12.6,3.3
13,,Atlanta (ATL)ATL DST,9,,9,20,12.8,4.2
14,,Buffalo (BUF)BUF DST,6,,10,19,14.0,3.0
15,,New England (NE)NE DST,10,,2,18,14.4,2.9
16,,Arizona (ARI)ARI DST,12,,1,22,17.2,2.6
17,,Pittsburgh (PIT)PIT DST,7,,4,21,17.2,2.6
18,,Dallas (DAL)DAL DST,8,,3,24,18.4,4.2
19,,Seattle (SEA)SEA DST,11,,13,25,18.8,4.6
20,,Green Bay (GB)GB DST,11,,6,21,20.4,0.5
21,,Tennessee (TEN)TEN DST,11,,7,26,21.0,3.6
22,,Cincinnati (CIN)CIN DST,9,,5,31,22.0,5.1
23,,Kansas City (KC)KC DST,12,,9,25,22.8,2.5
24,,Detroit (DET)DET DST,5,,8,26,23.6,1.4
25,,San Francisco (SF)SF DST,4,,13,28,24.0,4.9
26,,Miami (MIA)MIA DST,5,,12,29,24.4,6.2
27,,New York (NYJ)NYJ DST,4,,8,26,19.0,7.9
28,,Indianapolis (IND)IND DST,6,,10,27,24.6,3.8
29,,New York (NYG)NYG DST,11,,11,28,26.2,1.5
30,,Washington (WAS)WAS DST,10,,23,32,27.5,4.5
31,,Tampa Bay (TB)TB DST,7,,29,31,30.0,1.0
32,,Oakland (OAK)OAK DST,6,,30,30,30.0,0.0
