Rank,WSIT,Quarterbacks (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Patrick MahomesP. Mahomes KC,,24,1,2,1.3,0.4
2,,Lamar JacksonL. Jackson BAL,,23,1,3,1.8,0.5
3,,Deshaun WatsonD. Watson HOU,,24,2,6,3.8,1.1
4,,Kyler MurrayK. Murray ARI,,22,3,7,4.4,1.3
5,,Russell WilsonR. Wilson SEA,,31,3,8,4.9,1.2
6,,Dak PrescottD. Prescott DAL,,26,4,6,5.2,0.6
7,,Carson WentzC. Wentz PHI,,27,4,14,8.2,1.6
8,,Josh AllenJ. Allen BUF,,23,7,12,8.9,1.4
9,,Aaron RodgersA. Rodgers GB,,36,5,19,9.5,2.5
10,,Baker MayfieldB. Mayfield CLE,,24,6,16,9.7,2.0
11,,Jared GoffJ. Goff LAR,,25,9,21,12.6,2.9
12,,Matt RyanM. Ryan ATL,,34,8,18,12.7,2.6
13,,Matthew StaffordM. Stafford DET,,32,10,23,13.4,1.9
14,,Daniel JonesD. Jones NYG,,22,9,19,14.1,2.8
15,,Sam DarnoldS. Darnold NYJ,,22,9,22,16.0,2.6
16,,Jimmy GaroppoloJ. Garoppolo SF,,28,11,29,17.4,2.3
17,,Cam NewtonC. Newton FA,,30,12,32,19.1,5.7
18,,Ryan TannehillR. Tannehill TEN,,31,12,25,19.1,2.9
19,,Jameis WinstonJ. Winston FA,,26,12,41,19.3,5.4
20,,Kirk CousinsK. Cousins MIN,,31,14,26,19.3,2.5
21,,Drew LockD. Lock DEN,,23,15,28,21.3,2.8
22,,Drew BreesD. Brees NO,,41,9,31,22.9,2.8
23,,Teddy BridgewaterT. Bridgewater CAR,,27,19,45,24.7,3.9
24,,Ben RoethlisbergerB. Roethlisberger PIT,,38,18,32,25.4,3.2
25,,Tom BradyT. Brady TB,,42,17,35,26.3,2.8
26,,Gardner Minshew IIG. Minshew JAC,,23,20,33,26.6,3.0
27,,Derek CarrD. Carr LV,,29,21,33,27.8,2.4
28,,Mitch TrubiskyM. Trubisky CHI,,25,21,39,28.3,4.0
29,,Dwayne HaskinsD. Haskins WAS,,22,13,37,28.6,3.4
30,,Philip RiversP. Rivers IND,,38,22,38,29.2,3.1
31,,Andy DaltonA. Dalton CIN,,32,26,39,33.4,3.2
32,,Nick FolesN. Foles CHI,,31,21,39,34.3,2.8
33,,Jacoby BrissettJ. Brissett IND,,27,19,44,34.7,4.8
34,,Marcus MariotaM. Mariota LV,,26,28,43,37.1,3.3
35,,Ryan FitzpatrickR. Fitzpatrick MIA,,37,31,44,36.6,3.7
36,,Tyrod TaylorT. Taylor LAC,,30,28,46,36.3,5.2
37,,Josh RosenJ. Rosen MIA,,23,35,50,39.9,3.4
38,,Jarrett StidhamJ. Stidham NE,,23,27,46,37.3,5.2
39,,Joe BurrowJ. Burrow FA,,,10,35,18.3,8.6
40,,Tua TagovailoaT. Tagovailoa FA,,,13,36,24.7,6.6
41,,Justin HerbertJ. Herbert FA,,,22,39,30.8,5.1
42,,Taysom HillT. Hill NO,,29,34,45,41.1,3.1
43,,Kyle AllenK. Allen WAS,,24,29,52,43.2,5.5
44,,Nick MullensN. Mullens SF,,25,34,51,44.4,5.4
45,,Jalen HurtsJ. Hurts FA,,,21,40,37.5,3.3
46,,Case KeenumC. Keenum CLE,,32,35,54,45.7,4.2
47,,Jordan LoveJ. Love FA,,,28,41,36.0,4.6
48,,Will GrierW. Grier CAR,,25,39,56,46.0,5.6
49,,Blake BortlesB. Bortles FA,,27,30,47,43.1,2.4

50,,Joe FlaccoJ. Flacco FA,,35,32,49,44.4,3.1
51,,Mason RudolphM. Rudolph PIT,,24,39,53,47.7,3.3
52,,Jake FrommJ. Fromm FA,,,35,45,40.3,4.3
53,,Robert GriffinR. Griffin BAL,,30,42,56,48.8,3.3
54,,Devlin HodgesD. Hodges PIT,,24,38,57,50.4,4.4
55,,Ryan FinleyR. Finley CIN,,25,42,61,52.2,5.1
56,,Brian HoyerB. Hoyer NE,,34,43,53,48.8,3.8
57,,Alex SmithA. Smith WAS,,35,42,43,42.5,0.5
58,,C.J. BeathardC. Beathard SF,,26,47,55,51.8,2.1
59,,Matt MooreM. Moore FA,,35,42,59,52.2,5.6
60,,Andrew LuckA. Luck FA,,30,40,50,45.0,5.0
61,,David BloughD. Blough DET,,24,45,60,53.4,5.2
62,,Easton StickE. Stick LAC,,24,45,58,54.0,5.2
63,,DeShone KizerD. Kizer LV,,25,48,57,53.3,3.9
64,,Brett HundleyB. Hundley ARI,,26,48,58,54.0,4.3
