Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,George KittleG. Kittle SF,,1,5,1.5,0.7
2,,Travis KelceT. Kelce KC,,1,2,1.7,0.5
3,,Zach ErtzZ. Ertz PHI,,3,8,3.6,1.0
4,,Mark AndrewsM. Andrews BAL,,2,5,4.1,0.5
Tier 2,
5,,Austin HooperA. Hooper ATL,,2,11,5.1,1.5
6,,Darren WallerD. Waller OAK,,3,7,5.8,0.9
7,,Evan EngramE. Engram NYG,,5,10,7.3,1.3
8,,Hunter HenryH. Henry LAC,,6,11,7.8,0.8
Tier 3,
9,,Jared CookJ. Cook NO,,7,15,9.7,1.3
10,,Tyler HigbeeT. Higbee LAR,,7,18,10.0,1.2
11,,Noah FantN. Fant DEN,,7,19,11.2,1.5
12,,Dallas GoedertD. Goedert PHI,,10,28,11.9,1.3
13,,Mike GesickiM. Gesicki MIA,,9,22,14.0,2.4
14,,T.J. HockensonT. Hockenson DET,,12,18,14.0,1.0
15,,Will DisslyW. Dissly SEA,,10,30,16.1,3.6
16,,O.J. HowardO. Howard TB,,5,22,17.3,2.2
17,,David NjokuD. Njoku CLE,,12,30,17.5,2.2
Tier 4,
18,,Jack DoyleJ. Doyle IND,,14,27,17.8,2.4
19,,Jonnu SmithJ. Smith TEN,,13,32,19.1,2.2
20,,Eric EbronE. Ebron IND,,16,32,20.1,1.7
21,,Kyle RudolphK. Rudolph MIN,,16,26,21.5,1.9
22,,Ian ThomasI. Thomas CAR,,15,27,22.2,2.7
23,,Irv Smith Jr.I. Smith MIN,,17,31,23.2,1.1
24,,Chris Herndon IVC. Herndon NYJ,,13,34,23.9,3.0
25,,Vance McDonaldV. McDonald PIT,,14,38,27.7,3.1
26,,Dawson KnoxD. Knox BUF,,12,34,25.5,3.8
27,,Jacob HollisterJ. Hollister SEA,,15,41,27.3,4.7
28,,Gerald EverettG. Everett LAR,,19,37,28.5,3.7
29,,Blake JarwinB. Jarwin DAL,,14,36,27.9,4.5
Tier 5,
30,,Delanie WalkerD. Walker TEN,,23,40,30.8,3.7
31,,Cameron BrateC. Brate TB,,25,39,31.6,3.2
32,,Trey BurtonT. Burton CHI,,25,53,33.6,6.0
33,,Jimmy GrahamJ. Graham GB,,26,42,34.4,2.1
34,,Greg OlsenG. Olsen FA,,20,42,31.6,5.0
35,,Jordan AkinsJ. Akins HOU,,27,40,34.8,2.5
Tier 6,
36,,Tyler EifertT. Eifert CIN,,30,39,36.7,1.6
37,,Jason WittenJ. Witten DAL,,20,43,35.0,4.0
38,,Darren FellsD. Fells HOU,,28,49,37.0,7.1
39,,Josh OliverJ. Oliver JAC,,29,44,39.2,4.0
40,,Hayden HurstH. Hurst BAL,,33,49,40.0,5.0
41,,Ryan GriffinR. Griffin NYJ,,26,41,32.3,5.6
42,,Jordan ReedJ. Reed WAS,,29,40,34.3,4.1
43,,Drew SampleD. Sample CIN,,34,94,52.8,21.4
44,,Jace SternbergerJ. Sternberger GB,,23,65,40.0,15.4
45,,Kaden SmithK. Smith NYG,,30,48,37.7,7.6
46,,Nick BoyleN. Boyle BAL,,37,47,42.0,4.1
47,,Charles ClayC. Clay ARI,,40,64,54.3,10.3
48,,Foster MoreauF. Moreau OAK,,33,39,36.0,3.0
49,,Nick VannettN. Vannett PIT,,42,76,60.3,14.0
Tier 7,
50,,C.J. UzomahC. Uzomah CIN,,32,53,42.5,10.5
51,,Ricky Seals-JonesR. Seals-Jones CLE,,39,50,44.5,5.5
52,,Josh HillJ. Hill NO,,46,50,48.0,2.0
53,,Demetrius HarrisD. Harris CLE,,45,58,51.5,6.5
54,,Anthony FirkserA. Firkser TEN,,52,56,54.0,2.0
55,,Caleb WilsonC. Wilson WAS,,38,80,59.0,21.0
56,,Maxx WilliamsM. Williams ARI,,55,67,61.0,6.0
57,,Jaeden GrahamJ. Graham ATL,,57,68,62.5,5.5
58,,Jeremy SprinkleJ. Sprinkle WAS,,62,65,63.5,1.5
59,,Geoff SwaimG. Swaim JAC,,58,72,65.0,7.0
60,,James O'ShaughnessyJ. O'Shaughnessy JAC,,41,90,65.5,24.5
61,,Dan ArnoldD. Arnold ARI,,46,86,66.0,20.0
62,,Logan ThomasL. Thomas DET,,60,73,66.5,6.5
63,,Seth DeValveS. DeValve JAC,,63,70,66.5,3.5
64,,Tommy SweeneyT. Sweeney BUF,,55,84,69.5,14.5
65,,Mo Alie-CoxM. Alie-Cox IND,,61,78,69.5,8.5
66,,Rhett EllisonR. Ellison NYG,,54,87,70.5,16.5
67,,Matt LaCosseM. LaCosse NE,,66,75,70.5,4.5
68,,Robert TonyanR. Tonyan GB,,51,92,71.5,20.5
69,,Derek CarrierD. Carrier OAK,,71,73,72.0,1.0
70,,Joshua PerkinsJ. Perkins PHI,,48,98,73.0,25.0
71,,Adam ShaheenA. Shaheen CHI,,66,80,73.0,7.0
72,,Luke WillsonL. Willson SEA,,67,79,73.0,6.0
73,,Jeff HeuermanJ. Heuerman DEN,,70,79,74.5,4.5
74,,Jesse JamesJ. James DET,,69,83,76.0,7.0
Tier 8,
75,,Troy FumagalliT. Fumagalli DEN,,77,78,77.5,0.5
76,,Nick O'LearyN. O'Leary JAC,,62,94,78.0,16.0
77,,Ben BrauneckerB. Braunecker CHI,,57,103,80.0,23.0
78,,Deon YelderD. Yelder KC,,76,86,81.0,5.0
79,,Ross DwelleyR. Dwelley SF,,59,104,81.5,22.5
80,,Tyler KroftT. Kroft BUF,,85,89,87.0,2.0
81,,Ryan IzzoR. Izzo NE,,74,101,87.5,13.5
82,,Virgil GreenV. Green LAC,,88,96,92.0,4.0
Tier 9,
83,,Daniel BrownD. Brown NYJ,,89,100,94.5,5.5
84,,Johnny MundtJ. Mundt LAR,,91,99,95.0,4.0
85,,Lance KendricksL. Kendricks LAC,,92,99,95.5,3.5
86,,Blake BellB. Bell KC,,95,96,95.5,0.5
87,,Durham SmytheD. Smythe MIA,,97,102,99.5,2.5
