Rank,WSIT,Tight Ends (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Travis KelceT. Kelce KC,12,30,1,2,1.1,0.3
2,,George KittleG. Kittle SF,4,26,1,3,2.0,0.4
3,,Zach ErtzZ. Ertz PHI,10,28,2,7,3.6,0.8
4,,Evan EngramE. Engram NYG,11,25,2,5,3.8,0.7
5,,T.J. HockensonT. Hockenson DET,5,22,5,13,6.8,1.2
6,,Hunter HenryH. Henry LAC,12,24,4,14,7.1,1.6
7,,Mark AndrewsM. Andrews BAL,8,,4,12,7.2,1.9
8,,Austin HooperA. Hooper ATL,9,25,4,16,7.6,2.2
9,,O.J. HowardO. Howard TB,7,24,4,13,8.6,1.7
10,,David NjokuD. Njoku CLE,7,23,7,13,10.5,1.4
11,,Dallas GoedertD. Goedert PHI,10,24,7,14,11.7,1.3
12,,Darren WallerD. Waller OAK,6,27,5,25,11.8,5.0
13,,Noah FantN. Fant DEN,10,21,9,18,11.8,2.4
14,,Chris Herndon IVC. Herndon NYJ,4,23,12,20,15.3,2.1
15,,Eric EbronE. Ebron IND,6,26,8,25,16.8,3.8
16,,Irv Smith Jr.I. Smith MIN,12,21,13,33,17.2,3.6
17,,Jared CookJ. Cook NO,9,32,15,24,18.9,2.6
18,,Gerald EverettG. Everett LAR,9,25,14,36,19.8,4.7
19,,Vance McDonaldV. McDonald PIT,7,29,9,28,20.1,4.2
20,,Trey BurtonT. Burton CHI,6,28,12,32,22.9,4.9
21,,Mike GesickiM. Gesicki MIA,5,24,14,39,23.4,5.0
22,,Ian ThomasI. Thomas CAR,7,23,17,50,23.7,6.0
23,,Dawson KnoxD. Knox BUF,6,22,18,42,23.7,4.0
24,,Will DisslyW. Dissly SEA,11,23,15,44,24.7,7.6
25,,Jack DoyleJ. Doyle IND,6,29,16,36,25.5,4.5
26,,Kyle RudolphK. Rudolph MIN,12,29,16,33,26.2,3.7
27,,Jace SternbergerJ. Sternberger GB,11,23,20,37,26.7,4.6
28,,Greg OlsenG. Olsen CAR,7,34,19,42,27.1,4.5
29,,Delanie WalkerD. Walker TEN,11,35,22,34,27.6,3.3
30,,Jimmy GrahamJ. Graham GB,11,32,23,35,30.6,2.3
31,,Josh OliverJ. Oliver JAC,10,22,21,50,31.9,6.4
32,,Tyler EifertT. Eifert CIN,9,29,24,39,33.1,3.5
33,,Jonnu SmithJ. Smith TEN,11,24,19,52,33.4,6.2
34,,Jordan ReedJ. Reed WAS,10,29,21,45,34.2,6.8
35,,Hayden HurstH. Hurst BAL,8,26,21,49,36.0,8.2
36,,Cameron BrateC. Brate TB,7,28,28,41,36.9,2.1
37,,Ricky Seals-JonesR. Seals-Jones CLE,7,24,24,43,37.7,5.5
38,,Tyler HigbeeT. Higbee LAR,9,26,27,54,39.0,7.5
39,,Kahale WarringK. Warring HOU,10,22,29,60,39.7,10.3
40,,Blake JarwinB. Jarwin DAL,8,25,21,48,42.0,5.3
41,,Jason WittenJ. Witten DAL,8,37,31,61,44.4,8.1
42,,Adam ShaheenA. Shaheen CHI,6,25,37,56,44.9,5.2
43,,Jordan ThomasJ. Thomas HOU,10,23,22,53,44.6,6.5
44,,Vernon DavisV. Davis WAS,10,35,32,64,47.1,6.5
45,,Jordan AkinsJ. Akins HOU,10,27,36,55,46.6,5.5
46,,Foster MoreauF. Moreau OAK,6,,29,47,40.8,5.4
47,,Nick VannettN. Vannett PIT,7,26,28,59,47.5,6.1
48,,C.J. UzomahC. Uzomah CIN,9,26,41,66,48.5,6.9
49,,Matt LaCosseM. LaCosse NE,10,27,32,54,48.2,5.6
50,,Benjamin WatsonB. Watson NE,10,38,35,54,48.8,3.6
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Charles ClayC. Clay ARI,12,30,44,61,50.2,5.6
52,,Geoff SwaimG. Swaim JAC,10,26,36,69,51.2,11.4
53,,Mo Alie-CoxM. Alie-Cox IND,6,26,36,56,48.0,7.3
54,,Demetrius HarrisD. Harris CLE,7,28,39,55,45.5,6.2
55,,Jesse JamesJ. James DET,5,25,41,65,52.0,7.5
56,,Jake ButtJ. Butt DEN,10,24,39,55,45.8,5.9
57,,Darren FellsD. Fells HOU,10,33,15,60,40.7,18.9
58,,Luke WillsonL. Willson SEA,11,29,33,62,50.6,10.6
59,,Rob GronkowskiR. Gronkowski FA,,30,39,47,42.0,3.6
60,,Drew SampleD. Sample CIN,9,23,42,57,48.5,5.5
61,,Jeremy SprinkleJ. Sprinkle WAS,10,25,37,53,44.7,6.5
62,,Tyler KroftT. Kroft BUF,6,27,38,59,53.0,5.2
63,,Dan ArnoldD. Arnold NO,9,24,40,61,51.3,8.6
64,,Josh HillJ. Hill NO,9,29,42,55,50.3,5.9
65,,James O'ShaughnessyJ. O'Shaughnessy JAC,10,27,45,62,51.3,7.6
66,,Troy FumagalliT. Fumagalli DEN,10,24,44,70,56.5,9.3
67,,Dalton SchultzD. Schultz DAL,8,23,40,63,53.3,9.7
68,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,27,47,63,55.0,8.0
69,,Jeff HeuermanJ. Heuerman DEN,10,26,53,77,64.7,9.8
70,,Virgil GreenV. Green LAC,12,31,60,68,64.0,4.0
