Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
109,,J'Mon MooreJ. Moore GB,11,97,172,120.2,24.2,,
110,,Michael CrabtreeM. Crabtree FA,,88,194,117.1,29.9,,
111,,Chester RogersC. Rogers IND,6,85,163,115.8,13.6,114.0,+3.0
Tier 10,
112,,Travis BenjaminT. Benjamin LAC,12,72,133,102.1,15.5,111.0,-1.0
113,,Kendrick BourneK. Bourne SF,4,96,166,115.4,15.2,,
114,,Diontae JohnsonD. Johnson PIT,7,66,153,105.0,18.2,85.0,-29.0
115,,Miles BoykinM. Boykin BAL,8,58,141,103.8,19.7,95.0,-20.0
116,,Terry McLaurinT. McLaurin WAS,10,36,143,104.9,17.5,98.0,-18.0
117,,Laquon TreadwellL. Treadwell MIN,12,96,157,117.6,14.3,128.0,+11.0
118,,Trent TaylorT. Taylor SF,4,100,191,124.4,22.0,,
119,,Justin WatsonJ. Watson TB,7,78,145,105.8,22.5,118.0,-1.0
120,,Tim PatrickT. Patrick DEN,10,97,138,113.7,11.6,127.0,+7.0
121,,Jalen HurdJ. Hurd SF,4,86,163,114.7,15.0,102.0,-19.0
122,,Jaron BrownJ. Brown SEA,11,77,139,117.1,12.7,130.0,+8.0
123,,Allen HurnsA. Hurns DAL,8,86,177,123.3,20.5,,
124,,Jakeem GrantJ. Grant MIA,5,82,145,115.3,15.9,,
125,,Jordan MatthewsJ. Matthews SF,4,70,175,121.9,18.0,,
126,,Dontrelle InmanD. Inman NE,10,66,176,122.5,23.9,116.0,-10.0
127,,Kelvin HarmonK. Harmon WAS,10,45,142,112.6,20.9,97.0,-30.0
128,,Jermaine KearseJ. Kearse DET,5,84,190,129.6,23.6,,
129,,Corey ColemanC. Coleman NYG,11,84,162,133.5,18.7,131.0,+2.0
130,,Ryan SwitzerR. Switzer PIT,7,42,150,124.7,17.4,137.0,+7.0
131,,Jarius WrightJ. Wright CAR,7,88,139,121.0,13.9,,
132,,Hunter RenfrowH. Renfrow OAK,6,60,190,114.5,34.4,99.0,-33.0
133,,Torrey SmithT. Smith CAR,7,99,140,126.9,10.4,,
134,,Riley RidleyR. Ridley CHI,6,63,192,129.9,25.6,103.0,-31.0
135,,Gary JenningsG. Jennings SEA,11,78,174,130.7,21.1,115.0,-20.0
136,,Cody LatimerC. Latimer NYG,11,93,166,126.3,19.6,,
137,,Chad WilliamsC. Williams ARI,12,98,148,132.0,11.5,,
138,,Pierre GarconP. Garcon FA,,100,191,137.5,29.2,,
139,,J.J. NelsonJ. Nelson OAK,6,106,158,134.1,12.1,,
Tier 11,
140,,Chris MooreC. Moore BAL,8,78,154,125.9,22.5,101.0,-39.0
141,,Kelvin BenjaminK. Benjamin FA,,105,192,138.6,28.9,,
142,,Rishard MatthewsR. Matthews NO,9,113,193,144.1,25.6,135.0,-7.0
143,,KeeSean JohnsonK. Johnson ARI,12,96,185,135.2,22.7,122.0,-21.0
144,,Josh GordonJ. Gordon FA,,74,189,122.6,28.6,78.0,-66.0
145,,Tajae SharpeT. Sharpe TEN,11,112,177,141.7,16.6,,
146,,Brice ButlerB. Butler MIA,5,111,160,135.0,14.2,,
147,,Dez BryantD. Bryant FA,,96,188,136.4,34.9,132.0,-15.0
148,,Isaiah McKenzieI. McKenzie BUF,6,102,164,136.7,19.7,,
149,,Tavon AustinT. Austin DAL,8,112,162,132.3,13.2,,
150,,Justin HardyJ. Hardy ATL,9,111,155,134.8,14.1,,
151,,Marcell AtemanM. Ateman OAK,6,102,173,139.8,17.2,,
152,,Zach PascalZ. Pascal IND,6,104,166,142.0,14.0,,
153,,Eli RogersE. Rogers PIT,7,114,171,143.3,16.4,120.0,-33.0
154,,Alex EricksonA. Erickson CIN,9,113,162,144.4,13.5,,
155,,Chad BeebeC. Beebe MIN,12,99,169,130.7,19.8,144.0,-11.0
156,,Jordan LasleyJ. Lasley BAL,8,95,185,148.4,28.6,,
157,,Brandon PowellB. Powell DET,5,94,168,137.7,19.6,,
158,,Noah BrownN. Brown DAL,8,142,169,156.2,8.8,,
159,,Mack HollinsM. Hollins PHI,10,133,169,156.6,9.4,,
160,,Trent SherfieldT. Sherfield ARI,12,122,180,152.0,15.2,,
161,,Austin CarrA. Carr NO,9,112,178,157.1,12.1,,
162,,Seth RobertsS. Roberts BAL,8,96,183,139.2,26.3,,
163,,DeAndre CarterD. Carter HOU,10,130,171,148.4,13.1,,
164,,Bruce EllingtonB. Ellington FA,,99,173,131.6,25.7,,
165,,Cody CoreC. Core CIN,9,116,192,151.1,21.0,,
166,,Josh BellamyJ. Bellamy NYJ,4,135,181,157.0,13.5,,
167,,Dylan CantrellD. Cantrell LAC,12,119,167,151.7,13.5,,
168,,Maurice HarrisM. Harris NE,10,109,177,145.8,22.7,142.0,-26.0
169,,Bennie FowlerB. Fowler NYG,11,126,184,158.1,15.3,,
170,,Richie JamesR. James SF,4,134,178,155.1,14.0,,
171,,Russell GageR. Gage ATL,9,127,173,149.7,16.4,,
172,,Bobo WilsonB. Wilson TB,7,122,174,141.2,18.8,,
173,,Vyncint SmithV. Smith HOU,10,136,183,161.9,12.5,,
174,,Damion RatleyD. Ratley CLE,7,132,175,151.7,14.5,,
Tier 12,
175,,Darius SlaytonD. Slayton NYG,11,116,173,143.6,23.3,119.0,-56.0
176,,Emanuel HallE. Hall CHI,6,90,188,147.0,31.9,123.0,-53.0
177,,Preston WilliamsP. Williams MIA,5,55,170,148.4,18.1,108.0,-69.0
178,,Jordan TaylorJ. Taylor MIN,12,105,175,151.2,24.2,,
179,,Andre RobertsA. Roberts BUF,6,115,182,158.8,18.7,,
180,,Amara DarbohA. Darboh SEA,11,151,174,158.8,7.5,,
181,,Doug BaldwinD. Baldwin FA,,47,131,89.0,42.0,,
182,,Artavis ScottA. Scott LAC,12,144,173,152.6,10.8,,
183,,Deontay BurnettD. Burnett NYJ,4,138,180,154.8,13.7,,
184,,Auden TateA. Tate CIN,9,138,184,161.7,12.8,,
185,,Kevin WhiteK. White ARI,12,131,177,162.7,13.4,136.0,-49.0
186,,Gehrig DieterG. Dieter KC,12,119,179,159.8,14.4,,
187,,Andy JonesA. Jones DET,5,142,176,163.2,11.6,,
188,,Braxton BerriosB. Berrios NE,10,131,181,165.2,14.5,138.0,-50.0
189,,Lil'Jordan HumphreyL. Humphrey NO,9,67,186,126.5,59.5,139.0,-50.0
190,,Russell ShepardR. Shepard NYG,11,118,189,167.8,23.1,,
191,,Anthony JohnsonA. Johnson TB,7,64,191,127.5,63.5,,
192,,Josh MaloneJ. Malone CIN,9,147,176,161.3,12.9,,
193,,DaMarkus LodgeD. Lodge TB,7,92,189,162.0,40.5,,
194,,Scott MillerS. Miller TB,7,135,167,155.7,14.6,126.0,-68.0
195,,Travis FulghamT. Fulgham DET,5,126,181,165.5,22.9,141.0,-54.0
196,,Mike WallaceM. Wallace FA,,126,149,137.5,11.5,,
197,,Charone PeakeC. Peake NYJ,4,134,186,157.3,21.6,,
198,,Aldrick RobinsonA. Robinson CAR,7,135,192,158.0,24.5,,
199,,Derrick WilliesD. Willies CLE,7,156,162,158.7,2.5,,
200,,Martavis BryantM. Bryant FA,,138,146,142.0,4.0,,
201,,Marcus KempM. Kemp KC,12,125,184,173.8,13.1,,
202,,David SillsD. Sills BUF,6,99,187,143.0,44.0,145.0,-57.0
203,,Terrance WilliamsT. Williams FA,,136,150,143.0,7.0,,
204,,Javon WimsJ. Wims CHI,6,156,164,160.7,3.4,,
205,,Marvin HallM. Hall CHI,6,149,193,175.2,14.5,,
206,,Anthony Ratliff-WilliamsA. Ratliff-Williams TEN,11,114,183,148.5,34.5,,
207,,Juwann WinfreeJ. Winfree DEN,10,142,194,165.0,21.6,,
208,,Shelton GibsonS. Gibson PHI,10,166,183,177.4,4.3,,
209,,Charles JohnsonC. Johnson PHI,10,136,167,151.5,15.5,,
210,,River CracraftR. Cracraft DEN,10,161,179,173.3,7.2,,
Tier 13,
211,,Terrelle PryorT. Pryor JAC,10,118,190,154.0,36.0,,
212,,Jaleel ScottJ. Scott BAL,8,148,184,168.3,15.1,,
213,,Daurice FountainD. Fountain IND,6,147,183,169.7,16.1,,
214,,Saeed BlacknallS. Blacknall OAK,6,154,161,157.5,3.5,,
215,,Da'Mari ScottD. Scott BUF,6,160,161,160.5,0.5,,
216,,Brandon ZylstraB. Zylstra MIN,12,170,173,172.0,1.4,,
217,,Brandon ReillyB. Reilly DET,5,159,163,161.0,2.0,,
218,,Jehu ChessonJ. Chesson WAS,10,167,184,178.5,6.7,,
219,,Khadarel HodgeK. Hodge LAR,9,168,183,173.3,6.8,,
220,,Trevor DavisT. Davis GB,11,152,189,174.0,15.9,,
221,,Darius JenningsD. Jennings TEN,11,170,180,175.3,4.1,,
222,,Mike ThomasM. Thomas LAR,9,151,182,166.5,15.5,,
223,,Olabisi JohnsonO. Johnson MIN,12,166,170,168.0,2.0,,
224,,Isaiah FordI. Ford MIA,5,164,175,169.5,5.5,,
225,,Isaac WhitneyI. Whitney HOU,10,170,170,170.0,0.0,,
226,,Jaelen StrongJ. Strong CLE,7,162,180,171.0,9.0,,
227,,Rashad GreeneR. Greene FA,,172,172,172.0,0.0,,
228,,Brian QuickB. Quick WAS,10,175,187,180.0,5.1,,
229,,Byron PringleB. Pringle KC,12,166,182,174.0,8.0,133.0,-96.0
230,,Marcus JohnsonM. Johnson IND,6,163,187,175.0,12.0,,
231,,Dwayne HarrisD. Harris OAK,6,164,186,175.0,11.0,,
232,,Ray-Ray McCloudR. McCloud BUF,6,174,182,178.0,4.0,,
233,,Geremy DavisG. Davis LAC,12,180,191,184.3,4.8,,
