Rank,WSID,Team DST,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Chicago (CHI)CHI DST,6,,1,4,1.7,1.1
2,,Jacksonville (JAC)JAC DST,10,,1,4,2.7,0.7
3,,Minnesota (MIN)MIN DST,12,,1,6,3.8,1.6
4,,Houston (HOU)HOU DST,10,,3,8,5.7,1.4
5,,Los Angeles (LAR)LAR DST,9,,3,10,5.8,2.0
6,,Los Angeles (LAC)LAC DST,12,,2,8,7.3,0.9
7,,Denver (DEN)DEN DST,10,,4,10,8.0,1.2
8,,Baltimore (BAL)BAL DST,8,,2,21,9.7,5.9
9,,New Orleans (NO)NO DST,9,,7,12,10.0,1.0
10,,Cleveland (CLE)CLE DST,7,,5,14,11.7,2.2
11,,Atlanta (ATL)ATL DST,9,,8,18,12.0,3.4
12,,Philadelphia (PHI)PHI DST,10,,5,16,13.8,1.2
13,,Carolina (CAR)CAR DST,7,,10,21,13.8,3.8
14,,Buffalo (BUF)BUF DST,6,,13,19,14.8,2.0
15,,New England (NE)NE DST,10,,2,18,15.2,2.0
16,,Arizona (ARI)ARI DST,12,,1,19,15.8,1.1
17,,Dallas (DAL)DAL DST,8,,3,24,16.3,4.1
18,,Green Bay (GB)GB DST,11,,6,21,18.5,2.9
19,,Pittsburgh (PIT)PIT DST,7,,4,24,18.8,2.0
20,,Seattle (SEA)SEA DST,11,,13,25,20.0,3.7
21,,Cincinnati (CIN)CIN DST,9,,5,31,20.8,4.3
22,,Tennessee (TEN)TEN DST,11,,7,26,21.0,3.1
23,,New York (NYJ)NYJ DST,4,,7,26,16.3,8.3
24,,Detroit (DET)DET DST,5,,8,29,23.2,1.6
25,,San Francisco (SF)SF DST,4,,13,28,23.2,4.0
26,,Kansas City (KC)KC DST,12,,9,27,24.2,0.7
27,,Indianapolis (IND)IND DST,6,,10,27,24.8,2.5
28,,New York (NYG)NYG DST,11,,11,28,25.8,1.8
29,,Miami (MIA)MIA DST,5,,12,32,28.5,1.7
30,,Washington (WAS)WAS DST,10,,19,32,27.7,6.1
31,,Tampa Bay (TB)TB DST,7,,26,31,29.0,2.2
32,,Oakland (OAK)OAK DST,6,,30,31,30.3,0.5
