Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Travis KelceT. Kelce KC,,1,3,1.5,0.5
2,,George KittleG. Kittle SF,,1,5,1.6,0.7
3,,Zach ErtzZ. Ertz PHI,,3,8,3.5,0.9
4,,Mark AndrewsM. Andrews BAL,,2,9,4.1,0.6
Tier 2,
5,,Darren WallerD. Waller LV,,3,7,5.4,1.0
6,,Austin HooperA. Hooper ATL,,2,11,5.9,2.0
7,,Hunter HenryH. Henry LAC,,5,11,7.5,1.0
8,,Evan EngramE. Engram NYG,,5,14,7.7,1.6
9,,Jared CookJ. Cook NO,,6,15,9.4,1.5
Tier 3,
10,,Tyler HigbeeT. Higbee LAR,,5,22,10.1,1.9
11,,Noah FantN. Fant DEN,,7,16,11.5,1.7
12,,Dallas GoedertD. Goedert PHI,,8,28,12.1,1.6
13,,Mike GesickiM. Gesicki MIA,,9,24,13.7,2.3
14,,T.J. HockensonT. Hockenson DET,,12,18,13.9,1.1
15,,O.J. HowardO. Howard TB,,5,23,17.8,2.3
16,,Jack DoyleJ. Doyle IND,,14,27,18.1,2.5
Tier 4,
17,,Jonnu SmithJ. Smith TEN,,10,32,18.5,2.4
18,,David NjokuD. Njoku CLE,,12,30,18.5,3.8
19,,Eric EbronE. Ebron IND,,16,33,20.5,2.0
20,,Ian ThomasI. Thomas CAR,,9,26,20.6,3.1
21,,Kyle RudolphK. Rudolph MIN,,16,28,23.0,2.7
22,,Irv Smith Jr.I. Smith MIN,,16,31,23.2,1.9
23,,Chris Herndon IVC. Herndon NYJ,,12,34,23.9,3.3
24,,Will DisslyW. Dissly SEA,,10,30,19.2,5.5
25,,Vance McDonaldV. McDonald PIT,,14,38,27.0,3.9
26,,Dawson KnoxD. Knox BUF,,12,34,24.9,3.5
27,,Greg OlsenG. Olsen SEA,,8,42,26.3,7.8
28,,Blake JarwinB. Jarwin DAL,,9,34,26.9,5.2
Tier 5,
