Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
78,,Jeff WilsonJ. Wilson SF,,64,92,80.9,4.9
79,,Wayne GallmanW. Gallman NYG,,64,94,82.1,5.3
80,,Bilal PowellB. Powell FA,,52,102,78.4,9.2
81,,Rod SmithR. Smith FA,,69,101,80.7,6.1
82,,Javorius AllenJ. Allen FA,,79,108,85.2,6.9
83,,Alfred BlueA. Blue JAC,,70,111,89.2,7.9
84,,Mark WaltonM. Walton FA,,71,104,84.3,6.1
85,,LeGarrette BlountL. Blount FA,,72,111,87.5,7.1
86,,Chris IvoryC. Ivory FA,,84,96,87.3,3.0
87,,Ameer AbdullahA. Abdullah MIN,,64,111,87.9,8.4
88,,Trenton CannonT. Cannon NYJ,,56,101,90.8,5.7
89,,Ty MontgomeryT. Montgomery FA,,72,103,86.2,4.7
90,,Corey GrantC. Grant FA,,86,99,90.3,3.2
91,,Zach ZennerZ. Zenner DET,,58,106,92.4,8.6
92,,Darren SprolesD. Sproles FA,,56,106,91.7,5.5
93,,Cameron Artis-PayneC. Artis-Payne CAR,,79,110,95.1,6.7
94,,Marcus MurphyM. Murphy BUF,,78,127,96.3,7.8
95,,Jeremy HillJ. Hill FA,,81,125,95.4,10.9
96,,Boston ScottB. Scott PHI,,80,119,97.7,7.3
Tier 9,
97,,Alfred MorrisA. Morris FA,,88,133,98.7,10.1
98,,Marshawn LynchM. Lynch FA,,37,126,98.3,9.9
99,,Jacquizz RodgersJ. Rodgers FA,,84,114,100.2,6.6
100,,Josh JacobsJ. Jacobs FA,,22,100,71.9,26.9
101,,Darrel WilliamsD. Williams KC,,77,110,96.4,8.8
102,,David MontgomeryD. Montgomery FA,,11,97,70.6,21.3
103,,Charcandrick WestC. West FA,,98,110,103.9,4.0
104,,Damien HarrisD. Harris FA,,27,103,73.0,25.0
105,,DeAndre WashingtonD. Washington OAK,,79,106,96.3,7.8
106,,Darrell HendersonD. Henderson FA,,28,107,55.3,36.6
107,,Brian HillB. Hill ATL,,80,120,102.0,10.1
108,,Devin SingletaryD. Singletary FA,,13,111,62.0,40.0
109,,Mike WeberM. Weber FA,,54,102,72.7,21.0
110,,Benny Snell Jr.B. Snell FA,,32,60,46.0,14.0
111,,Bryce LoveB. Love FA,,34,67,50.5,16.5
112,,Chris Warren IIIC. Warren OAK,,71,146,94.5,30.0
113,,Justice HillJ. Hill FA,,54,108,78.3,22.4
114,,Raheem MostertR. Mostert SF,,82,117,99.2,13.5
115,,Mike BooneM. Boone MIN,,49,102,80.0,22.6
116,,Kyle JuszczykK. Juszczyk SF,,90,109,101.8,5.6
117,,Elijah HolyfieldE. Holyfield FA,,31,129,83.7,40.3
Tier 10,
118,,Robert KelleyR. Kelley FA,,91,107,101.0,6.2
119,,Kapri BibbsK. Bibbs GB,,94,112,104.0,6.5
120,,Tavon AustinT. Austin DAL,,77,114,95.7,15.1
121,,C.J. ProsiseC. Prosise SEA,,95,115,104.5,9.5
122,,Rodney AndersonR. Anderson FA,,70,90,80.0,10.0
123,,Detrez NewsomeD. Newsome LAC,,92,123,108.5,13.7
124,,Rhett EllisonR. Ellison NYG,,83,95,89.0,6.0
125,,Taquan MizzellT. Mizzell CHI,,92,111,102.7,7.9
126,,Samaje PerineS. Perine WAS,,103,117,111.0,5.0
127,,Roc ThomasR. Thomas MIN,,95,119,105.3,10.1
128,,Jonathan StewartJ. Stewart FA,,81,127,107.0,19.3
129,,Dwayne WashingtonD. Washington NO,,96,117,109.7,9.7
130,,Justin DavisJ. Davis LAR,,107,122,115.3,6.1
131,,De'Angelo HendersonD. Henderson NYJ,,104,126,117.5,8.9
132,,J.D. McKissicJ. McKissic SEA,,105,123,115.3,7.6
133,,Keith FordK. Ford BUF,,108,151,124.8,16.0
134,,David WilliamsD. Williams JAC,,109,137,123.8,10.2
Tier 11,
135,,Byron MarshallB. Marshall FA,,116,124,121.3,3.8
136,,De'Lance TurnerD. Turner BAL,,112,130,121.0,9.0
137,,Elijhaa PennyE. Penny NYG,,118,131,125.0,5.4
138,,T.J. LoganT. Logan ARI,,119,129,125.0,4.3
