Rank,WSID,Quarterbacks (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Patrick MahomesP. Mahomes KC,12,23,1,1,1.0,0.0
2,,Deshaun WatsonD. Watson HOU,10,23,2,5,2.4,0.7
3,,Baker MayfieldB. Mayfield CLE,7,24,2,6,3.3,0.9
4,,Aaron RodgersA. Rodgers GB,11,35,2,13,5.2,1.8
5,,Carson WentzC. Wentz PHI,10,26,4,10,6.0,1.8
6,,Russell WilsonR. Wilson SEA,11,30,4,15,6.8,1.6
7,,Jared GoffJ. Goff LAR,9,24,4,13,7.7,2.0
8,,Kyler MurrayK. Murray ARI,12,22,4,22,8.7,2.6
9,,Cam NewtonC. Newton CAR,7,30,6,19,9.9,2.0
10,,Dak PrescottD. Prescott DAL,8,26,4,16,10.8,2.0
11,,Matt RyanM. Ryan ATL,9,34,6,18,11.6,2.7
12,,Jameis WinstonJ. Winston TB,7,25,7,19,12.5,2.7
13,,Lamar JacksonL. Jackson BAL,8,22,3,20,12.7,3.1
14,,Mitch TrubiskyM. Trubisky CHI,6,25,6,20,14.9,2.5
15,,Kirk CousinsK. Cousins MIN,12,31,11,20,15.3,1.7
16,,Sam DarnoldS. Darnold NYJ,4,22,10,23,15.7,2.2
17,,Jimmy GaroppoloJ. Garoppolo SF,4,27,10,27,15.7,2.4
18,,Josh AllenJ. Allen BUF,6,23,9,27,18.6,1.8
19,,Matthew StaffordM. Stafford DET,5,31,12,27,19.9,2.0
20,,Drew BreesD. Brees NO,9,40,14,25,20.5,1.9
21,,Ben RoethlisbergerB. Roethlisberger PIT,7,37,16,28,21.7,2.6
22,,Philip RiversP. Rivers LAC,12,37,18,31,22.4,2.3
23,,Tom BradyT. Brady NE,10,42,19,27,23.5,1.4
24,,Dwayne HaskinsD. Haskins WAS,10,22,16,36,25.4,2.8
25,,Derek CarrD. Carr OAK,6,28,21,29,25.6,2.4
26,,Marcus MariotaM. Mariota TEN,11,25,18,32,26.2,2.9
27,,Josh RosenJ. Rosen MIA,5,22,25,33,28.5,2.2
28,,Daniel JonesD. Jones NYG,11,22,20,37,28.6,3.7
29,,Andy DaltonA. Dalton CIN,9,31,20,34,28.7,1.6
30,,Nick FolesN. Foles JAC,10,30,24,36,29.4,2.6
31,,Drew LockD. Lock DEN,10,22,26,40,32.9,2.6
32,,Joe FlaccoJ. Flacco DEN,10,34,29,40,33.1,2.7
33,,Andrew LuckA. Luck FA,,29,2,60,22.9,19.0
34,,Ryan TannehillR. Tannehill TEN,11,31,30,48,36.6,3.5
35,,Teddy BridgewaterT. Bridgewater NO,9,26,30,43,36.8,3.0
36,,Eli ManningE. Manning NYG,11,38,32,45,37.5,2.9
37,,Jacoby BrissettJ. Brissett IND,6,26,19,49,34.5,7.1
38,,Ryan FitzpatrickR. Fitzpatrick MIA,5,36,31,45,36.6,3.9
39,,Case KeenumC. Keenum WAS,10,31,22,46,38.4,2.8
40,,Blake BortlesB. Bortles LAR,9,27,32,50,41.4,4.2
41,,Will GrierW. Grier CAR,7,24,28,46,39.8,3.1
42,,Nick MullensN. Mullens SF,4,24,37,48,41.5,3.2
43,,Jarrett StidhamJ. Stidham NE,10,23,33,57,41.9,5.3
44,,Tyrod TaylorT. Taylor LAC,12,30,39,50,44.6,3.0
45,,Mason RudolphM. Rudolph PIT,7,24,39,55,43.7,3.6
46,,Alex SmithA. Smith WAS,10,35,34,65,47.6,7.1
47,,Ryan FinleyR. Finley CIN,9,24,36,59,47.6,5.2
48,,DeShone KizerD. Kizer GB,11,24,42,69,49.6,6.0
49,,C.J. BeathardC. Beathard SF,4,25,40,63,51.0,4.6
50,,Colt McCoyC. McCoy WAS,10,32,41,67,50.0,6.8
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Robert GriffinR. Griffin BAL,8,29,42,57,50.8,4.2
52,,Chad KellyC. Kelly IND,6,25,34,56,47.8,4.5
53,,Gardner MinshewG. Minshew JAC,10,23,38,59,50.2,6.3
54,,Taysom HillT. Hill NO,9,29,36,57,50.8,4.2
55,,Cody KesslerC. Kessler PHI,10,26,45,70,56.4,7.3
56,,Chad HenneC. Henne KC,12,34,43,53,49.5,3.9
57,,AJ McCarronA. McCarron HOU,10,28,46,62,56.7,3.1
58,,Chase DanielC. Daniel CHI,6,32,48,58,50.8,4.2
59,,Clayton ThorsonC. Thorson PHI,10,23,40,52,46.7,5.0
60,,Blaine GabbertB. Gabbert TB,7,29,48,61,54.3,4.8
61,,Josh McCownJ. McCown PHI,10,40,44,54,50.3,4.5
62,,Tyree JacksonT. Jackson BUF,6,21,46,57,52.7,4.8
63,,Jeff DriskelJ. Driskel CIN,9,26,47,71,59.8,9.0
64,,Luke FalkL. Falk NYJ,4,24,48,58,54.3,4.5
65,,Brett HundleyB. Hundley ARI,12,26,52,65,58.5,4.6
66,,Kyle LaulettaK. Lauletta NYG,11,23,49,68,58.7,7.8
67,,Matt BarkleyM. Barkley BUF,6,28,50,57,53.5,3.5
68,,Trevor SiemianT. Siemian NYJ,4,27,54,63,59.0,3.7
69,,Brian HoyerB. Hoyer NE,10,33,59,64,61.8,2.3
70,,Joshua DobbsJ. Dobbs PIT,7,24,43,65,54.0,11.0
71,,Nathan PetermanN. Peterman OAK,6,25,58,66,61.7,3.3
72,,Davis WebbD. Webb NYJ,4,24,60,62,61.0,1.0
