Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
91,,Scott SimonsonS. Simonson NYG,11,77,96,86.9,5.9,111.0,+20.0
92,,Eric SaubertE. Saubert ATL,9,44,89,72.8,15.4,173.0,+81.0
93,,Eric TomlinsonE. Tomlinson NYJ,4,60,115,82.7,17.8,105.0,+12.0
94,,Tyler ConklinT. Conklin NE,10,57,93,83.0,8.6,175.0,+81.0
95,,Lee SmithL. Smith BUF,6,38,109,74.4,26.8,115.0,+20.0
96,,Derek CarrierD. Carrier OAK,6,69,101,93.1,5.9,107.0,+11.0
97,,Marcedes LewisM. Lewis GB,11,74,112,93.7,10.9,92.0,-5.0
98,,Levine ToiloloL. Toilolo SF,4,58,104,81.8,14.9,81.0,-17.0
99,,Neal SterlingN. Sterling FA,,71,94,82.8,7.3,82.0,-17.0
100,,Rico GathersR. Gathers CLE,7,80,106,91.7,10.5,164.0,+64.0
101,,Deon YelderD. Yelder KC,12,66,111,84.6,14.8,126.0,+25.0
102,,Alize MackA. Mack NO,9,60,106,88.6,17.7,90.0,-12.0
103,,Isaac NautaI. Nauta DET,5,62,128,88.8,22.2,128.0,+25.0
104,,Durham SmytheD. Smythe MIA,5,77,84,80.3,2.6,176.0,+72.0
105,,Richard RodgersR. Rodgers PHI,10,65,138,103.7,14.9,85.0,-20.0
106,,Chris ManhertzC. Manhertz CAR,7,80,125,103.1,11.1,119.0,+13.0
107,,Sean CulkinS. Culkin LAC,12,87,117,98.8,10.1,153.0,+46.0
108,,Kaden SmithK. Smith SF,4,70,104,92.8,10.9,158.0,+50.0
109,,David MorganD. Morgan MIN,12,78,115,99.5,9.4,98.0,-11.0
110,,Ben BrauneckerB. Braunecker CHI,6,88,105,94.4,6.5,161.0,+51.0
111,,Clive WalfordC. Walford MIA,5,74,102,86.0,10.1,152.0,+41.0
112,,Robert TonyanR. Tonyan GB,11,84,102,95.8,6.9,83.0,-29.0
113,,MyCole PruittM. Pruitt TEN,11,85,105,96.6,6.8,167.0,+54.0
114,,Caleb WilsonC. Wilson ARI,12,68,86,75.0,7.9,169.0,+55.0
115,,Logan ThomasL. Thomas DET,5,76,109,88.8,12.8,157.0,+42.0
116,,Daniel BrownD. Brown NYJ,4,41,60,50.5,9.5,142.0,+26.0
117,,Michael RobertsM. Roberts FA,,72,86,80.3,6.0,130.0,+13.0
118,,Ross DwelleyR. Dwelley SF,4,67,118,93.8,19.4,124.0,+6.0
119,,Lance KendricksL. Kendricks NE,10,45,75,60.0,15.0,75.0,-44.0
Tier 10,
120,,Ryan IzzoR. Izzo MIN,12,72,96,85.0,9.9,79.0,-41.0
121,,Joshua PerkinsJ. Perkins PHI,10,83,111,99.3,11.9,113.0,-8.0
122,,Ben KoyackB. Koyack JAC,10,79,92,85.5,6.5,171.0,+49.0
123,,Johnny MundtJ. Mundt LAR,9,87,144,113.3,21.1,123.0,0.0
124,,David WellsD. Wells FA,,85,126,103.3,17.0,,
125,,Dax RaymondD. Raymond CHI,6,91,137,117.7,19.5,,
126,,C.J. ConradC. Conrad NYG,11,102,124,113.0,11.0,50.0,-76.0
Tier 11,
127,,Ross TravisR. Travis IND,6,107,129,119.3,9.2,97.0,-30.0
128,,Billy BrownB. Brown IND,6,127,141,134.0,7.0,,
