Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Saquon BarkleyS. Barkley NYG,11,1,4,1.6,0.8,1.0,0.0
2,,Christian McCaffreyC. McCaffrey CAR,7,1,5,2.2,0.9,2.0,0.0
3,,Alvin KamaraA. Kamara NO,9,1,6,2.7,1.0,3.0,0.0
Tier 2,
4,,Ezekiel ElliottE. Elliott DAL,8,1,31,5.0,2.9,4.0,0.0
5,,David JohnsonD. Johnson ARI,12,1,17,5.3,1.8,5.0,0.0
6,,James ConnerJ. Conner PIT,7,2,22,7.1,2.2,7.0,+1.0
7,,Le'Veon BellL. Bell NYJ,4,2,20,7.5,2.3,6.0,-1.0
8,,Nick ChubbN. Chubb CLE,7,1,18,8.5,2.0,10.0,+2.0
9,,Dalvin CookD. Cook MIN,12,4,17,8.8,2.0,9.0,0.0
Tier 3,
10,,Joe MixonJ. Mixon CIN,9,5,18,9.9,2.3,11.0,+1.0
11,,Todd GurleyT. Gurley LAR,9,4,22,10.9,3.4,8.0,-3.0
12,,Kerryon JohnsonK. Johnson DET,5,8,24,13.8,2.8,14.0,+2.0
13,,Leonard FournetteL. Fournette JAC,10,5,26,14.7,3.4,13.0,0.0
14,,Aaron JonesA. Jones GB,11,8,30,14.9,3.3,17.0,+3.0
15,,Devonta FreemanD. Freeman ATL,9,5,25,15.9,3.1,15.0,0.0
Tier 4,
16,,Josh JacobsJ. Jacobs OAK,6,12,31,18.4,3.8,16.0,0.0
17,,Chris CarsonC. Carson SEA,11,11,30,18.6,4.2,18.0,+1.0
18,,Damien WilliamsD. Williams KC,12,9,36,19.8,6.2,12.0,-6.0
19,,David MontgomeryD. Montgomery CHI,6,7,36,21.0,5.3,22.0,+3.0
20,,Marlon MackM. Mack IND,6,16,33,22.1,4.0,19.0,-1.0
21,,Mark IngramM. Ingram BAL,8,11,33,22.3,4.2,21.0,0.0
22,,Melvin GordonM. Gordon LAC,12,5,54,22.4,8.3,23.0,+1.0
23,,Derrick HenryD. Henry TEN,11,11,35,22.5,3.4,20.0,-3.0
24,,James WhiteJ. White NE,10,11,37,23.4,5.0,25.0,+1.0
25,,Sony MichelS. Michel NE,10,13,35,23.6,3.9,24.0,-1.0
26,,Duke JohnsonD. Johnson HOU,10,14,42,25.4,5.2,30.0,+4.0
Tier 5,
27,,Phillip LindsayP. Lindsay DEN,10,16,41,26.0,4.3,26.0,-1.0
28,,Tevin ColemanT. Coleman SF,4,13,39,27.4,4.1,27.0,-1.0
29,,Tarik CohenT. Cohen CHI,6,10,48,29.4,4.8,28.0,-1.0
30,,Miles SandersM. Sanders PHI,10,16,66,30.1,7.2,29.0,-1.0
31,,Austin EkelerA. Ekeler LAC,12,14,53,31.1,5.9,32.0,+1.0
32,,Kenyan DrakeK. Drake MIA,5,9,60,31.6,6.1,33.0,+1.0
33,,Latavius MurrayL. Murray NO,9,15,52,33.2,4.4,34.0,+1.0
34,,Derrius GuiceD. Guice WAS,10,12,56,34.5,5.6,31.0,-3.0
