Rank,WSIT,Kickers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Greg ZuerleinG. Zuerlein LAR,12,,1,2,1.5,0.5
2,,Justin TuckerJ. Tucker BAL,10,,1,5,3.0,2.0
3,,Stephen GostkowskiS. Gostkowski NE,11,,4,4,4.0,0.0
4,,Jake ElliottJ. Elliott PHI,9,,2,7,4.5,2.5
5,,Graham GanoG. Gano CAR,4,,9,10,9.5,0.5
6,,Chris BoswellC. Boswell PIT,7,,8,13,10.5,2.5
7,,Harrison ButkerH. Butker KC,12,,3,19,11.0,8.0
8,,Mason CrosbyM. Crosby GB,7,,6,16,11.0,5.0
9,,Matt PraterM. Prater DET,6,,6,16,11.0,5.0
10,,Brandon McManusB. McManus DEN,10,,11,12,11.5,0.5
11,,Steven HauschkaS. Hauschka BUF,11,,3,21,12.0,9.0
12,,Dan BaileyD. Bailey MIN,10,,7,17,12.0,5.0
13,,Wil LutzW. Lutz NO,6,,5,22,13.5,8.5
14,,Chandler CatanzaroC. Catanzaro FA,,,10,19,14.5,4.5
15,,Adam VinatieriA. Vinatieri IND,9,,8,23,15.5,7.5
16,,Josh LamboJ. Lambo JAC,9,,9,23,16.0,7.0
17,,Ryan SuccopR. Succop TEN,8,,13,21,17.0,4.0
18,,Sebastian JanikowskiS. Janikowski SEA,7,,14,22,18.0,4.0
19,,Matt BryantM. Bryant ATL,8,,18,18,18.0,0.0
20,,Cairo SantosC. Santos TB,5,,11,35,23.0,12.0
21,,Daniel CarlsonD. Carlson OAK,7,,20,20,20.0,0.0
