Rank,WSIT,Team DST,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Chicago (CHI)CHI DST,5,,1,2,1.5,0.5
2,,Jacksonville (JAC)JAC DST,9,,1,4,2.5,1.5
3,,Minnesota (MIN)MIN DST,10,,2,6,4.0,2.0
4,,Los Angeles (LAR)LAR DST,12,,3,6,4.5,1.5
5,,Los Angeles (LAC)LAC DST,8,,3,8,5.5,2.5
6,,Philadelphia (PHI)PHI DST,9,,5,9,7.0,2.0
7,,Cleveland (CLE)CLE DST,11,,5,11,8.0,3.0
8,,Baltimore (BAL)BAL DST,10,,4,13,8.5,4.5
9,,Denver (DEN)DEN DST,10,,7,10,8.5,1.5
10,,Houston (HOU)HOU DST,10,,7,10,8.5,1.5
11,,New Orleans (NO)NO DST,6,,8,9,8.5,0.5
12,,Carolina (CAR)CAR DST,4,,12,13,12.5,0.5
13,,Tennessee (TEN)TEN DST,8,,15,17,16.0,1.0
14,,Indianapolis (IND)IND DST,9,,14,20,17.0,3.0
15,,Kansas City (KC)KC DST,12,,16,21,18.5,2.5
16,,Seattle (SEA)SEA DST,7,,16,21,18.5,2.5
17,,Pittsburgh (PIT)PIT DST,7,,19,20,19.5,0.5
18,,Arizona (ARI)ARI DST,9,,11,30,20.5,9.5
19,,Atlanta (ATL)ATL DST,8,,15,26,20.5,5.5
20,,Miami (MIA)MIA DST,11,,19,23,21.0,2.0
21,,Washington (WAS)WAS DST,4,,12,31,21.5,9.5
22,,New York (NYJ)NYJ DST,11,,14,29,21.5,7.5
23,,New England (NE)NE DST,11,,22,22,22.0,0.0
24,,Detroit (DET)DET DST,6,,17,28,22.5,5.5
25,,Green Bay (GB)GB DST,7,,18,27,22.5,4.5
26,,New York (NYG)NYG DST,9,,18,28,23.0,5.0
27,,San Francisco (SF)SF DST,11,,23,24,23.5,0.5
28,,Dallas (DAL)DAL DST,8,,24,26,25.0,1.0
29,,Cincinnati (CIN)CIN DST,9,,25,25,25.0,0.0
30,,Buffalo (BUF)BUF DST,11,,27,30,28.5,1.5
31,,Oakland (OAK)OAK DST,7,,29,32,30.5,1.5
32,,Tampa Bay (TB)TB DST,5,,31,32,31.5,0.5
