Rank,WSIT,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,RB1,9,,1,1,1.0,0.0
2,,Nick ChubbN. Chubb CLE,RB2,11,,2,7,3.5,1.3
3,,Derrius GuiceD. Guice WAS,RB3,4,,2,9,4.0,1.6
4,,Calvin RidleyC. Ridley ATL,WR1,8,,2,10,4.4,1.0
5,,Sony MichelS. Michel NE,RB4,11,,2,8,4.9,1.5
6,,D.J. MooreD. Moore CAR,WR2,4,,2,11,5.8,2.0
7,,Kerryon JohnsonK. Johnson DET,RB5,6,,2,11,6.9,2.1
8,,Courtland SuttonC. Sutton DEN,WR3,10,,5,11,7.3,1.1
9,,Royce FreemanR. Freeman DEN,RB6,10,,6,15,9.9,0.9
10,,Christian KirkC. Kirk ARI,WR4,9,,8,14,9.9,1.4
11,,Rashaad PennyR. Penny SEA,RB7,7,,4,22,12.3,1.4
12,,Anthony MillerA. Miller CHI,WR5,5,,9,18,13.1,2.0
13,,Baker MayfieldB. Mayfield CLE,QB1,11,,7,24,15.9,3.6
14,,James WashingtonJ. Washington PIT,WR6,7,,11,27,16.8,4.4
15,,Michael GallupM. Gallup DAL,WR7,8,,10,29,17.1,4.3
16,,Ronald Jones IIR. Jones TB,RB8,5,,7,38,18.4,5.6
17,,Tre'Quan SmithT. Smith NO,WR8,6,,15,30,20.0,4.2
18,,Phillip LindsayP. Lindsay DEN,RB9,10,,6,25,13.4,2.9
19,,Mike GesickiM. Gesicki MIA,TE1,11,,13,29,20.6,3.7
20,,Josh RosenJ. Rosen ARI,QB2,9,,13,34,21.1,3.9
21,,Sam DarnoldS. Darnold NYJ,QB3,11,,14,29,21.4,3.8
22,,Dallas GoedertD. Goedert PHI,TE2,9,,18,32,21.8,3.0
23,,Antonio CallawayA. Callaway CLE,WR9,11,,15,31,22.5,3.5
24,,Nyheim HinesN. Hines IND,RB10,9,,19,34,23.3,4.5
25,,D.J. CharkD. Chark JAC,WR10,9,,15,30,23.5,2.6
26,,Lamar JacksonL. Jackson BAL,QB4,10,,19,30,24.0,2.1
27,,Dante PettisD. Pettis SF,WR11,11,,16,42,24.9,4.2
28,,Keke CouteeK. Coutee HOU,WR12,10,,13,42,28.1,6.5
29,,Hayden HurstH. Hurst BAL,TE3,10,,22,32,28.5,1.8
30,,Ito SmithI. Smith ATL,RB11,8,,19,37,30.4,2.9
31,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR13,7,,17,50,25.7,4.7
32,,Mark AndrewsM. Andrews BAL,TE4,10,,24,40,34.0,2.4
33,,Jordan WilkinsJ. Wilkins IND,RB12,9,,29,43,34.3,2.6
34,,Josh AllenJ. Allen BUF,QB5,11,,24,44,34.6,4.1
35,,Kalen BallageK. Ballage MIA,RB13,11,,23,49,35.1,3.7
36,,Equanimeous St. BrownE. St. GB,WR14,7,,30,44,36.0,3.7
37,,DaeSean HamiltonD. Hamilton DEN,WR15,10,,26,43,37.5,3.5
38,,Chase EdmondsC. Edmonds ARI,RB14,9,,29,48,38.3,4.5
39,,J'Mon MooreJ. Moore GB,WR16,7,,32,44,40.0,2.2
40,,Deon CainD. Cain IND,WR17,9,,35,48,40.8,3.5
41,,Mark WaltonM. Walton CIN,RB15,9,,31,48,42.5,2.4
42,,John KellyJ. Kelly LAR,RB16,12,,27,52,40.1,5.6
43,,Jaylen SamuelsJ. Samuels PIT,RB17,7,,23,60,44.8,5.8
44,,Ian ThomasI. Thomas CAR,TE5,4,,28,61,43.9,5.7
45,,Jordan LasleyJ. Lasley BAL,WR18,10,,37,62,47.4,6.2
46,,Mason RudolphM. Rudolph PIT,QB6,7,,39,58,48.3,1.2
47,,Josh AdamsJ. Adams PHI,RB18,9,,34,46,40.0,5.2
48,,Braxton BerriosB. Berrios NE,WR19,11,,41,62,48.8,3.0
49,,Justin WatsonJ. Watson TB,WR20,5,,39,70,46.2,4.4
50,,Auden TateA. Tate CIN,WR21,9,,40,50,47.0,1.4
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Richie JamesR. James SF,WR22,11,,35,59,47.2,3.3
52,,Marcell AtemanM. Ateman OAK,WR23,7,,38,60,51.2,4.3
53,,Dalton SchultzD. Schultz DAL,TE6,8,,36,63,51.8,6.9
54,,Justin JacksonJ. Jackson LAC,RB19,8,,40,59,51.0,4.8
55,,Bo ScarbroughB. Scarbrough FA,RB20,,,42,67,51.4,6.2
56,,Simmie Cobbs Jr.S. Cobbs WAS,WR24,4,,38,64,54.2,9.4
57,,Jordan AkinsJ. Akins HOU,TE7,10,,47,58,52.0,3.9
58,,Daurice FountainD. Fountain FA,WR25,,,36,71,53.3,12.4
59,,Kyle LaulettaK. Lauletta NYG,QB7,9,,49,66,57.6,6.9
60,,Allen LazardA. Lazard JAC,WR26,9,,51,61,58.2,3.8
61,,Cedrick WilsonC. Wilson DAL,WR27,8,,45,68,58.6,3.3
62,,Roc ThomasR. Thomas MIN,RB21,10,,41,58,51.0,7.3
63,,Deontay BurnettD. Burnett NYJ,WR28,11,,46,65,56.8,7.2
64,,Troy FumagalliT. Fumagalli DEN,TE8,10,,45,69,60.0,3.0
65,,Akrum WadleyA. Wadley FA,RB22,,,47,57,53.7,4.7
66,,Korey RobertsonK. Robertson FA,WR29,,,48,60,55.3,5.2
67,,Jaleel ScottJ. Scott BAL,WR30,10,,48,68,61.6,5.1
68,,Will DisslyW. Dissly SEA,TE9,7,,48,55,51.5,3.5
69,,Trey QuinnT. Quinn WAS,WR31,4,,55,68,60.0,5.7
70,,Robert FosterR. Foster BUF,WR32,11,,50,62,56.0,6.0
71,,Luke FalkL. Falk MIA,QB8,11,,59,67,63.7,3.4
72,,Darrel WilliamsD. Williams KC,RB23,12,,64,64,64.0,0.0
73,,Mike WhiteM. White DAL,QB9,8,,63,70,66.5,3.5
74,,Tanner LeeT. Lee JAC,QB10,9,,66,67,66.5,0.5
