Rank,WSIT,Wide Receivers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,DeAndre HopkinsD. Hopkins HOU,,26,1,1,1.0,0.0
2,,Odell Beckham Jr.O. Beckham NYG,,26,2,4,2.9,0.6
3,,Davante AdamsD. Adams GB,,26,2,10,3.3,1.0
4,,Michael ThomasM. Thomas NO,,25,2,5,3.4,0.7
5,,Tyreek HillT. Hill KC,,24,2,8,5.4,1.3
6,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,22,5,10,7.0,1.5
7,,Julio JonesJ. Jones ATL,,30,6,11,7.4,0.7
8,,Mike EvansM. Evans TB,,25,4,10,7.6,1.4
9,,Antonio BrownA. Brown PIT,,30,6,13,8.9,1.7
10,,Stefon DiggsS. Diggs MIN,,25,6,12,10.4,1.6
11,,Keenan AllenK. Allen LAC,,26,5,13,10.7,1.0
12,,Amari CooperA. Cooper DAL,,24,8,14,11.3,1.5
13,,A.J. GreenA. Green CIN,,30,8,18,13.6,1.0
14,,Brandin CooksB. Cooks LAR,,25,10,16,14.3,0.7
15,,Adam ThielenA. Thielen MIN,,28,10,16,14.3,1.0
16,,Kenny GolladayK. Golladay DET,,25,14,19,16.9,1.4
17,,T.Y. HiltonT. Hilton IND,,29,15,20,16.9,0.3
18,,Corey DavisC. Davis TEN,,24,14,24,18.1,1.6
19,,Robert WoodsR. Woods LAR,,26,17,25,19.1,1.2
20,,D.J. MooreD. Moore CAR,,21,17,23,19.9,1.6
21,,Jarvis LandryJ. Landry CLE,,26,19,43,23.1,2.7
22,,Calvin RidleyC. Ridley ATL,,24,21,28,23.1,1.7
23,,Allen RobinsonA. Robinson CHI,,25,18,26,23.3,1.7
24,,Cooper KuppC. Kupp LAR,,25,21,27,23.4,1.3
25,,Courtland SuttonC. Sutton DEN,,23,21,36,26.0,3.7
26,,Chris GodwinC. Godwin TB,,22,22,40,27.1,3.3
27,,Alshon JefferyA. Jeffery PHI,,28,18,36,27.4,2.7
28,,Mike WilliamsM. Williams LAC,,24,23,35,28.4,2.7
29,,Sammy WatkinsS. Watkins KC,,25,26,56,30.9,2.9
30,,Will FullerW. Fuller HOU,,24,21,38,31.0,1.4
31,,Christian KirkC. Kirk ARI,,22,26,42,31.6,2.6
32,,Doug BaldwinD. Baldwin SEA,,30,28,38,32.1,2.7
33,,Tyler BoydT. Boyd CIN,,24,24,41,32.9,2.1
34,,Dante PettisD. Pettis SF,,23,25,52,35.4,5.3
35,,Anthony MillerA. Miller CHI,,23,28,57,35.9,1.9
36,,Tyler LockettT. Lockett SEA,,26,29,47,36.7,4.4
37,,Marvin JonesM. Jones DET,,28,33,46,38.7,1.7
38,,Golden TateG. Tate PHI,,30,29,55,38.9,3.0
39,,Robby AndersonR. Anderson NYJ,,25,22,56,39.3,7.4
40,,Emmanuel SandersE. Sanders DEN,,31,29,59,40.1,7.9
41,,Sterling ShepardS. Shepard NYG,,25,39,68,41.7,2.1
