Rank,WSIT,Running Backs (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,,21,1,3,1.3,0.5
2,,Todd GurleyT. Gurley LAR,,24,1,2,1.7,0.5
3,,Ezekiel ElliottE. Elliott DAL,,23,2,5,3.4,0.5
4,,Christian McCaffreyC. McCaffrey CAR,,22,3,6,4.0,0.8
5,,Alvin KamaraA. Kamara NO,,23,3,7,4.7,0.7
6,,Melvin GordonM. Gordon LAC,,25,5,10,6.7,1.3
7,,Joe MixonJ. Mixon CIN,,22,5,9,7.0,0.5
8,,Dalvin CookD. Cook MIN,,23,6,14,8.9,1.7
9,,Nick ChubbN. Chubb CLE,,23,7,11,8.9,1.0
10,,David JohnsonD. Johnson ARI,,27,8,14,9.4,1.4
11,,James ConnerJ. Conner PIT,,23,9,14,10.6,0.5
12,,Le'Veon BellL. Bell PIT,,26,6,13,12.4,0.5
13,,Sony MichelS. Michel NE,,23,11,17,15.0,1.1
14,,Aaron JonesA. Jones GB,,24,10,17,15.1,1.1
15,,Kerryon JohnsonK. Johnson DET,,21,12,24,15.3,1.7
16,,Leonard FournetteL. Fournette JAC,,24,10,26,15.9,3.1
17,,Derrius GuiceD. Guice WAS,,21,12,19,16.7,0.9
18,,Phillip LindsayP. Lindsay DEN,,24,16,19,18.1,0.6
19,,Derrick HenryD. Henry TEN,,24,14,29,21.1,4.1
20,,Rashaad PennyR. Penny SEA,,23,19,27,21.3,1.7
21,,Marlon MackM. Mack IND,,22,14,30,22.4,2.3
22,,Tarik CohenT. Cohen CHI,,23,20,33,23.0,2.8
23,,Tevin ColemanT. Coleman ATL,,25,19,40,24.1,5.4
24,,Devonta FreemanD. Freeman ATL,,26,19,31,24.6,3.5
25,,Kareem HuntK. Hunt FA,,23,13,27,24.9,2.2
26,,Royce FreemanR. Freeman DEN,,22,23,30,26.3,1.2
27,,Mark IngramM. Ingram NO,,29,22,33,27.7,2.2
28,,Kenyan DrakeK. Drake MIA,,25,22,58,28.6,2.0
29,,Chris CarsonC. Carson SEA,,24,12,36,29.0,6.0
