Rank,WSID,Wide Receivers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,DeAndre HopkinsD. Hopkins HOU,10,27,1,4,1.3,0.5
2,,Odell Beckham Jr.O. Beckham CLE,7,26,1,5,2.4,0.9
3,,Michael ThomasM. Thomas NO,9,26,2,5,3.3,0.8
4,,Davante AdamsD. Adams GB,11,26,2,6,3.7,0.9
5,,JuJu Smith-SchusterJ. Smith-Schuster PIT,7,22,1,9,4.8,1.2
6,,Mike EvansM. Evans TB,7,25,5,8,6.0,0.8
7,,Julio JonesJ. Jones ATL,9,30,3,14,7.7,1.3
8,,Amari CooperA. Cooper DAL,8,25,7,13,8.6,1.4
9,,Keenan AllenK. Allen LAC,12,27,6,14,9.6,1.8
10,,Stefon DiggsS. Diggs MIN,12,25,6,15,10.1,1.6
11,,Antonio BrownA. Brown OAK,6,30,7,13,10.6,1.2
12,,Adam ThielenA. Thielen MIN,12,28,10,19,13.9,1.9
13,,Kenny GolladayK. Golladay DET,5,25,7,20,14.0,2.5
14,,Brandin CooksB. Cooks LAR,9,25,9,23,14.3,2.6
15,,A.J. GreenA. Green CIN,9,30,10,30,15.3,2.1
16,,T.Y. HiltonT. Hilton IND,6,29,9,28,16.1,3.0
17,,D.J. MooreD. Moore CAR,7,22,10,27,18.3,3.5
18,,Cooper KuppC. Kupp LAR,9,26,14,25,19.3,2.6
19,,Robert WoodsR. Woods LAR,9,27,14,38,19.8,3.8
20,,Corey DavisC. Davis TEN,11,24,13,31,21.8,3.4
21,,Calvin RidleyC. Ridley ATL,9,24,11,34,22.0,3.8
22,,Chris GodwinC. Godwin TB,7,23,15,32,22.8,3.6
23,,Allen RobinsonA. Robinson CHI,6,25,18,44,25.0,3.8
24,,N'Keal HarryN. Harry NE,10,,7,57,25.2,8.6
25,,Jarvis LandryJ. Landry CLE,7,26,19,33,26.5,2.8
26,,Mike WilliamsM. Williams LAC,12,24,21,44,28.1,4.2
27,,Courtland SuttonC. Sutton DEN,10,23,19,44,28.3,3.3
28,,Sammy WatkinsS. Watkins KC,12,26,23,46,28.5,4.0
29,,Tyler BoydT. Boyd CIN,9,24,20,48,30.1,5.1
30,,Tyler LockettT. Lockett SEA,11,26,19,53,31.7,7.8
31,,Will FullerW. Fuller HOU,10,25,27,50,33.5,3.5
32,,Christian KirkC. Kirk ARI,12,22,24,41,33.7,3.9
33,,Alshon JefferyA. Jeffery PHI,10,29,22,51,34.8,5.8
34,,Dante PettisD. Pettis SF,4,23,26,50,36.1,5.9
35,,D.K. MetcalfD. Metcalf SEA,11,,21,101,37.7,13.7
36,,A.J. BrownA. Brown TEN,11,,20,103,38.8,17.2
37,,Tyreek HillT. Hill KC,12,25,10,93,40.4,18.4
