Rank,WSID,Kickers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Greg ZuerleinG. Zuerlein LAR,9,1,3,1.2,0.4,1.0,0.0
2,,Justin TuckerJ. Tucker BAL,8,1,7,2.2,0.8,2.0,0.0
3,,Harrison ButkerH. Butker KC,12,2,6,3.3,0.9,3.0,0.0
4,,Stephen GostkowskiS. Gostkowski NE,10,2,9,3.9,1.0,4.0,0.0
5,,Wil LutzW. Lutz NO,9,3,7,5.1,1.0,5.0,0.0
Tier 2,
6,,Ka'imi FairbairnK. Fairbairn HOU,10,3,27,7.4,4.4,6.0,0.0
7,,Mason CrosbyM. Crosby GB,11,4,26,8.6,3.4,10.0,+3.0
8,,Jake ElliottJ. Elliott PHI,10,6,18,9.7,2.5,11.0,+3.0
9,,Brett MaherB. Maher DAL,8,6,15,10.1,2.1,12.0,+3.0
10,,Matt PraterM. Prater DET,5,5,20,11.1,3.6,15.0,+5.0
Tier 3,
11,,Robbie GouldR. Gould SF,4,5,28,11.6,4.0,7.0,-4.0
12,,Michael BadgleyM. Badgley LAC,12,6,19,11.6,3.0,9.0,-3.0
13,,Adam VinatieriA. Vinatieri IND,6,8,17,12.7,2.3,8.0,-5.0
14,,Jason MyersJ. Myers SEA,11,7,24,15.4,3.0,14.0,0.0
15,,Graham GanoG. Gano CAR,7,7,29,15.6,3.7,19.0,+4.0
16,,Dan BaileyD. Bailey MIN,12,9,29,17.8,3.6,17.0,+1.0
17,,Aldrick RosasA. Rosas NYG,11,6,32,17.6,3.5,16.0,-1.0
18,,Ryan SuccopR. Succop TEN,11,11,24,19.1,2.7,23.0,+5.0
19,,Chris BoswellC. Boswell PIT,7,5,24,18.7,2.4,18.0,-1.0
Tier 4,
20,,Brandon McManusB. McManus DEN,10,11,27,20.3,2.7,20.0,0.0
21,,Josh LamboJ. Lambo JAC,10,7,30,21.9,3.8,29.0,+8.0
22,,Steven HauschkaS. Hauschka BUF,6,4,29,23.4,3.7,27.0,+5.0
23,,Greg JosephG. Joseph CLE,7,14,33,22.9,4.2,21.0,-2.0
24,,Giorgio TavecchioG. Tavecchio ATL,9,10,31,18.3,5.8,13.0,-11.0
25,,Daniel CarlsonD. Carlson OAK,6,10,31,24.1,3.9,37.0,+12.0
26,,Cairo SantosC. Santos TB,7,15,34,25.5,3.4,43.0,+17.0
27,,Dustin HopkinsD. Hopkins WAS,10,11,34,26.3,4.1,34.0,+7.0
28,,Chandler CatanzaroC. Catanzaro NYJ,4,15,32,25.7,4.3,24.0,-4.0
Tier 5,
29,,Matt BryantM. Bryant FA,,6,33,18.9,8.6,31.0,+2.0
30,,Randy BullockR. Bullock CIN,9,6,34,28.8,2.5,26.0,-4.0
31,,Cody ParkeyC. Parkey FA,,8,36,25.5,4.8,33.0,+2.0
32,,Zane GonzalezZ. Gonzalez ARI,12,18,36,31.0,1.9,25.0,-7.0
33,,Jason SandersJ. Sanders MIA,5,19,35,31.6,1.7,42.0,+9.0
34,,Eddy PineiroE. Pineiro CHI,6,18,35,31.3,1.8,28.0,-6.0
35,,Austin SeibertA. Seibert CLE,7,13,37,27.6,7.6,22.0,-13.0
36,,Matt GayM. Gay TB,7,16,35,30.1,4.6,32.0,-4.0
37,,Elliott FryE. Fry CHI,6,28,36,32.8,3.1,,
38,,Andrew JacasA. Jacas SF,4,27,37,34.0,4.1,,
39,,Andrew WellockA. Wellock CAR,7,28,37,34.0,4.2,,
40,,Chris BlewittC. Blewitt FA,,31,40,35.5,4.5,44.0,+4.0
