Rank,WSID,Rookies (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,N'Keal HarryN. Harry Arizona St.,WR1,,,1,5,1.9,1.3
2,,A.J. BrownA. Brown Ole Miss,WR2,,,1,9,2.6,0.7
3,,D.K. MetcalfD. Metcalf Ole Miss,WR3,,,1,7,3.6,1.5
4,,Josh JacobsJ. Jacobs Alabama,RB1,,,2,8,5.3,1.6
5,,David MontgomeryD. Montgomery Iowa St.,RB2,,,2,13,6.0,2.8
6,,Hakeem ButlerH. Butler Iowa St.,WR4,,,1,20,6.6,2.3
7,,Kelvin HarmonK. Harmon NC State,WR5,,,5,18,10.1,3.8
8,,Damien HarrisD. Harris Alabama,RB3,,,7,21,10.8,1.5
9,,Darrell HendersonD. Henderson Memphis,RB4,,,1,30,10.9,5.7
10,,Miles SandersM. Sanders Penn St.,RB5,,,4,21,11.5,3.2
11,,Rodney AndersonR. Anderson Oklahoma,RB6,,,7,18,12.8,3.2
12,,Marquise BrownM. Brown Oklahoma,WR6,,,6,28,13.0,6.5
13,,Deebo SamuelD. Samuel South Carolina,WR7,,,6,23,14.0,2.2
14,,Noah FantN. Fant Iowa,TE1,,,6,22,16.0,4.2
15,,T.J. HockensonT. Hockenson Iowa,TE2,,,9,28,16.3,2.4
16,,Kyler MurrayK. Murray Oklahoma,QB1,,,3,27,17.0,6.2
17,,Benny Snell Jr.B. Snell Kentucky,RB7,,,4,33,17.6,5.1
18,,J.J. Arcega-WhitesideJ. Arcega-Whiteside Stanford,WR8,,,10,29,18.4,5.5
19,,Devin SingletaryD. Singletary FAU,RB8,,,11,34,18.4,4.8
20,,Justice HillJ. Hill Oklahoma St.,RB9,,,12,27,18.4,4.5
21,,Parris CampbellP. Campbell Ohio State,WR9,,,8,30,19.6,6.4
22,,Irv Smith Jr.I. Smith Alabama,TE3,,,12,26,21.0,3.9
23,,Andy IsabellaA. Isabella Massachusetts,WR10,,,4,51,22.9,7.9
24,,Bryce LoveB. Love Stanford,RB10,,,15,34,24.5,2.7
25,,Dwayne HaskinsD. Haskins Ohio St.,QB2,,,18,37,25.3,2.9
26,,Emanuel HallE. Hall Missouri,WR11,,,21,35,29.8,4.0
27,,Riley RidleyR. Ridley Georgia,WR12,,,20,46,31.4,7.3
28,,Trayveon WilliamsT. Williams,RB11,,,17,71,31.9,15.6
29,,Mike WeberM. Weber Ohio St.,RB12,,,21,49,32.0,7.3
30,,Elijah HolyfieldE. Holyfield Georgia,RB13,,,16,59,33.9,13.0
31,,David SillsD. Sills West Virginia,WR13,,,30,42,35.5,3.1
32,,Drew LockD. Lock Missouri,QB3,,,20,48,35.9,6.9
33,,DaMarkus LodgeD. Lodge Mississippi,WR14,,,25,53,37.6,8.6
34,,Lil'Jordan HumphreyL. Humphrey,WR15,,,21,51,39.3,7.9
35,,James WilliamsJ. Williams,RB14,,,32,58,40.0,7.5
36,,Daniel JonesD. Jones Duke,QB4,,,29,56,42.4,6.4
37,,Myles GaskinM. Gaskin,RB15,,,23,50,39.1,7.1
38,,Alex BarnesA. Barnes Kansas St.,RB16,,,11,44,32.7,8.4
39,,Kaden SmithK. Smith Stanford,TE4,,,30,55,45.9,6.2
40,,Karan HigdonK. Higdon Michigan,RB17,,,22,61,42.4,12.1
41,,Will GrierW. Grier West Virginia,QB5,,,35,53,44.1,5.5
