Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Michael ThomasM. Thomas NO,,1,1,1.0,0.0
2,,Davante AdamsD. Adams GB,,2,7,3.0,1.2
3,,DeAndre HopkinsD. Hopkins ARI,,2,15,3.4,1.3
4,,Tyreek HillT. Hill KC,,2,10,4.2,1.5
Tier 2,
5,,Julio JonesJ. Jones ATL,,2,9,4.4,1.2
6,,Chris GodwinC. Godwin TB,,3,9,5.4,1.0
7,,Mike EvansM. Evans TB,,4,19,8.2,1.9
8,,Amari CooperA. Cooper DAL,,6,16,9.1,2.1
Tier 3,
9,,Kenny GolladayK. Golladay DET,,6,18,9.7,2.7
10,,Odell Beckham Jr.O. Beckham CLE,,4,19,11.2,2.3
11,,D.J. MooreD. Moore CAR,,4,23,11.6,2.6
12,,Allen RobinsonA. Robinson CHI,,8,25,12.7,2.5
13,,Keenan AllenK. Allen LAC,,7,27,14.9,4.2
14,,Courtland SuttonC. Sutton DEN,,7,28,14.9,3.2
15,,A.J. BrownA. Brown TEN,,9,24,15.4,3.0
16,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,6,31,16.0,4.9
Tier 4,
17,,DeVante ParkerD. Parker MIA,,9,28,17.7,3.7
18,,Cooper KuppC. Kupp LAR,,8,35,18.5,4.1
19,,Stefon DiggsS. Diggs BUF,,10,36,18.9,4.0
20,,Calvin RidleyC. Ridley ATL,,10,34,20.8,3.8
21,,Adam ThielenA. Thielen MIN,,9,36,21.2,5.3
22,,Robert WoodsR. Woods LAR,,13,33,22.5,3.1
23,,D.J. CharkD. Chark JAC,,16,33,23.7,3.6
24,,Tyler LockettT. Lockett SEA,,11,35,24.3,4.8
25,,T.Y. HiltonT. Hilton IND,,14,34,24.7,4.6
Tier 5,
26,,D.K. MetcalfD. Metcalf SEA,,17,42,25.7,3.0
27,,Terry McLaurinT. McLaurin WAS,,18,34,27.5,2.9
28,,A.J. GreenA. Green CIN,,10,40,27.7,6.7
29,,Julian EdelmanJ. Edelman NE,,17,52,27.9,4.7
30,,Jarvis LandryJ. Landry CLE,,13,46,28.3,4.7
31,,Deebo SamuelD. Samuel SF,,21,44,30.5,3.1
32,,Michael GallupM. Gallup DAL,,19,38,30.5,3.9
33,,Tyler BoydT. Boyd CIN,,23,42,32.4,3.6
34,,John BrownJ. Brown BUF,,24,51,35.2,4.6
35,,Christian KirkC. Kirk ARI,,22,45,35.5,4.4
Tier 6,
36,,Marquise BrownM. Brown BAL,,29,47,37.6,3.9
37,,Will FullerW. Fuller HOU,,25,81,39.3,6.5
38,,Sterling ShepardS. Shepard NYG,,31,51,39.8,3.6
39,,Mike WilliamsM. Williams LAC,,35,59,40.5,3.7
40,,Robby AndersonR. Anderson CAR,,35,55,41.8,4.0
41,,Emmanuel SandersE. Sanders NO,,30,62,41.9,4.7
42,,Marvin JonesM. Jones DET,,30,58,42.9,4.1
43,,Alshon JefferyA. Jeffery PHI,,32,70,43.7,4.9
44,,Anthony MillerA. Miller CHI,,31,71,44.2,5.1
45,,Darius SlaytonD. Slayton NYG,,26,61,45.8,5.9
46,,Jamison CrowderJ. Crowder NYJ,,29,60,47.3,5.7
47,,Curtis SamuelC. Samuel CAR,,36,75,47.4,4.4
48,,Brandin CooksB. Cooks LAR,,34,60,47.9,5.2
49,,Preston WilliamsP. Williams MIA,,28,61,48.9,4.6

50,,Diontae JohnsonD. Johnson PIT,,38,62,49.3,4.6
51,,Golden TateG. Tate NYG,,33,66,50.5,5.6
Tier 7,
52,,Sammy WatkinsS. Watkins KC,,44,71,55.3,4.1
53,,John RossJ. Ross CIN,,41,78,56.7,5.9
54,,Mecole HardmanM. Hardman KC,,38,75,57.3,6.4
55,,Tyrell WilliamsT. Williams LV,,48,79,57.4,5.6
56,,DeSean JacksonD. Jackson PHI,,38,77,58.0,7.5
57,,Dede WestbrookD. Westbrook JAC,,41,76,58.2,5.6
58,,N'Keal HarryN. Harry NE,,43,75,58.7,6.2
59,,Breshad PerrimanB. Perriman NYJ,,25,110,59.7,7.0
60,,Hunter RenfrowH. Renfrow LV,,42,73,61.4,5.9
61,,James WashingtonJ. Washington PIT,,49,73,62.4,4.1
62,,Larry FitzgeraldL. Fitzgerald ARI,,43,74,62.6,4.9
63,,Cole BeasleyC. Beasley BUF,,36,76,62.7,5.4
64,,Kenny StillsK. Stills HOU,,29,75,62.9,8.0
65,,Corey DavisC. Davis TEN,,48,72,61.1,5.4
66,,Parris CampbellP. Campbell IND,,53,78,65.4,4.4
67,,Randall CobbR. Cobb HOU,,39,82,67.1,6.2
Tier 8,
68,,Andy IsabellaA. Isabella ARI,,48,87,71.5,4.3
69,,Mohamed SanuM. Sanu NE,,58,116,72.0,9.6
70,,Allen LazardA. Lazard GB,,62,85,72.3,5.7
71,,Chris ConleyC. Conley JAC,,57,82,71.9,3.5
72,,Albert WilsonA. Wilson MIA,,64,108,75.7,7.1
73,,Danny AmendolaD. Amendola DET,,60,113,75.6,9.2
74,,Tre'Quan SmithT. Smith NO,,63,97,76.9,5.2

75,,Devin FunchessD. Funchess GB,,64,107,81.1,8.2
76,,Nelson AgholorN. Agholor LV,,69,110,81.5,8.2
77,,Auden TateA. Tate CIN,,70,93,80.5,4.9
78,,Kelvin HarmonK. Harmon WAS,,64,127,83.5,10.1
79,,Miles BoykinM. Boykin BAL,,63,104,87.1,9.1
80,,Taylor GabrielT. Gabriel FA,,63,116,77.7,11.4
81,,Zach PascalZ. Pascal IND,,69,100,88.6,8.3
82,,DaeSean HamiltonD. Hamilton DEN,,70,129,85.5,11.1
83,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,,73,105,86.6,7.4
84,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,78,136,89.2,10.5
Tier 9,
85,,Antonio BrownA. Brown FA,,21,131,71.5,24.8
86,,Demarcus RobinsonD. Robinson KC,,71,115,90.9,8.0
87,,David MooreD. Moore SEA,,77,112,87.9,8.3
88,,Willie SneadW. Snead BAL,,79,143,91.8,11.6
89,,Adam HumphriesA. Humphries TEN,,75,103,88.7,6.2
90,,Jakobi MeyersJ. Meyers NE,,67,102,87.5,5.6
91,,Phillip DorsettP. Dorsett SEA,,73,110,90.9,7.4
92,,Keke CouteeK. Coutee HOU,,68,101,89.7,7.0
93,,Steven SimsS. Sims WAS,,62,109,90.5,12.1
94,,Jalen HurdJ. Hurd SF,,61,105,91.0,6.8
95,,Josh ReynoldsJ. Reynolds LAR,,78,125,96.8,8.2
96,,Demaryius ThomasD. Thomas FA,,82,125,94.8,10.0
97,,Greg WardG. Ward PHI,,71,128,94.9,12.5
98,,Keelan ColeK. Cole JAC,,77,122,98.5,6.0
99,,Russell GageR. Gage ATL,,76,121,98.5,8.6

100,,Ted GinnT. Ginn NO,,82,134,103.1,9.2
101,,Geronimo AllisonG. Allison DET,,85,185,102.7,16.5
102,,Kendrick BourneK. Bourne SF,,84,112,103.4,4.7
103,,Justin WatsonJ. Watson TB,,81,126,105.7,7.0
104,,Dante PettisD. Pettis SF,,59,133,104.7,8.5
105,,Marquise GoodwinM. Goodwin SF,,84,124,108.8,6.4
106,,Zay JonesZ. Jones LV,,83,155,110.0,11.6
107,,Paul Richardson Jr.P. Richardson FA,,94,142,107.8,10.9
108,,Josh GordonJ. Gordon FA,,61,122,105.4,12.2
109,,Quincy EnunwaQ. Enunwa NYJ,,71,127,108.9,7.8
110,,KeeSean JohnsonK. Johnson ARI,,80,140,107.0,11.2
Tier 10,
111,,CeeDee LambC. Lamb FA,,35,116,50.8,25.2
112,,Jerry JeudyJ. Jeudy FA,,37,117,52.0,24.8
113,,Tee HigginsT. Higgins FA,,54,118,70.1,18.8
114,,Justin JeffersonJ. Jefferson FA,,36,119,71.3,22.2
115,,Henry Ruggs IIIH. Ruggs FA,,52,120,72.4,21.9
