Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,10,1,8,2.2,1.2,1.0,0.0
2,,Davante AdamsD. Adams GB,11,1,10,2.5,1.8,2.0,0.0
3,,Julio JonesJ. Jones ATL,9,1,14,3.2,1.5,4.0,+1.0
4,,Michael ThomasM. Thomas NO,9,1,16,4.5,2.1,3.0,-1.0
5,,Odell Beckham Jr.O. Beckham CLE,7,1,13,5.3,1.9,5.0,0.0
6,,JuJu Smith-SchusterJ. Smith-Schuster PIT,7,1,16,5.4,2.0,7.0,+1.0
Tier 2,
7,,Tyreek HillT. Hill KC,12,1,76,7.8,3.4,6.0,-1.0
8,,Mike EvansM. Evans TB,7,1,15,8.3,1.8,9.0,+1.0
9,,Keenan AllenK. Allen LAC,12,2,16,10.0,2.4,10.0,+1.0
10,,Antonio BrownA. Brown OAK,6,4,32,10.8,3.5,8.0,-2.0
11,,T.Y. HiltonT. Hilton IND,6,4,19,10.8,2.2,11.0,0.0
Tier 3,
12,,Amari CooperA. Cooper DAL,8,5,25,12.6,3.0,13.0,+1.0
13,,Adam ThielenA. Thielen MIN,12,7,26,12.7,2.8,12.0,-1.0
14,,Stefon DiggsS. Diggs MIN,12,7,22,13.1,2.3,14.0,0.0
15,,Julian EdelmanJ. Edelman NE,10,3,31,15.2,3.7,15.0,0.0
16,,Brandin CooksB. Cooks LAR,9,9,25,16.4,2.2,16.0,0.0
17,,Robert WoodsR. Woods LAR,9,9,32,16.8,2.9,17.0,0.0
18,,Chris GodwinC. Godwin TB,7,10,32,19.9,3.6,19.0,+1.0
Tier 4,
19,,Kenny GolladayK. Golladay DET,5,13,42,20.1,4.1,18.0,-1.0
20,,Tyler LockettT. Lockett SEA,11,11,39,22.0,4.8,22.0,+2.0
21,,Cooper KuppC. Kupp LAR,9,12,38,22.8,4.7,20.0,-1.0
22,,Tyler BoydT. Boyd CIN,9,15,41,24.2,4.3,27.0,+5.0
23,,Alshon JefferyA. Jeffery PHI,10,14,42,25.1,4.0,28.0,+5.0
24,,D.J. MooreD. Moore CAR,7,11,46,25.6,4.7,25.0,+1.0
25,,Calvin RidleyC. Ridley ATL,9,18,39,26.0,4.1,23.0,-2.0
26,,Allen RobinsonA. Robinson CHI,6,15,49,26.6,6.3,29.0,+3.0
27,,A.J. GreenA. Green CIN,9,8,149,27.2,9.0,21.0,-6.0
28,,Jarvis LandryJ. Landry CLE,7,14,51,28.3,5.5,24.0,-4.0
29,,Mike WilliamsM. Williams LAC,12,17,42,28.8,5.3,26.0,-3.0
30,,Robby AndersonR. Anderson NYJ,4,18,44,30.1,5.2,30.0,0.0
Tier 5,
31,,Sammy WatkinsS. Watkins KC,12,17,59,32.3,5.9,31.0,0.0
32,,Christian KirkC. Kirk ARI,12,18,53,33.2,6.1,35.0,+3.0
33,,Corey DavisC. Davis TEN,11,20,54,33.8,6.4,33.0,0.0
34,,Dante PettisD. Pettis SF,4,21,58,35.3,5.7,34.0,0.0
35,,Will FullerW. Fuller HOU,10,21,65,35.8,5.9,32.0,-3.0
36,,Marvin JonesM. Jones DET,5,23,72,36.4,5.1,38.0,+2.0
37,,Dede WestbrookD. Westbrook JAC,10,18,64,36.8,8.1,40.0,+3.0
38,,Sterling ShepardS. Shepard NYG,11,24,61,37.0,5.7,36.0,-2.0
39,,Curtis SamuelC. Samuel CAR,7,23,56,37.9,5.7,42.0,+3.0
40,,Larry FitzgeraldL. Fitzgerald ARI,12,20,57,37.9,7.1,37.0,-3.0
41,,Courtland SuttonC. Sutton DEN,10,27,62,42.3,6.5,39.0,-2.0
42,,Geronimo AllisonG. Allison GB,11,25,83,44.7,8.3,46.0,+4.0
Tier 6,
43,,Anthony MillerA. Miller CHI,6,35,80,47.6,7.3,52.0,+9.0
44,,Golden TateG. Tate NYG,11,19,92,47.8,10.4,48.0,+4.0
45,,DeSean JacksonD. Jackson PHI,10,30,72,49.6,7.2,49.0,+4.0
46,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,11,29,81,49.6,8.9,44.0,-2.0
47,,Emmanuel SandersE. Sanders DEN,10,25,79,51.0,7.4,47.0,0.0
48,,Keke CouteeK. Coutee HOU,10,27,82,45.1,8.1,45.0,-3.0
49,,Donte MoncriefD. Moncrief PIT,7,28,80,52.0,10.2,51.0,+2.0
50,,Devin FunchessD. Funchess IND,6,21,76,52.8,9.1,54.0,+4.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Tyrell WilliamsT. Williams OAK,6,21,85,54.3,11.3,53.0,+2.0
52,,Michael GallupM. Gallup DAL,8,39,82,53.0,7.3,56.0,+4.0
53,,John BrownJ. Brown BUF,6,27,88,55.2,8.3,58.0,+5.0
54,,Jamison CrowderJ. Crowder NYJ,4,40,81,55.6,7.7,61.0,+7.0
55,,Kenny StillsK. Stills MIA,5,31,77,56.9,8.0,67.0,+12.0
56,,N'Keal HarryN. Harry NE,10,24,88,55.5,12.0,41.0,-15.0
57,,DaeSean HamiltonD. Hamilton DEN,10,32,86,55.1,8.9,72.0,+15.0
58,,James WashingtonJ. Washington PIT,7,33,95,60.0,12.9,50.0,-8.0
59,,Mohamed SanuM. Sanu ATL,9,34,94,62.1,10.7,64.0,+5.0
60,,Albert WilsonA. Wilson MIA,5,29,93,64.5,9.7,76.0,+16.0
61,,D.K. MetcalfD. Metcalf SEA,11,20,99,60.5,10.8,43.0,-18.0
Tier 7,
62,,Parris CampbellP. Campbell IND,6,29,107,64.7,11.5,55.0,-7.0
63,,Adam HumphriesA. Humphries TEN,11,48,130,66.3,13.1,62.0,-1.0
64,,Quincy EnunwaQ. Enunwa NYJ,4,46,104,67.6,10.3,88.0,+24.0
65,,Tre'Quan SmithT. Smith NO,9,37,95,67.9,9.3,63.0,-2.0
66,,Devante ParkerD. Parker MIA,5,35,95,66.8,9.8,73.0,+7.0
67,,Deebo SamuelD. Samuel SF,4,36,110,67.7,13.8,69.0,+2.0
68,,Marquise GoodwinM. Goodwin SF,4,42,112,68.0,12.8,66.0,-2.0
69,,Robert FosterR. Foster BUF,6,43,104,68.4,14.6,82.0,+13.0
70,,David MooreD. Moore SEA,11,41,114,73.8,10.8,95.0,+25.0
71,,Zay JonesZ. Jones BUF,6,33,114,72.8,13.8,81.0,+10.0
72,,Taylor GabrielT. Gabriel CHI,6,55,107,75.6,9.5,80.0,+8.0
