Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Christian McCaffreyC. McCaffrey CAR,,1,1,1.0,0.0
2,,Saquon BarkleyS. Barkley NYG,,2,4,2.1,0.3
3,,Ezekiel ElliottE. Elliott DAL,,2,5,3.3,0.6
4,,Dalvin CookD. Cook MIN,,2,9,3.9,0.7
Tier 2,
5,,Alvin KamaraA. Kamara NO,,3,9,5.4,1.2
6,,Joe MixonJ. Mixon CIN,,3,16,7.5,1.9
7,,Derrick HenryD. Henry TEN,,3,15,7.5,2.0
8,,Aaron JonesA. Jones GB,,5,13,7.7,1.7
Tier 3,
9,,Nick ChubbN. Chubb CLE,,6,15,9.7,2.1
10,,Austin EkelerA. Ekeler LAC,,5,17,10.4,2.6
11,,Leonard FournetteL. Fournette JAC,,6,16,10.7,2.1
12,,Josh JacobsJ. Jacobs LV,,7,17,11.5,1.5
13,,Todd GurleyT. Gurley LAR,,9,31,14.2,2.5
14,,Miles SandersM. Sanders PHI,,10,18,14.5,1.9
15,,Kenyan DrakeK. Drake ARI,,6,34,16.3,4.8
Tier 4,
16,,Chris CarsonC. Carson SEA,,11,30,17.2,2.8
17,,Le'Veon BellL. Bell NYJ,,10,28,18.1,3.0
18,,Melvin GordonM. Gordon LAC,,11,32,18.8,3.5
19,,Mark Ingram IIM. Ingram BAL,,13,32,18.9,2.5
20,,Devin SingletaryD. Singletary BUF,,14,26,19.8,2.4
21,,Marlon MackM. Mack IND,,16,26,22.2,2.5
22,,Kerryon JohnsonK. Johnson DET,,13,32,22.3,3.6
23,,James ConnerJ. Conner PIT,,14,34,23.8,3.6
24,,Phillip LindsayP. Lindsay DEN,,13,35,24.7,2.5
25,,James WhiteJ. White NE,,20,32,26.1,2.2
Tier 5,
26,,David MontgomeryD. Montgomery CHI,,19,33,27.1,2.7
27,,Damien WilliamsD. Williams KC,,12,34,27.7,4.4
28,,Kareem HuntK. Hunt CLE,,19,51,27.8,3.4
29,,Derrius GuiceD. Guice WAS,,21,44,30.0,3.5
30,,David JohnsonD. Johnson HOU,,14,42,30.8,6.6
31,,Ronald Jones IIR. Jones TB,,24,58,32.0,2.9
32,,Tarik CohenT. Cohen CHI,,30,55,33.6,2.4
33,,Devonta FreemanD. Freeman ATL,,20,97,33.8,13.1
