Rank,WSID,Kickers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Greg ZuerleinG. Zuerlein LAR,9,1,3,1.2,0.4,1.0,0.0
2,,Justin TuckerJ. Tucker BAL,8,1,9,2.5,1.4,2.0,0.0
3,,Stephen GostkowskiS. Gostkowski NE,10,1,11,3.8,1.6,6.0,+3.0
4,,Harrison ButkerH. Butker KC,12,1,6,3.8,1.0,3.0,-1.0
5,,Wil LutzW. Lutz NO,9,3,9,4.7,1.0,4.0,-1.0
Tier 2,
6,,Mason CrosbyM. Crosby GB,11,6,27,9.0,2.4,12.0,+6.0
7,,Jake ElliottJ. Elliott PHI,10,5,19,9.8,2.2,11.0,+4.0
8,,Ka'imi FairbairnK. Fairbairn HOU,10,3,28,9.2,6.5,5.0,-3.0
9,,Brett MaherB. Maher DAL,8,6,18,10.3,2.0,10.0,+1.0
10,,Robbie GouldR. Gould SF,4,5,29,10.5,2.7,7.0,-3.0
11,,Matt PraterM. Prater DET,5,5,22,11.5,3.7,14.0,+3.0
12,,Adam VinatieriA. Vinatieri IND,6,5,18,11.7,3.1,8.0,-4.0
13,,Michael BadgleyM. Badgley LAC,12,6,20,11.7,3.0,17.0,+4.0
Tier 3,
14,,Jason MyersJ. Myers SEA,11,7,25,15.3,3.4,9.0,-5.0
15,,Graham GanoG. Gano CAR,7,7,29,16.3,4.1,24.0,+9.0
16,,Aldrick RosasA. Rosas NYG,11,11,32,16.5,3.5,13.0,-3.0
17,,Dan BaileyD. Bailey MIN,12,11,30,17.9,3.8,18.0,+1.0
18,,Chris BoswellC. Boswell PIT,7,5,23,18.5,2.9,22.0,+4.0
19,,Ryan SuccopR. Succop TEN,11,13,24,19.3,2.3,16.0,-3.0
20,,Brandon McManusB. McManus DEN,10,6,26,20.6,2.2,20.0,0.0
Tier 4,
21,,Josh LamboJ. Lambo JAC,10,12,31,23.0,4.1,,
22,,Giorgio TavecchioG. Tavecchio ATL,9,6,31,17.4,6.7,15.0,-7.0
23,,Steven HauschkaS. Hauschka BUF,6,4,30,24.4,2.1,,
24,,Greg JosephG. Joseph CLE,7,15,33,23.7,4.5,21.0,-3.0
25,,Daniel CarlsonD. Carlson OAK,6,14,34,26.2,2.9,,
26,,Cairo SantosC. Santos TB,7,6,35,26.2,3.7,,
27,,Chandler CatanzaroC. Catanzaro NYJ,4,11,30,24.7,4.9,,
28,,Dustin HopkinsD. Hopkins WAS,10,14,31,25.9,2.8,,
Tier 5,
29,,Matt BryantM. Bryant FA,,7,36,19.1,10.1,,
30,,Randy BullockR. Bullock CIN,9,7,31,28.2,2.5,23.0,-7.0
31,,Eddy PineiroE. Pineiro CHI,6,8,35,29.5,3.9,,
32,,Zane GonzalezZ. Gonzalez ARI,12,19,36,30.1,3.2,,
33,,Cody ParkeyC. Parkey FA,,21,37,27.8,6.0,,
34,,Jason SandersJ. Sanders MIA,5,19,33,30.5,1.9,,
35,,Austin SeibertA. Seibert CLE,7,14,37,28.9,7.7,,
36,,Matt GayM. Gay TB,7,15,34,28.7,4.9,,
37,,Sebastian JanikowskiS. Janikowski FA,,26,28,27.0,1.0,,
38,,Chris BlewittC. Blewitt CHI,6,31,38,33.0,2.9,,
