Rank,WSID,Kickers (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Justin TuckerJ. Tucker BAL,8,29,1,2,1.2,0.4
2,,Greg ZuerleinG. Zuerlein LAR,9,31,1,7,3.8,1.7
3,,Stephen GostkowskiS. Gostkowski NE,10,35,2,5,3.8,1.0
4,,Graham GanoG. Gano CAR,7,32,2,8,5.0,2.1
5,,Mason CrosbyM. Crosby GB,11,34,4,10,6.4,1.7
6,,Dan BaileyD. Bailey MIN,12,31,3,10,6.8,2.1
7,,Harrison ButkerH. Butker KC,12,23,1,14,7.4,5.0
8,,Chris BoswellC. Boswell PIT,7,28,6,14,7.6,1.6
9,,Matt PraterM. Prater DET,5,34,6,10,7.6,0.8
10,,Wil LutzW. Lutz NO,9,25,5,15,8.2,4.1
11,,Steven HauschkaS. Hauschka BUF,6,34,10,18,11.4,1.4
12,,Brandon McManusB. McManus DEN,10,27,9,18,12.0,2.7
13,,Chandler CatanzaroC. Catanzaro NYJ,4,28,12,19,13.2,1.0
14,,Adam VinatieriA. Vinatieri IND,6,46,11,20,14.2,2.3
15,,Cairo SantosC. Santos TB,7,27,12,21,16.0,0.6
16,,Matt BryantM. Bryant FA,,44,10,20,16.4,3.1
17,,Jake ElliottJ. Elliott PHI,10,24,12,23,17.8,2.0
18,,Ka'imi FairbairnK. Fairbairn HOU,10,25,9,27,18.2,5.6
19,,Ryan SuccopR. Succop TEN,11,32,17,22,18.4,1.5
20,,Robbie GouldR. Gould SF,4,37,16,24,19.4,0.8
21,,Josh LamboJ. Lambo JAC,10,28,19,27,21.6,1.4
22,,Daniel CarlsonD. Carlson OAK,6,24,21,25,22.0,1.3
23,,Brett MaherB. Maher DAL,8,29,13,24,18.0,4.5
24,,Michael BadgleyM. Badgley LAC,12,23,14,23,18.7,3.7
25,,Andrew JacasA. Jacas SF,4,,22,28,23.6,1.6
26,,Jason MyersJ. Myers SEA,11,28,12,27,22.0,7.1
27,,Kai ForbathK. Forbath FA,,31,23,28,25.0,1.9
28,,Greg JosephG. Joseph CLE,7,24,16,25,20.5,4.5
29,,Andrew WellockA. Wellock CAR,7,,24,28,25.6,1.5
30,,Cody ParkeyC. Parkey FA,,27,25,26,25.3,0.4
31,,Connor BarthC. Barth FA,,33,24,27,25.5,1.5
32,,Aldrick RosasA. Rosas NYG,11,24,26,29,27.0,1.4
