Rank,WSID,Team DST,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Chicago (CHI)CHI DST,6,,1,4,2.0,1.2
2,,Jacksonville (JAC)JAC DST,10,,1,3,2.3,0.8
3,,Minnesota (MIN)MIN DST,12,,1,5,2.8,1.5
4,,Houston (HOU)HOU DST,10,,4,8,5.5,1.5
5,,Los Angeles (LAR)LAR DST,9,,3,10,6.3,2.5
6,,Denver (DEN)DEN DST,10,,4,7,6.3,1.3
7,,Los Angeles (LAC)LAC DST,12,,6,10,8.0,1.4
8,,Baltimore (BAL)BAL DST,8,,2,21,8.3,7.5
9,,New Orleans (NO)NO DST,9,,7,10,9.0,1.2
10,,Cleveland (CLE)CLE DST,7,,5,14,10.8,3.4
11,,Atlanta (ATL)ATL DST,9,,9,18,11.8,3.7
12,,Carolina (CAR)CAR DST,7,,11,17,12.8,2.5
13,,Philadelphia (PHI)PHI DST,10,,12,14,13.3,0.8
14,,Buffalo (BUF)BUF DST,6,,13,15,13.8,0.8
15,,Arizona (ARI)ARI DST,12,,15,16,15.5,0.5
16,,New England (NE)NE DST,10,,15,18,16.3,1.1
17,,Dallas (DAL)DAL DST,8,,11,24,17.3,4.6
18,,Seattle (SEA)SEA DST,11,,13,25,20.0,4.4
19,,Green Bay (GB)GB DST,11,,20,20,20.0,0.0
20,,Pittsburgh (PIT)PIT DST,7,,18,24,20.3,2.5
21,,New York (NYJ)NYJ DST,4,,8,9,8.5,0.5
22,,Cincinnati (CIN)CIN DST,9,,17,31,21.5,5.5
23,,Tennessee (TEN)TEN DST,11,,22,26,23.0,1.7
24,,Detroit (DET)DET DST,5,,22,29,24.3,2.8
25,,Kansas City (KC)KC DST,12,,23,27,24.5,1.5
26,,San Francisco (SF)SF DST,4,,19,28,25.0,3.7
27,,Indianapolis (IND)IND DST,6,,23,28,25.8,1.8
28,,New York (NYG)NYG DST,11,,25,29,26.8,1.8
29,,Miami (MIA)MIA DST,5,,27,32,28.3,2.2
30,,Washington (WAS)WAS DST,10,,19,32,25.5,6.5
31,,Tampa Bay (TB)TB DST,7,,26,31,28.5,2.5
32,,Oakland (OAK)OAK DST,6,,30,30,30.0,0.0
