Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
55,,Calvin RidleyC. Ridley ATL,WR27,9,37,73,56.0,8.2,49.0,-6.0
56,,Chris CarsonC. Carson SEA,RB22,11,29,98,57.3,14.6,52.0,-4.0
57,,O.J. HowardO. Howard TB,TE4,7,15,78,59.4,10.5,59.0,+2.0
58,,Tarik CohenT. Cohen CHI,RB23,6,29,100,60.1,11.8,45.0,-13.0
59,,Corey DavisC. Davis TEN,WR28,11,36,129,61.1,16.0,74.0,+15.0
60,,James WhiteJ. White NE,RB24,10,23,123,63.0,15.8,57.0,-3.0
61,,Tyler BoydT. Boyd CIN,WR29,9,36,108,63.2,11.9,61.0,0.0
62,,Mark IngramM. Ingram BAL,RB25,8,21,93,64.0,14.6,50.0,-12.0
63,,Hunter HenryH. Henry LAC,TE5,12,15,106,65.0,8.9,71.0,+8.0
64,,Kenyan DrakeK. Drake MIA,RB26,5,19,93,65.7,15.6,55.0,-9.0
65,,Baker MayfieldB. Mayfield CLE,QB5,7,47,131,65.8,12.5,65.0,0.0
66,,Robby AndersonR. Anderson NYJ,WR30,4,38,124,66.3,13.7,82.0,+16.0
67,,Mike WilliamsM. Williams LAC,WR31,12,48,88,67.6,9.7,66.0,-1.0
68,,Evan EngramE. Engram NYG,TE6,11,53,106,68.8,12.2,64.0,-4.0
Tier 6,
69,,Russell WilsonR. Wilson SEA,QB6,11,24,166,71.4,15.9,73.0,+4.0
70,,Lamar MillerL. Miller HOU,RB27,10,52,104,73.7,9.9,77.0,+7.0
71,,Marvin JonesM. Jones DET,WR32,5,49,102,74.0,8.4,97.0,+26.0
72,,Derrius GuiceD. Guice WAS,RB28,10,40,132,74.6,16.5,48.0,-24.0
73,,Matt RyanM. Ryan ATL,QB7,9,54,120,76.4,14.3,67.0,-6.0
74,,Golden TateG. Tate NYG,WR33,11,41,129,78.2,12.0,92.0,+18.0
75,,Will FullerW. Fuller HOU,WR34,10,48,160,78.7,8.9,76.0,+1.0
76,,Eric EbronE. Ebron IND,TE7,6,63,127,79.3,12.2,62.0,-14.0
77,,Dante PettisD. Pettis SF,WR35,4,55,141,81.6,11.5,81.0,+4.0
78,,Sterling ShepardS. Shepard NYG,WR36,11,58,116,81.8,10.4,88.0,+10.0
79,,Drew BreesD. Brees NO,QB8,9,54,167,82.1,16.1,84.0,+5.0
80,,Josh JacobsJ. Jacobs OAK,RB29,6,14,332,66.2,57.0,44.0,-36.0
81,,Jared CookJ. Cook NO,TE8,9,22,153,82.7,20.6,80.0,-1.0
82,,Tevin ColemanT. Coleman SF,RB30,4,57,144,85.7,12.7,72.0,-10.0
83,,Cam NewtonC. Newton CAR,QB9,7,47,125,86.7,15.4,91.0,+8.0
84,,Christian KirkC. Kirk ARI,WR37,12,57,157,88.6,11.0,94.0,+10.0
85,,Courtland SuttonC. Sutton DEN,WR38,10,58,137,90.0,10.5,87.0,+2.0
86,,David NjokuD. Njoku CLE,TE9,7,15,138,90.6,17.1,78.0,-8.0
87,,Jerick McKinnonJ. McKinnon SF,RB31,4,59,190,93.9,19.4,86.0,-1.0
Tier 7,
88,,Keke CouteeK. Coutee HOU,WR39,10,65,147,96.3,14.6,124.0,+36.0
89,,Larry FitzgeraldL. Fitzgerald ARI,WR40,12,43,175,96.4,25.4,108.0,+19.0
90,,Dede WestbrookD. Westbrook JAC,WR41,10,50,141,96.7,16.7,109.0,+19.0
91,,Jameis WinstonJ. Winston TB,QB10,7,50,125,97.6,14.8,103.0,+12.0
92,,LeSean McCoyL. McCoy BUF,RB32,6,75,146,98.3,17.0,96.0,+4.0
93,,Latavius MurrayL. Murray NO,RB33,9,52,146,99.2,19.5,106.0,+13.0
94,,Carson WentzC. Wentz PHI,QB11,10,68,150,100.9,14.2,90.0,-4.0
95,,Rashaad PennyR. Penny SEA,RB34,11,60,134,101.9,14.9,83.0,-12.0
96,,Jared GoffJ. Goff LAR,QB12,9,70,150,102.4,12.0,85.0,-11.0
97,,Curtis SamuelC. Samuel CAR,WR42,7,65,151,106.3,16.2,140.0,+43.0
98,,David MontgomeryD. Montgomery CHI,RB35,6,23,272,84.2,42.7,117.0,+19.0
99,,Jordan HowardJ. Howard PHI,RB36,10,57,187,107.4,25.6,75.0,-24.0
100,,Ben RoethlisbergerB. Roethlisberger PIT,QB13,7,70,163,107.9,15.1,99.0,-1.0
101,,Anthony MillerA. Miller CHI,WR43,6,75,217,109.3,23.6,123.0,+22.0
102,,Dion LewisD. Lewis TEN,RB37,11,74,177,109.5,17.8,120.0,+18.0
103,,Royce FreemanR. Freeman DEN,RB38,10,85,144,111.4,12.7,93.0,-10.0
104,,Delanie WalkerD. Walker TEN,TE10,11,72,246,111.8,19.9,137.0,+33.0
105,,Austin HooperA. Hooper ATL,TE11,9,69,173,115.7,21.1,100.0,-5.0
106,,Nyheim HinesN. Hines IND,RB39,6,60,177,117.4,19.5,115.0,+9.0
107,,Philip RiversP. Rivers LAC,QB14,12,77,165,117.4,16.4,110.0,+3.0
108,,Dak PrescottD. Prescott DAL,QB15,8,87,176,119.0,15.5,116.0,+8.0
109,,Vance McDonaldV. McDonald PIT,TE12,7,64,163,120.5,25.1,104.0,-5.0
110,,Geronimo AllisonG. Allison GB,WR44,11,58,240,120.9,37.0,136.0,+26.0
111,,Michael GallupM. Gallup DAL,WR45,8,88,220,121.0,29.2,186.0,+75.0
112,,Trey BurtonT. Burton CHI,TE13,6,72,168,122.6,17.3,121.0,+9.0
113,,Chris Herndon IVC. Herndon NYJ,TE14,4,69,153,123.4,18.8,138.0,+25.0
114,,Kyler MurrayK. Murray ARI,QB16,12,68,202,123.9,31.6,127.0,+13.0
115,,Jack DoyleJ. Doyle IND,TE15,6,69,216,125.3,26.9,157.0,+42.0
116,,Emmanuel SandersE. Sanders DEN,WR46,10,67,210,125.7,37.6,98.0,-18.0
117,,Mitch TrubiskyM. Trubisky CHI,QB17,6,103,183,126.2,16.9,122.0,+5.0
118,,Lamar JacksonL. Jackson BAL,QB18,8,54,197,126.3,21.9,128.0,+10.0
119,,Matt BreidaM. Breida SF,RB40,4,51,193,126.4,29.7,131.0,+12.0
120,,DeSean JacksonD. Jackson PHI,WR47,10,88,242,130.0,28.6,152.0,+32.0
Tier 8,
121,,Ronald Jones IIR. Jones TB,RB41,7,71,195,125.9,25.4,112.0,-9.0
122,,John BrownJ. Brown BUF,WR48,6,94,220,133.0,24.2,168.0,+46.0
123,,Miles SandersM. Sanders PHI,RB42,10,27,289,106.2,50.3,89.0,-34.0
124,,James WashingtonJ. Washington PIT,WR49,7,62,267,134.4,41.9,102.0,-22.0
125,,Jordan ReedJ. Reed WAS,TE16,10,72,232,136.5,21.0,164.0,+39.0
126,,Josh AllenJ. Allen BUF,QB19,6,91,172,136.5,22.1,125.0,-1.0
127,,Ito SmithI. Smith ATL,RB43,9,80,186,137.0,24.9,126.0,-1.0
128,,Austin EkelerA. Ekeler LAC,RB44,12,76,199,131.6,26.4,107.0,-21.0
129,,Kenny StillsK. Stills MIA,WR50,5,39,231,138.3,28.5,180.0,+51.0
130,,Robert FosterR. Foster BUF,WR51,6,67,247,138.4,38.8,191.0,+61.0
131,,Tom BradyT. Brady NE,QB20,10,87,173,138.4,17.6,114.0,-17.0
132,,Jimmy GaroppoloJ. Garoppolo SF,QB21,4,94,178,140.2,18.4,113.0,-19.0
133,,DaeSean HamiltonD. Hamilton DEN,WR52,10,58,242,136.0,36.9,166.0,+33.0
134,,Greg OlsenG. Olsen CAR,TE17,7,92,253,144.1,26.8,170.0,+36.0
135,,Duke JohnsonD. Johnson CLE,RB45,7,80,199,139.3,22.0,182.0,+47.0
136,,Kirk CousinsK. Cousins MIN,QB22,12,103,199,146.2,18.9,111.0,-25.0
137,,Adam HumphriesA. Humphries TEN,WR53,11,81,247,146.3,37.4,198.0,+61.0
138,,Devin FunchessD. Funchess IND,WR54,6,90,229,141.1,35.2,144.0,+6.0
139,,D'Onta ForemanD. Foreman HOU,RB46,10,98,227,147.3,27.4,130.0,-9.0
140,,Kyle RudolphK. Rudolph MIN,TE18,12,106,258,148.3,22.5,133.0,-7.0
141,,Carlos HydeC. Hyde KC,RB47,12,66,238,149.6,36.6,118.0,-23.0
142,,N'Keal HarryN. Harry NE,WR55,10,37,270,126.8,46.7,95.0,-47.0
143,,Jimmy GrahamJ. Graham GB,TE19,11,104,255,153.4,27.5,161.0,+18.0
144,,Jamison CrowderJ. Crowder NYJ,WR56,4,96,223,141.6,28.7,179.0,+35.0
145,,Marquise GoodwinM. Goodwin SF,WR57,4,90,269,155.3,41.1,181.0,+36.0
146,,Kareem HuntK. Hunt CLE,RB48,7,98,199,146.0,27.6,79.0,-67.0
147,,Peyton BarberP. Barber TB,RB49,7,72,316,159.9,44.9,143.0,-4.0
148,,Adrian PetersonA. Peterson WAS,RB50,10,89,237,161.9,31.0,145.0,-3.0
149,,Tyrell WilliamsT. Williams OAK,WR58,6,65,262,161.6,44.9,146.0,-3.0
150,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR59,11,107,243,163.9,31.1,165.0,+15.0
151,,Derek CarrD. Carr OAK,QB23,6,116,241,169.8,21.5,151.0,0.0
152,,Chris ThompsonC. Thompson WAS,RB51,10,91,256,158.7,25.8,177.0,+25.0
153,,Jamaal WilliamsJ. Williams GB,RB52,11,101,217,165.5,23.4,158.0,+5.0
154,,Sam DarnoldS. Darnold NYJ,QB24,4,124,256,165.7,18.4,154.0,0.0
Tier 9,
155,,Chicago (CHI)CHI DST,DST1,6,122,246,143.4,17.5,155.0,0.0
156,,Matthew StaffordM. Stafford DET,QB25,5,131,202,169.1,13.5,147.0,-9.0
157,,Donte MoncriefD. Moncrief PIT,WR60,7,75,262,171.7,34.7,172.0,+15.0
158,,Mohamed SanuM. Sanu ATL,WR61,9,109,285,174.6,34.7,226.0,+68.0
159,,C.J. AndersonC. Anderson DET,RB53,5,119,237,175.4,26.3,184.0,+25.0
160,,Quincy EnunwaQ. Enunwa NYJ,WR62,4,101,247,175.7,28.2,250.0,+90.0
161,,Jacksonville (JAC)JAC DST,DST2,10,125,249,152.1,17.4,178.0,+17.0
162,,Andy DaltonA. Dalton CIN,QB26,9,127,229,181.9,18.5,188.0,+26.0
163,,Parris CampbellP. Campbell IND,WR63,6,82,284,166.3,46.4,119.0,-44.0
164,,D.K. MetcalfD. Metcalf SEA,WR64,11,62,296,172.4,50.9,101.0,-63.0
165,,Devante ParkerD. Parker MIA,WR65,5,99,216,173.1,28.0,190.0,+25.0
166,,Mecole HardmanM. Hardman KC,WR66,12,55,313,163.1,56.9,105.0,-61.0
167,,Marqise LeeM. Lee JAC,WR67,10,79,262,175.5,37.8,214.0,+47.0
168,,Kalen BallageK. Ballage MIA,RB54,5,108,257,181.2,28.1,148.0,-20.0
169,,Mike GesickiM. Gesicki MIA,TE20,5,94,282,179.2,32.8,230.0,+61.0
170,,Los Angeles (LAR)LAR DST,DST3,9,123,257,162.5,18.8,176.0,+6.0
171,,T.J. HockensonT. Hockenson DET,TE21,5,106,273,163.1,40.3,134.0,-37.0
172,,Tre'Quan SmithT. Smith NO,WR68,9,99,236,188.6,27.4,167.0,-5.0
173,,Minnesota (MIN)MIN DST,DST4,12,128,256,165.8,19.3,194.0,+21.0
174,,Baltimore (BAL)BAL DST,DST5,8,140,251,165.9,26.4,183.0,+9.0
175,,Rex BurkheadR. Burkhead NE,RB55,10,100,274,159.4,35.7,246.0,+71.0
176,,Kenneth DixonK. Dixon BAL,RB56,8,93,347,173.0,60.0,248.0,+72.0
177,,Mike DavisM. Davis CHI,RB57,6,104,264,190.1,38.9,153.0,-24.0
178,,Taylor GabrielT. Gabriel CHI,WR69,6,148,226,184.9,22.4,255.0,+77.0
179,,Noah FantN. Fant DEN,TE22,10,92,282,175.7,46.2,139.0,-40.0
180,,Houston (HOU)HOU DST,DST6,10,130,258,172.3,19.3,192.0,+12.0
181,,Albert WilsonA. Wilson MIA,WR70,5,74,271,184.9,40.5,205.0,+24.0
182,,Marcus MariotaM. Mariota TEN,QB27,11,141,275,195.9,24.3,195.0,+13.0
183,,Dallas GoedertD. Goedert PHI,TE23,10,121,255,180.3,32.2,185.0,+2.0
184,,Darrell HendersonD. Henderson LAR,RB58,9,89,374,168.9,70.5,149.0,-35.0
185,,Giovani BernardG. Bernard CIN,RB59,9,132,264,184.8,26.9,196.0,+11.0
186,,Cleveland (CLE)CLE DST,DST7,7,146,260,179.3,21.5,201.0,+15.0
187,,Greg ZuerleinG. Zuerlein LAR,K1,9,134,231,173.6,10.2,135.0,-52.0
188,,Jaylen SamuelsJ. Samuels PIT,RB60,7,104,293,180.4,40.5,129.0,-59.0
189,,Los Angeles (LAC)LAC DST,DST8,12,131,259,174.8,24.3,187.0,-2.0
190,,Mark AndrewsM. Andrews BAL,TE24,8,135,294,194.7,41.1,213.0,+23.0
191,,Elijah McGuireE. McGuire NYJ,RB61,4,93,289,184.4,45.2,247.0,+56.0
192,,A.J. BrownA. Brown TEN,WR71,11,111,270,196.9,33.3,163.0,-29.0
193,,Jalen RichardJ. Richard OAK,RB62,6,100,283,188.4,45.7,200.0,+7.0
194,,Antonio CallawayA. Callaway CLE,WR72,7,128,263,194.2,28.7,202.0,+8.0
195,,Gerald EverettG. Everett LAR,TE25,9,139,282,189.2,30.6,274.0,+79.0
196,,Justin TuckerJ. Tucker BAL,K2,8,139,234,183.8,12.7,142.0,-54.0
197,,Zay JonesZ. Jones BUF,WR73,6,101,295,205.5,27.8,189.0,-8.0
198,,Nick FolesN. Foles JAC,QB28,10,160,275,210.4,30.0,174.0,-24.0
199,,Stephen GostkowskiS. Gostkowski NE,K3,10,145,263,191.9,15.7,173.0,-26.0
200,,New Orleans (NO)NO DST,DST9,9,136,261,193.0,18.6,219.0,+19.0
201,,Gus EdwardsG. Edwards BAL,RB63,8,111,283,193.7,46.9,207.0,+6.0
202,,Harrison ButkerH. Butker KC,K4,12,138,264,189.8,14.9,160.0,-42.0
Tier 10,
203,,Deebo SamuelD. Samuel SF,WR74,4,106,332,192.3,51.0,141.0,-62.0
204,,Marquise BrownM. Brown BAL,WR75,8,96,290,192.7,49.9,156.0,-48.0
205,,David MooreD. Moore SEA,WR76,11,137,262,206.3,28.9,286.0,+81.0
206,,Denver (DEN)DEN DST,DST10,10,132,262,203.4,17.0,208.0,+2.0
207,,Randall CobbR. Cobb DAL,WR77,8,137,269,209.2,30.0,273.0,+66.0
208,,John RossJ. Ross CIN,WR78,9,124,328,201.9,37.3,262.0,+54.0
209,,Tyler EifertT. Eifert CIN,TE26,9,133,282,216.4,37.1,203.0,-6.0
210,,Theo RiddickT. Riddick DET,RB64,5,83,312,211.6,47.7,252.0,+42.0
211,,Wil LutzW. Lutz NO,K5,9,140,265,206.9,16.0,169.0,-42.0
212,,Buffalo (BUF)BUF DST,DST11,6,164,304,207.9,22.4,249.0,+37.0
213,,Austin Seferian-JenkinsA. Seferian-Jenkins NE,TE27,10,127,352,214.8,56.3,216.0,+3.0
214,,Nelson AgholorN. Agholor PHI,WR79,10,156,298,221.6,21.3,224.0,+10.0
215,,New England (NE)NE DST,DST12,10,148,234,212.2,13.5,220.0,+5.0
216,,Frank GoreF. Gore BUF,RB65,6,132,363,222.8,44.3,305.0,+89.0
217,,Dallas (DAL)DAL DST,DST13,8,159,250,217.1,16.7,217.0,0.0
218,,Andy IsabellaA. Isabella ARI,WR80,12,90,348,213.3,53.6,162.0,-56.0
219,,T.J. YeldonT. Yeldon BUF,RB66,6,120,283,203.1,30.2,197.0,-22.0
220,,Cameron BrateC. Brate TB,TE28,7,173,341,230.1,37.9,254.0,+34.0
221,,Josh DoctsonJ. Doctson WAS,WR81,10,124,295,226.4,26.6,301.0,+80.0
222,,Seattle (SEA)SEA DST,DST14,11,158,318,222.8,20.5,270.0,+48.0
223,,Mason CrosbyM. Crosby GB,K6,11,159,266,223.0,11.5,222.0,-1.0
224,,Pittsburgh (PIT)PIT DST,DST15,7,143,279,232.9,20.7,304.0,+80.0
225,,Devin SingletaryD. Singletary BUF,RB67,6,126,356,207.7,57.5,132.0,-93.0
226,,Ted GinnT. Ginn NO,WR82,9,113,369,233.2,37.2,258.0,+32.0
227,,D.J. CharkD. Chark JAC,WR83,10,137,269,229.5,21.8,298.0,+71.0
228,,Philadelphia (PHI)PHI DST,DST16,10,152,266,226.1,18.7,232.0,+4.0
229,,Equanimeous St. BrownE. St. GB,WR84,11,113,304,226.5,32.7,297.0,+68.0
230,,Demaryius ThomasD. Thomas NE,WR85,10,113,375,227.1,48.3,193.0,-37.0
231,,Jake ElliottJ. Elliott PHI,K7,10,153,268,228.2,8.6,212.0,-19.0
232,,Damien HarrisD. Harris NE,RB68,10,112,382,219.0,64.4,150.0,-82.0
233,,Josh RosenJ. Rosen MIA,QB29,5,125,331,246.1,41.2,211.0,-22.0
234,,Joe FlaccoJ. Flacco DEN,QB30,10,160,333,246.2,32.0,227.0,-7.0
235,,Matt PraterM. Prater DET,K8,5,157,300,229.2,19.2,315.0,+80.0
236,,Brett MaherB. Maher DAL,K9,8,164,269,229.8,13.1,235.0,-1.0
237,,Tennessee (TEN)TEN DST,DST17,11,156,306,231.1,18.6,302.0,+65.0
238,,Justice HillJ. Hill BAL,RB69,8,76,379,228.1,69.9,159.0,-79.0
239,,Ka'imi FairbairnK. Fairbairn HOU,K10,10,149,327,217.8,29.3,171.0,-68.0
240,,Chase EdmondsC. Edmonds ARI,RB70,12,146,313,228.4,32.5,261.0,+21.0
241,,Paul RichardsonP. Richardson WAS,WR86,10,138,286,233.9,30.8,296.0,+55.0
242,,Robbie GouldR. Gould SF,K11,4,152,300,236.0,16.2,209.0,-33.0
243,,Hayden HurstH. Hurst BAL,TE29,8,153,373,236.7,41.2,257.0,+14.0
244,,Tyreek HillT. Hill KC,WR87,12,20,285,165.3,82.9,68.0,-176.0
245,,Michael BadgleyM. Badgley LAC,K12,12,155,281,235.6,14.7,245.0,0.0
246,,Eli ManningE. Manning NYG,QB31,11,169,334,248.6,30.7,223.0,-23.0
247,,Indianapolis (IND)IND DST,DST18,6,180,307,246.6,25.0,244.0,-3.0
248,,Willie SneadW. Snead BAL,WR88,8,179,293,243.5,25.4,290.0,+42.0
249,,Josh ReynoldsJ. Reynolds LAR,WR89,9,210,380,239.5,38.3,321.0,+72.0
250,,Ian ThomasI. Thomas CAR,TE30,7,166,356,246.1,35.3,229.0,-21.0
251,,Kansas City (KC)KC DST,DST19,12,142,344,251.5,37.1,260.0,+9.0
252,,Adam VinatieriA. Vinatieri IND,K13,6,165,309,244.1,16.1,272.0,+20.0
253,,Jay AjayiJ. Ajayi FA,RB71,,100,326,211.8,58.1,259.0,+6.0
254,,Malcolm BrownM. Brown LAR,RB72,9,149,378,241.2,45.3,204.0,-50.0
255,,Trey QuinnT. Quinn WAS,WR90,10,128,298,226.3,51.2,276.0,+21.0
Tier 11,
256,,Danny AmendolaD. Amendola DET,WR91,5,157,337,255.3,39.9,346.0,+90.0
257,,Ricky Seals-JonesR. Seals-Jones ARI,TE31,12,139,346,249.1,25.5,324.0,+67.0
258,,Aldrick RosasA. Rosas NYG,K14,11,166,292,250.3,21.8,334.0,+76.0
259,,Taywan TaylorT. Taylor TEN,WR92,11,206,348,241.7,35.0,352.0,+93.0
260,,Jason MyersJ. Myers SEA,K15,11,162,353,256.3,26.1,225.0,-35.0
261,,Carolina (CAR)CAR DST,DST20,7,179,314,256.6,20.6,344.0,+83.0
262,,Dwayne HaskinsD. Haskins WAS,QB32,10,172,354,255.7,49.1,215.0,-47.0
263,,Hakeem ButlerH. Butler ARI,WR93,12,133,311,242.3,44.3,199.0,-64.0
264,,Cole BeasleyC. Beasley BUF,WR94,6,136,317,257.1,37.0,285.0,+21.0
265,,Josh AdamsJ. Adams PHI,RB73,10,119,361,239.4,54.5,348.0,+83.0
266,,Graham GanoG. Gano CAR,K16,7,215,299,251.1,14.9,,
267,,Doug MartinD. Martin OAK,RB74,6,144,336,247.8,48.5,275.0,+8.0
268,,Alexander MattisonA. Mattison MIN,RB75,12,134,327,232.8,60.4,175.0,-93.0
269,,Spencer WareS. Ware IND,RB76,6,134,317,238.9,44.0,256.0,-13.0
270,,Corey ClementC. Clement PHI,RB77,10,188,316,259.7,32.3,341.0,+71.0
271,,Chris BoswellC. Boswell PIT,K17,7,174,300,271.8,23.5,,
272,,Keelan ColeK. Cole JAC,WR95,10,155,349,262.7,23.4,277.0,+5.0
273,,Justin JacksonJ. Jackson LAC,RB78,12,186,357,264.7,30.5,292.0,+19.0
274,,Phillip DorsettP. Dorsett NE,WR96,10,148,360,269.2,41.3,293.0,+19.0
275,,Atlanta (ATL)ATL DST,DST21,9,176,308,267.6,26.5,331.0,+56.0
276,,Ryan SuccopR. Succop TEN,K18,11,170,298,271.9,24.2,291.0,+15.0
277,,Dan BaileyD. Bailey MIN,K19,12,233,302,272.8,18.8,242.0,-35.0
278,,Chris HoganC. Hogan CAR,WR97,7,160,343,270.0,31.6,320.0,+42.0
279,,Chris ConleyC. Conley JAC,WR98,10,208,370,266.7,26.4,372.0,+93.0
280,,Green Bay (GB)GB DST,DST22,11,157,307,271.9,34.7,319.0,+39.0
281,,Jordan WilkinsJ. Wilkins IND,RB79,6,193,322,260.6,28.0,328.0,+47.0
282,,Arizona (ARI)ARI DST,DST23,12,154,346,279.8,35.0,405.0,+123.0
283,,Nick VannettN. Vannett SEA,TE32,11,180,345,272.4,31.0,347.0,+64.0
284,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR99,10,169,372,259.0,48.3,234.0,-50.0
285,,Jason WittenJ. Witten DAL,TE33,8,139,342,245.4,47.6,221.0,-64.0
286,,Ryquell ArmsteadR. Armstead JAC,RB80,10,123,385,253.1,62.5,233.0,-53.0
287,,Devontae BookerD. Booker DEN,RB81,10,170,381,278.9,35.3,300.0,+13.0
288,,Brandon McManusB. McManus DEN,K20,10,186,308,285.6,14.6,391.0,+103.0
289,,Josh LamboJ. Lambo JAC,K21,10,176,345,288.2,26.2,,
290,,Case KeenumC. Keenum WAS,QB33,10,175,336,294.5,28.2,264.0,-26.0
