Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
353,,Corey GrantC. Grant FA,RB101,,291,363,327.7,18.6
354,,Jordan MatthewsJ. Matthews SF,WR120,4,268,357,323.2,20.8
355,,Boston ScottB. Scott PHI,RB102,10,279,371,334.6,22.2
356,,New York (NYJ)NYJ DST,DST29,4,159,343,289.2,34.9
357,,Ryquell ArmsteadR. Armstead JAC,RB103,10,146,328,245.8,80.6
358,,Adam ShaheenA. Shaheen CHI,TE41,6,260,340,293.0,25.2
359,,Trayveon WilliamsT. Williams CIN,RB104,9,85,321,254.5,98.1
360,,Justin WatsonJ. Watson TB,WR121,7,220,348,280.4,49.9
361,,Benny Snell Jr.B. Snell PIT,RB105,7,187,329,259.8,59.7
362,,Jordan ThomasJ. Thomas HOU,TE42,10,235,342,305.7,31.0
363,,Will DisslyW. Dissly SEA,TE43,11,191,334,290.6,34.6
364,,Alexander MattisonA. Mattison MIN,RB106,12,190,330,271.8,55.8
365,,San Francisco (SF)SF DST,DST30,4,201,345,295.6,49.0
366,,Marshawn LynchM. Lynch FA,RB107,,199,342,328.9,15.1
367,,Demarcus RobinsonD. Robinson KC,WR122,12,225,344,297.4,41.9
368,,Giorgio TavecchioG. Tavecchio ATL,K29,9,226,341,298.2,40.1
369,,Blake JarwinB. Jarwin DAL,TE44,8,208,340,299.4,28.9
370,,Tyler HigbeeT. Higbee LAR,TE45,9,278,344,313.7,23.0
371,,Allen HurnsA. Hurns DAL,WR123,8,278,341,314.5,13.9
372,,Tim PatrickT. Patrick DEN,WR124,10,210,347,304.0,40.3
373,,Jeremy HillJ. Hill FA,RB108,,293,358,333.8,14.8
Tier 14,
374,,Alfred MorrisA. Morris FA,RB109,,300,375,343.6,18.8
375,,Brian HillB. Hill ATL,RB110,9,237,329,295.5,35.0
376,,Jordy NelsonJ. Nelson FA,WR125,,211,226,218.5,7.5
377,,Tyrod TaylorT. Taylor LAC,QB38,12,291,361,318.4,29.5
378,,Dustin HopkinsD. Hopkins WAS,K30,10,288,339,319.4,15.7
379,,Travis HomerT. Homer SEA,RB111,11,149,352,278.3,91.7
380,,Bryce LoveB. Love WAS,RB112,10,223,361,310.5,52.5
381,,Bruce EllingtonB. Ellington NE,WR126,10,235,363,327.6,31.3
382,,Jacquizz RodgersJ. Rodgers FA,RB113,,281,378,343.7,16.5
383,,Irv Smith Jr.I. Smith MIN,TE46,12,290,318,301.0,12.2
384,,Taysom HillT. Hill NO,QB39,9,290,375,325.3,32.9
385,,Jace SternbergerJ. Sternberger GB,TE47,11,255,359,306.3,42.5
386,,Rodney AndersonR. Anderson CIN,RB114,9,245,349,308.7,45.6
387,,Cincinnati (CIN)CIN DST,DST31,9,300,352,330.0,20.1
388,,Dontrelle InmanD. Inman FA,WR127,,239,368,316.7,55.9
389,,Dexter WilliamsD. Williams GB,RB115,11,263,366,320.0,42.8
390,,Darrel WilliamsD. Williams KC,RB116,12,304,379,336.3,27.0
391,,Nick MullensN. Mullens SF,QB40,4,294,377,326.0,36.5
392,,Chandler CatanzaroC. Catanzaro NYJ,K31,4,275,326,300.5,25.5
393,,Randy BullockR. Bullock CIN,K32,9,314,338,328.0,10.2
394,,Glenn GronkowskiG. Gronkowski FA,RB117,,283,322,302.5,19.5
395,,Ryan SwitzerR. Switzer PIT,WR128,7,293,372,336.3,32.7
396,,Dan ArnoldD. Arnold NO,TE48,9,317,355,337.0,15.6
397,,Vernon DavisV. Davis WAS,TE49,10,316,351,338.7,16.0
398,,Josh HillJ. Hill NO,TE50,9,293,350,321.5,28.5
399,,Jacoby BrissettJ. Brissett IND,QB41,6,292,384,344.3,38.6
400,,Ryan GriffinR. Griffin HOU,TE51,10,309,342,325.5,16.5
401,,Corey ColemanC. Coleman NYG,WR129,11,332,365,347.3,13.6
402,,Myles GaskinM. Gaskin MIA,RB118,5,318,344,331.0,13.0
403,,Charcandrick WestC. West FA,RB119,,336,376,360.3,16.9
404,,Chris Warren IIIC. Warren OAK,RB120,6,312,365,338.5,26.5
405,,Jarius WrightJ. Wright CAR,WR130,7,311,374,342.5,31.5
406,,Travis BenjaminT. Benjamin LAC,WR131,12,335,370,352.5,17.5
407,,Jaron BrownJ. Brown SEA,WR132,11,333,373,353.0,20.0
408,,DeAndre WashingtonD. Washington OAK,RB121,6,338,383,367.0,20.5
409,,Chad WilliamsC. Williams ARI,WR133,12,348,379,363.5,15.5
410,,Zach PascalZ. Pascal IND,WR134,6,368,383,375.5,7.5
