Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
Tier 2,
1,,Travis KelceT. Kelce KC,12,1,1,1.0,0.0,1.0,0.0
2,,George KittleG. Kittle SF,4,2,4,2.6,0.5,3.0,+1.0
3,,Zach ErtzZ. Ertz PHI,10,2,4,2.6,0.6,2.0,-1.0
Tier 3,
4,,O.J. HowardO. Howard TB,7,2,8,4.7,1.2,4.0,0.0
5,,Hunter HenryH. Henry LAC,12,2,9,5.5,1.0,7.0,+2.0
6,,Evan EngramE. Engram NYG,11,4,11,5.9,1.7,6.0,0.0
7,,Eric EbronE. Ebron IND,6,5,12,7.9,1.6,5.0,-2.0
8,,Jared CookJ. Cook NO,9,4,20,8.5,2.7,8.0,0.0
9,,David NjokuD. Njoku CLE,7,4,15,9.3,2.0,9.0,0.0
Tier 4,
10,,Vance McDonaldV. McDonald PIT,7,6,20,12.2,3.6,11.0,+1.0
11,,Delanie WalkerD. Walker TEN,11,6,25,12.4,3.5,17.0,+6.0
12,,Trey BurtonT. Burton CHI,6,7,22,12.8,2.5,12.0,0.0
13,,Austin HooperA. Hooper ATL,9,7,19,13.2,2.8,10.0,-3.0
14,,Chris Herndon IVC. Herndon NYJ,4,6,20,14.6,3.2,16.0,+2.0
15,,Jack DoyleJ. Doyle IND,6,6,28,14.9,3.9,22.0,+7.0
16,,Jordan ReedJ. Reed WAS,10,7,24,16.2,3.4,20.0,+4.0
Tier 5,
17,,Greg OlsenG. Olsen CAR,7,13,34,17.9,3.6,18.0,+1.0
18,,Kyle RudolphK. Rudolph MIN,12,14,26,18.5,2.7,14.0,-4.0
19,,Jimmy GrahamJ. Graham GB,11,12,30,19.2,3.2,19.0,0.0
20,,Mark AndrewsM. Andrews BAL,8,9,33,23.2,4.0,23.0,+3.0
21,,Dallas GoedertD. Goedert PHI,10,14,30,22.1,3.7,21.0,0.0
22,,Mike GesickiM. Gesicki MIA,5,10,42,24.1,5.0,26.0,+4.0
23,,T.J. HockensonT. Hockenson DET,5,11,34,20.0,4.6,13.0,-10.0
24,,Noah FantN. Fant DEN,10,9,35,21.5,5.7,15.0,-9.0
25,,Gerald EverettG. Everett LAR,9,18,32,26.0,3.0,35.0,+10.0
26,,Tyler EifertT. Eifert CIN,9,15,38,26.1,4.6,24.0,-2.0
Tier 6,
27,,Cameron BrateC. Brate TB,7,23,48,29.6,5.4,29.0,+2.0
28,,Hayden HurstH. Hurst BAL,8,24,54,30.0,5.3,31.0,+3.0
29,,Ricky Seals-JonesR. Seals-Jones ARI,12,21,67,31.1,7.3,42.0,+13.0
30,,Ian ThomasI. Thomas CAR,7,23,49,32.2,5.6,28.0,-2.0
31,,Nick VannettN. Vannett SEA,11,24,60,34.4,6.0,46.0,+15.0
32,,Jason WittenJ. Witten DAL,8,9,39,29.8,5.3,30.0,-2.0
33,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,20,48,29.4,5.7,27.0,-6.0
34,,Charles ClayC. Clay ARI,12,31,64,38.2,8.7,45.0,+11.0
Tier 7,
35,,Irv Smith Jr.I. Smith MIN,12,24,65,38.0,9.3,25.0,-10.0
36,,Jake ButtJ. Butt DEN,10,28,55,38.4,7.8,61.0,+25.0
37,,Jonnu SmithJ. Smith TEN,11,28,68,39.8,9.9,38.0,+1.0
38,,Will DisslyW. Dissly SEA,11,23,49,35.6,7.7,36.0,-2.0
39,,Luke WillsonL. Willson OAK,6,23,67,42.6,12.1,,
40,,Jace SternbergerJ. Sternberger GB,11,27,62,39.1,9.9,32.0,-8.0
41,,Blake JarwinB. Jarwin DAL,8,27,63,39.1,8.7,41.0,0.0
42,,C.J. UzomahC. Uzomah CIN,9,23,56,40.1,7.4,34.0,-8.0
43,,Geoff SwaimG. Swaim JAC,10,20,53,38.1,10.0,56.0,+13.0
44,,Tyler HigbeeT. Higbee LAR,9,36,47,42.4,3.7,53.0,+9.0
45,,Jordan ThomasJ. Thomas HOU,10,24,69,44.5,11.4,49.0,+4.0
46,,Jesse JamesJ. James DET,5,36,52,44.9,3.7,39.0,-7.0
47,,Benjamin WatsonB. Watson NE,10,26,55,35.4,7.5,51.0,+4.0
48,,Vernon DavisV. Davis WAS,10,28,53,42.5,7.8,57.0,+9.0
Tier 8,
49,,Adam ShaheenA. Shaheen CHI,6,35,58,46.2,6.4,48.0,-1.0
50,,Josh OliverJ. Oliver JAC,10,24,67,43.4,13.1,33.0,-17.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Kahale WarringK. Warring HOU,10,32,74,48.1,12.8,44.0,-7.0
52,,Tyler KroftT. Kroft BUF,6,35,52,45.1,4.3,43.0,-9.0
53,,Darren WallerD. Waller OAK,6,21,103,42.9,23.3,40.0,-13.0
54,,Foster MoreauF. Moreau OAK,6,25,89,56.8,23.0,52.0,-2.0
55,,Jeff HeuermanJ. Heuerman DEN,10,32,65,50.6,6.1,47.0,-8.0
56,,Josh HillJ. Hill NO,9,38,73,58.5,10.4,,
57,,Dawson KnoxD. Knox BUF,6,28,72,52.9,16.7,37.0,-20.0
58,,Matt LaCosseM. LaCosse NE,10,23,79,52.5,21.3,55.0,-3.0
59,,Ed DicksonE. Dickson SEA,11,34,58,52.5,7.3,,
60,,Jordan AkinsJ. Akins HOU,10,48,65,56.2,6.1,,
61,,Rhett EllisonR. Ellison NYG,11,42,82,57.3,13.5,,
Tier 9,
62,,Xavier GrimbleX. Grimble PIT,7,39,75,59.0,8.5,,
63,,Blake BellB. Bell KC,12,46,69,54.8,8.4,,
64,,Mo Alie-CoxM. Alie-Cox IND,6,52,76,63.8,8.9,,
65,,Garrett CelekG. Celek SF,4,55,76,67.5,6.8,,
66,,Darren FellsD. Fells HOU,10,31,93,48.3,25.9,,
67,,Demetrius HarrisD. Harris CLE,7,44,68,60.0,7.1,63.0,-4.0
68,,Jason CroomJ. Croom BUF,6,50,95,68.2,16.2,,
69,,James O'ShaughnessyJ. O'Shaughnessy JAC,10,54,70,63.6,5.5,,
70,,Virgil GreenV. Green LAC,12,49,83,70.8,8.2,,
71,,Dwayne AllenD. Allen MIA,5,53,59,56.0,3.0,,
72,,Nick BoyleN. Boyle BAL,8,57,78,66.8,6.8,,
73,,Maxx WilliamsM. Williams ARI,12,46,82,69.0,13.4,,
74,,Logan PaulsenL. Paulsen ATL,9,55,92,69.8,12.6,,
75,,Ryan GriffinR. Griffin FA,,40,51,47.0,5.0,,
76,,Jaylen SamuelsJ. Samuels PIT,7,16,23,19.5,3.5,,
77,,Luke StockerL. Stocker ATL,9,62,88,72.2,10.7,,
78,,Anthony FirkserA. Firkser TEN,11,53,83,72.4,11.4,,
79,,Deon YelderD. Yelder KC,12,57,88,73.0,13.0,,
80,,Michael RobertsM. Roberts DET,5,65,87,73.4,7.8,,
81,,Jordan LeggettJ. Leggett TB,7,60,73,65.5,4.8,,
82,,Dan ArnoldD. Arnold NO,9,48,90,74.6,15.6,,
83,,Drew SampleD. Sample CIN,9,51,87,74.6,12.4,54.0,-29.0
84,,Dalton SchultzD. Schultz DAL,8,72,86,76.2,5.1,,
85,,Jeremy SprinkleJ. Sprinkle WAS,10,72,98,82.7,8.7,,
Tier 10,
86,,Seth DeValveS. DeValve CLE,7,61,87,75.0,11.2,,
87,,Tyler ConklinT. Conklin NE,10,51,94,76.8,17.3,,
88,,Nick O'LearyN. O'Leary MIA,5,68,91,82.8,8.3,,
89,,Scott SimonsonS. Simonson NYG,11,77,95,83.8,6.8,,
90,,Stephen AndersonS. Anderson NE,10,61,87,70.3,11.8,,
91,,Antony AuclairA. Auclair TB,7,72,97,86.6,8.1,,
92,,Jacob HollisterJ. Hollister SEA,11,71,96,83.5,11.1,,
93,,Eric SaubertE. Saubert ATL,9,69,83,77.3,6.0,,
94,,Derek CarrierD. Carrier OAK,6,72,101,90.0,10.0,,
95,,Clive WalfordC. Walford MIA,5,76,85,79.3,4.0,,
96,,David MorganD. Morgan MIN,12,84,99,91.2,5.9,,
97,,Alize MackA. Mack NO,9,43,101,81.3,27.1,58.0,-39.0
98,,Marcedes LewisM. Lewis GB,11,84,104,92.0,7.2,,
99,,Zach GentryZ. Gentry PIT,7,80,97,89.3,6.1,62.0,-37.0
100,,Trevon WescoT. Wesco NYJ,4,54,93,73.5,19.5,59.0,-41.0
101,,Neal SterlingN. Sterling NYJ,4,83,102,94.4,6.3,,
102,,Chris ManhertzC. Manhertz CAR,7,84,97,92.3,5.4,,
103,,Eric TomlinsonE. Tomlinson NYJ,4,78,79,78.5,0.5,,
104,,Rico GathersR. Gathers DAL,8,70,91,80.5,10.5,,
105,,Durham SmytheD. Smythe MIA,5,77,84,80.5,3.5,,
Tier 11,
106,,Richard RodgersR. Rodgers PHI,10,92,104,96.3,4.9,,
107,,Isaac NautaI. Nauta DET,5,82,95,88.5,6.5,,
108,,Ross DwelleyR. Dwelley SF,4,88,89,88.5,0.5,,
109,,Kaden SmithK. Smith SF,4,90,99,95.0,3.7,,
110,,Sean CulkinS. Culkin LAC,12,86,100,95.3,6.6,,
111,,Troy FumagalliT. Fumagalli DEN,10,90,93,91.5,1.5,,
112,,Ben BrauneckerB. Braunecker CHI,6,94,102,99.0,3.6,,
113,,Robert TonyanR. Tonyan GB,11,99,103,101.0,1.6,,
114,,Tommy SweeneyT. Sweeney BUF,6,98,99,98.5,0.5,,
115,,MyCole PruittM. Pruitt TEN,11,102,105,103.5,1.5,,
