Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
43,,Chris CarsonC. Carson SEA,RB17,,27,80,46.4,7.7
44,,Aaron RodgersA. Rodgers GB,QB2,,28,64,46.9,3.4
45,,Phillip LindsayP. Lindsay DEN,RB18,,21,76,47.1,8.5
46,,Kerryon JohnsonK. Johnson DET,RB19,,14,60,47.2,7.6
47,,Derrick HenryD. Henry TEN,RB20,,17,66,48.9,7.2
48,,Andrew LuckA. Luck IND,QB3,,28,70,49.4,6.1
49,,Julian EdelmanJ. Edelman NE,WR23,,34,65,49.4,8.3
50,,Doug BaldwinD. Baldwin SEA,WR24,,41,75,51.7,7.2
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Devonta FreemanD. Freeman ATL,RB21,,21,83,52.5,8.1
52,,Jarvis LandryJ. Landry CLE,WR25,,33,81,53.2,10.2
53,,Damien WilliamsD. Williams KC,RB22,,18,100,53.7,20.2
54,,Deshaun WatsonD. Watson HOU,QB4,,45,87,55.1,7.2
55,,D.J. MooreD. Moore CAR,WR26,,39,86,56.1,7.4
56,,Calvin RidleyC. Ridley ATL,WR27,,37,82,56.4,8.1
57,,Derrius GuiceD. Guice WAS,RB23,,40,115,57.1,9.8
58,,O.J. HowardO. Howard TB,TE4,,53,72,57.9,5.9
59,,Tarik CohenT. Cohen CHI,RB24,,40,83,59.9,7.7
Tier 6,
60,,Chris GodwinC. Godwin TB,WR28,,38,88,62.4,13.3
61,,Tyler LockettT. Lockett SEA,WR29,,41,75,62.5,6.8
62,,Tyler BoydT. Boyd CIN,WR30,,39,79,63.5,7.1
63,,Russell WilsonR. Wilson SEA,QB5,,47,91,63.7,10.5
64,,Hunter HenryH. Henry LAC,TE5,,15,92,64.3,7.1
65,,Mark IngramM. Ingram BAL,RB25,,30,104,65.8,11.3
66,,Sammy WatkinsS. Watkins KC,WR31,,38,90,66.1,10.6
67,,Lamar MillerL. Miller HOU,RB26,,46,98,69.0,10.4
68,,Drew BreesD. Brees NO,QB6,,54,117,70.5,10.6
69,,Mike WilliamsM. Williams LAC,WR32,,48,90,71.7,7.9
70,,Marvin JonesM. Jones DET,WR33,,55,101,72.8,7.8
71,,Eric EbronE. Ebron IND,TE6,,53,135,73.8,8.8
72,,Robby AndersonR. Anderson NYJ,WR34,,39,102,74.6,8.6
73,,Jerick McKinnonJ. McKinnon SF,RB27,,57,144,75.9,17.3
74,,Cam NewtonC. Newton CAR,QB7,,45,114,75.9,11.4
75,,James WhiteJ. White NE,RB28,,42,112,76.0,11.2
76,,Matt RyanM. Ryan ATL,QB8,,54,100,76.1,9.2
77,,David NjokuD. Njoku CLE,TE7,,53,121,77.5,10.5
78,,Evan EngramE. Engram NYG,TE8,,52,94,77.9,11.3
79,,Jordan HowardJ. Howard PHI,RB29,,61,119,79.3,13.2
80,,Will FullerW. Fuller HOU,WR35,,65,146,79.5,7.5
81,,Tevin ColemanT. Coleman SF,RB30,,46,115,79.7,9.8
82,,Kenyan DrakeK. Drake MIA,RB31,,58,112,80.7,7.7
83,,Dante PettisD. Pettis SF,WR36,,65,102,81.7,6.4
84,,Golden TateG. Tate NYG,WR37,,55,107,82.5,8.1
85,,Courtland SuttonC. Sutton DEN,WR38,,62,107,83.7,5.5
86,,Baker MayfieldB. Mayfield CLE,QB9,,45,105,84.6,18.7
87,,LeSean McCoyL. McCoy BUF,RB32,,71,130,86.0,9.3
Tier 7,
88,,Jameis WinstonJ. Winston TB,QB10,,56,118,88.5,14.3
89,,Sterling ShepardS. Shepard NYG,WR39,,64,113,91.2,6.6
90,,Rashaad PennyR. Penny SEA,RB33,,76,123,92.0,8.4
91,,Christian KirkC. Kirk ARI,WR40,,79,129,92.4,6.1
92,,Jared GoffJ. Goff LAR,QB11,,77,117,93.6,8.9
93,,Curtis SamuelC. Samuel CAR,WR41,,79,141,101.8,11.7
94,,Ben RoethlisbergerB. Roethlisberger PIT,QB12,,91,154,102.0,8.7
95,,Keke CouteeK. Coutee HOU,WR42,,82,160,102.6,10.6
96,,Royce FreemanR. Freeman DEN,RB34,,71,142,102.6,9.5
97,,Matt BreidaM. Breida SF,RB35,,59,134,103.3,17.8
98,,Anthony MillerA. Miller CHI,WR43,,82,169,103.4,8.6
99,,Dede WestbrookD. Westbrook JAC,WR44,,73,137,104.0,8.8
100,,Michael GallupM. Gallup DAL,WR45,,88,128,107.3,7.4
101,,Philip RiversP. Rivers LAC,QB13,,91,139,108.9,7.4
102,,Emmanuel SandersE. Sanders DEN,WR46,,43,169,109.2,21.4
103,,Delanie WalkerD. Walker TEN,TE9,,78,167,109.6,12.0
104,,Jared CookJ. Cook NO,TE10,,53,157,100.8,22.9
105,,Carson WentzC. Wentz PHI,QB14,,87,158,112.2,10.9
106,,Mitch TrubiskyM. Trubisky CHI,QB15,,95,152,114.1,5.7
107,,Marquise GoodwinM. Goodwin SF,WR47,,97,181,115.1,12.9
108,,Kenneth DixonK. Dixon BAL,RB36,,83,319,117.1,20.3
Tier 8,
109,,Lamar JacksonL. Jackson BAL,QB16,,95,158,118.6,9.9
110,,Larry FitzgeraldL. Fitzgerald ARI,WR48,,74,151,119.3,21.1
111,,Jay AjayiJ. Ajayi FA,RB37,,57,190,119.7,22.7
112,,Dion LewisD. Lewis TEN,RB38,,93,149,119.7,11.4
113,,Latavius MurrayL. Murray NO,RB39,,59,181,120.0,30.5
114,,Robert FosterR. Foster BUF,WR49,,86,194,120.3,17.0
115,,Jack DoyleJ. Doyle IND,TE11,,92,221,122.5,23.1
116,,Gus EdwardsG. Edwards BAL,RB40,,84,190,122.9,26.6
117,,Trey BurtonT. Burton CHI,TE12,,69,136,123.5,12.1
118,,Austin HooperA. Hooper ATL,TE13,,63,193,124.5,24.7
119,,Dak PrescottD. Prescott DAL,QB17,,103,162,125.3,13.8
120,,Nyheim HinesN. Hines IND,RB41,,83,170,125.9,15.1
121,,Tom BradyT. Brady NE,QB18,,114,150,125.9,8.2
122,,John BrownJ. Brown BUF,WR50,,94,157,127.0,12.5
123,,Chris Herndon IVC. Herndon NYJ,TE14,,92,189,127.7,18.3
124,,Kareem HuntK. Hunt CLE,RB42,,85,217,119.8,23.3
125,,Adam HumphriesA. Humphries TEN,WR51,,86,247,129.6,35.2
126,,Elijah McGuireE. McGuire NYJ,RB43,,83,231,121.8,34.8
127,,Geronimo AllisonG. Allison GB,WR52,,58,244,133.5,26.8
128,,Kirk CousinsK. Cousins MIN,QB19,,95,158,137.2,15.3
129,,Jimmy GaroppoloJ. Garoppolo SF,QB20,,91,162,138.4,13.7
130,,Rex BurkheadR. Burkhead NE,RB44,,98,227,130.3,23.9
131,,Greg OlsenG. Olsen CAR,TE15,,94,194,135.6,18.2
132,,Ronald Jones IIR. Jones TB,RB45,,104,245,145.2,27.0
133,,Kyle RudolphK. Rudolph MIN,TE16,,121,202,145.9,15.6
134,,Vance McDonaldV. McDonald PIT,TE17,,94,195,146.5,20.4
135,,Kenny StillsK. Stills MIA,WR53,,81,214,147.0,21.6
136,,Josh AllenJ. Allen BUF,QB21,,91,178,147.5,15.4
137,,Duke JohnsonD. Johnson CLE,RB46,,104,187,140.9,18.8
138,,Jordan ReedJ. Reed WAS,TE18,,121,191,142.1,12.4
139,,James WashingtonJ. Washington PIT,WR54,,64,196,150.6,29.1
140,,Ito SmithI. Smith ATL,RB47,,80,190,151.8,25.9
141,,Jamison CrowderJ. Crowder NYJ,WR55,,99,208,135.4,21.0
142,,Josh AdamsJ. Adams PHI,RB48,,76,187,138.1,17.7
143,,Jimmy GrahamJ. Graham GB,TE19,,121,201,146.7,14.7
144,,Austin EkelerA. Ekeler LAC,RB49,,89,187,147.3,23.9
145,,DeSean JacksonD. Jackson PHI,WR56,,90,198,148.0,21.3
146,,Rob GronkowskiR. Gronkowski FA,TE20,,63,163,98.4,22.5
Tier 9,
147,,D'Onta ForemanD. Foreman HOU,RB50,,110,199,150.1,22.0
148,,Matthew StaffordM. Stafford DET,QB22,,105,172,161.1,5.2
149,,Antonio CallawayA. Callaway CLE,WR57,,128,210,153.4,23.8
150,,John RossJ. Ross CIN,WR58,,128,223,155.2,26.5
151,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR59,,113,210,156.0,21.4
152,,Sam DarnoldS. Darnold NYJ,QB23,,125,274,164.6,22.1
153,,Jamaal WilliamsJ. Williams GB,RB51,,112,227,167.3,23.2
154,,DaeSean HamiltonD. Hamilton DEN,WR60,,75,208,160.8,19.4
155,,Chris ThompsonC. Thompson WAS,RB52,,98,195,162.1,20.9
156,,Quincy EnunwaQ. Enunwa NYJ,WR61,,111,212,162.2,21.1
157,,Derek CarrD. Carr OAK,QB24,,117,197,169.8,14.4
158,,Isaiah CrowellI. Crowell OAK,RB53,,112,277,167.4,33.1
159,,Andy DaltonA. Dalton CIN,QB25,,154,229,175.1,13.5
160,,Chicago (CHI)CHI DST,DST1,,139,204,142.5,12.3
161,,Devante ParkerD. Parker MIA,WR62,,79,210,161.1,17.9
162,,Carlos HydeC. Hyde KC,RB54,,80,264,170.5,44.9
163,,Devin FunchessD. Funchess IND,WR63,,82,209,165.1,37.3
164,,Adrian PetersonA. Peterson WAS,RB55,,110,259,180.1,31.3
165,,Peyton BarberP. Barber TB,RB56,,95,316,183.0,39.5
166,,Marcus MariotaM. Mariota TEN,QB26,,160,234,176.1,15.3
167,,Baltimore (BAL)BAL DST,DST2,,143,210,152.1,14.3
168,,C.J. AndersonC. Anderson LAR,RB57,,104,245,178.6,27.1
169,,Jacksonville (JAC)JAC DST,DST3,,145,208,155.5,12.3
170,,Taylor GabrielT. Gabriel CHI,WR64,,124,214,172.8,16.0
171,,Gerald EverettG. Everett LAR,TE21,,133,257,173.0,22.4
172,,Marqise LeeM. Lee JAC,WR65,,122,216,183.9,23.9
173,,Minnesota (MIN)MIN DST,DST4,,152,207,161.3,9.8
174,,Tre'Quan SmithT. Smith NO,WR66,,101,205,177.8,22.2
175,,Kalen BallageK. Ballage MIA,RB58,,126,245,187.2,18.7
176,,Los Angeles (LAR)LAR DST,DST5,,145,205,164.3,12.2
177,,Tyrell WilliamsT. Williams OAK,WR67,,86,230,188.1,37.3
178,,Dallas GoedertD. Goedert PHI,TE22,,108,246,181.8,22.8
179,,Mohamed SanuM. Sanu ATL,WR68,,107,222,182.0,28.0
180,,Los Angeles (LAC)LAC DST,DST6,,158,206,166.2,8.5
181,,Mike GesickiM. Gesicki MIA,TE23,,121,257,189.4,26.2
182,,T.J. YeldonT. Yeldon FA,RB59,,119,270,182.8,24.4
183,,Albert WilsonA. Wilson MIA,WR69,,102,229,183.4,23.8
184,,Zay JonesZ. Jones BUF,WR70,,107,243,184.2,27.3
185,,Houston (HOU)HOU DST,DST7,,152,216,170.0,13.5
Tier 10,
186,,Greg ZuerleinG. Zuerlein LAR,K1,,163,211,172.9,8.0
187,,Doug MartinD. Martin FA,RB60,,119,289,183.6,34.4
188,,Jaylen SamuelsJ. Samuels PIT,RB61,,69,257,169.7,37.3
189,,Donte MoncriefD. Moncrief PIT,WR71,,113,214,193.5,23.1
190,,Cleveland (CLE)CLE DST,DST8,,140,209,187.7,15.4
191,,Spencer WareS. Ware FA,RB62,,112,313,189.3,32.6
192,,Stephen GostkowskiS. Gostkowski FA,K2,,171,230,189.4,11.2
193,,Justin TuckerJ. Tucker BAL,K3,,168,213,182.0,8.8
194,,Giovani BernardG. Bernard CIN,RB63,,134,257,196.9,26.9
195,,Harrison ButkerH. Butker KC,K4,,171,215,188.0,9.2
196,,New Orleans (NO)NO DST,DST9,,165,212,188.2,13.7
197,,David MooreD. Moore SEA,WR72,,111,240,204.5,15.1
198,,Jalen RichardJ. Richard FA,RB64,,115,272,204.9,28.0
199,,Eli ManningE. Manning NYG,QB27,,173,275,213.1,26.7
200,,Cameron BrateC. Brate TB,TE24,,153,325,206.9,43.4
201,,Nelson AgholorN. Agholor PHI,WR73,,162,244,207.9,15.0
202,,Ka'imi FairbairnK. Fairbairn FA,K5,,171,221,202.8,8.4
203,,Josh RosenJ. Rosen ARI,QB28,,171,320,222.1,34.8
204,,Equanimeous St. BrownE. St. GB,WR74,,136,247,210.2,15.9
205,,Taywan TaylorT. Taylor TEN,WR75,,184,262,212.5,13.4
206,,Mike DavisM. Davis CHI,RB65,,76,272,212.6,35.5
207,,Denver (DEN)DEN DST,DST10,,178,220,201.6,4.3
208,,Alex CollinsA. Collins FA,RB66,,132,326,187.2,47.4
209,,Buffalo (BUF)BUF DST,DST11,,159,248,209.8,11.3
210,,Josh ReynoldsJ. Reynolds LAR,WR76,,197,244,217.6,9.6
211,,Demaryius ThomasD. Thomas FA,WR77,,129,371,198.6,46.9
212,,Josh DoctsonJ. Doctson WAS,WR78,,185,240,219.5,8.2
213,,Dallas (DAL)DAL DST,DST12,,145,265,213.6,12.6
214,,Tennessee (TEN)TEN DST,DST13,,164,250,215.6,12.1
215,,Mark AndrewsM. Andrews BAL,TE25,,127,291,215.9,41.4
216,,New England (NE)NE DST,DST14,,166,236,217.8,8.2
217,,Wil LutzW. Lutz NO,K6,,179,218,211.5,8.9
218,,Michael CrabtreeM. Crabtree FA,WR79,,137,273,213.0,16.7
219,,Paul RichardsonP. Richardson WAS,WR80,,155,240,213.8,9.6
220,,Case KeenumC. Keenum WAS,QB29,,174,320,242.1,27.9
221,,D.J. CharkD. Chark JAC,WR81,,151,263,225.9,17.7
222,,Frank GoreF. Gore BUF,RB67,,115,310,226.0,32.9
223,,Mason CrosbyM. Crosby GB,K7,,187,239,222.4,5.3
224,,Matt PraterM. Prater DET,K8,,188,238,223.5,5.5
225,,Seattle (SEA)SEA DST,DST15,,189,248,223.8,7.4
Tier 11,
226,,Chase EdmondsC. Edmonds ARI,RB68,,188,276,231.4,23.8
227,,Randall CobbR. Cobb DAL,WR82,,157,276,225.8,16.0
228,,Pittsburgh (PIT)PIT DST,DST16,,153,279,242.9,24.3
229,,Nick FolesN. Foles JAC,QB30,,158,327,247.9,59.4
230,,Jake ElliottJ. Elliott PHI,K9,,190,250,227.9,5.7
231,,Hayden HurstH. Hurst BAL,TE26,,139,305,228.5,27.0
232,,Brett MaherB. Maher DAL,K10,,200,272,236.2,13.6
233,,Ricky Seals-JonesR. Seals-Jones ARI,TE27,,136,344,237.7,32.4
234,,Philadelphia (PHI)PHI DST,DST17,,191,266,233.3,9.9
235,,Jordan WilkinsJ. Wilkins IND,RB69,,177,281,239.3,19.0
236,,Ian ThomasI. Thomas CAR,TE28,,135,261,239.9,18.6
237,,Malcolm BrownM. Brown LAR,RB70,,134,336,241.9,27.5
238,,Willie SneadW. Snead BAL,WR83,,173,265,242.6,12.4
239,,Graham GanoG. Gano CAR,K11,,196,253,237.4,8.7
240,,Chris HoganC. Hogan FA,WR84,,214,288,238.2,14.9
241,,Ted GinnT. Ginn NO,WR85,,137,333,243.8,34.6
242,,Tyler EifertT. Eifert CIN,TE29,,121,340,238.6,44.6
243,,Robbie GouldR. Gould SF,K12,,198,300,244.9,16.7
244,,Keelan ColeK. Cole JAC,WR86,,220,293,245.9,17.5
245,,Matt BryantM. Bryant FA,K13,,185,252,221.6,12.0
246,,Atlanta (ATL)ATL DST,DST18,,163,303,242.9,25.3
247,,Indianapolis (IND)IND DST,DST19,,152,292,253.9,29.5
248,,Corey ClementC. Clement PHI,RB71,,218,289,249.8,14.7
249,,Adam VinatieriA. Vinatieri IND,K14,,201,309,250.0,19.0
250,,Carolina (CAR)CAR DST,DST20,,159,295,252.3,17.1
251,,Justin JacksonJ. Jackson LAC,RB72,,193,321,252.4,22.2
252,,Wendell SmallwoodW. Smallwood PHI,RB73,,130,321,258.2,32.5
253,,Chris ConleyC. Conley JAC,WR87,,175,292,249.2,17.6
254,,Kansas City (KC)KC DST,DST21,,150,314,259.3,32.8
255,,Joe FlaccoJ. Flacco DEN,QB31,,170,320,264.4,36.6
256,,Michael BadgleyM. Badgley LAC,K15,,193,288,250.3,20.8
257,,Theo RiddickT. Riddick DET,RB74,,185,312,260.3,22.8
258,,Ryan TannehillR. Tannehill TEN,QB32,,178,352,263.1,34.8
259,,Jake ButtJ. Butt DEN,TE30,,209,319,260.6,22.1
260,,John KellyJ. Kelly LAR,RB75,,146,304,255.9,24.7
261,,Jordy NelsonJ. Nelson FA,WR88,,101,282,233.6,13.1
262,,Aldrick RosasA. Rosas NYG,K16,,168,299,267.9,28.9
263,,Ryan SuccopR. Succop TEN,K17,,164,291,269.4,26.4
264,,Nick VannettN. Vannett SEA,TE31,,236,347,266.7,22.2
265,,Arizona (ARI)ARI DST,DST22,,149,317,267.0,28.3
266,,Cole BeasleyC. Beasley BUF,WR89,,203,306,263.7,19.4
267,,Jason MyersJ. Myers SEA,K18,,169,288,264.0,26.5
268,,Rashard HigginsR. Higgins FA,WR90,,210,368,262.5,29.9
269,,Dez BryantD. Bryant FA,WR91,,211,365,253.0,32.6
270,,Ryan GrantR. Grant FA,WR92,,231,369,268.7,26.4
271,,Danny AmendolaD. Amendola DET,WR93,,174,299,270.0,33.6
272,,Bilal PowellB. Powell FA,RB76,,156,357,267.9,33.0
273,,Pierre GarconP. Garcon FA,WR94,,230,293,264.0,11.7
274,,Dan BaileyD. Bailey MIN,K19,,202,297,259.1,13.4
275,,Green Bay (GB)GB DST,DST23,,146,307,280.3,37.9
276,,Brandon McManusB. McManus DEN,K20,,166,300,278.5,16.5
277,,Devontae BookerD. Booker DEN,RB77,,199,356,282.7,20.1
278,,Cordarrelle PattersonC. Patterson CHI,WR95,,156,372,282.8,33.0
279,,Cameron MeredithC. Meredith NO,WR96,,229,310,274.3,13.4
280,,Jeff WilsonJ. Wilson SF,RB78,,195,355,283.2,25.2
281,,Chris BoswellC. Boswell PIT,K21,,162,300,283.3,23.4
Tier 12,
282,,Breshad PerrimanB. Perriman TB,WR97,,190,371,280.0,27.6
283,,Rod SmithR. Smith FA,RB79,,237,351,281.2,19.5
284,,Sebastian JanikowskiS. Janikowski FA,K22,,167,326,284.5,18.2
285,,Detroit (DET)DET DST,DST24,,148,311,288.8,34.8
286,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE32,,232,341,270.8,22.0
287,,Kelvin BenjaminK. Benjamin FA,WR98,,205,345,267.0,22.9
288,,Josh LamboJ. Lambo JAC,K23,,156,319,291.2,25.9
289,,Jake KumerowJ. Kumerow GB,WR99,,217,370,283.5,28.6
290,,Charles ClayC. Clay ARI,TE33,,236,360,279.8,27.9
291,,Washington (WAS)WAS DST,DST25,,140,329,293.0,44.0
292,,J'Mon MooreJ. Moore GB,WR100,,246,292,272.2,10.8
293,,New York (NYG)NYG DST,DST26,,142,318,295.0,35.9
294,,Deon CainD. Cain IND,WR101,,186,311,283.3,22.4
295,,Wayne GallmanW. Gallman NYG,RB80,,160,329,292.6,18.1
296,,Mark WaltonM. Walton CIN,RB81,,245,360,294.5,24.9
297,,Steven HauschkaS. Hauschka BUF,K24,,157,309,295.8,22.7
298,,Phillip DorsettP. Dorsett NE,WR102,,212,366,292.2,20.6
299,,Keith KirkwoodK. Kirkwood NO,WR103,,222,327,293.0,19.9
300,,Blake BortlesB. Bortles LAR,QB33,,204,338,294.2,24.6
301,,Kendrick BourneK. Bourne SF,WR104,,240,346,286.7,19.1
302,,Cody ParkeyC. Parkey FA,K25,,165,325,293.7,22.3
303,,Luke WillsonL. Willson OAK,TE34,,247,347,285.6,22.6
304,,LeGarrette BlountL. Blount FA,RB82,,254,330,303.3,13.4
305,,Jermaine KearseJ. Kearse FA,WR105,,264,361,295.9,20.2
306,,Javorius AllenJ. Allen FA,RB83,,264,358,300.6,21.3
307,,Daniel CarlsonD. Carlson OAK,K26,,155,326,308.0,29.2
308,,Greg JosephG. Joseph CLE,K27,,151,325,288.7,39.6
309,,Rishard MatthewsR. Matthews FA,WR106,,269,315,299.3,10.6
310,,Trent TaylorT. Taylor SF,WR107,,265,372,303.3,21.6
311,,Miami (MIA)MIA DST,DST27,,138,343,307.6,43.5
312,,Tampa Bay (TB)TB DST,DST28,,145,347,311.4,22.4
313,,Chester RogersC. Rogers FA,WR108,,261,333,302.1,14.6
314,,Cairo SantosC. Santos TB,K28,,183,332,311.0,20.9
315,,Chris IvoryC. Ivory FA,RB84,,277,359,313.7,17.1
316,,Ty MontgomeryT. Montgomery FA,RB85,,255,335,306.3,13.7
317,,Trenton CannonT. Cannon NYJ,RB86,,120,374,318.3,37.5
318,,Teddy BridgewaterT. Bridgewater NO,QB34,,214,338,313.8,20.6
319,,Ameer AbdullahA. Abdullah MIN,RB87,,195,362,312.7,19.9
320,,Darren SprolesD. Sproles FA,RB88,,181,342,317.0,19.0
321,,Jason WittenJ. Witten DAL,TE35,,72,324,202.1,65.3
322,,Alfred BlueA. Blue FA,RB89,,289,374,321.2,18.5
323,,Corey GrantC. Grant FA,RB90,,292,353,319.6,11.6
324,,Laquon TreadwellL. Treadwell MIN,WR109,,269,379,313.4,22.9
325,,Zach ZennerZ. Zenner DET,RB91,,181,359,322.8,22.1
326,,Josh JacobsJ. Jacobs FA,RB92,,57,335,162.0,116.9
327,,Jeremy HillJ. Hill FA,RB93,,283,382,322.2,18.9
328,,Cameron Artis-PayneC. Artis-Payne CAR,RB94,,279,387,329.6,18.5
329,,Jordan MatthewsJ. Matthews SF,WR110,,260,355,304.9,25.3
330,,Boston ScottB. Scott PHI,RB95,,121,386,332.0,20.7
331,,Marshawn LynchM. Lynch FA,RB96,,104,343,322.2,20.9
Tier 13,
332,,Marcus MurphyM. Murphy BUF,RB97,,303,382,334.0,16.2
333,,Alfred MorrisA. Morris FA,RB98,,298,343,328.9,7.5
334,,Allen HurnsA. Hurns DAL,WR111,,241,332,306.8,14.0
335,,Jonnu SmithJ. Smith TEN,TE36,,236,282,268.1,11.4
336,,Blake JarwinB. Jarwin DAL,TE37,,161,258,242.2,17.5
337,,David MontgomeryD. Montgomery FA,RB99,,19,156,95.7,57.1
338,,New York (NYJ)NYJ DST,DST29,,175,322,243.2,56.6
339,,Damien HarrisD. Harris FA,RB100,,71,146,100.7,32.6
340,,Darrel WilliamsD. Williams KC,RB101,,122,359,324.5,22.0
341,,Alex SmithA. Smith WAS,QB35,,209,331,297.3,29.2
342,,Ryan FitzpatrickR. Fitzpatrick MIA,QB36,,158,379,261.3,68.4
343,,C.J. UzomahC. Uzomah CIN,TE38,,180,344,282.7,40.2
344,,Dustin HopkinsD. Hopkins WAS,K29,,250,339,315.3,17.1
345,,Jacquizz RodgersJ. Rodgers FA,RB102,,308,377,336.6,12.0
346,,San Francisco (SF)SF DST,DST30,,208,323,281.5,47.4
347,,Adam ShaheenA. Shaheen CHI,TE39,,260,354,301.6,33.1
348,,Devin SingletaryD. Singletary FA,RB103,,23,181,102.0,79.0
349,,A.J. BrownA. Brown FA,WR112,,33,175,104.0,71.0
350,,Tyrod TaylorT. Taylor LAC,QB37,,294,381,325.7,23.6
351,,Will DisslyW. Dissly SEA,TE40,,236,334,303.5,21.1
352,,Jesse JamesJ. James DET,TE41,,191,354,288.0,56.1
353,,Trey QuinnT. Quinn WAS,WR113,,174,373,289.2,78.3
354,,Giorgio TavecchioG. Tavecchio ATL,K30,,216,353,275.3,50.3
355,,Cincinnati (CIN)CIN DST,DST31,,234,345,314.5,21.9
356,,Geoff SwaimG. Swaim JAC,TE42,,209,350,280.8,50.5
357,,Tim PatrickT. Patrick DEN,WR114,,157,389,303.6,85.9
358,,Dontrelle InmanD. Inman FA,WR115,,220,366,288.0,68.4
359,,Travis BenjaminT. Benjamin LAC,WR116,,192,375,312.6,63.7
360,,Jordan ThomasJ. Thomas HOU,TE43,,258,344,313.8,31.8
361,,Dan ArnoldD. Arnold NO,TE44,,258,325,301.0,26.4
362,,Kyler MurrayK. Murray FA,QB38,,178,334,274.0,68.6
363,,Tyler HigbeeT. Higbee LAR,TE45,,232,349,320.6,31.2
364,,Mike BooneM. Boone MIN,RB104,,128,376,277.0,107.2
365,,Corey ColemanC. Coleman FA,WR117,,290,369,325.2,31.6
366,,Chris Warren IIIC. Warren OAK,RB105,,245,328,283.0,34.2
367,,Randy BullockR. Bullock CIN,K31,,252,342,309.5,35.8
368,,Brian HillB. Hill ATL,RB106,,285,380,339.2,26.4
369,,Jason SandersJ. Sanders MIA,K32,,224,331,290.3,47.3
