Rank,WSIT,Running Backs (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,,22,1,1,1.0,0.0
2,,Ezekiel ElliottE. Elliott DAL,,23,2,5,2.6,0.7
3,,Christian McCaffreyC. McCaffrey CAR,,22,2,6,3.6,0.7
4,,Todd GurleyT. Gurley LAR,,24,2,9,3.8,1.9
5,,Alvin KamaraA. Kamara NO,,23,3,6,4.3,0.8
6,,Melvin GordonM. Gordon LAC,,25,5,10,6.8,0.9
7,,Joe MixonJ. Mixon CIN,,22,5,10,6.9,0.9
8,,Dalvin CookD. Cook MIN,,23,5,13,8.0,1.7
9,,David JohnsonD. Johnson ARI,,27,7,14,9.5,0.9
10,,Nick ChubbN. Chubb CLE,,23,7,15,10.2,1.9
11,,James ConnerJ. Conner PIT,,23,8,15,11.4,1.1
12,,Le'Veon BellL. Bell PIT,,27,5,15,12.1,1.0
13,,Sony MichelS. Michel NE,,24,10,16,14.0,1.0
14,,Aaron JonesA. Jones GB,,24,10,17,14.8,2.0
15,,Kerryon JohnsonK. Johnson DET,,21,10,25,14.9,1.8
16,,Leonard FournetteL. Fournette JAC,,24,7,24,16.6,2.8
17,,Derrius GuiceD. Guice WAS,,21,14,23,16.8,1.5
18,,Phillip LindsayP. Lindsay DEN,,24,18,23,18.7,0.8
19,,Derrick HenryD. Henry TEN,,24,15,22,19.2,1.3
20,,Marlon MackM. Mack IND,,23,14,26,20.2,1.6
21,,Chris CarsonC. Carson SEA,,24,15,28,23.9,2.8
22,,Rashaad PennyR. Penny SEA,,23,21,29,23.9,2.6
23,,Tarik CohenT. Cohen CHI,,23,21,30,24.3,2.0
24,,Devonta FreemanD. Freeman ATL,,26,20,34,24.5,2.5
25,,Kareem HuntK. Hunt CLE,,23,11,36,24.9,4.9
26,,Tevin ColemanT. Coleman ATL,,25,23,46,26.8,2.3
27,,Mark IngramM. Ingram NO,,29,22,38,28.3,2.6
28,,Jerick McKinnonJ. McKinnon SF,,26,21,37,28.5,3.1
29,,Royce FreemanR. Freeman DEN,,23,27,32,28.5,1.3
30,,Kenyan DrakeK. Drake MIA,,25,27,36,30.1,1.4
31,,Jordan HowardJ. Howard CHI,,24,30,35,31.9,1.4
32,,Damien WilliamsD. Williams KC,,26,10,48,32.6,10.9
33,,Matt BreidaM. Breida SF,,24,25,42,33.3,1.0
34,,James WhiteJ. White NE,,27,27,43,33.6,2.2
35,,Lamar MillerL. Miller HOU,,27,33,40,35.5,1.0
36,,Ronald Jones IIR. Jones TB,,21,32,49,37.0,3.6
37,,Jay AjayiJ. Ajayi PHI,,25,33,46,40.2,3.6
38,,Dion LewisD. Lewis TEN,,28,37,53,40.4,3.5
39,,Duke JohnsonD. Johnson CLE,,25,36,56,40.6,3.2
40,,T.J. YeldonT. Yeldon JAC,,25,38,55,42.4,4.2
41,,Nyheim HinesN. Hines IND,,22,37,54,42.6,3.6
42,,Elijah McGuireE. McGuire NYJ,,24,32,57,44.1,3.4
43,,Austin EkelerA. Ekeler LAC,,23,37,73,44.8,6.2
44,,Gus EdwardsG. Edwards BAL,,,39,67,45.7,2.8
45,,Alex CollinsA. Collins FA,,24,38,59,46.7,3.4
46,,Chris ThompsonC. Thompson WAS,,28,43,67,48.1,4.3
47,,LeSean McCoyL. McCoy BUF,,30,37,62,49.8,5.3
48,,Kenneth DixonK. Dixon BAL,,25,36,58,50.5,3.4
49,,Josh AdamsJ. Adams PHI,,22,45,62,51.9,2.7
50,,Ito SmithI. Smith ATL,,23,39,64,52.1,4.7
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Isaiah CrowellI. Crowell NYJ,,26,47,65,52.9,5.1
52,,Carlos HydeC. Hyde JAC,,27,44,68,53.7,6.4
53,,D'Onta ForemanD. Foreman HOU,,22,37,64,54.5,1.9
54,,Jamaal WilliamsJ. Williams GB,,23,47,64,55.0,2.0
55,,Kalen BallageK. Ballage MIA,,23,43,77,56.2,6.7
56,,Latavius MurrayL. Murray MIN,,29,44,69,56.6,4.9
57,,C.J. AndersonC. Anderson LAR,,28,39,87,56.7,6.1
58,,Rex BurkheadR. Burkhead NE,,28,54,67,57.8,2.1
59,,Giovani BernardG. Bernard CIN,,27,48,75,60.7,3.8
60,,Jalen RichardJ. Richard OAK,,25,53,84,63.0,7.5
61,,Adrian PetersonA. Peterson WAS,,33,58,73,63.0,3.1
62,,Spencer WareS. Ware KC,,27,51,74,63.3,5.1
63,,Jaylen SamuelsJ. Samuels PIT,,,35,88,63.5,9.8
64,,Jordan WilkinsJ. Wilkins IND,,24,62,80,65.7,3.5
65,,John KellyJ. Kelly LAR,,22,63,75,66.0,3.5
66,,Peyton BarberP. Barber TB,,24,47,81,66.1,4.6
67,,Chase EdmondsC. Edmonds ARI,,22,62,91,68.0,5.5
68,,Doug MartinD. Martin OAK,,30,68,87,71.7,4.8
69,,Theo RiddickT. Riddick DET,,27,67,93,73.0,3.8
70,,Mike DavisM. Davis SEA,,26,67,93,74.2,4.4
71,,Ty MontgomeryT. Montgomery BAL,,26,59,111,74.5,7.2
72,,Marshawn LynchM. Lynch OAK,,32,68,97,75.4,5.4
73,,Corey ClementC. Clement PHI,,24,69,88,75.5,5.1
74,,Malcolm BrownM. Brown LAR,,25,59,88,76.1,4.2
