Rank,WSIT,Quarterbacks (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Lamar JacksonL. Jackson BAL,,23,1,3,1.5,0.5
2,,Patrick MahomesP. Mahomes KC,,24,1,2,1.5,0.5
3,,Deshaun WatsonD. Watson HOU,,24,2,4,3.0,0.0
4,,Russell WilsonR. Wilson SEA,,31,4,9,4.2,0.4
5,,Dak PrescottD. Prescott DAL,,26,5,7,5.7,0.5
6,,Kyler MurrayK. Murray ARI,,22,3,8,5.8,0.7
7,,Carson WentzC. Wentz PHI,,27,6,10,8.3,1.2
8,,Aaron RodgersA. Rodgers GB,,36,4,18,8.8,3.6
9,,Josh AllenJ. Allen BUF,,23,7,12,9.5,1.5
10,,Baker MayfieldB. Mayfield CLE,,24,7,11,9.8,0.9
11,,Jared GoffJ. Goff LAR,,25,7,17,12.3,1.2
12,,Matt RyanM. Ryan ATL,,34,8,18,12.3,2.6
13,,Jimmy GaroppoloJ. Garoppolo SF,,28,11,17,14.7,1.9
14,,Jameis WinstonJ. Winston TB,,26,8,21,15.3,1.8
15,,Sam DarnoldS. Darnold NYJ,,22,11,21,15.3,2.1
16,,Matthew StaffordM. Stafford DET,,31,9,23,16.2,2.1
17,,Kirk CousinsK. Cousins MIN,,31,12,25,17.2,2.3
18,,Cam NewtonC. Newton CAR,,30,12,21,17.3,2.2
19,,Daniel JonesD. Jones NYG,,22,10,22,17.5,1.9
20,,Ryan TannehillR. Tannehill TEN,,31,13,33,20.2,1.3
21,,Mitch TrubiskyM. Trubisky CHI,,25,16,24,21.3,2.2
22,,Drew BreesD. Brees NO,,41,8,28,22.5,4.1
23,,Jacoby BrissettJ. Brissett IND,,27,18,30,24.5,2.5
24,,Dwayne HaskinsD. Haskins WAS,,22,13,31,24.7,3.1
25,,Drew LockD. Lock DEN,,23,21,34,26.2,2.4
26,,Ben RoethlisbergerB. Roethlisberger PIT,,37,24,37,26.7,2.0
27,,Gardner MinshewG. Minshew JAC,,23,20,32,27.0,3.4
28,,Philip RiversP. Rivers LAC,,38,22,32,27.0,2.5
29,,Derek CarrD. Carr OAK,,28,24,33,27.2,1.6
30,,Tom BradyT. Brady NE,,42,25,34,27.7,2.1
31,,Andy DaltonA. Dalton CIN,,32,23,45,31.5,2.6
32,,Teddy BridgewaterT. Bridgewater NO,,27,23,38,31.5,2.6
33,,Nick FolesN. Foles JAC,,31,25,36,32.7,2.1
34,,Marcus MariotaM. Mariota TEN,,26,30,37,34.2,1.2
35,,Josh RosenJ. Rosen MIA,,22,33,42,35.3,1.9
36,,Ryan FitzpatrickR. Fitzpatrick MIA,,37,32,48,36.3,3.9
37,,Kyle AllenK. Allen CAR,,23,29,53,39.7,7.3
38,,Nick MullensN. Mullens SF,,24,36,47,40.3,3.5
39,,Tyrod TaylorT. Taylor LAC,,30,31,49,41.0,2.3
40,,Mason RudolphM. Rudolph PIT,,24,30,47,41.5,3.4
41,,Joe FlaccoJ. Flacco DEN,,35,32,51,42.5,5.6
42,,Case KeenumC. Keenum WAS,,31,36,51,42.8,4.3
43,,Jarrett StidhamJ. Stidham NE,,23,37,46,42.6,3.8
44,,Will GrierW. Grier CAR,,24,35,48,43.0,3.0
45,,Eli ManningE. Manning NYG,,39,39,47,43.8,2.5
46,,Taysom HillT. Hill NO,,29,34,51,44.0,6.1
47,,Ryan FinleyR. Finley CIN,,25,41,49,45.8,2.6
48,,Blake BortlesB. Bortles LAR,,27,39,51,47.6,3.1
49,,C.J. BeathardC. Beathard SF,,26,38,54,48.8,6.3
50,,Devlin HodgesD. Hodges PIT,,23,46,49,47.3,1.2
51,,David BloughD. Blough DET,,24,45,52,47.7,3.1
52,,Robert GriffinR. Griffin BAL,,29,48,53,50.8,1.9
53,,Chase DanielC. Daniel CHI,,33,41,60,51.5,7.0
54,,DeShone KizerD. Kizer OAK,,25,42,56,50.0,5.9
55,,Alex SmithA. Smith WAS,,35,43,56,51.0,5.7
56,,Matt MooreM. Moore KC,,35,48,54,51.3,2.5
57,,Luke FalkL. Falk FA,,25,53,57,55.0,1.6
58,,Colt McCoyC. McCoy WAS,,33,50,66,58.0,8.0
