Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,10,1,8,1.9,1.1,1.0,0.0
2,,Davante AdamsD. Adams GB,11,1,10,2.3,1.5,2.0,0.0
3,,Julio JonesJ. Jones ATL,9,1,9,3.7,1.4,3.0,0.0
4,,Michael ThomasM. Thomas NO,9,1,9,4.2,1.4,4.0,0.0
Tier 2,
5,,Odell Beckham Jr.O. Beckham CLE,7,1,12,5.1,1.9,5.0,0.0
6,,JuJu Smith-SchusterJ. Smith-Schuster PIT,7,1,15,5.3,2.1,6.0,0.0
7,,Tyreek HillT. Hill KC,12,2,13,7.5,2.3,7.0,0.0
8,,Mike EvansM. Evans TB,7,3,15,8.3,1.4,8.0,0.0
9,,Keenan AllenK. Allen LAC,12,5,16,9.3,2.1,10.0,+1.0
Tier 3,
10,,Antonio BrownA. Brown OAK,6,5,21,10.3,3.1,9.0,-1.0
11,,Adam ThielenA. Thielen MIN,12,4,26,11.7,2.3,11.0,0.0
12,,Stefon DiggsS. Diggs MIN,12,7,18,12.4,2.1,13.0,+1.0
13,,Amari CooperA. Cooper DAL,8,4,23,13.8,3.1,14.0,+1.0
14,,Julian EdelmanJ. Edelman NE,10,8,32,15.2,3.6,15.0,+1.0
15,,Brandin CooksB. Cooks LAR,9,9,29,15.7,2.5,16.0,+1.0
16,,Robert WoodsR. Woods LAR,9,7,26,16.0,2.8,17.0,+1.0
Tier 4,
17,,Chris GodwinC. Godwin TB,7,7,32,17.7,3.5,19.0,+2.0
18,,Kenny GolladayK. Golladay DET,5,12,42,19.3,3.7,18.0,0.0
19,,Tyler LockettT. Lockett SEA,11,12,49,21.4,5.1,20.0,+1.0
20,,T.Y. HiltonT. Hilton IND,6,17,38,21.9,4.5,12.0,-8.0
21,,Cooper KuppC. Kupp LAR,9,11,39,22.3,4.3,21.0,0.0
22,,Tyler BoydT. Boyd CIN,9,14,51,23.5,4.1,22.0,0.0
23,,Alshon JefferyA. Jeffery PHI,10,13,37,24.9,3.8,28.0,+5.0
24,,Calvin RidleyC. Ridley ATL,9,15,41,25.4,3.9,24.0,0.0
25,,D.J. MooreD. Moore CAR,7,12,55,25.7,4.5,25.0,0.0
26,,Allen RobinsonA. Robinson CHI,6,16,49,25.9,5.4,29.0,+3.0
Tier 5,
27,,Jarvis LandryJ. Landry CLE,7,11,50,27.9,4.8,27.0,0.0
28,,Mike WilliamsM. Williams LAC,12,13,41,28.0,5.2,26.0,-2.0
29,,Robby AndersonR. Anderson NYJ,4,17,52,30.1,5.6,30.0,+1.0
30,,A.J. GreenA. Green CIN,9,14,50,30.1,7.8,23.0,-7.0
31,,Josh GordonJ. Gordon NE,10,19,68,33.7,8.6,33.0,+2.0
32,,Christian KirkC. Kirk ARI,12,22,46,33.8,5.3,34.0,+2.0
33,,Dede WestbrookD. Westbrook JAC,10,12,60,34.6,8.1,38.0,+5.0
34,,Corey DavisC. Davis TEN,11,18,54,34.9,6.1,35.0,+1.0
35,,Sammy WatkinsS. Watkins KC,12,20,57,35.0,6.1,31.0,-4.0
36,,Will FullerW. Fuller HOU,10,22,66,35.9,5.7,32.0,-4.0
37,,Curtis SamuelC. Samuel CAR,7,23,63,36.0,5.7,41.0,+4.0
38,,Sterling ShepardS. Shepard NYG,11,26,57,37.0,5.6,36.0,-2.0
39,,Marvin JonesM. Jones DET,5,28,63,37.7,4.9,42.0,+3.0
Tier 6,
40,,Larry FitzgeraldL. Fitzgerald ARI,12,23,54,38.5,6.2,37.0,-3.0
41,,Dante PettisD. Pettis SF,4,21,61,40.0,7.1,43.0,+2.0
42,,Geronimo AllisonG. Allison GB,11,27,62,44.2,5.7,45.0,+3.0
43,,Emmanuel SandersE. Sanders DEN,10,19,76,44.6,9.5,40.0,-3.0
44,,Courtland SuttonC. Sutton DEN,10,28,61,44.7,6.3,39.0,-5.0
45,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,11,29,79,47.6,8.2,44.0,-1.0
46,,Anthony MillerA. Miller CHI,6,36,82,48.8,8.0,50.0,+4.0
47,,DeSean JacksonD. Jackson PHI,10,36,72,50.0,6.6,47.0,0.0
48,,Donte MoncriefD. Moncrief PIT,7,27,82,50.7,8.9,48.0,0.0
49,,Michael GallupM. Gallup DAL,8,34,88,51.5,7.9,52.0,+3.0
50,,Keke CouteeK. Coutee HOU,10,30,71,46.6,6.4,51.0,+1.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Golden TateG. Tate NYG,11,31,94,51.3,9.1,49.0,-2.0
52,,John BrownJ. Brown BUF,6,26,74,54.3,6.3,57.0,+5.0
53,,Jamison CrowderJ. Crowder NYJ,4,37,77,52.9,7.9,55.0,+2.0
54,,Tyrell WilliamsT. Williams OAK,6,28,87,53.7,10.4,53.0,-1.0
Tier 7,
55,,James WashingtonJ. Washington PIT,7,34,93,58.5,11.1,46.0,-9.0
56,,Kenny StillsK. Stills MIA,5,28,80,59.3,8.0,66.0,+10.0
57,,DaeSean HamiltonD. Hamilton DEN,10,40,89,57.4,9.3,73.0,+16.0
58,,Mohamed SanuM. Sanu ATL,9,35,96,63.6,10.6,59.0,+1.0
59,,Adam HumphriesA. Humphries TEN,11,37,127,63.9,11.8,61.0,+2.0
60,,Albert WilsonA. Wilson MIA,5,46,97,66.5,10.8,74.0,+14.0
61,,D.K. MetcalfD. Metcalf SEA,11,39,99,65.0,10.3,54.0,-7.0
62,,Tre'Quan SmithT. Smith NO,9,35,92,67.1,8.6,65.0,+3.0
63,,N'Keal HarryN. Harry NE,10,28,112,66.2,15.8,56.0,-7.0
64,,Marquise GoodwinM. Goodwin SF,4,50,121,68.0,13.5,68.0,+4.0
65,,Deebo SamuelD. Samuel SF,4,34,96,66.7,12.1,62.0,-3.0
66,,Devin FunchessD. Funchess IND,6,61,102,70.0,8.8,58.0,-8.0
67,,Quincy EnunwaQ. Enunwa NYJ,4,47,107,67.8,11.0,88.0,+21.0
68,,Devante ParkerD. Parker MIA,5,36,95,68.5,10.8,72.0,+4.0
Tier 8,
69,,Parris CampbellP. Campbell IND,6,66,95,75.6,7.4,64.0,-5.0
70,,Marquise BrownM. Brown BAL,8,33,128,75.6,12.8,63.0,-7.0
71,,Zay JonesZ. Jones BUF,6,45,120,74.6,13.7,81.0,+10.0
72,,Randall CobbR. Cobb DAL,8,45,124,77.9,11.6,69.0,-3.0
73,,Robert FosterR. Foster BUF,6,49,111,75.2,16.4,84.0,+11.0
74,,Mecole HardmanM. Hardman KC,12,44,126,77.9,13.9,60.0,-14.0
75,,Trey QuinnT. Quinn WAS,10,47,112,73.7,13.9,90.0,+15.0
76,,Taylor GabrielT. Gabriel CHI,6,57,109,76.9,10.6,79.0,+3.0
77,,Ted GinnT. Ginn NO,9,55,130,82.5,12.1,70.0,-7.0
78,,Nelson AgholorN. Agholor PHI,10,54,112,81.3,10.6,76.0,-2.0
79,,Andy IsabellaA. Isabella ARI,12,48,126,80.1,12.5,83.0,+4.0
80,,Marqise LeeM. Lee JAC,10,53,129,80.1,15.3,87.0,+7.0
81,,David MooreD. Moore SEA,11,44,112,79.3,12.6,92.0,+11.0
82,,A.J. BrownA. Brown TEN,11,43,104,78.1,11.0,75.0,-7.0
83,,Cole BeasleyC. Beasley BUF,6,49,123,82.7,16.4,67.0,-16.0
84,,Rashard HigginsR. Higgins CLE,7,41,110,83.1,14.7,91.0,+7.0
85,,D.J. CharkD. Chark JAC,10,34,132,85.1,13.5,100.0,+15.0
86,,John RossJ. Ross CIN,9,60,119,84.7,12.5,98.0,+12.0
87,,Paul RichardsonP. Richardson WAS,10,62,120,86.8,12.1,95.0,+8.0
88,,Danny AmendolaD. Amendola DET,5,49,127,89.4,14.3,80.0,-8.0
89,,Antonio CallawayA. Callaway CLE,7,57,134,89.4,14.7,104.0,+15.0
90,,Willie SneadW. Snead BAL,8,54,123,87.8,11.7,94.0,+4.0
91,,Josh DoctsonJ. Doctson WAS,10,63,132,90.9,13.8,99.0,+8.0
92,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,10,62,130,91.0,13.9,82.0,-10.0
Tier 9,
93,,Josh ReynoldsJ. Reynolds LAR,9,69,141,96.2,11.7,112.0,+19.0
94,,Miles BoykinM. Boykin BAL,8,49,123,87.5,17.7,89.0,-5.0
95,,Keelan ColeK. Cole JAC,10,36,174,98.4,14.9,124.0,+29.0
96,,Chris ConleyC. Conley JAC,10,61,127,93.8,11.8,119.0,+23.0
97,,Phillip DorsettP. Dorsett NE,10,67,132,97.9,12.2,85.0,-12.0
98,,Jalen HurdJ. Hurd SF,4,57,139,96.3,17.4,78.0,-20.0
99,,Equanimeous St. BrownE. St. GB,11,53,146,101.2,15.5,105.0,+6.0
100,,Terry McLaurinT. McLaurin WAS,10,41,129,89.7,17.8,103.0,+3.0
101,,Taywan TaylorT. Taylor TEN,11,77,163,106.0,14.5,154.0,+53.0
102,,Breshad PerrimanB. Perriman TB,7,58,126,100.0,13.3,129.0,+27.0
103,,Chris HoganC. Hogan CAR,7,71,157,105.8,12.1,114.0,+11.0
104,,Demaryius ThomasD. Thomas NE,10,55,152,100.9,18.2,71.0,-33.0
105,,Diontae JohnsonD. Johnson PIT,7,54,133,100.6,14.4,121.0,+16.0
106,,KeeSean JohnsonK. Johnson ARI,12,55,144,91.6,19.1,97.0,-9.0
